"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"RAB12"	9.93328597877956e-07	-2.09670982954446	0.647	0.654	0.0229935703836789	"Mig"	"RAB12"	"80-90"
"SELPLG"	1.03231944799302e-06	0.623740279796483	0.239	0.085	0.0238961305821425	"Mig"	"SELPLG"	"80-90"
"PIK3AP1"	1.04333846095592e-06	0.723149920048108	0.142	0.024	0.0241511986942077	"Mig"	"PIK3AP1"	"80-90"
"MAPK1IP1L"	1.04470029288452e-06	0.15816963513973	0.118	0.012	0.024182722379691	"Mig"	"MAPK1IP1L"	"80-90"
"CTSH"	1.06402472814741e-06	-0.326305476486462	0.341	0.159	0.0246300444071562	"Mig"	"CTSH"	"80-90"
"LAPTM4A"	1.08176415975211e-06	1.17321676020594	0.154	0.033	0.025040676769942	"Mig"	"LAPTM4A"	"80-90"
"CASP1"	1.1341725090886e-06	1.02213108640092	0.207	0.065	0.0262538252403829	"Mig"	"CASP1"	"80-90"
"UQCRH"	1.14255281976856e-06	1.12275287047816	0.108	0.008	0.0264478126720027	"Mig"	"UQCRH"	"80-90"
"PTTG1IP"	1.14655445897473e-06	1.87010270313444	0.146	0.028	0.026540442616347	"Mig"	"PTTG1IP"	"80-90"
"FNBP4"	1.16788788482921e-06	0.0596594159664383	0.158	0.033	0.0270342687580264	"Mig"	"FNBP4"	"80-90"
"MEF2A"	1.16845696444034e-06	-0.0350562618230921	0.359	0.171	0.027047441812865	"Mig"	"MEF2A"	"80-90"
"TPM3"	1.17247003173238e-06	-0.0763812943183682	0.274	0.106	0.0271403362945411	"Mig"	"TPM3"	"80-90"
"TMEM14B"	1.2196932607475e-06	0.449407857346856	0.14	0.024	0.0282334595997832	"Mig"	"TMEM14B"	"80-90"
"SLC35B1"	1.21984153766585e-06	0.139103244395843	0.15	0.028	0.028236891913889	"Mig"	"SLC35B1"	"80-90"
"CTTNBP2"	1.22387962634821e-06	0.906110816126905	0.14	0.024	0.0283303655907084	"Mig"	"CTTNBP2"	"80-90"
"CBWD5"	1.33424981476837e-06	-0.827758686272976	0.454	0.244	0.0308852147122582	"Mig"	"CBWD5"	"80-90"
"SLC11A2"	1.33537915772279e-06	0.649334247180172	0.124	0.016	0.030911356742967	"Mig"	"SLC11A2"	"80-90"
"RRP15"	1.33999874887051e-06	-0.0483320086116716	0.138	0.024	0.0310182910388545	"Mig"	"RRP15"	"80-90"
"BST2"	1.37714415994741e-06	0.376914460214447	0.154	0.033	0.0318781330144626	"Mig"	"BST2"	"80-90"
"VAPA"	1.38414049977067e-06	0.743534707230814	0.252	0.093	0.0320400842886915	"Mig"	"VAPA"	"80-90"
"APLP2"	1.38551393182639e-06	0.364139409900123	0.365	0.175	0.0320718764939174	"Mig"	"APLP2"	"80-90"
"SMDT1"	1.41030171262687e-06	1.41299063154703	0.114	0.012	0.0326456640438868	"Mig"	"SMDT1"	"80-90"
"ANKRD22"	1.47581073264177e-06	1.37747399982559	0.114	0.012	0.0341620668391917	"Mig"	"ANKRD22"	"80-90"
"FKBP2"	1.48512475319287e-06	0.959341359812159	0.138	0.024	0.0343776677869085	"Mig"	"FKBP2"	"80-90"
"CD4"	1.5433240909389e-06	0.448970352546664	0.146	0.028	0.0357248660570536	"Mig"	"CD4"	"80-90"
"DTX3L"	1.58359661579763e-06	1.34293710570949	0.128	0.02	0.0366570944624836	"Mig"	"DTX3L"	"80-90"
"SRSF11"	1.61915595034242e-06	0.0614902629435892	0.29	0.118	0.0374802219385263	"Mig"	"SRSF11"	"80-90"
"RHOA"	1.62103568099045e-06	0.856123290253013	0.229	0.081	0.0375237339435669	"Mig"	"RHOA"	"80-90"
"RSRC2"	1.63304982539726e-06	0.332061883491803	0.215	0.069	0.0378018373582957	"Mig"	"RSRC2"	"80-90"
"C5orf15"	1.63475815489638e-06	0.812814285729988	0.122	0.016	0.0378413817695415	"Mig"	"C5orf15"	"80-90"
"ND6"	1.63796201826502e-06	0.142137725362862	0.258	0.102	0.0379155447987987	"Mig"	"ND6"	"80-90"
"LIMS1"	1.64035892474088e-06	0.665947921830173	0.13	0.02	0.0379710283899019	"Mig"	"LIMS1"	"80-90"
"GRN"	1.66256194749675e-06	0.0875930270554872	0.176	0.045	0.0384849839606547	"Mig"	"GRN"	"80-90"
"PDPN"	1.68401840086782e-06	1.15877306458999	0.114	0.012	0.0389816579432882	"Mig"	"PDPN"	"80-90"
"EEF1DP1"	1.68901006919001e-06	0.43455263006104	0.107	0.008	0.0390972050816103	"Mig"	"EEF1DP1"	"80-90"
"TMED10"	1.69126576020383e-06	1.66135199275028	0.15	0.033	0.0391494198171983	"Mig"	"TMED10"	"80-90"
"ANXA5"	1.70269680406212e-06	1.15136018622274	0.201	0.065	0.0394140256204299	"Mig"	"ANXA5"	"80-90"
"RHOB"	1.75509266609512e-06	0.422824021026989	0.114	0.012	0.0406268850347699	"Mig"	"RHOB"	"80-90"
"GABARAPL2"	1.77696017635852e-06	-0.0407766753298178	0.122	0.016	0.0411330741623471	"Mig"	"GABARAPL2"	"80-90"
"TMEM176A"	1.77702988607525e-06	0.390727632954329	0.107	0.008	0.0411346878028699	"Mig"	"TMEM176A"	"80-90"
"EIF4EBP1"	1.80968623951838e-06	-0.422544592445403	0.138	0.024	0.0418906170723715	"Mig"	"EIF4EBP1"	"80-90"
"GPCPD1"	1.8214505872076e-06	1.16187960498453	0.158	0.037	0.0421629381926815	"Mig"	"GPCPD1"	"80-90"
"MPZL1"	1.90389512660662e-06	1.09683122734131	0.105	0.008	0.0440713643906901	"Mig"	"MPZL1"	"80-90"
"ATP5F1C"	1.91546742076562e-06	0.72910896121048	0.136	0.024	0.0443392398558825	"Mig"	"ATP5F1C"	"80-90"
"SERPINB6"	1.94027567402009e-06	0.809164821503425	0.166	0.041	0.0449135013022171	"Mig"	"SERPINB6"	"80-90"
"MTND6P3"	1.94836966207279e-06	0.228331619001298	0.136	0.024	0.0451008609376609	"Mig"	"MTND6P3"	"80-90"
"GSTM4"	1.95691354716889e-06	1.02475344815284	0.105	0.008	0.0452986347898655	"Mig"	"GSTM4"	"80-90"
"IRAG2"	2.00953326857914e-06	0.468228115518439	0.13	0.02	0.0465166761010698	"Mig"	"IRAG2"	"80-90"
"TAPBP"	2.02378119452513e-06	0.322563645090806	0.193	0.057	0.0468464870908678	"Mig"	"TAPBP"	"80-90"
"SPATA13"	2.02902866999653e-06	0.376072385023602	0.195	0.057	0.0469679556530796	"Mig"	"SPATA13"	"80-90"
"SREK1"	2.12595469391271e-06	0.484783069731037	0.158	0.037	0.0492115992546914	"Mig"	"SREK1"	"80-90"
"TXN"	2.13600776624468e-06	0.824644666820701	0.128	0.02	0.0494443077730318	"Mig"	"TXN"	"80-90"
"C3AR1"	2.18583950654438e-06	0.843912535299811	0.258	0.106	0.0505978128974893	"Mig"	"C3AR1"	"80-90"
"NDUFB9"	2.19748397580488e-06	1.05855173811112	0.112	0.012	0.0508673590719313	"Mig"	"NDUFB9"	"80-90"
"TLN2"	2.19920980477427e-06	0.289319428733441	0.172	0.045	0.0509073085609149	"Mig"	"TLN2"	"80-90"
"HSPA9"	2.35073605433872e-06	0.791533485159771	0.112	0.012	0.0544148381858328	"Mig"	"HSPA9"	"80-90"
"PRRG3"	2.41230564873063e-06	-1.02386499994021	0.126	0.256	0.0558400511568167	"Mig"	"PRRG3"	"80-90"
"PABPC1"	2.43209524015119e-06	-0.193872337363109	0.55	0.297	0.0562981406190197	"Mig"	"PABPC1"	"80-90"
"SRPRB"	2.51162659728075e-06	0.00401325023910193	0.213	0.069	0.0581391324738547	"Mig"	"SRPRB"	"80-90"
"UBXN2B"	2.51587169818677e-06	0.385325319237578	0.176	0.049	0.0582373980696274	"Mig"	"UBXN2B"	"80-90"
"DAD1"	2.52421458995472e-06	0.367824853401271	0.183	0.053	0.0584305193282718	"Mig"	"DAD1"	"80-90"
"PARP9"	2.54791160034039e-06	0.156848471853411	0.164	0.041	0.0589790577246793	"Mig"	"PARP9"	"80-90"
"SCAND1"	2.66037583949401e-06	0.344553342633997	0.128	0.02	0.0615823799326073	"Mig"	"SCAND1"	"80-90"
"UQCRB"	2.79785192197501e-06	0.377637106802081	0.176	0.049	0.0647646762898774	"Mig"	"UQCRB"	"80-90"
"RNF145"	2.82230606439095e-06	0.892961855386136	0.14	0.028	0.0653307407785218	"Mig"	"RNF145"	"80-90"
"HNRNPAB"	2.91068700599452e-06	0.792222643494811	0.103	0.008	0.0673765828147612	"Mig"	"HNRNPAB"	"80-90"
"ATF4"	2.94170037501199e-06	0.241910732922613	0.11	0.012	0.0680944802807775	"Mig"	"ATF4"	"80-90"
"COPS6"	2.96375630650915e-06	0.536283347291624	0.11	0.012	0.0686050309830739	"Mig"	"COPS6"	"80-90"
"CLINT1"	3.07354028311679e-06	0.877002790002805	0.103	0.008	0.0711463104735873	"Mig"	"CLINT1"	"80-90"
"PICALM"	3.07395971657726e-06	0.626695230620224	0.16	0.041	0.0711560195193303	"Mig"	"PICALM"	"80-90"
"PPA1"	3.09946093110995e-06	0.646499847948686	0.11	0.012	0.0717463216333332	"Mig"	"PPA1"	"80-90"
"NSD3"	3.18941297581075e-06	0.0865701746784779	0.187	0.057	0.0738285315640674	"Mig"	"NSD3"	"80-90"
"PTPRC"	3.19061092740338e-06	0.245365207680261	0.385	0.195	0.0738562617475335	"Mig"	"PTPRC"	"80-90"
"BAZ1A"	3.35253339468293e-06	1.02254889780158	0.126	0.02	0.0776044430201204	"Mig"	"BAZ1A"	"80-90"
"NDUFA13"	3.41960973387931e-06	0.645926232417954	0.116	0.016	0.0791571261198383	"Mig"	"NDUFA13"	"80-90"
"DOK3"	3.45035506296528e-06	0.480950655617641	0.101	0.008	0.0798688189975203	"Mig"	"DOK3"	"80-90"
"AP1B1"	3.46047942560376e-06	0.607318016357578	0.17	0.045	0.0801031777438759	"Mig"	"AP1B1"	"80-90"
"HNRNPA3"	3.49417881528284e-06	-0.424032858114417	0.233	0.085	0.0808832512161672	"Mig"	"HNRNPA3"	"80-90"
"GPX4"	3.53369325168088e-06	0.903836054646653	0.146	0.033	0.081797931389909	"Mig"	"GPX4"	"80-90"
"CNPY3"	3.59518456996278e-06	0.587974574291478	0.193	0.061	0.0832213324254985	"Mig"	"CNPY3"	"80-90"
"PAFAH1B2"	3.61158595905095e-06	1.03726929202764	0.108	0.012	0.0836009917801114	"Mig"	"PAFAH1B2"	"80-90"
"HLA-DMB"	3.637085569818e-06	1.40197280227542	0.266	0.114	0.0841912567701471	"Mig"	"HLA-DMB"	"80-90"
"CMC2"	3.76178824225267e-06	0.4459366377125	0.162	0.041	0.0870778742316649	"Mig"	"CMC2"	"80-90"
"SLTM"	3.77021151767626e-06	-0.385312770881498	0.237	0.089	0.0872728562111701	"Mig"	"SLTM"	"80-90"
"SAT2"	4.01520520237563e-06	0.981611788515321	0.101	0.008	0.0929439700245911	"Mig"	"SAT2"	"80-90"
"PELI1"	4.02287138670214e-06	0.325269910551338	0.168	0.045	0.0931214268593813	"Mig"	"PELI1"	"80-90"
"SLC35F6"	4.06264962808202e-06	0.995520401743629	0.116	0.016	0.0940422135908427	"Mig"	"SLC35F6"	"80-90"
"CCR1"	4.14893484573755e-06	1.08924712231307	0.114	0.016	0.0960395438091327	"Mig"	"CCR1"	"80-90"
"STAT3"	4.2841250618279e-06	-1.42014208400551	0.201	0.329	0.0991689269311922	"Mig"	"STAT3"	"80-90"
"GNB1"	4.33006347902337e-06	0.491485536183476	0.132	0.024	0.100232309412433	"Mig"	"GNB1"	"80-90"
"PPP1CA"	4.33406412852248e-06	1.00906183396846	0.107	0.012	0.100324916447038	"Mig"	"PPP1CA"	"80-90"
"ELOC"	4.59994681063286e-06	0.946279871588348	0.136	0.028	0.106479568772529	"Mig"	"ELOC"	"80-90"
"MFSD1"	4.61090915806792e-06	-0.155136786092648	0.187	0.057	0.106733325190956	"Mig"	"MFSD1"	"80-90"
"AP2M1"	4.73833292161936e-06	0.421451745527787	0.114	0.016	0.109682930469645	"Mig"	"AP2M1"	"80-90"
"C1orf43"	4.79292235509515e-06	1.12397596507915	0.107	0.012	0.110946566675743	"Mig"	"C1orf43"	"80-90"
"THRAP3"	4.79987942429482e-06	-0.0901559994171053	0.314	0.146	0.111107608913576	"Mig"	"THRAP3"	"80-90"
"PHC2"	4.86574646133195e-06	0.0695913744459857	0.158	0.041	0.112632299086912	"Mig"	"PHC2"	"80-90"
"KCNJ2"	4.90529299043023e-06	-1.16825004357921	0.25	0.402	0.113547722142479	"Mig"	"KCNJ2"	"80-90"
"PTGS1"	4.93754379984969e-06	0.818979660273244	0.144	0.033	0.114294263878921	"Mig"	"PTGS1"	"80-90"
"UQCR11"	5.02822062673754e-06	0.143424221737688	0.181	0.053	0.11639325106772	"Mig"	"UQCR11"	"80-90"
"EEF1B2P6"	5.0611244499826e-06	0.102030876526914	0.17	0.045	0.117154908768197	"Mig"	"EEF1B2P6"	"80-90"
"CISD3"	5.29810601899665e-06	0.158288832302519	0.107	0.012	0.122640558127734	"Mig"	"CISD3"	"80-90"
"CHP1"	5.32448099836833e-06	0.0642618199111058	0.335	0.167	0.12325108615023	"Mig"	"CHP1"	"80-90"
"MPRIP"	5.35000020116058e-06	0.519615536000353	0.114	0.016	0.123841804656465	"Mig"	"MPRIP"	"80-90"
"NDUFA3"	5.38375837063792e-06	0.256077479003059	0.172	0.049	0.124623238763527	"Mig"	"NDUFA3"	"80-90"
"CTSS"	5.50138356138428e-06	-0.0607046345504321	0.3	0.134	0.127346026678923	"Mig"	"CTSS"	"80-90"
"SRRM1"	5.51769055103318e-06	0.00903310806988644	0.353	0.175	0.127723500875316	"Mig"	"SRRM1"	"80-90"
"SRRM2"	5.53980433123457e-06	0.0718798548265691	0.239	0.098	0.128235390659418	"Mig"	"SRRM2"	"80-90"
"ZNF706"	5.64434298417547e-06	0.968732702882136	0.142	0.033	0.130655251397694	"Mig"	"ZNF706"	"80-90"
"LARP4B"	5.74438739225285e-06	1.03995666285026	0.114	0.016	0.132971079355869	"Mig"	"LARP4B"	"80-90"
"NEIL2"	5.87849596359959e-06	0.405753000386643	0.181	0.057	0.136075424565403	"Mig"	"NEIL2"	"80-90"
"KTN1"	5.87857992494672e-06	-0.0694792978035523	0.337	0.154	0.136077368102667	"Mig"	"KTN1"	"80-90"
"BNIP3L"	5.96619575976944e-06	-0.00806702220395517	0.13	0.024	0.138105499447143	"Mig"	"BNIP3L"	"80-90"
"NRDC"	6.13757608944354e-06	-0.0145085998305765	0.144	0.033	0.142072611318439	"Mig"	"NRDC"	"80-90"
"CARD8"	6.30473223960662e-06	0.59611303170551	0.168	0.049	0.145941941882414	"Mig"	"CARD8"	"80-90"
"PTMAP5"	6.35436644948046e-06	0.18358479169595	0.489	0.293	0.147090874572574	"Mig"	"PTMAP5"	"80-90"
"NOP58"	6.54118452370875e-06	-0.43227736833482	0.229	0.089	0.15141533935481	"Mig"	"NOP58"	"80-90"
"BDP1"	6.55603443093312e-06	-0.322319645411502	0.187	0.057	0.15175908500724	"Mig"	"BDP1"	"80-90"
"PSMD1"	6.71877693878296e-06	0.546124813233757	0.105	0.012	0.155526248578948	"Mig"	"PSMD1"	"80-90"
"SERPINF1"	6.77010809481086e-06	0.634203143060954	0.112	0.016	0.156714462178682	"Mig"	"SERPINF1"	"80-90"
"TAF1D"	6.91336596349973e-06	-0.0340559392144471	0.213	0.077	0.160030595323092	"Mig"	"TAF1D"	"80-90"
"RHOG"	6.94046792634696e-06	0.98849735775139	0.112	0.016	0.160657951559079	"Mig"	"RHOG"	"80-90"
"DENND5A"	6.97154456984296e-06	0.95655031345106	0.105	0.012	0.161377313702725	"Mig"	"DENND5A"	"80-90"
"CYTH1"	6.98541093262644e-06	1.44451679730892	0.118	0.02	0.161698292268437	"Mig"	"CYTH1"	"80-90"
"HSP90B1"	7.12452195099004e-06	-0.572334331408866	0.456	0.256	0.164918434121517	"Mig"	"HSP90B1"	"80-90"
"ABCC4"	7.12671983326738e-06	0.226212068558128	0.142	0.033	0.164969310700473	"Mig"	"ABCC4"	"80-90"
"EIF1AX"	7.41790896916833e-06	0.589774919754662	0.134	0.028	0.171709756818309	"Mig"	"EIF1AX"	"80-90"
"TMSB4X"	7.46008749354203e-06	0.213324922428964	0.88	0.752	0.172686105300511	"Mig"	"TMSB4X"	"80-90"
"LAMTOR4"	7.53472083115964e-06	1.02589899035	0.11	0.016	0.174413717799683	"Mig"	"LAMTOR4"	"80-90"
"TSC22D3"	7.63677984341308e-06	0.92632880707316	0.112	0.016	0.176776179815326	"Mig"	"TSC22D3"	"80-90"
"H3P36"	7.74522963078206e-06	0.0160132565895577	0.12	0.02	0.179286575493343	"Mig"	"H3P36"	"80-90"
"MRPL52"	7.98819628546905e-06	0.50554844443625	0.105	0.012	0.184910767616038	"Mig"	"MRPL52"	"80-90"
"COX17"	8.20076268013835e-06	0.953600228732903	0.124	0.024	0.189831254519843	"Mig"	"COX17"	"80-90"
"SRSF10"	8.34059827640195e-06	1.24855059749353	0.152	0.041	0.193068168902152	"Mig"	"SRSF10"	"80-90"
"SRSF1"	8.42263544476775e-06	0.995651927104341	0.103	0.012	0.194967165275484	"Mig"	"SRSF1"	"80-90"
"IL17RA"	8.70164650784723e-06	-0.340624977261717	0.221	0.081	0.201425713363648	"Mig"	"IL17RA"	"80-90"
"DDIT4"	8.8086823185518e-06	0.494563887454512	0.11	0.016	0.203903378309837	"Mig"	"DDIT4"	"80-90"
"DDX24"	8.86868823155636e-06	1.20026380576129	0.103	0.012	0.205292395184067	"Mig"	"DDX24"	"80-90"
"UBL5"	9.14921937054673e-06	0.143208697851095	0.16	0.045	0.211786129989416	"Mig"	"UBL5"	"80-90"
"ARL6IP5"	9.25926273371706e-06	0.705188419897268	0.211	0.077	0.214333413760082	"Mig"	"ARL6IP5"	"80-90"
"CCNL2"	9.29393433873744e-06	1.87295935521783	0.108	0.016	0.215135992073094	"Mig"	"CCNL2"	"80-90"
"GALNT2"	9.51027009705757e-06	0.813930013814546	0.103	0.012	0.220143732206689	"Mig"	"GALNT2"	"80-90"
"PLAC8"	9.52792390393061e-06	0.760478692054446	0.158	0.045	0.220552382528186	"Mig"	"PLAC8"	"80-90"
"ZNF24"	9.5878155244729e-06	0.902807645925387	0.11	0.016	0.221938753760499	"Mig"	"ZNF24"	"80-90"
"UBE2D3"	9.7017665242754e-06	0.00229435981040016	0.235	0.093	0.224576491503927	"Mig"	"UBE2D3"	"80-90"
"SCIN"	9.74591748530481e-06	-2.20472739383177	0.335	0.467	0.225598497949836	"Mig"	"SCIN"	"80-90"
"ZFAS1"	9.79264769403621e-06	0.138588407250787	0.11	0.016	0.22668020882155	"Mig"	"ZFAS1"	"80-90"
"MFF"	9.79346997191841e-06	0.644080495965893	0.103	0.012	0.226699242909967	"Mig"	"MFF"	"80-90"
"ATP5MF"	9.84189022249377e-06	0.0991399301844936	0.124	0.024	0.227820074870286	"Mig"	"ATP5MF"	"80-90"
"ETV5"	1.01662743924749e-05	-1.91354382155376	0.191	0.313	0.235328919637008	"Mig"	"ETV5"	"80-90"
"SEMA4D"	1.05365795621015e-05	-0.545871531687479	0.288	0.126	0.243900743703525	"Mig"	"SEMA4D"	"80-90"
"PPP2R5C"	1.05420184827872e-05	0.3799011270816	0.185	0.061	0.244026643839559	"Mig"	"PPP2R5C"	"80-90"
"C11orf58"	1.10680715543074e-05	0.637674698183391	0.183	0.061	0.256203720339108	"Mig"	"C11orf58"	"80-90"
"VMP1"	1.10752382082892e-05	0.226646966998744	0.302	0.146	0.256369614045479	"Mig"	"VMP1"	"80-90"
"TMEM119"	1.11573554635503e-05	0.608262362608049	0.13	0.028	0.258270464270262	"Mig"	"TMEM119"	"80-90"
"CMTM7"	1.13017149041916e-05	0.797543531417822	0.124	0.024	0.261612096602227	"Mig"	"CMTM7"	"80-90"
"GIMAP7"	1.13181446866711e-05	0.559098149439899	0.101	0.012	0.261992413207062	"Mig"	"GIMAP7"	"80-90"
"GON4L"	1.14855915271885e-05	1.41359227438262	0.101	0.012	0.26586847267136	"Mig"	"GON4L"	"80-90"
"ATG3"	1.15267955454287e-05	0.239794993211521	0.132	0.028	0.266822263285583	"Mig"	"ATG3"	"80-90"
"TXNDC12"	1.16311614300917e-05	0.337465452201847	0.13	0.028	0.269238124783763	"Mig"	"TXNDC12"	"80-90"
"R3HDM2"	1.16477821329466e-05	0.149538861652012	0.215	0.081	0.269622860813447	"Mig"	"R3HDM2"	"80-90"
"APAF1"	1.18276063172801e-05	0.383251521637399	0.101	0.012	0.2737854310324	"Mig"	"APAF1"	"80-90"
"C1QBP"	1.23137800743491e-05	0.653061650317602	0.101	0.012	0.285039381161034	"Mig"	"C1QBP"	"80-90"
"PIM1"	1.23137800743491e-05	0.388148674422412	0.101	0.012	0.285039381161034	"Mig"	"PIM1"	"80-90"
"CYCS"	1.25360055945277e-05	1.01451776684735	0.122	0.024	0.290183457502127	"Mig"	"CYCS"	"80-90"
"SNW1"	1.26330302500055e-05	0.668399551124288	0.101	0.012	0.292429384227126	"Mig"	"SNW1"	"80-90"
"BRI3"	1.27037494034462e-05	1.19196146063877	0.128	0.028	0.294066391190972	"Mig"	"BRI3"	"80-90"
"KIF5B"	1.27559465807836e-05	0.629861092855245	0.144	0.037	0.29527465145198	"Mig"	"KIF5B"	"80-90"
"INPP5D"	1.30732242086619e-05	1.05148631724724	0.199	0.073	0.302618993982105	"Mig"	"INPP5D"	"80-90"
"PSMG3"	1.31336405155764e-05	0.362968570388265	0.142	0.037	0.304017510654562	"Mig"	"PSMG3"	"80-90"
"SOD2"	1.31705512584765e-05	0.799269617343347	0.13	0.028	0.304871920531214	"Mig"	"SOD2"	"80-90"
"NCL"	1.32529800189951e-05	0.252533176594882	0.274	0.126	0.306779981479698	"Mig"	"NCL"	"80-90"
"DICER1"	1.35790110960388e-05	0.872890613923729	0.142	0.037	0.314326948851105	"Mig"	"DICER1"	"80-90"
"LAMTOR5"	1.3589780923563e-05	0.811965102397994	0.114	0.02	0.314576248818636	"Mig"	"LAMTOR5"	"80-90"
"SDF2L1"	1.37754053560153e-05	1.47683229728185	0.114	0.02	0.318873083181043	"Mig"	"SDF2L1"	"80-90"
"TRA2A"	1.39677327938361e-05	-0.902627321234757	0.55	0.618	0.323325078711718	"Mig"	"TRA2A"	"80-90"
"JDP2"	1.40902234695279e-05	0.601007206439319	0.144	0.037	0.326160492872632	"Mig"	"JDP2"	"80-90"
"PTPN6"	1.43397632181007e-05	0.550652977439757	0.122	0.024	0.331936838972594	"Mig"	"PTPN6"	"80-90"
"ENTPD1"	1.43958523172236e-05	0.0164426547510108	0.235	0.098	0.333235189439092	"Mig"	"ENTPD1"	"80-90"
"ASAH1"	1.44880883782618e-05	-0.444095551012091	0.268	0.118	0.335370269780003	"Mig"	"ASAH1"	"80-90"
"CCDC47"	1.49625811542753e-05	0.654051962877079	0.144	0.037	0.346353828559166	"Mig"	"CCDC47"	"80-90"
"TMEM147"	1.49851501665395e-05	1.5141992009674	0.107	0.016	0.346876256055056	"Mig"	"TMEM147"	"80-90"
"RNF216"	1.50906383351621e-05	0.507858993501309	0.107	0.016	0.349318096182332	"Mig"	"RNF216"	"80-90"
"MEF2C"	1.54611261013991e-05	-0.630954974414936	0.402	0.215	0.357894146995187	"Mig"	"MEF2C"	"80-90"
"ATP6V1F"	1.57334791442649e-05	0.538135465388842	0.148	0.041	0.364198575231445	"Mig"	"ATP6V1F"	"80-90"
"ZFR"	1.57622759759309e-05	0.53921519048728	0.122	0.024	0.364865164290848	"Mig"	"ZFR"	"80-90"
"SEPTIN2"	1.58602035124644e-05	-0.0349561054087972	0.178	0.057	0.367131990906526	"Mig"	"SEPTIN2"	"80-90"
"GSTK1"	1.63790026340683e-05	0.805985202082117	0.126	0.028	0.379141152973413	"Mig"	"GSTK1"	"80-90"
"U2AF1L5"	1.66979746253843e-05	0.123655267696163	0.114	0.02	0.386524716628395	"Mig"	"U2AF1L5"	"80-90"
"LONP2"	1.70296409840054e-05	0.177527270116457	0.105	0.016	0.394202129497758	"Mig"	"LONP2"	"80-90"
"PARVG"	1.73744142385443e-05	0.129965915059942	0.144	0.037	0.402182940793823	"Mig"	"PARVG"	"80-90"
"RIN2"	1.75039398184893e-05	-1.59925331421966	0.402	0.524	0.40518119891839	"Mig"	"RIN2"	"80-90"
"PIP4K2A"	1.79570705059881e-05	0.130203182647442	0.25	0.106	0.415670268072612	"Mig"	"PIP4K2A"	"80-90"
"EEF1A1P19"	1.79813571616874e-05	-0.190403666973944	0.288	0.126	0.416232455578741	"Mig"	"EEF1A1P19"	"80-90"
"GOLGB1"	1.80136377636268e-05	-0.245411088980357	0.217	0.085	0.416979686952434	"Mig"	"GOLGB1"	"80-90"
"SNHG6"	1.83636795571638e-05	0.719335515740148	0.126	0.028	0.425082454389227	"Mig"	"SNHG6"	"80-90"
"DNAJC15"	1.83731414858156e-05	0.263385820097455	0.112	0.02	0.42530147911366	"Mig"	"DNAJC15"	"80-90"
"GNB4"	1.84872780757725e-05	-0.0881519006889393	0.136	0.033	0.427943512897982	"Mig"	"GNB4"	"80-90"
"AIDA"	1.86223944067384e-05	0.790975292471703	0.112	0.02	0.43107118572718	"Mig"	"AIDA"	"80-90"
"SNRPD1"	1.87482255248548e-05	1.21175144967849	0.112	0.02	0.43398392444934	"Mig"	"SNRPD1"	"80-90"
"CASP4"	1.87874045039022e-05	0.270647134805728	0.156	0.045	0.434890839456328	"Mig"	"CASP4"	"80-90"
"DAAM1"	1.88139824939543e-05	-1.19750351396188	0.043	0.13	0.435506066770054	"Mig"	"DAAM1"	"80-90"
"REX1BD"	1.90514281944121e-05	0.348951483427662	0.105	0.016	0.441002459844251	"Mig"	"REX1BD"	"80-90"
"COPS9"	1.91950425930945e-05	0.956114450355423	0.112	0.02	0.444326845944951	"Mig"	"COPS9"	"80-90"
"ST8SIA4"	1.94911710944532e-05	0.636165950643741	0.134	0.033	0.451181628494402	"Mig"	"ST8SIA4"	"80-90"
"EIF3CL"	2.05010491881345e-05	0.580970233486761	0.12	0.024	0.474558286606936	"Mig"	"EIF3CL"	"80-90"
"TOMM7"	2.11205834563677e-05	1.05985008086919	0.152	0.045	0.488899265847999	"Mig"	"TOMM7"	"80-90"
"RBM39"	2.12348537844961e-05	0.18869703054446	0.389	0.224	0.491544395403516	"Mig"	"RBM39"	"80-90"
"PPP2CA"	2.1240612393464e-05	0.957016178241111	0.118	0.024	0.491677695683904	"Mig"	"PPP2CA"	"80-90"
"ARRB2"	2.1293587730558e-05	-0.0391246536038929	0.217	0.085	0.492903968786956	"Mig"	"ARRB2"	"80-90"
"NACA2"	2.13481415638186e-05	0.183162786173163	0.156	0.045	0.494166780919274	"Mig"	"NACA2"	"80-90"
"TMEM14C"	2.16740585023583e-05	0.466565613539806	0.105	0.016	0.501711106212589	"Mig"	"TMEM14C"	"80-90"
"ATP6AP2"	2.17990371172644e-05	0.374628101540622	0.12	0.024	0.504604111190435	"Mig"	"ATP6AP2"	"80-90"
"DHX29"	2.18439411994688e-05	0.971893866461697	0.126	0.028	0.505643550885304	"Mig"	"DHX29"	"80-90"
"RSL1D1"	2.20140658386561e-05	1.00269386333512	0.14	0.037	0.509581596033211	"Mig"	"RSL1D1"	"80-90"
"CLEC2D"	2.26575905067126e-05	0.588003777665001	0.132	0.033	0.524477905049384	"Mig"	"CLEC2D"	"80-90"
"WDR43"	2.28922874073404e-05	0.139137179587259	0.258	0.114	0.529910668905116	"Mig"	"WDR43"	"80-90"
"DNMT1"	2.32964140461545e-05	1.21176959726184	0.103	0.016	0.539265392340384	"Mig"	"DNMT1"	"80-90"
