"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"TPM3"	0.189652525784968	0.575297210526872	0.108	0.089	1	"Mig"	"TPM3"	"70-80"	"male"
"UBC"	0.189999988806975	0.132611451484959	0.195	0.168	1	"Mig"	"UBC"	"70-80"	"male"
"TTC14"	0.197620273323273	0.374925511970053	0.108	0.089	1	"Mig"	"TTC14"	"70-80"	"male"
"TMSB4X"	0.204708274410066	-0.262458848995988	0.905	0.897	1	"Mig"	"TMSB4X"	"70-80"	"male"
"NUTF2"	0.208137586128213	-0.682242939452692	0.416	0.412	1	"Mig"	"NUTF2"	"70-80"	"male"
"DOCK5"	0.208207122068015	0.0941652154822519	0.25	0.226	1	"Mig"	"DOCK5"	"70-80"	"male"
"WDR43"	0.209844061750786	-0.262463128360824	0.222	0.193	1	"Mig"	"WDR43"	"70-80"	"male"
"OTULINL"	0.211188531525621	-0.457154090196929	0.12	0.141	1	"Mig"	"OTULINL"	"70-80"	"male"
"HMGB1"	0.215279307855725	-0.214212952790121	0.31	0.274	1	"Mig"	"HMGB1"	"70-80"	"male"
"MYADM"	0.215852362861452	-0.847898139674358	0.086	0.103	1	"Mig"	"MYADM"	"70-80"	"male"
"BCAS4"	0.224789917135633	0.152385036048882	0.284	0.249	1	"Mig"	"BCAS4"	"70-80"	"male"
"ST3GAL6"	0.225690761440291	0.254433990165359	0.125	0.105	1	"Mig"	"ST3GAL6"	"70-80"	"male"
"LINC00339"	0.226442723495617	-0.99908387177309	0.087	0.103	1	"Mig"	"LINC00339"	"70-80"	"male"
"HNRNPH2"	0.227424135876439	-0.192606826455926	0.127	0.105	1	"Mig"	"HNRNPH2"	"70-80"	"male"
"FTX"	0.227513871986131	-0.225972725751696	0.125	0.149	1	"Mig"	"FTX"	"70-80"	"male"
"TASOR"	0.235422138585529	0.0694398101908857	0.111	0.093	1	"Mig"	"TASOR"	"70-80"	"male"
"SLC4A7"	0.236454076850905	0.0880494530205795	0.234	0.212	1	"Mig"	"SLC4A7"	"70-80"	"male"
"PPP1R12A"	0.238576919101696	0.133300870257369	0.111	0.133	1	"Mig"	"PPP1R12A"	"70-80"	"male"
"CMTM6"	0.254518566112166	-0.205401064195625	0.172	0.148	1	"Mig"	"CMTM6"	"70-80"	"male"
"MORF4L2"	0.254941768522508	-1.88234786068537	0.109	0.092	1	"Mig"	"MORF4L2"	"70-80"	"male"
"HIF1A"	0.256895683488015	0.54217928166481	0.101	0.086	1	"Mig"	"HIF1A"	"70-80"	"male"
"TNFRSF1A"	0.258632324130245	0.0837127154966555	0.183	0.161	1	"Mig"	"TNFRSF1A"	"70-80"	"male"
"TACC1"	0.259106346692657	0.142629432257296	0.101	0.085	1	"Mig"	"TACC1"	"70-80"	"male"
"NONO"	0.265790209036649	-0.198144522254001	0.11	0.093	1	"Mig"	"NONO"	"70-80"	"male"
"MNDA"	0.266007009300149	-0.0427959186271161	0.1	0.083	1	"Mig"	"MNDA"	"70-80"	"male"
"FAM102B"	0.27396305300063	-0.304943941000898	0.149	0.166	1	"Mig"	"FAM102B"	"70-80"	"male"
"PLXDC2"	0.276525140685845	-0.492859039107917	0.274	0.3	1	"Mig"	"PLXDC2"	"70-80"	"male"
"FUS"	0.282960791023934	-0.487345678059965	0.097	0.114	1	"Mig"	"FUS"	"70-80"	"male"
"PPP6R3"	0.286632246434861	-0.127549890602319	0.105	0.089	1	"Mig"	"PPP6R3"	"70-80"	"male"
"CALM1"	0.291016995386954	0.110092607098649	0.204	0.187	1	"Mig"	"CALM1"	"70-80"	"male"
"CTSH"	0.291895249445276	-0.387105348818087	0.101	0.085	1	"Mig"	"CTSH"	"70-80"	"male"
"DCAKD"	0.293640093394267	-0.429864169641508	0.128	0.146	1	"Mig"	"DCAKD"	"70-80"	"male"
"LCOR"	0.297690548782729	-0.34823833010357	0.19	0.215	1	"Mig"	"LCOR"	"70-80"	"male"
"RO60"	0.304619762809543	-0.259102686029424	0.11	0.129	1	"Mig"	"RO60"	"70-80"	"male"
"CD84"	0.307250078546805	-0.216099787969593	0.111	0.094	1	"Mig"	"CD84"	"70-80"	"male"
"CHD4"	0.307568919400979	0.268725837068819	0.101	0.086	1	"Mig"	"CHD4"	"70-80"	"male"
"RANBP2"	0.310907902849549	-0.429391614633217	0.101	0.085	1	"Mig"	"RANBP2"	"70-80"	"male"
"PADI2"	0.321389513884005	-0.182405584973977	0.749	0.717	1	"Mig"	"PADI2"	"70-80"	"male"
"ND2"	0.333030379235784	0.322819703102883	0.327	0.313	1	"Mig"	"ND2"	"70-80"	"male"
"PARP14"	0.337440932696152	-0.148227106278141	0.191	0.172	1	"Mig"	"PARP14"	"70-80"	"male"
"NKTR"	0.339574252835785	-0.0411109074836493	0.152	0.134	1	"Mig"	"NKTR"	"70-80"	"male"
"TMED2"	0.342647720687341	-0.484889241264281	0.337	0.349	1	"Mig"	"TMED2"	"70-80"	"male"
"EXOSC6"	0.354148883298786	-0.610899419481391	0.179	0.197	1	"Mig"	"EXOSC6"	"70-80"	"male"
"P2RY12"	0.358785831717572	-0.52242840543637	0.143	0.127	1	"Mig"	"P2RY12"	"70-80"	"male"
"FGD4"	0.364033138608158	-0.804784471294162	0.1	0.085	1	"Mig"	"FGD4"	"70-80"	"male"
"SP100"	0.365044522077829	-0.417223185096284	0.525	0.516	1	"Mig"	"SP100"	"70-80"	"male"
"C11orf58"	0.36695682392988	-0.123571985631118	0.088	0.101	1	"Mig"	"C11orf58"	"70-80"	"male"
"YIPF4"	0.37053937248878	-0.288308074681672	0.101	0.116	1	"Mig"	"YIPF4"	"70-80"	"male"
"ME2"	0.371237800987457	0.306703281201698	0.111	0.129	1	"Mig"	"ME2"	"70-80"	"male"
"FOXP1"	0.373687755443966	-0.166139374935602	0.123	0.14	1	"Mig"	"FOXP1"	"70-80"	"male"
"MIER1"	0.374276611239806	0.0978448196962463	0.117	0.103	1	"Mig"	"MIER1"	"70-80"	"male"
"PSMA7"	0.378913145188792	0.213329564855518	0.101	0.088	1	"Mig"	"PSMA7"	"70-80"	"male"
"TMEM19"	0.379757643435207	-0.671368096620174	0.147	0.159	1	"Mig"	"TMEM19"	"70-80"	"male"
"BOD1L1"	0.39306544884611	0.0699877864906266	0.21	0.193	1	"Mig"	"BOD1L1"	"70-80"	"male"
"MALAT1"	0.393238395635293	-0.182711855666803	0.997	0.997	1	"Mig"	"MALAT1"	"70-80"	"male"
"HAVCR2"	0.396033534036425	0.201344957319627	0.122	0.108	1	"Mig"	"HAVCR2"	"70-80"	"male"
"POLR2J3"	0.396924688692133	-0.844354019718262	0.156	0.164	1	"Mig"	"POLR2J3"	"70-80"	"male"
"GDI2"	0.401094774649889	-0.481546669940414	0.129	0.144	1	"Mig"	"GDI2"	"70-80"	"male"
"VMP1"	0.40276380929504	0.199780462229605	0.149	0.135	1	"Mig"	"VMP1"	"70-80"	"male"
"MGA"	0.409223342353189	-0.467489118120745	0.159	0.141	1	"Mig"	"MGA"	"70-80"	"male"
"PRKD3"	0.411389933650116	-0.1854538514092	0.09	0.104	1	"Mig"	"PRKD3"	"70-80"	"male"
"GPR34"	0.418235419335613	-0.0478550068077293	0.182	0.164	1	"Mig"	"GPR34"	"70-80"	"male"
"EEA1"	0.426954697527047	-0.314275858364673	0.1	0.112	1	"Mig"	"EEA1"	"70-80"	"male"
"STAT2"	0.428059092785718	-0.291921036950463	0.241	0.267	1	"Mig"	"STAT2"	"70-80"	"male"
"PTGES3"	0.428527295924058	0.0250031994250028	0.119	0.105	1	"Mig"	"PTGES3"	"70-80"	"male"
"SLCO2B1"	0.428951265048593	-0.362872672758428	0.251	0.264	1	"Mig"	"SLCO2B1"	"70-80"	"male"
"ANKRD12"	0.430379718506304	-0.525674115962288	0.12	0.131	1	"Mig"	"ANKRD12"	"70-80"	"male"
"GOLGB1"	0.434708811826948	0.578587303883066	0.125	0.114	1	"Mig"	"GOLGB1"	"70-80"	"male"
"ZFX"	0.442823104558336	-0.48509189528547	0.127	0.141	1	"Mig"	"ZFX"	"70-80"	"male"
"ARPC2"	0.46543472129178	-0.0396524030882133	0.262	0.285	1	"Mig"	"ARPC2"	"70-80"	"male"
"STK4"	0.468663112346486	-0.615621736292721	0.104	0.092	1	"Mig"	"STK4"	"70-80"	"male"
"MT1X"	0.472854615134779	-0.420649444732098	0.096	0.105	1	"Mig"	"MT1X"	"70-80"	"male"
"SKI"	0.47478638084479	0.07897745721106	0.154	0.141	1	"Mig"	"SKI"	"70-80"	"male"
"CDS2"	0.474840476192548	-0.295177561283538	0.108	0.12	1	"Mig"	"CDS2"	"70-80"	"male"
"SRGAP1"	0.485103630635424	0.446906626929683	0.115	0.105	1	"Mig"	"SRGAP1"	"70-80"	"male"
"PRELID3B"	0.503130391106398	-0.214223471494392	0.111	0.1	1	"Mig"	"PRELID3B"	"70-80"	"male"
"ALYREF"	0.517151671441914	-0.85984221454542	0.201	0.202	1	"Mig"	"ALYREF"	"70-80"	"male"
"N4BP2L2"	0.526402587487827	0.086333392604736	0.202	0.193	1	"Mig"	"N4BP2L2"	"70-80"	"male"
"CCT6A"	0.536905617388405	0.0724627106827742	0.129	0.119	1	"Mig"	"CCT6A"	"70-80"	"male"
"MOB1B"	0.544577727742789	0.423153088372416	0.161	0.148	1	"Mig"	"MOB1B"	"70-80"	"male"
"PALD1"	0.549595267343365	0.0783197101619713	0.137	0.127	1	"Mig"	"PALD1"	"70-80"	"male"
"GAL3ST4"	0.565240953022514	-0.182194986618538	0.092	0.103	1	"Mig"	"GAL3ST4"	"70-80"	"male"
"PPT1"	0.565261051454673	-0.304364340905716	0.12	0.13	1	"Mig"	"PPT1"	"70-80"	"male"
"UGCG"	0.568564974294474	-0.0375382952900347	0.187	0.178	1	"Mig"	"UGCG"	"70-80"	"male"
"ENTPD1"	0.585670120081973	-0.639365821017984	0.174	0.181	1	"Mig"	"ENTPD1"	"70-80"	"male"
"OLR1"	0.593011569352209	-0.135004702841293	0.292	0.28	1	"Mig"	"OLR1"	"70-80"	"male"
"RAD52"	0.599897593003478	-0.318858896144681	0.1	0.09	1	"Mig"	"RAD52"	"70-80"	"male"
"STT3A"	0.601867800714617	-0.584798296525652	0.319	0.317	1	"Mig"	"STT3A"	"70-80"	"male"
"MS4A7"	0.60351498201703	0.0280522228439066	0.131	0.141	1	"Mig"	"MS4A7"	"70-80"	"male"
"GLUD1"	0.609859847402595	-0.240788468169089	0.268	0.244	1	"Mig"	"GLUD1"	"70-80"	"male"
"RBM26"	0.612151145033881	-0.255723708994799	0.138	0.129	1	"Mig"	"RBM26"	"70-80"	"male"
"TAPBP"	0.615425727471046	-0.286105007775414	0.136	0.146	1	"Mig"	"TAPBP"	"70-80"	"male"
"SAR1A"	0.621339356339237	-0.0359034972132881	0.228	0.216	1	"Mig"	"SAR1A"	"70-80"	"male"
"SBNO1"	0.630024212550591	-0.438625120205735	0.218	0.201	1	"Mig"	"SBNO1"	"70-80"	"male"
"CHD1"	0.637956706770413	-0.0927234763451472	0.143	0.149	1	"Mig"	"CHD1"	"70-80"	"male"
"NCOA3"	0.642415302906219	-0.111784940567599	0.093	0.101	1	"Mig"	"NCOA3"	"70-80"	"male"
"SEL1L"	0.651441470804118	-0.120888452750707	0.238	0.23	1	"Mig"	"SEL1L"	"70-80"	"male"
"PJA2"	0.654445457312617	-0.00722579863949946	0.101	0.094	1	"Mig"	"PJA2"	"70-80"	"male"
"RGS10"	0.657253053845053	0.0541108952234961	0.101	0.094	1	"Mig"	"RGS10"	"70-80"	"male"
"ADIPOR1"	0.674088967631309	-0.496903431411357	0.202	0.205	1	"Mig"	"ADIPOR1"	"70-80"	"male"
"PDS5B"	0.677716168511059	-0.175678053215242	0.129	0.123	1	"Mig"	"PDS5B"	"70-80"	"male"
"CCNI"	0.678995752500871	-0.161260192907549	0.118	0.112	1	"Mig"	"CCNI"	"70-80"	"male"
"TMBIM4"	0.688186214708794	-0.377036461559613	0.137	0.129	1	"Mig"	"TMBIM4"	"70-80"	"male"
"VPS13C"	0.699059749108155	0.013596950923461	0.213	0.205	1	"Mig"	"VPS13C"	"70-80"	"male"
"FAM177B"	0.705643169984324	-0.0439425804627374	0.115	0.108	1	"Mig"	"FAM177B"	"70-80"	"male"
"NAA15"	0.71631411314884	-0.83534010727509	0.198	0.198	1	"Mig"	"NAA15"	"70-80"	"male"
"ZFHX3"	0.727894226607006	-0.0629147489247646	0.286	0.278	1	"Mig"	"ZFHX3"	"70-80"	"male"
"PLAGL1"	0.736137365640072	0.272919661273607	0.114	0.111	1	"Mig"	"PLAGL1"	"70-80"	"male"
"MIR12136"	0.753984314868591	-0.118658463478835	0.132	0.124	1	"Mig"	"MIR12136"	"70-80"	"male"
"RASSF3"	0.757450668593328	-0.594303278389189	0.145	0.149	1	"Mig"	"RASSF3"	"70-80"	"male"
"RABGAP1L"	0.776959844222837	-0.597426557675615	0.1	0.104	1	"Mig"	"RABGAP1L"	"70-80"	"male"
"EML4"	0.779488991227522	-0.0692667208334274	0.122	0.116	1	"Mig"	"EML4"	"70-80"	"male"
"ADNP"	0.786318877868403	-0.649265423106428	0.132	0.135	1	"Mig"	"ADNP"	"70-80"	"male"
"CSF1R"	0.789428247210782	-0.167322002083847	0.428	0.436	1	"Mig"	"CSF1R"	"70-80"	"male"
"PCNX3"	0.795584628308897	0.00923879825020979	0.105	0.1	1	"Mig"	"PCNX3"	"70-80"	"male"
"METTL7A"	0.799964005468284	-1.59977335206065	0.237	0.224	1	"Mig"	"METTL7A"	"70-80"	"male"
"HSPA1A"	0.814721567299235	-0.0128501278414292	0.108	0.104	1	"Mig"	"HSPA1A"	"70-80"	"male"
"PSIP1"	0.821181969648285	-0.344230247856936	0.11	0.114	1	"Mig"	"PSIP1"	"70-80"	"male"
"CORO1C"	0.823107317008921	-0.34615567786733	0.25	0.237	1	"Mig"	"CORO1C"	"70-80"	"male"
"PTBP2"	0.824516168807876	-0.403195251953596	0.096	0.1	1	"Mig"	"PTBP2"	"70-80"	"male"
"P2RX7"	0.84307170207617	0.216148317770197	0.096	0.1	1	"Mig"	"P2RX7"	"70-80"	"male"
"CCDC58"	0.848541372925649	-0.72638429671482	0.1	0.1	1	"Mig"	"CCDC58"	"70-80"	"male"
"SLC38A2"	0.855378014068669	-0.124710047882449	0.138	0.135	1	"Mig"	"SLC38A2"	"70-80"	"male"
"RC3H1"	0.857240936119503	-0.225234019137504	0.105	0.103	1	"Mig"	"RC3H1"	"70-80"	"male"
"RTN4"	0.864489830772571	-0.066495049063592	0.133	0.131	1	"Mig"	"RTN4"	"70-80"	"male"
"PFKFB2"	0.866452207937759	-0.284120419396724	0.1	0.101	1	"Mig"	"PFKFB2"	"70-80"	"male"
"PABPN1"	0.885456557262303	-0.663853078464455	0.166	0.166	1	"Mig"	"PABPN1"	"70-80"	"male"
"PPIP5K2"	0.889270365628959	0.0227720311848887	0.101	0.103	1	"Mig"	"PPIP5K2"	"70-80"	"male"
"ARID4A"	0.922250269897781	-0.459372156567318	0.115	0.112	1	"Mig"	"ARID4A"	"70-80"	"male"
"UBN2"	0.933547565132254	-0.0391124443340669	0.114	0.112	1	"Mig"	"UBN2"	"70-80"	"male"
"PWWP3A"	0.934663299859912	-0.633394899869311	0.173	0.172	1	"Mig"	"PWWP3A"	"70-80"	"male"
"FGFR1OP2"	0.937156307434936	-0.240217198179078	0.159	0.159	1	"Mig"	"FGFR1OP2"	"70-80"	"male"
"ARF6"	0.950866907454948	-0.425932592558376	0.246	0.242	1	"Mig"	"ARF6"	"70-80"	"male"
"TSPAN14"	0.955209909448715	-0.119068194162774	0.275	0.271	1	"Mig"	"TSPAN14"	"70-80"	"male"
"OXR1"	0.956020996738655	-0.263657155598851	0.104	0.103	1	"Mig"	"OXR1"	"70-80"	"male"
"RBMX"	0.971915792565931	0.0126105108571224	0.155	0.159	1	"Mig"	"RBMX"	"70-80"	"male"
"RSRC1"	0.979237678685122	-0.292552005703497	0.134	0.13	1	"Mig"	"RSRC1"	"70-80"	"male"
"MTCO1P40"	0.981619569264271	-0.358775753719134	0.182	0.175	1	"Mig"	"MTCO1P40"	"70-80"	"male"
"PTPRJ"	0.992061224717664	-0.309630382611864	0.252	0.244	1	"Mig"	"PTPRJ"	"70-80"	"male"
