"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"DAZAP2"	3.612292537053e-12	-0.45145470270589	0.088	0.199	8.36173476477028e-08	"Mig"	"DAZAP2"	"80-90"	"female"
"EEF1B2P6"	3.88289940256325e-12	-0.335162468829706	0.071	0.17	8.98813553705341e-08	"Mig"	"EEF1B2P6"	"80-90"	"female"
"PDE4B"	4.03950468130171e-12	-0.133719883283742	0.034	0.108	9.35064543627719e-08	"Mig"	"PDE4B"	"80-90"	"female"
"EML4"	4.37692708677494e-12	-0.0597589879889355	0.137	0.274	1.01317108204666e-07	"Mig"	"EML4"	"80-90"	"female"
"DPP7"	4.49953282624005e-12	-0.957143241564327	0.047	0.13	1.04155185861805e-07	"Mig"	"DPP7"	"80-90"	"female"
"NAGK"	7.21237418946476e-12	-0.39207510715086	0.055	0.144	1.6695203773773e-07	"Mig"	"NAGK"	"80-90"	"female"
"AKR1A1"	8.47929249424468e-12	-0.378762114371413	0.053	0.14	1.96278662656776e-07	"Mig"	"AKR1A1"	"80-90"	"female"
"VPS35"	8.72423426386695e-12	-0.738099833741199	0.114	0.233	2.01948574739992e-07	"Mig"	"VPS35"	"80-90"	"female"
"RGS16"	1.00326219862869e-11	-0.947176150814804	0.057	0.146	2.32235133738569e-07	"Mig"	"RGS16"	"80-90"	"female"
"HLA-DMB"	1.04349555462174e-11	-0.204093651526311	0.132	0.266	2.41548350983841e-07	"Mig"	"HLA-DMB"	"80-90"	"female"
"PIK3AP1"	1.05058935373502e-11	-0.524147688563513	0.055	0.142	2.43190423602583e-07	"Mig"	"PIK3AP1"	"80-90"	"female"
"RASGEF1B"	1.0655218874974e-11	1.17943149002803	0.195	0.069	2.46647006517898e-07	"Mig"	"RASGEF1B"	"80-90"	"female"
"CYC1"	1.12655264806006e-11	-0.984333003923663	0.035	0.107	2.60774406972942e-07	"Mig"	"CYC1"	"80-90"	"female"
"HNRNPA1P48"	1.12774352297603e-11	-0.253961282580045	0.033	0.103	2.61050070698492e-07	"Mig"	"HNRNPA1P48"	"80-90"	"female"
"TMEM165"	1.30299036340171e-11	-0.495830227102394	0.066	0.16	3.01616209320228e-07	"Mig"	"TMEM165"	"80-90"	"female"
"NACA3P"	1.3299898259923e-11	-0.137912697163797	0.057	0.146	3.07866044920697e-07	"Mig"	"NACA3P"	"80-90"	"female"
"LSM12"	1.3386960524621e-11	-0.198434871577488	0.057	0.146	3.09881362223927e-07	"Mig"	"LSM12"	"80-90"	"female"
"SNX3"	1.3523616991179e-11	-0.0733828076281229	0.105	0.223	3.13044686111811e-07	"Mig"	"SNX3"	"80-90"	"female"
"UBXN2B"	1.3654290633836e-11	-0.267214919084796	0.075	0.176	3.16069519592035e-07	"Mig"	"UBXN2B"	"80-90"	"female"
"EGR1"	1.37990567138781e-11	1.56307178412124	0.202	0.079	3.19420564812849e-07	"Mig"	"EGR1"	"80-90"	"female"
"ATP1A1"	1.48747156881644e-11	-0.612187337888551	0.051	0.134	3.44319918749631e-07	"Mig"	"ATP1A1"	"80-90"	"female"
"ITGAV"	1.54000647084135e-11	-0.513198535139066	0.047	0.128	3.56480697870357e-07	"Mig"	"ITGAV"	"80-90"	"female"
"RGS2"	1.61488872935738e-11	-0.751801792428341	0.046	0.126	3.73814443071646e-07	"Mig"	"RGS2"	"80-90"	"female"
"CALM1"	1.64397090521058e-11	-0.30785335894182	0.21	0.367	3.80546385138146e-07	"Mig"	"CALM1"	"80-90"	"female"
"VDAC2"	1.82211155843422e-11	-0.59713713191385	0.049	0.132	4.21782383546354e-07	"Mig"	"VDAC2"	"80-90"	"female"
"SAT2"	2.04033358510187e-11	-0.516411679086934	0.032	0.101	4.72296418279382e-07	"Mig"	"SAT2"	"80-90"	"female"
"RRP15"	2.13095151976945e-11	-0.598933267876822	0.053	0.138	4.93272657796232e-07	"Mig"	"RRP15"	"80-90"	"female"
"NDUFB8"	2.2999435323265e-11	-0.619909543943668	0.051	0.134	5.32390928862938e-07	"Mig"	"NDUFB8"	"80-90"	"female"
"HMGN1"	2.42565573758704e-11	-0.422060173016686	0.092	0.199	5.61490790136648e-07	"Mig"	"HMGN1"	"80-90"	"female"
"LINC00339"	2.4689519270628e-11	0.891206782438565	0.124	0.024	5.71512992076497e-07	"Mig"	"LINC00339"	"80-90"	"female"
"SENP5"	3.23087852199162e-11	-0.174685283877388	0.122	0.247	7.47883760270621e-07	"Mig"	"SENP5"	"80-90"	"female"
"ATP6V1F"	3.25439971361478e-11	-0.393750405660334	0.06	0.148	7.5332844570755e-07	"Mig"	"ATP6V1F"	"80-90"	"female"
"DSE"	3.54561201830421e-11	-0.331811304725258	0.044	0.12	8.20738269997058e-07	"Mig"	"DSE"	"80-90"	"female"
"LGALS9"	3.78950584874035e-11	-0.33628441726411	0.079	0.178	8.77194813866417e-07	"Mig"	"LGALS9"	"80-90"	"female"
"UQCRB"	4.04831799407343e-11	-0.285084713097142	0.078	0.176	9.37104649268118e-07	"Mig"	"UQCRB"	"80-90"	"female"
"COPS9"	4.25857423817402e-11	-0.629375360354867	0.039	0.112	9.85774764652523e-07	"Mig"	"COPS9"	"80-90"	"female"
"H2AZ2"	4.36148650106231e-11	-0.403218147149299	0.044	0.12	1.0095968952659e-06	"Mig"	"H2AZ2"	"80-90"	"female"
"SNHG5"	4.37725511340684e-11	-0.506007390036133	0.061	0.15	1.01324701365141e-06	"Mig"	"SNHG5"	"80-90"	"female"
"BST2"	4.85311665076479e-11	-0.189190297176998	0.064	0.154	1.12339944231903e-06	"Mig"	"BST2"	"80-90"	"female"
"UQCRH"	4.99477830261831e-11	-0.243396246199165	0.037	0.108	1.15619128149009e-06	"Mig"	"UQCRH"	"80-90"	"female"
"INTS10"	6.05986963775431e-11	-0.349416271118945	0.052	0.134	1.40273862374737e-06	"Mig"	"INTS10"	"80-90"	"female"
"C3AR1"	6.46963326687997e-11	-0.39528310618618	0.132	0.258	1.49759070861738e-06	"Mig"	"C3AR1"	"80-90"	"female"
"TRMT5"	6.49929698680859e-11	-0.311015875907358	0.039	0.11	1.50445726650645e-06	"Mig"	"TRMT5"	"80-90"	"female"
"ARHGAP26"	6.55295387089113e-11	-0.362533311314677	0.085	0.187	1.51687776203388e-06	"Mig"	"ARHGAP26"	"80-90"	"female"
"RIN2"	7.38047863344634e-11	0.993532684966922	0.524	0.402	1.70843319407016e-06	"Mig"	"RIN2"	"80-90"	"female"
"CTSS"	7.92435471719997e-11	-0.192355146001389	0.161	0.3	1.83432962993745e-06	"Mig"	"CTSS"	"80-90"	"female"
"MED13L"	7.97717995494695e-11	1.19942811960152	0.151	0.043	1.84655761597112e-06	"Mig"	"MED13L"	"80-90"	"female"
"RBM17"	9.16260889576071e-11	-0.0989468790755426	0.069	0.162	2.12096070719069e-06	"Mig"	"RBM17"	"80-90"	"female"
"PTGS1"	1.0006853620588e-10	-0.340322043918738	0.058	0.144	2.31638647609371e-06	"Mig"	"PTGS1"	"80-90"	"female"
"CCT8"	1.06183566187814e-10	-0.655483292799643	0.048	0.126	2.45793719011551e-06	"Mig"	"CCT8"	"80-90"	"female"
"PDCD4"	1.39042356291088e-10	1.82331595935634	0.193	0.079	3.21855246342611e-06	"Mig"	"PDCD4"	"80-90"	"female"
"PRRG3"	1.53823370816041e-10	0.661803327979395	0.251	0.126	3.56070338764972e-06	"Mig"	"PRRG3"	"80-90"	"female"
"CST3"	1.62567090745514e-10	-0.303880533631799	0.225	0.373	3.76310301657715e-06	"Mig"	"CST3"	"80-90"	"female"
"OLFML3"	1.63222068734428e-10	1.36594161004016	0.329	0.211	3.77826444706455e-06	"Mig"	"OLFML3"	"80-90"	"female"
"NRDC"	1.7816199834051e-10	-0.250311842028983	0.059	0.144	4.12409393758612e-06	"Mig"	"NRDC"	"80-90"	"female"
"FGD2"	1.88322911935673e-10	-0.495904334504773	0.497	0.706	4.35929876548695e-06	"Mig"	"FGD2"	"80-90"	"female"
"PRKDC"	1.99490541909024e-10	-0.365510609322099	0.118	0.231	4.61780706411009e-06	"Mig"	"PRKDC"	"80-90"	"female"
"FKBP1C"	2.03095901793112e-10	-0.450484671760107	0.071	0.162	4.70126393470696e-06	"Mig"	"FKBP1C"	"80-90"	"female"
"RRBP1"	2.04498340763556e-10	-0.0302506528306985	0.081	0.178	4.73372759199479e-06	"Mig"	"RRBP1"	"80-90"	"female"
"MOB1A"	2.10865036359484e-10	-0.340037839984658	0.163	0.294	4.88110386164935e-06	"Mig"	"MOB1A"	"80-90"	"female"
"NDUFC2"	2.12981873498716e-10	-0.278141085950401	0.044	0.118	4.93010440774828e-06	"Mig"	"NDUFC2"	"80-90"	"female"
"MBD4"	2.32679190373738e-10	-0.101785181241469	0.065	0.154	5.38605789877128e-06	"Mig"	"MBD4"	"80-90"	"female"
"MTND4P12"	2.4912880864081e-10	-0.601253076698519	0.2	0.331	5.76683366241747e-06	"Mig"	"MTND4P12"	"80-90"	"female"
"MTF2"	2.64476395241695e-10	-0.73683702875914	0.05	0.126	6.12209959705476e-06	"Mig"	"MTF2"	"80-90"	"female"
"GNAI2"	2.89638921503463e-10	-0.108470710002896	0.135	0.256	6.70456175496215e-06	"Mig"	"GNAI2"	"80-90"	"female"
"MS4A6A"	3.03848900680078e-10	0.459026650972708	0.223	0.381	7.03349435294244e-06	"Mig"	"MS4A6A"	"80-90"	"female"
"BASP1"	3.25693389769418e-10	-0.522733542399786	0.052	0.13	7.5391505863825e-06	"Mig"	"BASP1"	"80-90"	"female"
"RNPC3"	3.39847611465192e-10	-0.105090843433293	0.084	0.181	7.86679251019626e-06	"Mig"	"RNPC3"	"80-90"	"female"
"SF1"	3.69551544318323e-10	-0.141217678921327	0.062	0.146	8.55437914788054e-06	"Mig"	"SF1"	"80-90"	"female"
"NUP85"	3.73730304265392e-10	-0.295042706683195	0.043	0.114	8.65110908313528e-06	"Mig"	"NUP85"	"80-90"	"female"
"SERPINB9"	3.82933845851142e-10	-0.259783972329586	0.544	0.753	8.86415266376222e-06	"Mig"	"SERPINB9"	"80-90"	"female"
"ABCA1"	3.95410280099465e-10	1.40165969926828	0.121	0.028	9.15295716374241e-06	"Mig"	"ABCA1"	"80-90"	"female"
"CCR1"	4.20531226344286e-10	-1.16169406963606	0.044	0.114	9.73445682741753e-06	"Mig"	"CCR1"	"80-90"	"female"
"COPA"	4.77677534201342e-10	-0.381520951083178	0.057	0.138	1.10572795616927e-05	"Mig"	"COPA"	"80-90"	"female"
"MSR1"	5.11376019371232e-10	-0.528700103617524	0.274	0.434	1.18373320964053e-05	"Mig"	"MSR1"	"80-90"	"female"
"UBE2D3"	5.17606937905879e-10	-0.0676638717364382	0.122	0.235	1.19815653986453e-05	"Mig"	"UBE2D3"	"80-90"	"female"
"RHOA"	5.45934120509869e-10	-0.148228893933806	0.118	0.229	1.26372830215624e-05	"Mig"	"RHOA"	"80-90"	"female"
"ZFP36"	5.67774769164586e-10	-0.809195867425445	0.066	0.15	1.31428503566218e-05	"Mig"	"ZFP36"	"80-90"	"female"
"PNISR"	5.69719966328556e-10	1.29093568709894	0.409	0.288	1.31878777805734e-05	"Mig"	"PNISR"	"80-90"	"female"
"PPP1CA"	5.76998089197884e-10	-0.514311231071443	0.039	0.107	1.33563517687526e-05	"Mig"	"PPP1CA"	"80-90"	"female"
"LDHB"	6.2192906672557e-10	-0.0918699262159955	0.036	0.103	1.43964140365635e-05	"Mig"	"LDHB"	"80-90"	"female"
"AP1B1"	6.25427899212767e-10	-0.251277781174964	0.077	0.17	1.44774050109771e-05	"Mig"	"AP1B1"	"80-90"	"female"
"EZR"	7.16618287030287e-10	-0.0880632617104238	0.087	0.183	1.65882801081771e-05	"Mig"	"EZR"	"80-90"	"female"
"TMEM147"	7.2640799180896e-10	-1.03084634703563	0.039	0.107	1.68148921943938e-05	"Mig"	"TMEM147"	"80-90"	"female"
"MORF4L2"	7.31563791285814e-10	-0.143515145624172	0.091	0.189	1.6934238640684e-05	"Mig"	"MORF4L2"	"80-90"	"female"
"PPP4C"	7.46147499593288e-10	-0.63744230785511	0.041	0.11	1.72718223205854e-05	"Mig"	"PPP4C"	"80-90"	"female"
"ANKRD44"	7.93150494894333e-10	1.20897801666882	0.275	0.154	1.8359847655814e-05	"Mig"	"ANKRD44"	"80-90"	"female"
"CANX"	8.28967033797013e-10	-0.633376120096261	0.165	0.286	1.91889288983333e-05	"Mig"	"CANX"	"80-90"	"female"
"NDUFA6"	8.41474642406461e-10	-0.506320131671933	0.052	0.128	1.94784550224248e-05	"Mig"	"NDUFA6"	"80-90"	"female"
"CTNNA1"	9.06799999292174e-10	-0.1393401197274	0.04	0.108	2.09906063836152e-05	"Mig"	"CTNNA1"	"80-90"	"female"
"CREG1"	9.26821222266379e-10	0.000616599072836843	0.097	0.199	2.14540576530221e-05	"Mig"	"CREG1"	"80-90"	"female"
"SERPINB6"	1.01599087964955e-09	-0.315401899922499	0.076	0.166	2.35181568821279e-05	"Mig"	"SERPINB6"	"80-90"	"female"
"H3P36"	1.05315421629333e-09	-0.0938611406416104	0.047	0.12	2.43784137987579e-05	"Mig"	"H3P36"	"80-90"	"female"
"ESF1"	1.21942366829329e-09	-0.362572336346039	0.043	0.112	2.82272190736531e-05	"Mig"	"ESF1"	"80-90"	"female"
"RHOG"	1.28123311756511e-09	-0.538529414788001	0.043	0.112	2.96579842053973e-05	"Mig"	"RHOG"	"80-90"	"female"
"U2SURP"	1.28707779027812e-09	0.222948131091661	0.127	0.245	2.9793276689358e-05	"Mig"	"U2SURP"	"80-90"	"female"
"RAP2A"	1.3946254389211e-09	-0.0316502176694238	0.101	0.203	3.22827896601456e-05	"Mig"	"RAP2A"	"80-90"	"female"
"PELI1"	1.72047818686103e-09	-0.317966190143067	0.078	0.168	3.98256290694591e-05	"Mig"	"PELI1"	"80-90"	"female"
"ANKLE2"	1.75975291725326e-09	-0.540835656710576	0.039	0.105	4.07347605285784e-05	"Mig"	"ANKLE2"	"80-90"	"female"
"SUB1"	1.83216607577293e-09	-0.224438145001954	0.048	0.12	4.24109803219919e-05	"Mig"	"SUB1"	"80-90"	"female"
"UBXN4"	2.07995894773131e-09	0.0799725923778845	0.088	0.183	4.81468897220843e-05	"Mig"	"UBXN4"	"80-90"	"female"
"IFNGR1"	2.1293572809548e-09	1.14938303319443	0.593	0.552	4.92903623395417e-05	"Mig"	"IFNGR1"	"80-90"	"female"
"PDXK"	2.31959887825489e-09	-0.331392773632303	0.039	0.105	5.36940748338442e-05	"Mig"	"PDXK"	"80-90"	"female"
"LOC105372824"	2.31959887825489e-09	-0.331392773632303	0.039	0.105	5.36940748338442e-05	"Mig"	"LOC105372824"	"80-90"	"female"
"ASCC3"	2.55946175835535e-09	-0.196903988849915	0.046	0.116	5.92464207824096e-05	"Mig"	"ASCC3"	"80-90"	"female"
"CBFB"	2.62971599852803e-09	-0.0219772594326522	0.042	0.11	6.08726659339269e-05	"Mig"	"CBFB"	"80-90"	"female"
"ATP1B1"	2.6433809260481e-09	0.826610205775171	0.146	0.049	6.11889816761613e-05	"Mig"	"ATP1B1"	"80-90"	"female"
"SLCO2B1"	2.6663615871037e-09	-0.315849085647975	0.304	0.464	6.17209380182765e-05	"Mig"	"SLCO2B1"	"80-90"	"female"
"SYNDIG1"	2.92221698518987e-09	-0.337119014063437	0.051	0.124	6.76434787731751e-05	"Mig"	"SYNDIG1"	"80-90"	"female"
"SEM1"	2.97385589969826e-09	-0.258794141419022	0.056	0.132	6.88388163662154e-05	"Mig"	"SEM1"	"80-90"	"female"
"NDUFA3"	3.04023096736381e-09	-0.194411357975288	0.082	0.172	7.03752664325375e-05	"Mig"	"NDUFA3"	"80-90"	"female"
"RPN1"	3.08851668809647e-09	-0.710001691620321	0.152	0.264	7.1492984296057e-05	"Mig"	"RPN1"	"80-90"	"female"
"RSRC2"	3.47329931268777e-09	-0.0514995955187891	0.111	0.215	8.03999324900966e-05	"Mig"	"RSRC2"	"80-90"	"female"
"MARCHF2"	3.71602632489949e-09	-0.406167938675803	0.159	0.274	8.60185773687734e-05	"Mig"	"MARCHF2"	"80-90"	"female"
"HINT1"	3.92647909154747e-09	-0.332927146466183	0.049	0.12	9.08901380111408e-05	"Mig"	"HINT1"	"80-90"	"female"
"PCED1B-AS1"	3.93068805576093e-09	-0.773933849474383	0.085	0.174	9.09875671147539e-05	"Mig"	"PCED1B-AS1"	"80-90"	"female"
"EDF1"	4.03708854712046e-09	-0.233653702320942	0.043	0.11	9.34505256887443e-05	"Mig"	"EDF1"	"80-90"	"female"
"ERP44"	4.21530396192314e-09	-0.176542218129006	0.079	0.168	9.75758561105969e-05	"Mig"	"ERP44"	"80-90"	"female"
"PRDM1"	4.61961694539859e-09	1.49510792955355	0.185	0.081	0.000106934893052087	"Mig"	"PRDM1"	"80-90"	"female"
"EIF4A2"	4.72913145175834e-09	-0.281311065157676	0.095	0.191	0.000109469934845302	"Mig"	"EIF4A2"	"80-90"	"female"
"LMAN1"	5.2564522291795e-09	-0.460118425819418	0.088	0.179	0.000121676356201047	"Mig"	"LMAN1"	"80-90"	"female"
"LAT2"	5.35132766636072e-09	-0.148434573139748	0.122	0.229	0.000123872532820918	"Mig"	"LAT2"	"80-90"	"female"
"ACAP2"	5.46817138423475e-09	-0.350807229908252	0.104	0.201	0.000126577231202266	"Mig"	"ACAP2"	"80-90"	"female"
"LETM1"	5.7860089908971e-09	-0.92206998620576	0.059	0.134	0.000133934536121286	"Mig"	"LETM1"	"80-90"	"female"
"HLA-C"	6.16423482121386e-09	-0.424060343509302	0.143	0.252	0.000142689707641458	"Mig"	"HLA-C"	"80-90"	"female"
"EIF3CL"	6.48221560650053e-09	-0.444184394007105	0.05	0.12	0.000150050326859274	"Mig"	"EIF3CL"	"80-90"	"female"
"NHSL1"	6.48312498404262e-09	1.75209526433618	0.211	0.103	0.000150071377130619	"Mig"	"NHSL1"	"80-90"	"female"
"LMBRD1"	6.64067256329143e-09	-0.272453020880253	0.04	0.105	0.00015371828849507	"Mig"	"LMBRD1"	"80-90"	"female"
"BNIP3L"	6.9212280609017e-09	0.147050790971572	0.055	0.13	0.000160212587153753	"Mig"	"BNIP3L"	"80-90"	"female"
"NACA4P"	7.27992659078736e-09	-0.0721883065029646	0.073	0.156	0.000168515740723546	"Mig"	"NACA4P"	"80-90"	"female"
"LUZP1"	7.33705147215674e-09	-0.156379884263397	0.04	0.105	0.000169838067477484	"Mig"	"LUZP1"	"80-90"	"female"
"SH3KBP1"	7.61974051426312e-09	0.762709901155203	0.575	0.465	0.000176381753424163	"Mig"	"SH3KBP1"	"80-90"	"female"
"NUDC"	7.65405528637165e-09	-0.224359416283576	0.045	0.112	0.000177176071768931	"Mig"	"NUDC"	"80-90"	"female"
"ADAM28"	7.77926320567375e-09	0.072716995914198	0.303	0.467	0.000180074384684936	"Mig"	"ADAM28"	"80-90"	"female"
"C1orf43"	8.07658722826294e-09	-0.425099692889302	0.042	0.107	0.00018695684115983	"Mig"	"C1orf43"	"80-90"	"female"
"CASP1"	8.11663968536143e-09	-0.469595400920571	0.109	0.207	0.000187883975436746	"Mig"	"CASP1"	"80-90"	"female"
"LOC729998"	8.13414989671870e-09	-0.175226145858088	0.115	0.215	0.000188289301809244	"Mig"	"LOC729998"	"80-90"	"female"
"SLC25A3"	8.41503128358948e-09	-0.578995997453341	0.048	0.116	0.000194791144152529	"Mig"	"SLC25A3"	"80-90"	"female"
"TMED10"	1.01130763736034e-08	-0.817225156366056	0.071	0.15	0.000234097491896173	"Mig"	"TMED10"	"80-90"	"female"
"LYN"	1.0186172994867e-08	-0.796702472377867	0.069	0.15	0.000235789532485182	"Mig"	"LYN"	"80-90"	"female"
"TXNIP"	1.07571925234394e-08	0.433556865066355	0.224	0.381	0.000249007492532576	"Mig"	"TXNIP"	"80-90"	"female"
"HM13"	1.11947812799718e-08	0.00043544758028613	0.052	0.122	0.000259136797068787	"Mig"	"HM13"	"80-90"	"female"
"C11orf58"	1.1288995468747e-08	-0.287769640843474	0.092	0.183	0.000261317667110556	"Mig"	"C11orf58"	"80-90"	"female"
"SLC7A7"	1.17976629292515e-08	-0.638797819115055	0.041	0.105	0.000273092301486315	"Mig"	"SLC7A7"	"80-90"	"female"
"ATP5MF"	1.21080722603472e-08	-0.0564384547873926	0.053	0.124	0.000280277656682517	"Mig"	"ATP5MF"	"80-90"	"female"
"TSNAX"	1.26639287713513e-08	-0.88523330549658	0.041	0.105	0.000293144623199241	"Mig"	"TSNAX"	"80-90"	"female"
"H2BC6"	1.30935876290821e-08	0.317467734928119	0.042	0.107	0.000303090366437992	"Mig"	"H2BC6"	"80-90"	"female"
"GPX4"	1.30978087238019e-08	-0.315715164943463	0.068	0.146	0.000303188076338567	"Mig"	"GPX4"	"80-90"	"female"
"ND5"	1.35756671186346e-08	0.0362549116479909	0.33	0.493	0.000314249542462154	"Mig"	"ND5"	"80-90"	"female"
"WDR43"	1.3714916759899e-08	-0.501123943130082	0.148	0.258	0.000317472893158143	"Mig"	"WDR43"	"80-90"	"female"
"NSD3"	1.41866691547231e-08	-0.111549267742257	0.094	0.187	0.000328393017593529	"Mig"	"NSD3"	"80-90"	"female"
"SH2B3"	1.43722043497922e-08	-0.100629991958727	0.048	0.116	0.00033268778628899	"Mig"	"SH2B3"	"80-90"	"female"
"PSMB4"	1.4698331756288e-08	-0.293590307512942	0.143	0.252	0.000340236983494555	"Mig"	"PSMB4"	"80-90"	"female"
"SEC31A"	1.55980501531861e-08	-0.34037147065088	0.075	0.158	0.000361063664945952	"Mig"	"SEC31A"	"80-90"	"female"
"EIF3C"	1.68665721221122e-08	-0.547734162247701	0.053	0.122	0.000390427411482653	"Mig"	"EIF3C"	"80-90"	"female"
"DHX29"	1.68875546596745e-08	-0.272268144868281	0.055	0.126	0.000390913115262146	"Mig"	"DHX29"	"80-90"	"female"
"PSMD1"	1.7722145525264e-08	-0.198318242607872	0.041	0.105	0.000410232224618812	"Mig"	"PSMD1"	"80-90"	"female"
"PSMC6"	1.80635403485481e-08	-0.483435355400522	0.041	0.103	0.00041813483198819	"Mig"	"PSMC6"	"80-90"	"female"
"SPP1"	1.80741249905317e-08	-0.324119989055083	0.879	0.929	0.000418379845280829	"Mig"	"SPP1"	"80-90"	"female"
"TOB1"	1.89033559434244e-08	0.914904539539925	0.118	0.034	0.000437574883378388	"Mig"	"TOB1"	"80-90"	"female"
"SMARCC2"	1.92716200582989e-08	0.00587845625005068	0.051	0.12	0.000446099461109503	"Mig"	"SMARCC2"	"80-90"	"female"
"TOR1AIP1"	1.92817205896973e-08	-0.308804109486415	0.041	0.103	0.000446333268210313	"Mig"	"TOR1AIP1"	"80-90"	"female"
"LAMTOR4"	2.01039861894517e-08	-0.404637516167102	0.046	0.11	0.000465367072313428	"Mig"	"LAMTOR4"	"80-90"	"female"
"RAB1A"	2.349872940872e-08	-0.0815820803224341	0.097	0.189	0.000543948588353051	"Mig"	"RAB1A"	"80-90"	"female"
"ATF4"	2.38477090079734e-08	-0.303808518534125	0.046	0.11	0.000552026768116569	"Mig"	"ATF4"	"80-90"	"female"
"AK2"	2.42877991329374e-08	-0.616871284647982	0.04	0.101	0.000562213974329235	"Mig"	"AK2"	"80-90"	"female"
"EPB41L3"	2.60276689337337e-08	-0.620559601920652	0.047	0.112	0.000602488480478067	"Mig"	"EPB41L3"	"80-90"	"female"
"EEF1B2P2"	2.68541619304615e-08	-0.00137062274016869	0.051	0.12	0.000621620140366323	"Mig"	"EEF1B2P2"	"80-90"	"female"
"GSTM2"	2.8381090209257e-08	-0.131302113787485	0.057	0.128	0.00065696547616388	"Mig"	"GSTM2"	"80-90"	"female"
"TLR1"	2.87731944009071e-08	0.0713511661004629	0.048	0.114	0.000666041903992198	"Mig"	"TLR1"	"80-90"	"female"
"RTF1"	2.91569579549864e-08	-0.495528268294566	0.046	0.11	0.000674925262742025	"Mig"	"RTF1"	"80-90"	"female"
"BZW1"	3.44753135356714e-08	-0.245232964869272	0.057	0.128	0.000798034557723722	"Mig"	"BZW1"	"80-90"	"female"
"SNHG12"	3.5297873121025e-08	-0.185763018041879	0.068	0.144	0.000817075167005486	"Mig"	"SNHG12"	"80-90"	"female"
"MTCO1P12"	3.64340042814138e-08	-0.219273311520318	0.44	0.607	0.000843374331106166	"Mig"	"MTCO1P12"	"80-90"	"female"
"P2RY12"	3.84193249465317e-08	1.28638847057192	0.184	0.087	0.000889330533862315	"Mig"	"P2RY12"	"80-90"	"female"
"CNDP2"	4.03088374620499e-08	-0.218629275294013	0.055	0.124	0.000933068969571532	"Mig"	"CNDP2"	"80-90"	"female"
"SKIL"	4.50532003140466e-08	0.926888231949399	0.434	0.333	0.00104289148086955	"Mig"	"SKIL"	"80-90"	"female"
"C5AR1"	4.67312916156082e-08	-0.0848235623381599	0.047	0.112	0.0010817359383181	"Mig"	"C5AR1"	"80-90"	"female"
"TCEAL4"	4.79203479122955e-08	-0.245105376914942	0.041	0.101	0.00110926021347382	"Mig"	"TCEAL4"	"80-90"	"female"
"EEF1DP1"	4.9833730305086e-08	-0.194014199419913	0.044	0.107	0.00115355118910213	"Mig"	"EEF1DP1"	"80-90"	"female"
"GPR155"	5.14366366568392e-08	-0.356547236478157	0.052	0.118	0.00119065526533251	"Mig"	"GPR155"	"80-90"	"female"
"FGL2"	5.17217127650636e-08	-0.400014460669177	0.158	0.266	0.00119725420708569	"Mig"	"FGL2"	"80-90"	"female"
"GAA"	5.23094542312754e-08	0.100667536207753	0.046	0.11	0.00121085924654556	"Mig"	"GAA"	"80-90"	"female"
"MORF4L1"	5.62685558430076e-08	-0.514918232514839	0.237	0.373	0.00130250453065394	"Mig"	"MORF4L1"	"80-90"	"female"
"PARK7"	5.71797072201958e-08	-0.828132457531281	0.041	0.101	0.00132359586273309	"Mig"	"PARK7"	"80-90"	"female"
"MPZL1"	5.73187106594e-08	-0.160513397861327	0.043	0.105	0.00132681351434379	"Mig"	"MPZL1"	"80-90"	"female"
"CLK1"	5.87067202911173e-08	0.666875223964845	0.388	0.268	0.00135894316129878	"Mig"	"CLK1"	"80-90"	"female"
"EEF1B2P3"	6.17453871661458e-08	-0.020688519679341	0.081	0.162	0.00142928222212194	"Mig"	"EEF1B2P3"	"80-90"	"female"
"CCNH"	6.33058795956012e-08	-0.220654548466038	0.043	0.105	0.00146540450087898	"Mig"	"CCNH"	"80-90"	"female"
"CNOT7"	6.6026663702318e-08	1.20187670476562	0.195	0.097	0.00152838521138126	"Mig"	"CNOT7"	"80-90"	"female"
"MGST2"	7.33017097592818e-08	-0.252212682585963	0.047	0.11	0.00169678797750785	"Mig"	"MGST2"	"80-90"	"female"
"DICER1"	7.47438689174889e-08	-0.0919092785453561	0.068	0.142	0.00173017107770203	"Mig"	"DICER1"	"80-90"	"female"
"TNFRSF1B"	7.51921759365858e-08	-0.769226863844289	0.081	0.16	0.00174054848858009	"Mig"	"TNFRSF1B"	"80-90"	"female"
"ATAD2B"	8.08312986872527e-08	0.0126231924104321	0.046	0.108	0.00187108290201252	"Mig"	"ATAD2B"	"80-90"	"female"
"LOC102724737"	8.53364972524693e-08	-0.0695593430998894	0.057	0.124	0.00197536923840016	"Mig"	"LOC102724737"	"80-90"	"female"
"CYBB"	8.61506773733463e-08	0.365265978171365	0.811	0.822	0.00199421587983822	"Mig"	"CYBB"	"80-90"	"female"
"DDX5"	9.11446518270404e-08	0.249541327999464	0.358	0.525	0.00210981640049233	"Mig"	"DDX5"	"80-90"	"female"
"ANP32E"	9.56582620016307e-08	-0.141453039022417	0.095	0.181	0.00221429744881375	"Mig"	"ANP32E"	"80-90"	"female"
"TAPBP"	1.0233707019674e-07	-0.016943867202345	0.104	0.193	0.00236889850091413	"Mig"	"TAPBP"	"80-90"	"female"
