"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"RBBP42"	0.160406277153173	-0.153906927407471	0.171	0.254	1	"Other"	"RBBP4"	"Temporal lobe"
"RAB5A2"	0.160518572966437	-0.261468025005927	0.098	0.167	1	"Other"	"RAB5A"	"Temporal lobe"
"TOB11"	0.16053763476225	-0.293738171532893	0.085	0.151	1	"Other"	"TOB1"	"Temporal lobe"
"UBL71"	0.16053763476225	-0.339651445803877	0.085	0.151	1	"Other"	"UBL7"	"Temporal lobe"
"ELP31"	0.160592081332504	0.199999780756084	0.11	0.056	1	"Other"	"ELP3"	"Temporal lobe"
"RP3-405J10.32"	0.160971792759741	0.127307494994615	0.22	0.135	1	"Other"	"RP3-405J10.3"	"Temporal lobe"
"LINC014261"	0.161187844270353	-0.275227077361557	0.061	0.119	1	"Other"	"LINC01426"	"Temporal lobe"
"RFX71"	0.161187844270353	-0.273921819323767	0.061	0.119	1	"Other"	"RFX7"	"Temporal lobe"
"NDUFV11"	0.161292784897401	0.333081647343201	0.146	0.087	1	"Other"	"NDUFV1"	"Temporal lobe"
"TMEM2132"	0.161339161550216	0.354791819178648	0.183	0.119	1	"Other"	"TMEM213"	"Temporal lobe"
"RP11-44N21.32"	0.161402762510463	-0.275900147470113	0.122	0.19	1	"Other"	"RP11-44N21.3"	"Temporal lobe"
"KLHL82"	0.161764246300563	-0.249544010989889	0.085	0.151	1	"Other"	"KLHL8"	"Temporal lobe"
"SRP541"	0.161917172538567	-0.125793586374522	0.098	0.175	1	"Other"	"SRP54"	"Temporal lobe"
"API52"	0.162055091425222	-0.311781116706897	0.122	0.198	1	"Other"	"API5"	"Temporal lobe"
"ANKS4B1"	0.162118800278042	0.164974793521978	0.11	0.056	1	"Other"	"ANKS4B"	"Temporal lobe"
"RSBN1L2"	0.162343979381371	-0.196193102500953	0.244	0.349	1	"Other"	"RSBN1L"	"Temporal lobe"
"SAMD3"	0.162426227141656	-0.0961172077735266	0.134	0.222	1	"Other"	"SAMD3"	"Temporal lobe"
"CCDC72"	0.162471874859106	-0.237506282761595	0.049	0.103	1	"Other"	"CCDC7"	"Temporal lobe"
"UBE2O1"	0.162471874859106	-0.322468670962875	0.049	0.103	1	"Other"	"UBE2O"	"Temporal lobe"
"ZNF266"	0.162471874859106	-0.179861975258926	0.049	0.103	1	"Other"	"ZNF266"	"Temporal lobe"
"ADA1"	0.162570337548446	-0.299208536903616	0.061	0.119	1	"Other"	"ADA"	"Temporal lobe"
"ZNF6641"	0.162592002635541	-0.276320122177172	0.073	0.135	1	"Other"	"ZNF664"	"Temporal lobe"
"EDEM32"	0.162661494680366	0.257825803842786	0.159	0.095	1	"Other"	"EDEM3"	"Temporal lobe"
"EIF4E21"	0.163135965351977	-0.402830476842683	0.11	0.175	1	"Other"	"EIF4E2"	"Temporal lobe"
"OAZ22"	0.163135965351977	-0.350786605637556	0.11	0.175	1	"Other"	"OAZ2"	"Temporal lobe"
"ARRB22"	0.163165649862398	-0.261188596032898	0.5	0.587	1	"Other"	"ARRB2"	"Temporal lobe"
"RASGRP2"	0.163212664446701	0.280719400050771	0.366	0.27	1	"Other"	"RASGRP2"	"Temporal lobe"
"NT5C3A1"	0.163521234792126	-0.55550670177813	0.073	0.127	1	"Other"	"NT5C3A"	"Temporal lobe"
"MTHFR2"	0.163605550159298	-0.386373727915823	0.122	0.19	1	"Other"	"MTHFR"	"Temporal lobe"
"C4orf33"	0.163626474051764	0.253905348771236	0.366	0.278	1	"Other"	"C4orf3"	"Temporal lobe"
"CACUL12"	0.163809225285645	-0.24781750061465	0.134	0.214	1	"Other"	"CACUL1"	"Temporal lobe"
"POM121C2"	0.163956496102556	0.134350916044492	0.207	0.127	1	"Other"	"POM121C"	"Temporal lobe"
"NHLRC22"	0.163961757439628	0.08368109240975	0.134	0.071	1	"Other"	"NHLRC2"	"Temporal lobe"
"GMPS2"	0.164047720652325	0.20216722089678	0.183	0.111	1	"Other"	"GMPS"	"Temporal lobe"
"TTYH31"	0.164047720652325	-0.272193237250074	0.098	0.167	1	"Other"	"TTYH3"	"Temporal lobe"
"TCF42"	0.164352942008059	0.532095222510486	0.171	0.103	1	"Other"	"TCF4"	"Temporal lobe"
"PDCD41"	0.164482573152336	0.278482729227048	0.305	0.222	1	"Other"	"PDCD4"	"Temporal lobe"
"LMAN12"	0.164588099680648	0.31542298237738	0.244	0.167	1	"Other"	"LMAN1"	"Temporal lobe"
"MAP7D12"	0.164588099680648	0.26722730681616	0.244	0.167	1	"Other"	"MAP7D1"	"Temporal lobe"
"AUP12"	0.164655861704777	-0.32877673376972	0.232	0.31	1	"Other"	"AUP1"	"Temporal lobe"
"GIMAP42"	0.164981938479441	-0.174847446491637	0.39	0.476	1	"Other"	"GIMAP4"	"Temporal lobe"
"CLOCK2"	0.1653621318359	-0.288794167483813	0.061	0.119	1	"Other"	"CLOCK"	"Temporal lobe"
"UBE2K2"	0.165406565053022	0.396879845760938	0.28	0.214	1	"Other"	"UBE2K"	"Temporal lobe"
"CCDC88B1"	0.165444392005186	-0.393816944398414	0.11	0.175	1	"Other"	"CCDC88B"	"Temporal lobe"
"PKP21"	0.165477710961649	-0.17635509319395	0.049	0.103	1	"Other"	"PKP2"	"Temporal lobe"
"TAF1C"	0.165477710961649	-0.230753166794226	0.049	0.103	1	"Other"	"TAF1C"	"Temporal lobe"
"UNC13D"	0.165886571452246	0.244337726496803	0.293	0.206	1	"Other"	"UNC13D"	"Temporal lobe"
"IKBKG1"	0.166537024178574	0.295297773678159	0.146	0.087	1	"Other"	"IKBKG"	"Temporal lobe"
"MBD62"	0.166537024178574	-0.299542184316954	0.073	0.135	1	"Other"	"MBD6"	"Temporal lobe"
"UVSSA2"	0.166771488427126	-0.160657234339107	0.061	0.119	1	"Other"	"UVSSA"	"Temporal lobe"
"SMC41"	0.167189794446027	0.278804035621577	0.183	0.119	1	"Other"	"SMC4"	"Temporal lobe"
"LIMS12"	0.167799109316255	-0.416573725550972	0.268	0.357	1	"Other"	"LIMS1"	"Temporal lobe"
"DNAJC102"	0.168282974374065	0.275557297214999	0.268	0.19	1	"Other"	"DNAJC10"	"Temporal lobe"
"TAB22"	0.168389342894704	0.266101611322863	0.256	0.175	1	"Other"	"TAB2"	"Temporal lobe"
"GAR11"	0.168525203404427	-0.272186134948045	0.049	0.103	1	"Other"	"GAR1"	"Temporal lobe"
"ZNF7932"	0.168764270063415	0.302036374284391	0.232	0.159	1	"Other"	"ZNF793"	"Temporal lobe"
"MX2"	0.16878843177246	0.197650614666485	0.195	0.127	1	"Other"	"MX2"	"Temporal lobe"
"ARSK2"	0.169287631405846	-0.285984942485809	0.171	0.254	1	"Other"	"ARSK"	"Temporal lobe"
"MRPS341"	0.169760196543337	0.459833130884971	0.134	0.079	1	"Other"	"MRPS34"	"Temporal lobe"
"BRI3BP2"	0.169779996355559	0.245680833717887	0.207	0.135	1	"Other"	"BRI3BP"	"Temporal lobe"
"TARS1"	0.17005907203098	-0.251990013150333	0.098	0.167	1	"Other"	"TARS"	"Temporal lobe"
"FOS2"	0.170063052385044	-0.660727890436722	0.341	0.421	1	"Other"	"FOS"	"Temporal lobe"
"TBCD1"	0.170064656247284	-0.203205913319613	0.049	0.103	1	"Other"	"TBCD"	"Temporal lobe"
"PIKFYVE2"	0.170134855496266	0.11280542863412	0.195	0.119	1	"Other"	"PIKFYVE"	"Temporal lobe"
"RNF42"	0.170134855496266	-0.296354736306669	0.11	0.175	1	"Other"	"RNF4"	"Temporal lobe"
"APOBEC3C1"	0.170374350167353	-0.317076314327263	0.329	0.413	1	"Other"	"APOBEC3C"	"Temporal lobe"
"TNFAIP8L12"	0.170579630395751	0.305043563825248	0.22	0.151	1	"Other"	"TNFAIP8L1"	"Temporal lobe"
"TCF122"	0.170775884515474	0.249693965565435	0.183	0.119	1	"Other"	"TCF12"	"Temporal lobe"
"CIZ11"	0.171053725172734	-0.257603192860263	0.061	0.119	1	"Other"	"CIZ1"	"Temporal lobe"
"THAP111"	0.171053725172734	-0.221476924267205	0.061	0.119	1	"Other"	"THAP11"	"Temporal lobe"
"MT-ATP62"	0.171172670787877	0.0789238100850751	1	1	1	"Other"	"MT-ATP6"	"Temporal lobe"
"DPYD1"	0.171280909335083	-0.319022549880132	0.098	0.167	1	"Other"	"DPYD"	"Temporal lobe"
"ST8SIA41"	0.171322896365731	-0.297541636924198	0.11	0.175	1	"Other"	"ST8SIA4"	"Temporal lobe"
"PLP2"	0.171576587237068	0.468471231966457	0.366	0.278	1	"Other"	"PLP2"	"Temporal lobe"
"ABCB1"	0.171614625203326	-0.231661709865099	0.049	0.103	1	"Other"	"ABCB1"	"Temporal lobe"
"DESI12"	0.171659250209511	0.170308138254511	0.28	0.198	1	"Other"	"DESI1"	"Temporal lobe"
"CLN82"	0.171685508422467	-0.106440317405446	0.159	0.246	1	"Other"	"CLN8"	"Temporal lobe"
"FBXL22"	0.172050644980719	0.120024532305426	0.122	0.063	1	"Other"	"FBXL2"	"Temporal lobe"
"SRI1"	0.172259691852832	-0.320109121123086	0.098	0.159	1	"Other"	"SRI"	"Temporal lobe"
"TAGLN21"	0.172978611586079	-0.427276496355274	0.354	0.429	1	"Other"	"TAGLN2"	"Temporal lobe"
"HPS42"	0.17327132321587	0.316814834974233	0.146	0.087	1	"Other"	"HPS4"	"Temporal lobe"
"RNF381"	0.17327132321587	-0.248901911283316	0.073	0.135	1	"Other"	"RNF38"	"Temporal lobe"
"VPS13A"	0.173613077193246	0.239180312929277	0.22	0.143	1	"Other"	"VPS13A"	"Temporal lobe"
"MLF22"	0.174186265701873	0.286472084692541	0.232	0.159	1	"Other"	"MLF2"	"Temporal lobe"
"ZDHHC52"	0.174642274116419	0.248290135596437	0.146	0.087	1	"Other"	"ZDHHC5"	"Temporal lobe"
"ANAPC41"	0.174729123217462	0.127064527674035	0.11	0.056	1	"Other"	"ANAPC4"	"Temporal lobe"
"TRIM562"	0.174809468464939	0.154691264534246	0.683	0.619	1	"Other"	"TRIM56"	"Temporal lobe"
"GALNT102"	0.175036101911017	0.336698518019474	0.22	0.151	1	"Other"	"GALNT10"	"Temporal lobe"
"DDX242"	0.175285229742561	0.282283044698882	0.354	0.278	1	"Other"	"DDX24"	"Temporal lobe"
"CARD111"	0.175286106275503	0.260115118149743	0.232	0.159	1	"Other"	"CARD11"	"Temporal lobe"
"RGS101"	0.175286106275503	0.190307689638008	0.232	0.159	1	"Other"	"RGS10"	"Temporal lobe"
"PRKD2"	0.175417778458509	-0.169798322812103	0.061	0.119	1	"Other"	"PRKD2"	"Temporal lobe"
"UTP11L1"	0.175417778458509	-0.183430667786955	0.061	0.119	1	"Other"	"UTP11L"	"Temporal lobe"
"PEX21"	0.175437006505701	0.250493612119911	0.134	0.079	1	"Other"	"PEX2"	"Temporal lobe"
"PSMC52"	0.175486966248879	-0.270184761437201	0.122	0.198	1	"Other"	"PSMC5"	"Temporal lobe"
"ILF3-AS12"	0.17571081014163	0.119728153604318	0.256	0.175	1	"Other"	"ILF3-AS1"	"Temporal lobe"
"CLTC2"	0.17581896260887	0.311898384457927	0.378	0.286	1	"Other"	"CLTC"	"Temporal lobe"
"USMG51"	0.176353890891951	-0.257582401280695	0.146	0.222	1	"Other"	"USMG5"	"Temporal lobe"
"PSMA12"	0.176446523940248	-0.181261391073641	0.171	0.254	1	"Other"	"PSMA1"	"Temporal lobe"
"FAM65A2"	0.176880260635041	0.319354043559203	0.183	0.119	1	"Other"	"FAM65A"	"Temporal lobe"
"DARS2"	0.177069234543658	0.268350474442404	0.329	0.262	1	"Other"	"DARS"	"Temporal lobe"
"ADIPOR12"	0.177310013233679	-0.251673926376106	0.098	0.159	1	"Other"	"ADIPOR1"	"Temporal lobe"
"KLHL92"	0.177310013233679	-0.353032535773057	0.098	0.159	1	"Other"	"KLHL9"	"Temporal lobe"
"IARS21"	0.177408442512022	-0.28101669378947	0.073	0.135	1	"Other"	"IARS2"	"Temporal lobe"
"PRDX32"	0.177408442512022	0.258142039949676	0.146	0.087	1	"Other"	"PRDX3"	"Temporal lobe"
"SNW12"	0.177603901975431	-0.338805028257008	0.134	0.198	1	"Other"	"SNW1"	"Temporal lobe"
"ZNF33A2"	0.177745342787921	0.208351348182166	0.28	0.198	1	"Other"	"ZNF33A"	"Temporal lobe"
"ARAP21"	0.177889412348639	0.291584898621706	0.329	0.254	1	"Other"	"ARAP2"	"Temporal lobe"
"C5orf421"	0.177920325995997	-0.192855664232531	0.049	0.103	1	"Other"	"C5orf42"	"Temporal lobe"
"UQCRC11"	0.177920325995997	-0.149358794585424	0.049	0.103	1	"Other"	"UQCRC1"	"Temporal lobe"
"GTF2H31"	0.178327976092095	0.260789074632453	0.134	0.079	1	"Other"	"GTF2H3"	"Temporal lobe"
"DDI22"	0.17904939281001	0.0816061981538003	0.354	0.27	1	"Other"	"DDI2"	"Temporal lobe"
"PRKCQ1"	0.179493975752314	0.395418279031381	0.195	0.127	1	"Other"	"PRKCQ"	"Temporal lobe"
"AARS21"	0.179550144047482	0.189833727570934	0.171	0.103	1	"Other"	"AARS2"	"Temporal lobe"
"SYMPK2"	0.179578890603457	0.243069503580101	0.22	0.151	1	"Other"	"SYMPK"	"Temporal lobe"
"MSL21"	0.179786687298231	0.268868199650531	0.134	0.079	1	"Other"	"MSL2"	"Temporal lobe"
"KIF13B1"	0.179864361340448	-0.147402996659866	0.061	0.119	1	"Other"	"KIF13B"	"Temporal lobe"
"ZYG11B2"	0.179994090176872	0.10003625653271	0.28	0.19	1	"Other"	"ZYG11B"	"Temporal lobe"
"RCOR1"	0.18113712765737	-0.17047832258798	0.049	0.103	1	"Other"	"RCOR1"	"Temporal lobe"
"TM2D22"	0.181147184230741	0.223605778532473	0.122	0.071	1	"Other"	"TM2D2"	"Temporal lobe"
"MRPL351"	0.181365016158146	-0.213141607647997	0.061	0.119	1	"Other"	"MRPL35"	"Temporal lobe"
"ZNF143"	0.181365016158146	-0.20868492538779	0.061	0.119	1	"Other"	"ZNF143"	"Temporal lobe"
"TM2D32"	0.181618683423152	0.212397459716721	0.146	0.087	1	"Other"	"TM2D3"	"Temporal lobe"
"OTUB12"	0.182469798954016	-0.396085984178088	0.098	0.159	1	"Other"	"OTUB1"	"Temporal lobe"
"CYB5A2"	0.182730681964438	0.232146996182532	0.134	0.079	1	"Other"	"CYB5A"	"Temporal lobe"
"GSPT12"	0.182938632891274	0.206981187952754	0.28	0.198	1	"Other"	"GSPT1"	"Temporal lobe"
"NSA22"	0.183536975153904	0.37613366667172	0.329	0.246	1	"Other"	"NSA2"	"Temporal lobe"
"EIF3M1"	0.183696535302036	0.295960262597103	0.207	0.143	1	"Other"	"EIF3M"	"Temporal lobe"
"MRPL572"	0.183703453788477	-0.352735699853709	0.195	0.262	1	"Other"	"MRPL57"	"Temporal lobe"
"PSMA31"	0.184292788512811	0.45352325268288	0.22	0.159	1	"Other"	"PSMA3"	"Temporal lobe"
"KPNA62"	0.184512921862884	-0.316322450309848	0.256	0.349	1	"Other"	"KPNA6"	"Temporal lobe"
"LINC015782"	0.184992244301644	-0.380305791673611	0.171	0.238	1	"Other"	"LINC01578"	"Temporal lobe"
"TMEM1892"	0.185047145041413	-0.259030686588019	0.183	0.262	1	"Other"	"TMEM189"	"Temporal lobe"
"ATP8A11"	0.185064785551471	0.235789459678859	0.244	0.167	1	"Other"	"ATP8A1"	"Temporal lobe"
"SH3BP21"	0.185243300585254	-0.2365026478487	0.244	0.317	1	"Other"	"SH3BP2"	"Temporal lobe"
"CD1642"	0.185324539407723	0.254117965301753	0.476	0.405	1	"Other"	"CD164"	"Temporal lobe"
"DNAJB112"	0.185379893573504	-0.260584793633819	0.134	0.206	1	"Other"	"DNAJB11"	"Temporal lobe"
"TMEM106B2"	0.185528560450018	0.129884476464479	0.268	0.183	1	"Other"	"TMEM106B"	"Temporal lobe"
"FAM120B1"	0.185808577376114	0.326947048840628	0.122	0.071	1	"Other"	"FAM120B"	"Temporal lobe"
"ARHGAP301"	0.185889255164142	-0.372574277691255	0.476	0.563	1	"Other"	"ARHGAP30"	"Temporal lobe"
"AGPAT32"	0.185902615435825	0.203880885815084	0.146	0.087	1	"Other"	"AGPAT3"	"Temporal lobe"
"PXN"	0.186044267858926	-0.199607033277134	0.195	0.278	1	"Other"	"PXN"	"Temporal lobe"
"SNRPD31"	0.186093573062355	0.255031776714576	0.207	0.143	1	"Other"	"SNRPD3"	"Temporal lobe"
"PRKACB2"	0.186178399277839	-0.329853922819165	0.305	0.373	1	"Other"	"PRKACB"	"Temporal lobe"
"UBE2B2"	0.186502221897897	0.170391061456475	0.329	0.246	1	"Other"	"UBE2B"	"Temporal lobe"
"FTH12"	0.186943953840923	-0.535866969506763	0.341	0.405	1	"Other"	"FTH1"	"Temporal lobe"
"AASDHPPT1"	0.187213456352862	0.21681832646453	0.134	0.079	1	"Other"	"AASDHPPT"	"Temporal lobe"
"TAPBPL1"	0.187213456352862	0.244779838609034	0.134	0.079	1	"Other"	"TAPBPL"	"Temporal lobe"
"PRR5L1"	0.187381916479073	-0.380692220762048	0.061	0.111	1	"Other"	"PRR5L"	"Temporal lobe"
"RN7SL371P"	0.187381916479073	-0.357204408158991	0.061	0.111	1	"Other"	"RN7SL371P"	"Temporal lobe"
"RAB2A2"	0.187554253268086	-0.323286865967431	0.159	0.23	1	"Other"	"RAB2A"	"Temporal lobe"
"CAPRIN12"	0.187728173372175	-0.239602790728517	0.146	0.214	1	"Other"	"CAPRIN1"	"Temporal lobe"
"AKT32"	0.187767655662034	0.107804848094284	0.183	0.111	1	"Other"	"AKT3"	"Temporal lobe"
"FASLG"	0.187805032214242	-0.245743477248388	0.085	0.151	1	"Other"	"FASLG"	"Temporal lobe"
"ZFAND32"	0.187805032214242	-0.113501976965273	0.085	0.151	1	"Other"	"ZFAND3"	"Temporal lobe"
"SENP62"	0.187918495359067	-0.211069315711965	0.183	0.27	1	"Other"	"SENP6"	"Temporal lobe"
"CD441"	0.188064766261007	0.109315166553106	0.622	0.5	1	"Other"	"CD44"	"Temporal lobe"
"NRBP11"	0.188275402197586	0.280830398828652	0.183	0.119	1	"Other"	"NRBP1"	"Temporal lobe"
"CCL3L31"	0.188613171545399	-0.194388684003697	0.11	0.175	1	"Other"	"CCL3L3"	"Temporal lobe"
"ARHGAP352"	0.188725615362213	0.325488973671367	0.134	0.079	1	"Other"	"ARHGAP35"	"Temporal lobe"
"SPI11"	0.188965069925404	0.344762497443219	0.122	0.071	1	"Other"	"SPI1"	"Temporal lobe"
"SPP12"	0.18962020740031	-0.508960212415217	0.22	0.302	1	"Other"	"SPP1"	"Temporal lobe"
"SCAMP32"	0.189933376100112	-0.0859459875711642	0.159	0.238	1	"Other"	"SCAMP3"	"Temporal lobe"
"CNPPD12"	0.190246762583835	0.18630253931501	0.134	0.079	1	"Other"	"CNPPD1"	"Temporal lobe"
"STAM22"	0.190558063493525	0.376478385455516	0.122	0.071	1	"Other"	"STAM2"	"Temporal lobe"
"CCNL22"	0.190883489363203	0.255603440185124	0.305	0.238	1	"Other"	"CCNL2"	"Temporal lobe"
"DGKZ1"	0.190953617133921	-0.238693476437059	0.159	0.23	1	"Other"	"DGKZ"	"Temporal lobe"
"PDE4D1"	0.191046368998389	0.488641034268392	0.11	0.063	1	"Other"	"PDE4D"	"Temporal lobe"
"MEX3C1"	0.191184724724225	-0.291680551502348	0.11	0.175	1	"Other"	"MEX3C"	"Temporal lobe"
"PPP1CA1"	0.19132187255507	0.379705367566904	0.146	0.095	1	"Other"	"PPP1CA"	"Temporal lobe"
"DERL21"	0.191730111314042	0.232468401326585	0.146	0.087	1	"Other"	"DERL2"	"Temporal lobe"
"MAML22"	0.191730111314042	0.164515624063079	0.146	0.087	1	"Other"	"MAML2"	"Temporal lobe"
"RBPJ2"	0.191741696949584	-0.19441735842954	0.256	0.365	1	"Other"	"RBPJ"	"Temporal lobe"
"POGZ2"	0.191765934255675	-0.320315964086001	0.098	0.159	1	"Other"	"POGZ"	"Temporal lobe"
"SRP191"	0.191776920333987	0.244151118084905	0.134	0.079	1	"Other"	"SRP19"	"Temporal lobe"
"KDM7A2"	0.19189249157846	-0.338703453719635	0.073	0.127	1	"Other"	"KDM7A"	"Temporal lobe"
"UQCRC22"	0.191916095936447	-0.381060383195203	0.22	0.294	1	"Other"	"UQCRC2"	"Temporal lobe"
"MYD88"	0.192206288671084	0.170645501962519	0.256	0.183	1	"Other"	"MYD88"	"Temporal lobe"
"C12orf751"	0.192410538516983	0.180230143871162	0.232	0.159	1	"Other"	"C12orf75"	"Temporal lobe"
"HLA-B2"	0.192765588849514	0.13726952850036	0.988	0.984	1	"Other"	"HLA-B"	"Temporal lobe"
"TMED22"	0.192952804627953	-0.285135063346109	0.22	0.294	1	"Other"	"TMED2"	"Temporal lobe"
"RP11-977G19.122"	0.193068907022011	-0.13243108055617	0.098	0.167	1	"Other"	"RP11-977G19.12"	"Temporal lobe"
"SCFD11"	0.193068907022011	-0.149624698436615	0.098	0.167	1	"Other"	"SCFD1"	"Temporal lobe"
"C21orf911"	0.193121893012365	-0.261887476259433	0.098	0.159	1	"Other"	"C21orf91"	"Temporal lobe"
"EMD1"	0.193207758750812	0.209971549449893	0.146	0.087	1	"Other"	"EMD"	"Temporal lobe"
"HAUS32"	0.193207758750812	-0.0931797698085624	0.073	0.135	1	"Other"	"HAUS3"	"Temporal lobe"
"CAPZA12"	0.19334325570369	0.168290618417823	0.476	0.381	1	"Other"	"CAPZA1"	"Temporal lobe"
"MPLKIP2"	0.193389478842861	0.109090319907634	0.293	0.206	1	"Other"	"MPLKIP"	"Temporal lobe"
"LA16c-60D12.12"	0.193993622125903	-0.231738779910778	0.207	0.302	1	"Other"	"LA16c-60D12.1"	"Temporal lobe"
"INPP4A1"	0.19437423671433	0.463282186338237	0.268	0.214	1	"Other"	"INPP4A"	"Temporal lobe"
"C8orf342"	0.194376777734975	0.207431182474544	0.171	0.103	1	"Other"	"C8orf34"	"Temporal lobe"
"GIGYF22"	0.194484882152746	-0.374065535707418	0.098	0.159	1	"Other"	"GIGYF2"	"Temporal lobe"
"ANKRD36C1"	0.194551961082491	0.0978321421655385	0.244	0.159	1	"Other"	"ANKRD36C"	"Temporal lobe"
"USP152"	0.19466949961485	0.0449066851972526	0.341	0.246	1	"Other"	"USP15"	"Temporal lobe"
"AP4S12"	0.194917421578291	-0.291285156417395	0.073	0.127	1	"Other"	"AP4S1"	"Temporal lobe"
"NUP501"	0.195010204350464	0.378660359577741	0.28	0.214	1	"Other"	"NUP50"	"Temporal lobe"
"UBC2"	0.195107202510254	0.299039542526182	0.793	0.786	1	"Other"	"UBC"	"Temporal lobe"
"PNRC12"	0.19534609896743	-0.217187771920984	0.805	0.817	1	"Other"	"PNRC1"	"Temporal lobe"
"SNX23"	0.195396338507315	-0.26326637043327	0.061	0.111	1	"Other"	"SNX2"	"Temporal lobe"
"GBP5"	0.195597211116291	-0.173068725138337	0.122	0.19	1	"Other"	"GBP5"	"Temporal lobe"
"BRD22"	0.195924820894981	0.353752702803362	0.476	0.405	1	"Other"	"BRD2"	"Temporal lobe"
"PYHIN11"	0.195932130074475	0.429596932783088	0.366	0.31	1	"Other"	"PYHIN1"	"Temporal lobe"
"DCTN52"	0.196190439076273	-0.209324262293265	0.085	0.151	1	"Other"	"DCTN5"	"Temporal lobe"
"TRERF1"	0.196421676372751	0.196484995311069	0.134	0.079	1	"Other"	"TRERF1"	"Temporal lobe"
"DNAJC82"	0.196561910923412	-0.130914815151149	0.183	0.27	1	"Other"	"DNAJC8"	"Temporal lobe"
"PPP1R102"	0.196776573780298	-0.127776629837471	0.159	0.238	1	"Other"	"PPP1R10"	"Temporal lobe"
"RABGAP1L2"	0.196852372309784	0.270900644361864	0.317	0.238	1	"Other"	"RABGAP1L"	"Temporal lobe"
"STX51"	0.197028944715403	-0.328861905585876	0.061	0.111	1	"Other"	"STX5"	"Temporal lobe"
"MIEN11"	0.197161368157804	0.299426456551825	0.146	0.095	1	"Other"	"MIEN1"	"Temporal lobe"
"DSG32"	0.197178191766663	-0.227573323484739	0.146	0.214	1	"Other"	"DSG3"	"Temporal lobe"
"IFITM1"	0.19760874818984	-0.228857353615619	0.585	0.659	1	"Other"	"IFITM1"	"Temporal lobe"
"MIS18BP11"	0.197733513844291	0.174599865283069	0.293	0.206	1	"Other"	"MIS18BP1"	"Temporal lobe"
"STAG31"	0.19798809465314	0.211623469709654	0.134	0.079	1	"Other"	"STAG3"	"Temporal lobe"
"MIRLET7BHG2"	0.198260916889281	0.0954295812669135	0.5	0.413	1	"Other"	"MIRLET7BHG"	"Temporal lobe"
"DYRK22"	0.198628894390623	-0.405016178492502	0.207	0.286	1	"Other"	"DYRK2"	"Temporal lobe"
"FAM50A1"	0.198671515683801	0.212962868530286	0.122	0.071	1	"Other"	"FAM50A"	"Temporal lobe"
"NBPF121"	0.198671515683801	0.198169871190196	0.122	0.071	1	"Other"	"NBPF12"	"Temporal lobe"
"GANAB2"	0.198826424255438	-0.305602193164458	0.207	0.27	1	"Other"	"GANAB"	"Temporal lobe"
"CTA-243E7.1"	0.199202022929355	0.110179508784072	0.146	0.087	1	"Other"	"CTA-243E7.1"	"Temporal lobe"
"SHTN12"	0.199520171673466	-0.293982279213667	0.073	0.127	1	"Other"	"SHTN1"	"Temporal lobe"
"PDS5A2"	0.199706311295413	-0.170407667122994	0.207	0.286	1	"Other"	"PDS5A"	"Temporal lobe"
"AKIRIN12"	0.19978366278603	-0.335426833742915	0.244	0.325	1	"Other"	"AKIRIN1"	"Temporal lobe"
"CD2"	0.199997604441015	0.298018604726811	0.573	0.492	1	"Other"	"CD2"	"Temporal lobe"
"HIGD1A1"	0.200129577950522	0.242657987243333	0.146	0.095	1	"Other"	"HIGD1A"	"Temporal lobe"
"PARP121"	0.200417949007835	-0.183524360384574	0.11	0.183	1	"Other"	"PARP12"	"Temporal lobe"
"PSMA41"	0.200512139066668	-0.134784102067777	0.146	0.222	1	"Other"	"PSMA4"	"Temporal lobe"
"FBXO281"	0.200721601768406	0.0835796522506028	0.146	0.087	1	"Other"	"FBXO28"	"Temporal lobe"
"POLD41"	0.200721601768406	-0.106754312669198	0.073	0.135	1	"Other"	"POLD4"	"Temporal lobe"
"SETD82"	0.200721601768406	0.14225827767315	0.146	0.087	1	"Other"	"SETD8"	"Temporal lobe"
"CTD-2574D22.32"	0.20078922111929	-0.311466795780091	0.085	0.143	1	"Other"	"CTD-2574D22.3"	"Temporal lobe"
"MOCOS1"	0.201071929298513	-0.251373374265361	0.073	0.127	1	"Other"	"MOCOS"	"Temporal lobe"
"CLEC12A"	0.201071929298513	-0.454810999187858	0.073	0.127	1	"Other"	"CLEC12A"	"Temporal lobe"
"KIAA03552"	0.201109100662687	-0.270869828842461	0.134	0.206	1	"Other"	"KIAA0355"	"Temporal lobe"
"RP11-284N8.3"	0.201109100662687	0.210295550150014	0.22	0.151	1	"Other"	"RP11-284N8.3"	"Temporal lobe"
"GPCPD12"	0.201317816648811	0.332549796054642	0.232	0.175	1	"Other"	"GPCPD1"	"Temporal lobe"
"CCDC591"	0.201405797061231	-0.268491047253071	0.098	0.159	1	"Other"	"CCDC59"	"Temporal lobe"
"GNAI22"	0.201533403362009	-0.119585859498414	0.805	0.849	1	"Other"	"GNAI2"	"Temporal lobe"
"PARP42"	0.201556544279094	-0.218012471087488	0.171	0.254	1	"Other"	"PARP4"	"Temporal lobe"
"ZNF600"	0.201561809085176	0.24916249040506	0.183	0.119	1	"Other"	"ZNF600"	"Temporal lobe"
"DDX182"	0.201761545411938	-0.186478179001498	0.22	0.31	1	"Other"	"DDX18"	"Temporal lobe"
