"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"ITGA51"	0.376677473194234	0.802946581827078	0.154	0.059	1	"Other"	"ITGA5"	"12-20"
"KCTD71"	0.376677473194234	0.462022109295996	0.154	0.059	1	"Other"	"KCTD7"	"12-20"
"KIF21A"	0.376677473194234	0.431798010424537	0.154	0.059	1	"Other"	"KIF21A"	"12-20"
"KLHL12"	0.376677473194234	0.438119812110103	0.154	0.059	1	"Other"	"KLHL12"	"12-20"
"LCORL1"	0.376677473194234	0.670108814233432	0.154	0.059	1	"Other"	"LCORL"	"12-20"
"LEMD31"	0.376677473194234	0.421055260980579	0.154	0.059	1	"Other"	"LEMD3"	"12-20"
"LINC011161"	0.376677473194234	0.431107893089699	0.154	0.059	1	"Other"	"LINC01116"	"12-20"
"LINS1"	0.376677473194234	0.571943116357128	0.154	0.059	1	"Other"	"LINS1"	"12-20"
"LMF21"	0.376677473194234	0.383802906547264	0.154	0.059	1	"Other"	"LMF2"	"12-20"
"LRBA"	0.376677473194234	0.426760415014204	0.154	0.059	1	"Other"	"LRBA"	"12-20"
"LRRC40"	0.376677473194234	0.409695863884679	0.154	0.059	1	"Other"	"LRRC40"	"12-20"
"LSM4"	0.376677473194234	0.617326030906193	0.154	0.059	1	"Other"	"LSM4"	"12-20"
"MAPKAPK31"	0.376677473194234	0.571943116357128	0.154	0.059	1	"Other"	"MAPKAPK3"	"12-20"
"MBOAT7"	0.376677473194234	0.682946289875373	0.154	0.059	1	"Other"	"MBOAT7"	"12-20"
"MCRS1"	0.376677473194234	0.696608013125581	0.154	0.059	1	"Other"	"MCRS1"	"12-20"
"MED111"	0.376677473194234	0.36656238822851	0.154	0.059	1	"Other"	"MED11"	"12-20"
"MFN2"	0.376677473194234	0.421055260980579	0.154	0.059	1	"Other"	"MFN2"	"12-20"
"MMP25-AS1"	0.376677473194234	0.912286811956777	0.154	0.059	1	"Other"	"MMP25-AS1"	"12-20"
"MOB1B1"	0.376677473194234	0.360718661303179	0.154	0.059	1	"Other"	"MOB1B"	"12-20"
"MOB41"	0.376677473194234	0.792771787089979	0.154	0.059	1	"Other"	"MOB4"	"12-20"
"MRPS31"	0.376677473194234	0.397422904573732	0.154	0.059	1	"Other"	"MRPS31"	"12-20"
"MYNN"	0.376677473194234	0.384975898301373	0.154	0.059	1	"Other"	"MYNN"	"12-20"
"MYO9A"	0.376677473194234	0.932831597772378	0.154	0.059	1	"Other"	"MYO9A"	"12-20"
"NAA38"	0.376677473194234	0.654489563903353	0.154	0.059	1	"Other"	"NAA38"	"12-20"
"NBAS"	0.376677473194234	0.693879490127107	0.154	0.059	1	"Other"	"NBAS"	"12-20"
"NCBP11"	0.376677473194234	0.938317321527909	0.154	0.059	1	"Other"	"NCBP1"	"12-20"
"NDRG31"	0.376677473194234	0.44903306494338	0.154	0.059	1	"Other"	"NDRG3"	"12-20"
"NDUFA9"	0.376677473194234	0.555688118563373	0.154	0.059	1	"Other"	"NDUFA9"	"12-20"
"NDUFV2"	0.376677473194234	0.79025039733081	0.154	0.059	1	"Other"	"NDUFV2"	"12-20"
"NMNAT11"	0.376677473194234	0.617326030906193	0.154	0.059	1	"Other"	"NMNAT1"	"12-20"
"NOP2"	0.376677473194234	0.530422233681094	0.154	0.059	1	"Other"	"NOP2"	"12-20"
"NUP2141"	0.376677473194234	0.36663428937128	0.154	0.059	1	"Other"	"NUP214"	"12-20"
"OPA31"	0.376677473194234	1.18275634112388	0.154	0.059	1	"Other"	"OPA3"	"12-20"
"PAQR81"	0.376677473194234	0.449083265496684	0.154	0.059	1	"Other"	"PAQR8"	"12-20"
"PBX3"	0.376677473194234	0.505149150954481	0.154	0.059	1	"Other"	"PBX3"	"12-20"
"PCBP1-AS11"	0.376677473194234	0.616551537324731	0.154	0.059	1	"Other"	"PCBP1-AS1"	"12-20"
"PCSK5"	0.376677473194234	1.0878018528853	0.154	0.059	1	"Other"	"PCSK5"	"12-20"
"PIM2"	0.376677473194234	0.489276269691027	0.154	0.059	1	"Other"	"PIM2"	"12-20"
"PLA2G6"	0.376677473194234	0.391792161499434	0.154	0.059	1	"Other"	"PLA2G6"	"12-20"
"PLAUR1"	0.376677473194234	1.25555757668275	0.154	0.059	1	"Other"	"PLAUR"	"12-20"
"PPP1R3E"	0.376677473194234	0.705680037499008	0.154	0.059	1	"Other"	"PPP1R3E"	"12-20"
"PRPF3"	0.376677473194234	0.421055260980579	0.154	0.059	1	"Other"	"PRPF3"	"12-20"
"PSEN11"	0.376677473194234	0.704369458167077	0.154	0.059	1	"Other"	"PSEN1"	"12-20"
"PXK"	0.376677473194234	0.96919363746144	0.154	0.059	1	"Other"	"PXK"	"12-20"
"RCHY1"	0.376677473194234	0.458489709711298	0.154	0.059	1	"Other"	"RCHY1"	"12-20"
"RMND5A"	0.376677473194234	0.363786715601068	0.154	0.059	1	"Other"	"RMND5A"	"12-20"
"RNF1351"	0.376677473194234	0.632621054350633	0.154	0.059	1	"Other"	"RNF135"	"12-20"
"RNF1411"	0.376677473194234	0.977042979456511	0.154	0.059	1	"Other"	"RNF141"	"12-20"
"RNF20"	0.376677473194234	1.28625380571261	0.154	0.059	1	"Other"	"RNF20"	"12-20"
"RP1-23E21.21"	0.376677473194234	0.370696670113103	0.154	0.059	1	"Other"	"RP1-23E21.2"	"12-20"
"RP11-175K6.21"	0.376677473194234	0.408494934307966	0.154	0.059	1	"Other"	"RP11-175K6.2"	"12-20"
"RP11-196G11.5"	0.376677473194234	0.588522306879543	0.154	0.059	1	"Other"	"RP11-196G11.5"	"12-20"
"RP11-196G11.61"	0.376677473194234	0.797995953347812	0.154	0.059	1	"Other"	"RP11-196G11.6"	"12-20"
"RP11-226M10.3"	0.376677473194234	0.690875625608991	0.154	0.059	1	"Other"	"RP11-226M10.3"	"12-20"
"RP11-291B21.2"	0.376677473194234	0.421919396545657	0.154	0.059	1	"Other"	"RP11-291B21.2"	"12-20"
"RP11-326G21.1"	0.376677473194234	0.91804747292997	0.154	0.059	1	"Other"	"RP11-326G21.1"	"12-20"
"RP11-34P13.13"	0.376677473194234	0.371304217769504	0.154	0.059	1	"Other"	"RP11-34P13.13"	"12-20"
"RP11-46H11.3"	0.376677473194234	0.690280516832475	0.154	0.059	1	"Other"	"RP11-46H11.3"	"12-20"
"RP11-486O12.21"	0.376677473194234	0.705268230378014	0.154	0.059	1	"Other"	"RP11-486O12.2"	"12-20"
"RP11-796E2.4"	0.376677473194234	0.408564629448958	0.154	0.059	1	"Other"	"RP11-796E2.4"	"12-20"
"RP11-798L4.11"	0.376677473194234	0.517584758039153	0.154	0.059	1	"Other"	"RP11-798L4.1"	"12-20"
"RP5-882C2.2"	0.376677473194234	0.389988217168829	0.154	0.059	1	"Other"	"RP5-882C2.2"	"12-20"
"SCAF4"	0.376677473194234	0.700402214285195	0.154	0.059	1	"Other"	"SCAF4"	"12-20"
"SDAD1"	0.376677473194234	0.370183169731488	0.154	0.059	1	"Other"	"SDAD1"	"12-20"
"SEMA4C1"	0.376677473194234	0.482123723913833	0.154	0.059	1	"Other"	"SEMA4C"	"12-20"
"SF3B31"	0.376677473194234	0.4009878602647	0.154	0.059	1	"Other"	"SF3B3"	"12-20"
"SGSM11"	0.376677473194234	0.359231920351987	0.154	0.059	1	"Other"	"SGSM1"	"12-20"
"SH3BP5-AS1"	0.376677473194234	0.384413487874725	0.154	0.059	1	"Other"	"SH3BP5-AS1"	"12-20"
"SHMT11"	0.376677473194234	0.713780059034052	0.154	0.059	1	"Other"	"SHMT1"	"12-20"
"SHMT2"	0.376677473194234	0.528306572197413	0.154	0.059	1	"Other"	"SHMT2"	"12-20"
"SLC10A3"	0.376677473194234	0.971655612034666	0.154	0.059	1	"Other"	"SLC10A3"	"12-20"
"SLC15A21"	0.376677473194234	0.474103173584921	0.154	0.059	1	"Other"	"SLC15A2"	"12-20"
"SLC25A331"	0.376677473194234	0.68307537608921	0.154	0.059	1	"Other"	"SLC25A33"	"12-20"
"SLC25A45"	0.376677473194234	0.522659639800332	0.154	0.059	1	"Other"	"SLC25A45"	"12-20"
"SLC40A11"	0.376677473194234	0.5794210498931	0.154	0.059	1	"Other"	"SLC40A1"	"12-20"
"SLC5A3"	0.376677473194234	0.383802906547264	0.154	0.059	1	"Other"	"SLC5A3"	"12-20"
"SMAD31"	0.376677473194234	0.646918594828115	0.154	0.059	1	"Other"	"SMAD3"	"12-20"
"SNIP1"	0.376677473194234	0.387347429946738	0.154	0.059	1	"Other"	"SNIP1"	"12-20"
"SNTA1"	0.376677473194234	0.746777625993485	0.154	0.059	1	"Other"	"SNTA1"	"12-20"
"SOCS4"	0.376677473194234	0.474356640616348	0.154	0.059	1	"Other"	"SOCS4"	"12-20"
"SQLE"	0.376677473194234	0.452384405066574	0.154	0.059	1	"Other"	"SQLE"	"12-20"
"STAU2"	0.376677473194234	0.383614273353862	0.154	0.059	1	"Other"	"STAU2"	"12-20"
"TADA2A"	0.376677473194234	0.64667157014973	0.154	0.059	1	"Other"	"TADA2A"	"12-20"
"TAF31"	0.376677473194234	0.524367511833665	0.154	0.059	1	"Other"	"TAF3"	"12-20"
"TAF6"	0.376677473194234	0.384470843445738	0.154	0.059	1	"Other"	"TAF6"	"12-20"
"TALDO11"	0.376677473194234	0.670108814233432	0.154	0.059	1	"Other"	"TALDO1"	"12-20"
"TARDBP1"	0.376677473194234	0.408564629448958	0.154	0.059	1	"Other"	"TARDBP"	"12-20"
"TATDN2"	0.376677473194234	0.541781630776993	0.154	0.059	1	"Other"	"TATDN2"	"12-20"
"TBRG11"	0.376677473194234	0.729153019280001	0.154	0.059	1	"Other"	"TBRG1"	"12-20"
"THBS1"	0.376677473194234	0.644630560894536	0.154	0.059	1	"Other"	"THBS1"	"12-20"
"TMCC1"	0.376677473194234	0.472677687719655	0.154	0.059	1	"Other"	"TMCC1"	"12-20"
"TMCO31"	0.376677473194234	0.414439651086875	0.154	0.059	1	"Other"	"TMCO3"	"12-20"
"TMEM87B"	0.376677473194234	0.670108814233432	0.154	0.059	1	"Other"	"TMEM87B"	"12-20"
"TOMM22"	0.376677473194234	0.353197112794493	0.154	0.059	1	"Other"	"TOMM22"	"12-20"
"TOR1B"	0.376677473194234	0.392466441741695	0.154	0.059	1	"Other"	"TOR1B"	"12-20"
"TRMT2B1"	0.376677473194234	0.497539197672657	0.154	0.059	1	"Other"	"TRMT2B"	"12-20"
"TSPAN5"	0.376677473194234	0.506701310629413	0.154	0.059	1	"Other"	"TSPAN5"	"12-20"
"TSR3"	0.376677473194234	0.536544695523132	0.154	0.059	1	"Other"	"TSR3"	"12-20"
"TUBA4A"	0.376677473194234	0.742869227245587	0.154	0.059	1	"Other"	"TUBA4A"	"12-20"
"TWF21"	0.376677473194234	0.59948200588541	0.154	0.059	1	"Other"	"TWF2"	"12-20"
"U2AF1L4"	0.376677473194234	0.809581295166985	0.154	0.059	1	"Other"	"U2AF1L4"	"12-20"
"UBE2E11"	0.376677473194234	0.384141693411445	0.154	0.059	1	"Other"	"UBE2E1"	"12-20"
"USP51"	0.376677473194234	0.678535318703562	0.154	0.059	1	"Other"	"USP51"	"12-20"
"WDR20"	0.376677473194234	0.909891589816005	0.154	0.059	1	"Other"	"WDR20"	"12-20"
"WIPF31"	0.376677473194234	0.487997555369224	0.154	0.059	1	"Other"	"WIPF3"	"12-20"
"XPR11"	0.376677473194234	1.11889711007124	0.154	0.059	1	"Other"	"XPR1"	"12-20"
"YPEL21"	0.376677473194234	0.414637586746184	0.154	0.059	1	"Other"	"YPEL2"	"12-20"
"ZBTB14"	0.376677473194234	0.895872033130235	0.154	0.059	1	"Other"	"ZBTB14"	"12-20"
"ZBTB16"	0.376677473194234	0.983913276223001	0.154	0.059	1	"Other"	"ZBTB16"	"12-20"
"ZNF275"	0.376677473194234	1.06577161911014	0.154	0.059	1	"Other"	"ZNF275"	"12-20"
"ZNF21"	0.376677473194234	0.538088298463394	0.154	0.059	1	"Other"	"ZNF2"	"12-20"
"ZNF329"	0.376677473194234	0.363786715601068	0.154	0.059	1	"Other"	"ZNF329"	"12-20"
"ZNF3831"	0.376677473194234	0.341184184944505	0.154	0.059	1	"Other"	"ZNF383"	"12-20"
"ZNF398"	0.376677473194234	0.513267624553712	0.154	0.059	1	"Other"	"ZNF398"	"12-20"
"ZNF5921"	0.376677473194234	0.566040690215126	0.154	0.059	1	"Other"	"ZNF592"	"12-20"
"ZNF683"	0.376677473194234	0.883850371315189	0.154	0.059	1	"Other"	"ZNF683"	"12-20"
"ZNF720"	0.376677473194234	0.640114339975883	0.154	0.059	1	"Other"	"ZNF720"	"12-20"
"ZNF765"	0.376677473194234	0.925479845885968	0.154	0.059	1	"Other"	"ZNF765"	"12-20"
"ZNF84"	0.376677473194234	0.383802906547264	0.154	0.059	1	"Other"	"ZNF84"	"12-20"
"ZNHIT1"	0.376677473194234	0.866979324810454	0.154	0.059	1	"Other"	"ZNHIT1"	"12-20"
"ZXDC"	0.376677473194234	0.89787610160481	0.154	0.059	1	"Other"	"ZXDC"	"12-20"
"ZYG11B1"	0.376677473194234	0.438684662273957	0.154	0.059	1	"Other"	"ZYG11B"	"12-20"
"AKTIP"	0.376677473194234	0.474925052083021	0.154	0.059	1	"Other"	"AKTIP"	"12-20"
"BACH2"	0.376677473194234	0.448396906551211	0.154	0.059	1	"Other"	"BACH2"	"12-20"
"HLA-C1"	0.379250509260745	0.28057887671183	0.846	0.941	1	"Other"	"HLA-C"	"12-20"
"HINT1"	0.379425068297318	0.346088167179767	0.538	0.353	1	"Other"	"HINT1"	"12-20"
"JUN1"	0.379425068297318	0.264025674919903	0.538	0.353	1	"Other"	"JUN"	"12-20"
"RASGRP1"	0.379425068297318	-0.740089095169993	0.308	0.529	1	"Other"	"RASGRP1"	"12-20"
"SYNRG1"	0.379425068297318	0.183879668772558	0.538	0.353	1	"Other"	"SYNRG"	"12-20"
"TERF2IP1"	0.379425068297318	-0.119522920694361	0.308	0.529	1	"Other"	"TERF2IP"	"12-20"
"RN7SL811P1"	0.380213428475824	-0.699421166207815	0.231	0.353	1	"Other"	"RN7SL811P"	"12-20"
"TIAL11"	0.380213428475824	0.267332380122587	0.385	0.235	1	"Other"	"TIAL1"	"12-20"
"ALDH21"	0.382011253585159	-0.879061975584266	0.308	0.471	1	"Other"	"ALDH2"	"12-20"
"APMAP1"	0.382755729944128	0.0231187964707553	0.462	0.235	1	"Other"	"APMAP"	"12-20"
"ATP5B1"	0.383221253230398	-0.824301889218241	0.308	0.412	1	"Other"	"ATP5B"	"12-20"
"TNFAIP8"	0.383221253230398	-0.717550895708783	0.308	0.412	1	"Other"	"TNFAIP8"	"12-20"
"HSP90AB11"	0.387035604724058	0.572144693820408	0.692	0.529	1	"Other"	"HSP90AB1"	"12-20"
"GAPDH1"	0.389326195916535	-0.548103728266115	0.462	0.588	1	"Other"	"GAPDH"	"12-20"
"MLF21"	0.389683738753431	-0.0538928488534984	0.385	0.176	1	"Other"	"MLF2"	"12-20"
"CTSS1"	0.395389509388054	-0.93602819028636	0.385	0.588	1	"Other"	"CTSS"	"12-20"
"ABHD10"	0.395443709859798	-0.7360394329976	0.077	0.176	1	"Other"	"ABHD10"	"12-20"
"ADIPOR21"	0.395443709859798	-0.386591166457639	0.077	0.176	1	"Other"	"ADIPOR2"	"12-20"
"APOE1"	0.395443709859798	-0.893268673593099	0.077	0.176	1	"Other"	"APOE"	"12-20"
"APOL3"	0.395443709859798	-0.680784536892834	0.077	0.176	1	"Other"	"APOL3"	"12-20"
"AZIN1"	0.395443709859798	-0.386509236114986	0.077	0.176	1	"Other"	"AZIN1"	"12-20"
"BIRC21"	0.395443709859798	-0.777988442489897	0.077	0.176	1	"Other"	"BIRC2"	"12-20"
"C11orf24"	0.395443709859798	-0.697622385385773	0.077	0.176	1	"Other"	"C11orf24"	"12-20"
"C12orf761"	0.395443709859798	-0.661519715135509	0.077	0.176	1	"Other"	"C12orf76"	"12-20"
"C19orf47"	0.395443709859798	-0.524200647577519	0.077	0.176	1	"Other"	"C19orf47"	"12-20"
"CAMK2G"	0.395443709859798	-0.551962607463167	0.077	0.176	1	"Other"	"CAMK2G"	"12-20"
"CARS2"	0.395443709859798	-0.915520557459449	0.077	0.176	1	"Other"	"CARS2"	"12-20"
"CC2D2A1"	0.395443709859798	-0.481443755103781	0.077	0.176	1	"Other"	"CC2D2A"	"12-20"
"CCDC115"	0.395443709859798	-0.854900834441947	0.077	0.176	1	"Other"	"CCDC115"	"12-20"
"CCDC144A1"	0.395443709859798	-1.1602773740694	0.077	0.176	1	"Other"	"CCDC144A"	"12-20"
"CORO7-PAM161"	0.395443709859798	-0.87490579832656	0.077	0.176	1	"Other"	"CORO7-PAM16"	"12-20"
"DNAJC131"	0.395443709859798	-0.499441921885628	0.077	0.176	1	"Other"	"DNAJC13"	"12-20"
"FADS11"	0.395443709859798	-0.64327960956279	0.077	0.176	1	"Other"	"FADS1"	"12-20"
"FAM160A2"	0.395443709859798	-0.369951178075231	0.077	0.176	1	"Other"	"FAM160A2"	"12-20"
"FAM32A"	0.395443709859798	-0.263504208994802	0.077	0.176	1	"Other"	"FAM32A"	"12-20"
"FAM60A1"	0.395443709859798	-0.343918781408836	0.077	0.176	1	"Other"	"FAM60A"	"12-20"
"GALT"	0.395443709859798	-0.403350374544018	0.077	0.176	1	"Other"	"GALT"	"12-20"
"HDAC21"	0.395443709859798	-1.08149509893993	0.077	0.176	1	"Other"	"HDAC2"	"12-20"
"HDHD31"	0.395443709859798	-0.793872970637275	0.077	0.176	1	"Other"	"HDHD3"	"12-20"
"IMPAD11"	0.395443709859798	-0.421092783120551	0.077	0.176	1	"Other"	"IMPAD1"	"12-20"
"ING3"	0.395443709859798	-0.724897426887268	0.077	0.176	1	"Other"	"ING3"	"12-20"
"ISCA1"	0.395443709859798	-0.454171979453427	0.077	0.176	1	"Other"	"ISCA1"	"12-20"
"KIR2DL1"	0.395443709859798	-0.650357602593371	0.077	0.176	1	"Other"	"KIR2DL1"	"12-20"
"KLRG1"	0.395443709859798	-0.765269043493892	0.077	0.176	1	"Other"	"KLRG1"	"12-20"
"LA16c-431H6.61"	0.395443709859798	-0.340381110900651	0.077	0.176	1	"Other"	"LA16c-431H6.6"	"12-20"
"LINC015211"	0.395443709859798	-0.331425799548355	0.077	0.176	1	"Other"	"LINC01521"	"12-20"
"LRRC251"	0.395443709859798	-0.343918781408836	0.077	0.176	1	"Other"	"LRRC25"	"12-20"
"LRRC47"	0.395443709859798	-0.334162970718707	0.077	0.176	1	"Other"	"LRRC47"	"12-20"
"LRRFIP2"	0.395443709859798	-0.836705531295675	0.077	0.176	1	"Other"	"LRRFIP2"	"12-20"
"MAPKAP11"	0.395443709859798	-0.971064043967367	0.077	0.176	1	"Other"	"MAPKAP1"	"12-20"
"MBOAT2"	0.395443709859798	-0.533130005727211	0.077	0.176	1	"Other"	"MBOAT2"	"12-20"
"MKLN11"	0.395443709859798	-0.496031254433581	0.077	0.176	1	"Other"	"MKLN1"	"12-20"
"NIF3L1"	0.395443709859798	-0.840219585865209	0.077	0.176	1	"Other"	"NIF3L1"	"12-20"
"NT5DC1"	0.395443709859798	-0.623503548040753	0.077	0.176	1	"Other"	"NT5DC1"	"12-20"
"ORAI3"	0.395443709859798	-0.431524932549582	0.077	0.176	1	"Other"	"ORAI3"	"12-20"
"PAF1"	0.395443709859798	-0.426840091826091	0.077	0.176	1	"Other"	"PAF1"	"12-20"
"PHF21"	0.395443709859798	-0.325254345936461	0.077	0.176	1	"Other"	"PHF2"	"12-20"
"POMP1"	0.395443709859798	-0.57417307765885	0.077	0.176	1	"Other"	"POMP"	"12-20"
"PRMT21"	0.395443709859798	-0.263414981492582	0.077	0.176	1	"Other"	"PRMT2"	"12-20"
"RFX5"	0.395443709859798	-0.410324927094379	0.077	0.176	1	"Other"	"RFX5"	"12-20"
"SMIM19"	0.395443709859798	-1.00439096677492	0.077	0.176	1	"Other"	"SMIM19"	"12-20"
"SNTB2"	0.395443709859798	-0.567117810309075	0.077	0.176	1	"Other"	"SNTB2"	"12-20"
"TMEM208"	0.395443709859798	-0.503622870800143	0.077	0.176	1	"Other"	"TMEM208"	"12-20"
"TRAK11"	0.395443709859798	-0.477468292251374	0.077	0.176	1	"Other"	"TRAK1"	"12-20"
"UBR51"	0.395443709859798	-0.828539409703947	0.077	0.176	1	"Other"	"UBR5"	"12-20"
"VPS51"	0.395443709859798	-0.552371786601938	0.077	0.176	1	"Other"	"VPS51"	"12-20"
"YTHDF31"	0.395443709859798	-0.544232168977246	0.077	0.176	1	"Other"	"YTHDF3"	"12-20"
"ZNF385A1"	0.395443709859798	-1.21684016947412	0.077	0.176	1	"Other"	"ZNF385A"	"12-20"
"ZZEF1"	0.395443709859798	-0.807316698864452	0.077	0.176	1	"Other"	"ZZEF1"	"12-20"
"TRAT1"	0.395443709859798	-0.977309045980259	0.077	0.176	1	"Other"	"TRAT1"	"12-20"
"KIR2DS4"	0.395443709859798	-0.620949124619807	0.077	0.176	1	"Other"	"KIR2DS4"	"12-20"
"ATP5J1"	0.396498105197687	0.550721655373286	0.385	0.294	1	"Other"	"ATP5J"	"12-20"
"B4GALT11"	0.396498105197687	-0.802638252825712	0.231	0.412	1	"Other"	"B4GALT1"	"12-20"
"H1FX1"	0.396498105197687	0.982838979006929	0.385	0.294	1	"Other"	"H1FX"	"12-20"
"SAP181"	0.396498105197687	-0.184772879720559	0.231	0.412	1	"Other"	"SAP18"	"12-20"
"STK38"	0.396498105197687	-0.300606204164787	0.231	0.412	1	"Other"	"STK38"	"12-20"
"ASH1L1"	0.397158213201954	0.37951144976846	0.308	0.176	1	"Other"	"ASH1L"	"12-20"
"ATP2A21"	0.397158213201954	-0.415785701308112	0.154	0.294	1	"Other"	"ATP2A2"	"12-20"
"BRI31"	0.397158213201954	-1.16963849587654	0.154	0.294	1	"Other"	"BRI3"	"12-20"
"BRK11"	0.397158213201954	-0.478977191030703	0.154	0.294	1	"Other"	"BRK1"	"12-20"
"C4orf31"	0.397158213201954	-0.578996701719653	0.154	0.294	1	"Other"	"C4orf3"	"12-20"
"C6orf891"	0.397158213201954	0.526281841019687	0.308	0.176	1	"Other"	"C6orf89"	"12-20"
"CHD11"	0.397158213201954	-0.35200484254811	0.154	0.294	1	"Other"	"CHD1"	"12-20"
"CLN81"	0.397158213201954	-0.157988701182794	0.154	0.294	1	"Other"	"CLN8"	"12-20"
"CXXC5"	0.397158213201954	-0.480052259627638	0.154	0.294	1	"Other"	"CXXC5"	"12-20"
"DBT1"	0.397158213201954	0.0610078780455987	0.308	0.176	1	"Other"	"DBT"	"12-20"
"DDX181"	0.397158213201954	-0.55640945782426	0.154	0.294	1	"Other"	"DDX18"	"12-20"
"DFFA1"	0.397158213201954	0.1419574627456	0.154	0.294	1	"Other"	"DFFA"	"12-20"
"GPBP11"	0.397158213201954	-0.335566342091884	0.154	0.294	1	"Other"	"GPBP1"	"12-20"
"IL6ST1"	0.397158213201954	-0.573714172344791	0.154	0.294	1	"Other"	"IL6ST"	"12-20"
"ITPRIP1"	0.397158213201954	0.452910381609155	0.308	0.176	1	"Other"	"ITPRIP"	"12-20"
"KHSRP1"	0.397158213201954	0.536251540024073	0.308	0.176	1	"Other"	"KHSRP"	"12-20"
"MIS18BP11"	0.397158213201954	0.476524686410963	0.308	0.176	1	"Other"	"MIS18BP1"	"12-20"
"NPRL2"	0.397158213201954	0.403302771223392	0.308	0.176	1	"Other"	"NPRL2"	"12-20"
"P2RX71"	0.397158213201954	-0.634170218493506	0.154	0.294	1	"Other"	"P2RX7"	"12-20"
"PPP2CA1"	0.397158213201954	0.381249511264725	0.308	0.176	1	"Other"	"PPP2CA"	"12-20"
"SDF2L1"	0.397158213201954	0.139095218224695	0.308	0.176	1	"Other"	"SDF2L1"	"12-20"
"SIN3A1"	0.397158213201954	0.508619150553331	0.308	0.176	1	"Other"	"SIN3A"	"12-20"
"TMEM1341"	0.397158213201954	-0.581005453737874	0.154	0.294	1	"Other"	"TMEM134"	"12-20"
"TUFM1"	0.397158213201954	0.0715397791972123	0.154	0.294	1	"Other"	"TUFM"	"12-20"
"Y-RNA1"	0.397158213201954	0.103257415812747	0.154	0.294	1	"Other"	"Y-RNA"	"12-20"
"AHNAK"	0.398129040356657	0.320054104425056	0.846	0.647	1	"Other"	"AHNAK"	"12-20"
"FYB1"	0.39962101726899	0.626593660871116	0.846	0.706	1	"Other"	"FYB"	"12-20"
"ABI31"	0.402059731435099	0.341369548586047	0.231	0.118	1	"Other"	"ABI3"	"12-20"
"ADH5"	0.402059731435099	0.412236279812418	0.231	0.118	1	"Other"	"ADH5"	"12-20"
"ARL17A"	0.402059731435099	0.989070258391509	0.231	0.118	1	"Other"	"ARL17A"	"12-20"
"ATG9A"	0.402059731435099	0.519513672616185	0.231	0.118	1	"Other"	"ATG9A"	"12-20"
"CDC271"	0.402059731435099	0.498168642944807	0.231	0.118	1	"Other"	"CDC27"	"12-20"
"CDK11A1"	0.402059731435099	0.617300723869847	0.231	0.118	1	"Other"	"CDK11A"	"12-20"
"CEBPB1"	0.402059731435099	0.642666885407547	0.231	0.118	1	"Other"	"CEBPB"	"12-20"
"CHTF8"	0.402059731435099	0.545039187862355	0.231	0.118	1	"Other"	"CHTF8"	"12-20"
"ELK31"	0.402059731435099	0.536192666328789	0.231	0.118	1	"Other"	"ELK3"	"12-20"
"FAM107B"	0.402059731435099	0.463101208143701	0.231	0.118	1	"Other"	"FAM107B"	"12-20"
"FBXO71"	0.402059731435099	0.387859923199731	0.231	0.118	1	"Other"	"FBXO7"	"12-20"
"GBP1"	0.402059731435099	0.422310086453861	0.231	0.118	1	"Other"	"GBP1"	"12-20"
"GNS1"	0.402059731435099	0.517478929536443	0.231	0.118	1	"Other"	"GNS"	"12-20"
"GTF2H3"	0.402059731435099	0.502606244551816	0.231	0.118	1	"Other"	"GTF2H3"	"12-20"
"HVCN11"	0.402059731435099	0.664704641994597	0.231	0.118	1	"Other"	"HVCN1"	"12-20"
"KCTD121"	0.402059731435099	0.907526093900861	0.231	0.118	1	"Other"	"KCTD12"	"12-20"
"KIAA0040"	0.402059731435099	0.520868823258892	0.231	0.118	1	"Other"	"KIAA0040"	"12-20"
"KIAA04301"	0.402059731435099	0.588778094361986	0.231	0.118	1	"Other"	"KIAA0430"	"12-20"
"KIAA09071"	0.402059731435099	0.666624533996231	0.231	0.118	1	"Other"	"KIAA0907"	"12-20"
"LRRC8B"	0.402059731435099	0.644939040823695	0.231	0.118	1	"Other"	"LRRC8B"	"12-20"
"MASTL"	0.402059731435099	0.55357251506169	0.231	0.118	1	"Other"	"MASTL"	"12-20"
"MRPL41"	0.402059731435099	0.492893678220199	0.231	0.118	1	"Other"	"MRPL41"	"12-20"
"MS4A71"	0.402059731435099	0.556275988646577	0.231	0.118	1	"Other"	"MS4A7"	"12-20"
"NDUFV11"	0.402059731435099	0.354038482068478	0.231	0.118	1	"Other"	"NDUFV1"	"12-20"
"NFKB11"	0.402059731435099	0.603316802204281	0.231	0.118	1	"Other"	"NFKB1"	"12-20"
"NRIP11"	0.402059731435099	0.689235989304871	0.231	0.118	1	"Other"	"NRIP1"	"12-20"
"P4HB1"	0.402059731435099	0.869435918561323	0.231	0.118	1	"Other"	"P4HB"	"12-20"
"PRPSAP11"	0.402059731435099	0.478674564667491	0.231	0.118	1	"Other"	"PRPSAP1"	"12-20"
"RC3H21"	0.402059731435099	0.789226865642111	0.231	0.118	1	"Other"	"RC3H2"	"12-20"
"ROMO1"	0.402059731435099	0.420352913213972	0.231	0.118	1	"Other"	"ROMO1"	"12-20"
"RWDD11"	0.402059731435099	0.750279209169728	0.231	0.118	1	"Other"	"RWDD1"	"12-20"
