"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"SH3BGRL2"	0.190503505475331	0.310052741821356	0.39	0.308	1	"Other"	"SH3BGRL"
"TPR2"	0.191243604800852	-0.255389344764571	0.317	0.4	1	"Other"	"TPR"
"SNX101"	0.191344888946437	0.396264574993675	0.171	0.115	1	"Other"	"SNX10"
"TTYH31"	0.191344888946437	-0.253930709015456	0.098	0.162	1	"Other"	"TTYH3"
"MGST32"	0.191515270358889	0.179785690262839	0.122	0.069	1	"Other"	"MGST3"
"S100PBP2"	0.19162640916109	0.357665521372863	0.11	0.062	1	"Other"	"S100PBP"
"ABCB1"	0.19162640916109	-0.218877087511045	0.049	0.1	1	"Other"	"ABCB1"
"HCLS12"	0.191869911817191	-0.135166230067233	0.5	0.608	1	"Other"	"HCLS1"
"RP11-44N21.32"	0.192060213911553	-0.258437413272901	0.122	0.185	1	"Other"	"RP11-44N21.3"
"EIF4E21"	0.1923417955191	-0.383778291522844	0.11	0.169	1	"Other"	"EIF4E2"
"TGFBR12"	0.192469223549706	-0.275136018976441	0.207	0.285	1	"Other"	"TGFBR1"
"BRI3BP2"	0.192520249228669	0.231069895786305	0.207	0.138	1	"Other"	"BRI3BP"
"UEVLD2"	0.192595404463833	-0.285874676466363	0.11	0.177	1	"Other"	"UEVLD"
"CBX72"	0.192830334833489	0.161287434223515	0.244	0.162	1	"Other"	"CBX7"
"CIZ11"	0.193234626397712	-0.242443180263663	0.061	0.115	1	"Other"	"CIZ1"
"THAP111"	0.193234626397712	-0.209018935153529	0.061	0.115	1	"Other"	"THAP11"
"ANO6"	0.193292195741736	0.279787690086255	0.11	0.062	1	"Other"	"ANO6"
"RP11-468E2.11"	0.193292195741736	-0.158433130613545	0.049	0.1	1	"Other"	"RP11-468E2.11"
"DYRK22"	0.193496051706965	-0.433418841221519	0.207	0.285	1	"Other"	"DYRK2"
"TMED22"	0.193696013147594	-0.283557104262744	0.22	0.292	1	"Other"	"TMED2"
"DDX501"	0.19388165623018	-0.246668781863065	0.085	0.146	1	"Other"	"DDX50"
"CSNK1G22"	0.194010292860664	-0.236258641720162	0.232	0.323	1	"Other"	"CSNK1G2"
"SAMD3"	0.194310103323116	-0.0746506204276308	0.134	0.215	1	"Other"	"SAMD3"
"DNAJC82"	0.194471456976929	-0.128107872740177	0.183	0.269	1	"Other"	"DNAJC8"
"MTHFR2"	0.1945240786893	-0.364477745255255	0.122	0.185	1	"Other"	"MTHFR"
"GANAB2"	0.194623086510747	-0.319491148271267	0.207	0.269	1	"Other"	"GANAB"
"RP91"	0.194790791398676	-0.204598925045496	0.061	0.115	1	"Other"	"RP9"
"CCDC88B1"	0.194906243336206	-0.37372961221801	0.11	0.169	1	"Other"	"CCDC88B"
"BAG41"	0.194968594138987	0.265812173834983	0.11	0.062	1	"Other"	"BAG4"
"POM121C2"	0.195143652880539	0.047299328832056	0.207	0.131	1	"Other"	"POM121C"
"COX7C2"	0.195683420029151	0.139801560172686	0.585	0.492	1	"Other"	"COX7C"
"FAM76B1"	0.195878805076207	0.154918312084358	0.146	0.092	1	"Other"	"FAM76B"
"CACUL12"	0.196111633710098	-0.226117107272859	0.134	0.208	1	"Other"	"CACUL1"
"GMEB12"	0.196316140545795	-0.140729518049792	0.256	0.354	1	"Other"	"GMEB1"
"STRN31"	0.19635612990137	-0.225748608233347	0.061	0.115	1	"Other"	"STRN3"
"RALGDS1"	0.196403416637255	-0.214456261096989	0.11	0.177	1	"Other"	"RALGDS"
"RABGAP1L2"	0.196504251416224	0.272892557123212	0.317	0.238	1	"Other"	"RABGAP1L"
"PDS5A2"	0.196600666290738	-0.184743765968205	0.207	0.285	1	"Other"	"PDS5A"
"AMMECR1L1"	0.196655631755174	0.284274759513971	0.11	0.062	1	"Other"	"AMMECR1L"
"GLDN2"	0.196655631755174	0.218294205947723	0.11	0.062	1	"Other"	"GLDN"
"IRF2BPL2"	0.1966648337761	0.284087819064628	0.159	0.1	1	"Other"	"IRF2BPL"
"MEF2D2"	0.196707064582111	0.361613520473134	0.22	0.154	1	"Other"	"MEF2D"
"CCDC1422"	0.197031638518313	-0.106949042529937	0.28	0.4	1	"Other"	"CCDC142"
"USP25"	0.197045494300774	0.420852203306323	0.134	0.085	1	"Other"	"USP25"
"DIS3L3"	0.197173010086663	-0.264045484431548	0.171	0.246	1	"Other"	"DIS3L"
"RBBP42"	0.197173010086663	-0.131662369583889	0.171	0.246	1	"Other"	"RBBP4"
"HSPD12"	0.197643602314692	0.237387699133847	0.305	0.223	1	"Other"	"HSPD1"
"RNF381"	0.197688587130045	-0.232961626055424	0.073	0.131	1	"Other"	"RNF38"
"KCMF12"	0.197792382360987	0.31663877276917	0.317	0.231	1	"Other"	"KCMF1"
"PYCARD1"	0.197901896126492	0.270369154803116	0.22	0.154	1	"Other"	"PYCARD"
"SYMPK2"	0.197901896126492	0.232842436850905	0.22	0.154	1	"Other"	"SYMPK"
"CHMP7"	0.197902525199119	0.164998685636989	0.122	0.069	1	"Other"	"CHMP7"
"PRKD2"	0.19793066362421	-0.158458845451218	0.061	0.115	1	"Other"	"PRKD2"
"UTP11L1"	0.19793066362421	-0.170930374921869	0.061	0.115	1	"Other"	"UTP11L"
"CEP2901"	0.197956423500063	0.299484457195898	0.171	0.108	1	"Other"	"CEP290"
"TARS1"	0.197966140785885	-0.235232023673559	0.098	0.162	1	"Other"	"TARS"
"NUP501"	0.198297663457976	0.377184631813942	0.28	0.215	1	"Other"	"NUP50"
"LINC015882"	0.198311442866564	0.300647546704007	0.207	0.146	1	"Other"	"LINC01588"
"PIKFYVE2"	0.198327977361447	0.0994926352301025	0.195	0.123	1	"Other"	"PIKFYVE"
"C5orf421"	0.198353335657904	-0.180649406630218	0.049	0.1	1	"Other"	"C5orf42"
"UQCRC11"	0.198353335657904	-0.139683660031494	0.049	0.1	1	"Other"	"UQCRC1"
"MOGAT32"	0.198799802246403	0.253913472924786	0.183	0.123	1	"Other"	"MOGAT3"
"GPATCH2L2"	0.198947561563854	-0.308101282935331	0.159	0.231	1	"Other"	"GPATCH2L"
"ATP9B2"	0.199113494771346	0.100769427612522	0.561	0.5	1	"Other"	"ATP9B"
"DPYD1"	0.199310267703981	-0.300084641155258	0.098	0.162	1	"Other"	"DPYD"
"DAZAP12"	0.199540241198099	0.242372608735469	0.207	0.146	1	"Other"	"DAZAP1"
"PARP42"	0.199756653229155	-0.215011643295489	0.171	0.254	1	"Other"	"PARP4"
"ACSL11"	0.200061732575996	-0.121611484968064	0.049	0.1	1	"Other"	"ACSL1"
"SEC11A2"	0.200094274513183	-0.284297533953912	0.159	0.231	1	"Other"	"SEC11A"
"PSMA31"	0.200220777531711	0.441762287460246	0.22	0.162	1	"Other"	"PSMA3"
"GSPT12"	0.200243751290656	0.184666637735039	0.28	0.2	1	"Other"	"GSPT1"
"GABARAPL22"	0.20030747104044	0.266154465353114	0.22	0.154	1	"Other"	"GABARAPL2"
"CMIP2"	0.20037479379345	-0.407240707710162	0.305	0.362	1	"Other"	"CMIP"
"USP152"	0.200481716308181	0.0395217603183264	0.341	0.246	1	"Other"	"USP15"
"SRI1"	0.200692394231839	-0.303325813054528	0.098	0.154	1	"Other"	"SRI"
"UBAC21"	0.200734823056168	0.0567391917150159	0.134	0.077	1	"Other"	"UBAC2"
"FCRL6"	0.200774592521013	-0.48482629707162	0.134	0.192	1	"Other"	"FCRL6"
"ST8SIA41"	0.201426907338638	-0.278603224416667	0.11	0.169	1	"Other"	"ST8SIA4"
"PRKCQ1"	0.201559840348952	0.387708072485531	0.195	0.131	1	"Other"	"PRKCQ"
"ST3GAL22"	0.201559840348952	0.309930769794707	0.195	0.131	1	"Other"	"ST3GAL2"
"ISG15"	0.201780848895433	0.214003375478936	0.11	0.062	1	"Other"	"ISG15"
"RCOR1"	0.201780848895433	-0.159771605867477	0.049	0.1	1	"Other"	"RCOR1"
"UBA522"	0.20200439463776	-0.13831369908414	0.78	0.8	1	"Other"	"UBA52"
"SEPT111"	0.202018502779749	0.429124849324074	0.171	0.115	1	"Other"	"SEPT11"
"HTT1"	0.202171358457017	0.105434451483114	0.146	0.085	1	"Other"	"HTT"
"WDR371"	0.202171358457017	-0.183744139695074	0.073	0.131	1	"Other"	"WDR37"
"CYTIP"	0.20234516613288	0.400753831869585	0.317	0.246	1	"Other"	"CYTIP"
"PNRC12"	0.202392545609204	-0.23009505240112	0.805	0.808	1	"Other"	"PNRC1"
"GALNT102"	0.202734323086396	0.303162626148769	0.22	0.154	1	"Other"	"GALNT10"
"TBRG12"	0.203145485750331	0.304371734556565	0.134	0.085	1	"Other"	"TBRG1"
"GPR132"	0.203199864812186	0.233233302064713	0.146	0.092	1	"Other"	"GPR132"
"NDUFV11"	0.203199864812186	0.309547544135021	0.146	0.092	1	"Other"	"NDUFV1"
"PARL1"	0.203199864812186	0.242997859942393	0.146	0.092	1	"Other"	"PARL"
"EIF3M1"	0.203259993156861	0.284413818542329	0.207	0.146	1	"Other"	"EIF3M"
"TRPV2"	0.203382636511909	-0.3412118416129	0.098	0.162	1	"Other"	"TRPV2"
"APOL12"	0.203472093446387	-0.316585376894053	0.159	0.223	1	"Other"	"APOL1"
"FAM110A"	0.203510710655308	-0.1482412575399	0.049	0.1	1	"Other"	"FAM110A"
"RN7SL670P2"	0.203510710655308	0.204960129579569	0.11	0.062	1	"Other"	"RN7SL670P"
"F2R"	0.203550415857476	0.084582809593025	0.341	0.246	1	"Other"	"F2R"
"MTRNR2L82"	0.203743856313892	-0.627810337760369	0.22	0.3	1	"Other"	"MTRNR2L8"
"PRKACB2"	0.203749626536569	-0.315984866469645	0.305	0.369	1	"Other"	"PRKACB"
"SRGAP12"	0.203955750725155	0.146225851238569	0.22	0.154	1	"Other"	"SRGAP1"
"ASH1L2"	0.204159354827448	0.332325064654892	0.439	0.354	1	"Other"	"ASH1L"
"GMFG1"	0.20423285064449	0.173995169844453	0.5	0.423	1	"Other"	"GMFG"
"MRPL351"	0.204321176225029	-0.199079793325579	0.061	0.115	1	"Other"	"MRPL35"
"ZNF143"	0.204321176225029	-0.194399912603886	0.061	0.115	1	"Other"	"ZNF143"
"VCL1"	0.204511061742755	-0.415553090785238	0.134	0.192	1	"Other"	"VCL"
"USP222"	0.204687683712928	0.237739167663862	0.146	0.092	1	"Other"	"USP22"
"RP11-57H12.32"	0.206246550181967	0.360010413199815	0.134	0.085	1	"Other"	"RP11-57H12.3"
"ERP442"	0.206246923337919	0.151215206442633	0.171	0.108	1	"Other"	"ERP44"
"KLHL92"	0.206246923337919	-0.334540571160236	0.098	0.154	1	"Other"	"KLHL9"
"CHTOP2"	0.20641465385885	0.263893214467976	0.22	0.154	1	"Other"	"CHTOP"
"XPO62"	0.206450332259932	-0.167467858651869	0.207	0.292	1	"Other"	"XPO6"
"OAS32"	0.206462635984797	0.607783869064984	0.207	0.154	1	"Other"	"OAS3"
"SNRPG1"	0.206462635984797	-0.291704950121433	0.134	0.2	1	"Other"	"SNRPG"
"WIPF12"	0.206497419308046	0.241577486442563	0.646	0.569	1	"Other"	"WIPF1"
"SLMAP1"	0.206895198316216	-0.295744887498788	0.085	0.138	1	"Other"	"SLMAP"
"MRPL10"	0.207002772894077	0.207731385806097	0.11	0.062	1	"Other"	"MRPL10"
"TRIM722"	0.207047740605651	0.16139586255314	0.329	0.238	1	"Other"	"TRIM72"
"ARSK2"	0.207325627756396	-0.263291208865907	0.171	0.246	1	"Other"	"ARSK"
"SBK1"	0.207515253080345	-0.297734999122102	0.098	0.162	1	"Other"	"SBK1"
"INTS41"	0.207572149777521	-0.157688788668541	0.061	0.115	1	"Other"	"INTS4"
"BRD32"	0.207652837923196	-0.359410112930353	0.098	0.154	1	"Other"	"BRD3"
"FOXP12"	0.207764930906861	-0.184732220995166	0.354	0.469	1	"Other"	"FOXP1"
"SNHG121"	0.208090214630173	0.241825323067792	0.159	0.1	1	"Other"	"SNHG12"
"CLN82"	0.208218496136477	-0.0840547300197874	0.159	0.238	1	"Other"	"CLN8"
"DDX212"	0.208616803874042	0.328731355497431	0.378	0.308	1	"Other"	"DDX21"
"SELL"	0.208632755876742	0.449684499470026	0.317	0.246	1	"Other"	"SELL"
"GTF3A1"	0.20877242693841	-0.194282416008791	0.171	0.254	1	"Other"	"GTF3A"
"MIS18BP11"	0.209206170881225	0.158763515204803	0.293	0.208	1	"Other"	"MIS18BP1"
"NCKAP1L2"	0.209286352274396	0.317275045807274	0.476	0.415	1	"Other"	"NCKAP1L"
"MPEG11"	0.209385163665756	0.417058120106555	0.195	0.131	1	"Other"	"MPEG1"
"MRC11"	0.209452761269253	0.0480324288853044	0.122	0.069	1	"Other"	"MRC1"
"RHOA2"	0.209807430802798	-0.26191569626239	0.585	0.631	1	"Other"	"RHOA"
"YPEL52"	0.209949128602772	0.0706709695788402	0.232	0.154	1	"Other"	"YPEL5"
"LARS3"	0.210143259433159	0.187168908577268	0.22	0.154	1	"Other"	"LARS"
"RP11-175K6.22"	0.210259719866672	0.0666765895938302	0.134	0.077	1	"Other"	"RP11-175K6.2"
"SLC39A8"	0.210538120514009	0.16419756041735	0.11	0.062	1	"Other"	"SLC39A8"
"TGIF21"	0.210538120514009	0.164956243420074	0.11	0.062	1	"Other"	"TGIF2"
"KIAA11431"	0.211106376935347	-0.222275251634678	0.122	0.185	1	"Other"	"KIAA1143"
"MAN2A21"	0.211141854025319	0.255771365221576	0.122	0.069	1	"Other"	"MAN2A2"
"RN7SL371P"	0.211141854025319	-0.34190473946946	0.061	0.108	1	"Other"	"RN7SL371P"
"RAB11FIP1"	0.211500490918191	-0.184100389437059	0.134	0.2	1	"Other"	"RAB11FIP1"
"OTUB12"	0.211912263307365	-0.376990317988404	0.098	0.154	1	"Other"	"OTUB1"
"SNW12"	0.212135221034005	-0.318696737808781	0.134	0.192	1	"Other"	"SNW1"
"SIRPG"	0.212322087639121	0.260094710968719	0.11	0.062	1	"Other"	"SIRPG"
"MRPS341"	0.212551528429312	0.43807339422056	0.134	0.085	1	"Other"	"MRPS34"
"CREG12"	0.212840774991168	0.114293886863525	0.122	0.069	1	"Other"	"CREG1"
"MBNL31"	0.213119699962544	-0.306827673198974	0.098	0.162	1	"Other"	"MBNL3"
"KLRB1"	0.21320483932862	0.335844953039115	0.341	0.269	1	"Other"	"KLRB1"
"KLRC1"	0.213349334775294	-0.451585063961878	0.073	0.123	1	"Other"	"KLRC1"
"HNRNPAB2"	0.213713824783269	0.386897473414337	0.256	0.192	1	"Other"	"HNRNPAB"
"SRGAP2C2"	0.214420043760508	0.184274923834904	0.317	0.238	1	"Other"	"SRGAP2C"
"SLC12A21"	0.21454954456692	0.107790602318014	0.122	0.069	1	"Other"	"SLC12A2"
"INPP4A1"	0.214859219458624	0.397103494735958	0.268	0.215	1	"Other"	"INPP4A"
"SP12"	0.214863576948799	-0.167140507839223	0.256	0.338	1	"Other"	"SP1"
"XCL2"	0.214942696228773	0.42232403325605	0.183	0.123	1	"Other"	"XCL2"
"BRD22"	0.215006007919067	0.338259676274092	0.476	0.408	1	"Other"	"BRD2"
"PTEN2"	0.215304516695397	-0.300902747226976	0.256	0.323	1	"Other"	"PTEN"
"RP6-159A1.42"	0.215324670865902	0.24851468615613	0.146	0.092	1	"Other"	"RP6-159A1.4"
"ZFAND32"	0.215471214841533	-0.099123904267192	0.085	0.146	1	"Other"	"ZFAND3"
"ZNF5562"	0.215476317569752	0.177654470256705	0.488	0.4	1	"Other"	"ZNF556"
"PSMA12"	0.215480453511407	-0.159884827037846	0.171	0.246	1	"Other"	"PSMA1"
"ANAPC111"	0.215922727881886	0.134316721985498	0.11	0.062	1	"Other"	"ANAPC11"
"LRRC8B1"	0.215922727881886	0.362772381372462	0.11	0.062	1	"Other"	"LRRC8B"
"RLIM1"	0.215922727881886	0.200387078081688	0.11	0.062	1	"Other"	"RLIM"
"GPR1831"	0.215962547322802	0.478729874678925	0.171	0.115	1	"Other"	"GPR183"
"RAB11FIP41"	0.216072484076581	0.239104720883326	0.195	0.131	1	"Other"	"RAB11FIP4"
"APOBEC3G"	0.216154410120795	0.107211493286425	0.354	0.269	1	"Other"	"APOBEC3G"
"C12orf751"	0.216463964745341	0.156093271134929	0.232	0.162	1	"Other"	"C12orf75"
"BLCAP1"	0.216969773756584	0.138235622648421	0.159	0.1	1	"Other"	"BLCAP"
"EOMES"	0.21725757811793	0.418097522561209	0.256	0.192	1	"Other"	"EOMES"
"NRBP11"	0.217722525602353	0.26693638547508	0.183	0.123	1	"Other"	"NRBP1"
"FRMD4B2"	0.217739447617149	0.152318991184216	0.11	0.062	1	"Other"	"FRMD4B"
"RGS2"	0.217917926213709	-0.681001016247212	0.159	0.223	1	"Other"	"RGS2"
"KDM7A2"	0.218181583706551	-0.322499775289975	0.073	0.123	1	"Other"	"KDM7A"
"HLA-B2"	0.218297222149433	0.126848923138654	0.988	0.985	1	"Other"	"HLA-B"
"LIMS12"	0.218402131788019	-0.385862772814124	0.268	0.346	1	"Other"	"LIMS1"
"PCMTD12"	0.218483276625072	-0.406218228298784	0.22	0.285	1	"Other"	"PCMTD1"
"SYNE2"	0.218559029187295	0.418544717417081	0.512	0.469	1	"Other"	"SYNE2"
"HELB2"	0.218679580491022	0.100926844865161	0.39	0.292	1	"Other"	"HELB"
"SEC23A2"	0.218681712201773	0.363895187989911	0.28	0.223	1	"Other"	"SEC23A"
"LRCH32"	0.218911356723936	-0.330922209355769	0.39	0.477	1	"Other"	"LRCH3"
"ZRSR2"	0.218994545877816	0.32138033447427	0.134	0.085	1	"Other"	"ZRSR2"
"PSMG22"	0.219122092962587	0.26915450322325	0.183	0.123	1	"Other"	"PSMG2"
"R3HDM41"	0.219122092962587	0.242625903283277	0.183	0.123	1	"Other"	"R3HDM4"
"DISC1-IT1"	0.219567130871209	0.0914289770899212	0.11	0.062	1	"Other"	"DISC1-IT1"
"INADL"	0.219567130871209	0.179831421407282	0.11	0.062	1	"Other"	"INADL"
"SNX23"	0.219735144331258	-0.250942969603105	0.061	0.108	1	"Other"	"SNX2"
"CCL3L31"	0.220528108923846	-0.17460420372112	0.11	0.169	1	"Other"	"CCL3L3"
"PARP81"	0.22064944520118	0.144304447035569	0.488	0.369	1	"Other"	"PARP8"
"CEP3502"	0.220698695174433	0.195739345733332	0.476	0.408	1	"Other"	"CEP350"
"ARPC42"	0.221078458090514	0.338684870500934	0.427	0.369	1	"Other"	"ARPC4"
"HDLBP2"	0.221445139454325	-0.172158711348693	0.171	0.246	1	"Other"	"HDLBP"
"AP3M11"	0.221446478889902	-0.231618467020971	0.073	0.123	1	"Other"	"AP3M1"
"AP4S12"	0.221446478889902	-0.27618848929658	0.073	0.123	1	"Other"	"AP4S1"
"SKP12"	0.221510320701049	-0.172051980946278	0.402	0.492	1	"Other"	"SKP1"
"METTL21A2"	0.221692837733038	0.196781216499816	0.341	0.269	1	"Other"	"METTL21A"
"MIA32"	0.221729945039861	0.232690579294978	0.171	0.115	1	"Other"	"MIA3"
"PCGF32"	0.222046855668435	-0.293640465625055	0.085	0.138	1	"Other"	"PCGF3"
"PLXDC11"	0.222453311208855	-0.209885028719719	0.073	0.131	1	"Other"	"PLXDC1"
"TMED52"	0.222584886759705	-0.33256596116347	0.146	0.208	1	"Other"	"TMED5"
"RP11-977G19.122"	0.223188879926227	-0.11723137977215	0.098	0.162	1	"Other"	"RP11-977G19.12"
"MEX3C1"	0.223359526298941	-0.273628487300429	0.11	0.169	1	"Other"	"MEX3C"
"C32"	0.223548996095543	0.0793739126254374	0.28	0.208	1	"Other"	"C3"
"C21orf911"	0.223578534446527	-0.24342527183947	0.098	0.154	1	"Other"	"C21orf91"
"SGK2231"	0.223578534446527	0.134005138637072	0.171	0.108	1	"Other"	"SGK223"
"RP11-266K4.92"	0.223908767984855	0.0527266543812737	0.195	0.123	1	"Other"	"RP11-266K4.9"
"SYTL1"	0.224045736867645	-0.161504626202901	0.171	0.254	1	"Other"	"SYTL1"
"FO538757.22"	0.224178623798007	0.340691375960557	0.268	0.208	1	"Other"	"FO538757.2"
"DCTN52"	0.22457507272608	-0.19369739224776	0.085	0.146	1	"Other"	"DCTN5"
"FAM134A2"	0.22457507272608	-0.163577689421323	0.085	0.146	1	"Other"	"FAM134A"
"FLJ311041"	0.22457507272608	0.13623112797823	0.159	0.1	1	"Other"	"FLJ31104"
"SSNA11"	0.224654670333701	-0.231338054660965	0.098	0.162	1	"Other"	"SSNA1"
"TM2D32"	0.224754372379386	0.192802253851707	0.146	0.092	1	"Other"	"TM2D3"
"GIGYF22"	0.225068507780512	-0.355282387153678	0.098	0.154	1	"Other"	"GIGYF2"
"CASP31"	0.225116183284254	-0.138023339356344	0.11	0.062	1	"Other"	"CASP3"
"CAPRIN12"	0.225176044191077	-0.219529612105094	0.146	0.208	1	"Other"	"CAPRIN1"
"SIGIRR1"	0.225252863688186	0.11460771662782	0.268	0.192	1	"Other"	"SIGIRR"
"CD69"	0.225438369723784	0.424384065417997	0.329	0.254	1	"Other"	"CD69"
"XPO12"	0.225690226406546	0.263967476699099	0.256	0.192	1	"Other"	"XPO1"
"MEF2A2"	0.225691057976622	0.0183613035048026	0.195	0.131	1	"Other"	"MEF2A"
"ZNF4921"	0.226118719965637	0.107173018709238	0.159	0.1	1	"Other"	"ZNF492"
"SHTN12"	0.226409226903735	-0.279840054517293	0.073	0.123	1	"Other"	"SHTN1"
"CLTA2"	0.226479671713717	0.221742529213026	0.22	0.162	1	"Other"	"CLTA"
"RAB2A2"	0.226677749903979	-0.300641130880533	0.159	0.223	1	"Other"	"RAB2A"
"HINT31"	0.22678834103979	-0.23386578461221	0.061	0.108	1	"Other"	"HINT3"
"AC004702.2"	0.226987940182035	0.109303390858173	0.11	0.062	1	"Other"	"AC004702.2"
"TPT12"	0.227005010506904	0.212800181496053	0.976	0.954	1	"Other"	"TPT1"
"TMEM1892"	0.227152660189698	-0.23417030192241	0.183	0.254	1	"Other"	"TMEM189"
"SDAD1"	0.227244006317548	0.245296118930463	0.134	0.085	1	"Other"	"SDAD1"
"TMEM1092"	0.227291165046568	0.215914806508208	0.256	0.185	1	"Other"	"TMEM109"
"POLD41"	0.227333833300296	-0.0930098124773686	0.073	0.131	1	"Other"	"POLD4"
"ZNF1311"	0.227606859160591	0.276434906020461	0.171	0.115	1	"Other"	"ZNF131"
"MRPL572"	0.227758230053299	-0.329214599357235	0.195	0.254	1	"Other"	"MRPL57"
"MOCOS1"	0.228080977690517	-0.237885696331377	0.073	0.123	1	"Other"	"MOCOS"
"CLEC12A"	0.228080977690517	-0.435067810392438	0.073	0.123	1	"Other"	"CLEC12A"
"COMT2"	0.228188316552638	0.287924814577465	0.22	0.154	1	"Other"	"COMT"
"CUL52"	0.22848588563622	-0.187573786888637	0.134	0.2	1	"Other"	"CUL5"
"SELO2"	0.228867493673904	0.35267408322614	0.183	0.131	1	"Other"	"SELO"
"SCAMP32"	0.229078136063042	-0.0632125833755538	0.159	0.231	1	"Other"	"SCAMP3"
"DEDD2"	0.229100172760896	0.149802557625989	0.183	0.123	1	"Other"	"DEDD2"
"MTF12"	0.229100172760896	0.428636708765402	0.183	0.123	1	"Other"	"MTF1"
"PLA2G162"	0.229100172760896	0.214018267197078	0.183	0.123	1	"Other"	"PLA2G16"
"LPIN22"	0.229244454175214	0.176110711909893	0.232	0.162	1	"Other"	"LPIN2"
"NR1H21"	0.229353989408172	-0.251490381642553	0.134	0.192	1	"Other"	"NR1H2"
"LA16c-431H6.62"	0.229578332662213	0.169486931903768	0.146	0.092	1	"Other"	"LA16c-431H6.6"
"FBLIM12"	0.22979659096676	-0.401804122128746	0.268	0.331	1	"Other"	"FBLIM1"
"GNB12"	0.229890488309882	-0.344389850237107	0.39	0.438	1	"Other"	"GNB1"
"CALCOCO11"	0.229913892255072	-0.24769751581491	0.085	0.138	1	"Other"	"CALCOCO1"
"CTD-2574D22.32"	0.229913892255072	-0.295365891838263	0.085	0.138	1	"Other"	"CTD-2574D22.3"
"TRIM282"	0.229996126027232	0.247780557645276	0.317	0.254	1	"Other"	"TRIM28"
"GBP5"	0.230081884597366	-0.152854260615449	0.122	0.185	1	"Other"	"GBP5"
"RBM232"	0.230081884597366	0.303581250993325	0.195	0.138	1	"Other"	"RBM23"
"SENP62"	0.230167150346664	-0.18929278791027	0.183	0.262	1	"Other"	"SENP6"
"DPY19L11"	0.230374869817562	-0.322294526792269	0.061	0.108	1	"Other"	"DPY19L1"
"CD1642"	0.23042522609802	0.201906913447053	0.476	0.408	1	"Other"	"CD164"
"DGKZ1"	0.230507848104528	-0.217961916867653	0.159	0.223	1	"Other"	"DGKZ"
"SHARPIN1"	0.230764688293804	0.138015181980903	0.11	0.062	1	"Other"	"SHARPIN"
"KIN1"	0.230795050827512	0.131766836200801	0.159	0.1	1	"Other"	"KIN"
"CD462"	0.230868761828046	-0.0691583325485299	0.232	0.323	1	"Other"	"CD46"
"FOS2"	0.230929512019262	-0.623668722232601	0.341	0.408	1	"Other"	"FOS"
"AGPAT32"	0.231202571438778	0.180041982386236	0.146	0.092	1	"Other"	"AGPAT3"
"CCDC1302"	0.231202571438778	0.191583608569743	0.146	0.092	1	"Other"	"CCDC130"
"CALR2"	0.231206913393732	-0.198402789455699	0.146	0.215	1	"Other"	"CALR"
"IL7R"	0.231406708823527	0.496278440069112	0.378	0.331	1	"Other"	"IL7R"
"ANKRD262"	0.231510801006652	-0.391229501860808	0.085	0.138	1	"Other"	"ANKRD26"
"POLDIP31"	0.232009551088389	0.176698901118599	0.183	0.123	1	"Other"	"POLDIP3"
"MFSD101"	0.232017745153227	-0.380935293452681	0.085	0.131	1	"Other"	"MFSD10"
"EFHD21"	0.232071870413506	-0.335020945133462	0.366	0.438	1	"Other"	"EFHD2"
"SIGMAR11"	0.232268350708406	0.243883314918352	0.122	0.077	1	"Other"	"SIGMAR1"
"DDB11"	0.232368995598635	-0.0881257723047224	0.085	0.146	1	"Other"	"DDB1"
"SULT1B12"	0.23259321368009	-0.303580662227605	0.183	0.246	1	"Other"	"SULT1B1"
"CCDC591"	0.232624772980785	-0.252056799076808	0.098	0.154	1	"Other"	"CCDC59"
"TRGC1"	0.232752377413569	-0.208737189435694	0.378	0.454	1	"Other"	"TRGC1"
"FAM168A2"	0.232834957134719	0.176197031657096	0.146	0.092	1	"Other"	"FAM168A"
"PPP3CB-AS12"	0.232834957134719	0.243733738304454	0.146	0.092	1	"Other"	"PPP3CB-AS1"
"DDX592"	0.232895473787004	0.0232156635416644	0.207	0.138	1	"Other"	"DDX59"
"KIAA0040"	0.232988271583218	0.290484700684683	0.159	0.108	1	"Other"	"KIAA0040"
"PYCR21"	0.233115571447365	-0.260082326482557	0.085	0.138	1	"Other"	"PYCR2"
"PARP121"	0.233179645689228	-0.164490870800489	0.11	0.177	1	"Other"	"PARP12"
"BIN21"	0.233278867115882	0.306115432804039	0.524	0.469	1	"Other"	"BIN2"
"NSA22"	0.233284016786012	0.341762999925193	0.329	0.254	1	"Other"	"NSA2"
"CENPC2"	0.233464989897812	-0.419178743164528	0.134	0.192	1	"Other"	"CENPC"
"ATP6V0B2"	0.233697972511231	0.350081469943846	0.268	0.215	1	"Other"	"ATP6V0B"
"GTF2H2C2"	0.23385173864331	0.323985744645745	0.317	0.262	1	"Other"	"GTF2H2C"
"ANP32A2"	0.234025167034661	0.0610303434180584	0.317	0.231	1	"Other"	"ANP32A"
"TBC1D322"	0.234157378091016	0.112320703457374	0.171	0.108	1	"Other"	"TBC1D32"
"RANBP22"	0.234291083991452	0.16951958256756	0.207	0.138	1	"Other"	"RANBP2"
"MED282"	0.234546365522298	-0.309481349379309	0.232	0.308	1	"Other"	"MED28"
