"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"ATP5G25"	1.96225850462875e-09	-0.162015503109925	0.162	0.249	5.75765890428169e-05	"OPC"	"ATP5G2"
"PCSK63"	1.97375610822275e-09	-0.237076310462082	0.084	0.146	5.7913951727472e-05	"OPC"	"PCSK6"
"CACNA1A5"	2.00498395801966e-09	0.255899028823618	0.688	0.7	5.88302392962127e-05	"OPC"	"CACNA1A"
"ATP1B23"	2.06451834764022e-09	-0.19760923947868	0.145	0.225	6.05770973564593e-05	"OPC"	"ATP1B2"
"RP11-32K4.15"	2.10276237251137e-09	0.338593463151857	0.273	0.213	6.16992535342286e-05	"OPC"	"RP11-32K4.1"
"ITGA8"	2.10342166052649e-09	-0.211434160128382	0.099	0.164	6.17185983631682e-05	"OPC"	"ITGA8"
"LGALS15"	2.11171310264258e-09	-0.214696657305809	0.066	0.123	6.19618858577386e-05	"OPC"	"LGALS1"
"PARK74"	2.16995971288717e-09	-0.171388257136092	0.094	0.16	6.36709578955353e-05	"OPC"	"PARK7"
"BMP72"	2.25683894450221e-09	-0.202169396842235	0.183	0.274	6.6220168309584e-05	"OPC"	"BMP7"
"LINC013405"	2.39361632438143e-09	0.247742178320134	0.18	0.122	7.02334901899999e-05	"OPC"	"LINC01340"
"STK333"	2.39677487247147e-09	-0.197430984930093	0.166	0.25	7.03261683080579e-05	"OPC"	"STK33"
"LAPTM4A4"	2.46052975041329e-09	-0.160047987104966	0.096	0.165	7.21968639366266e-05	"OPC"	"LAPTM4A"
"SRSF25"	2.70777432474491e-09	0.399687822016746	0.189	0.138	7.94515142366651e-05	"OPC"	"SRSF2"
"QDPR5"	2.73943094845257e-09	-0.229557478454665	0.145	0.224	8.03803828894954e-05	"OPC"	"QDPR"
"SRSF55"	2.8901162826977e-09	0.322209530929545	0.448	0.421	8.48017919669161e-05	"OPC"	"SRSF5"
"ZMIZ15"	2.9180372741037e-09	-0.173561199821824	0.223	0.327	8.56210496967509e-05	"OPC"	"ZMIZ1"
"AGPAT43"	2.92681880316512e-09	-0.180806845531993	0.143	0.223	8.5878717322471e-05	"OPC"	"AGPAT4"
"RAB11FIP52"	2.98028377000049e-09	-0.209453686212772	0.066	0.121	8.74474863793544e-05	"OPC"	"RAB11FIP5"
"LINGO23"	3.26037022193714e-09	-0.166977163576471	0.073	0.133	9.56657830520796e-05	"OPC"	"LINGO2"
"CELF41"	3.27971476702056e-09	-0.191544953713289	0.054	0.105	9.62333906939173e-05	"OPC"	"CELF4"
"SUPT16H3"	3.36112375893863e-09	-0.187744985119129	0.054	0.106	9.86220933347773e-05	"OPC"	"SUPT16H"
"SEC11C4"	3.36416998399769e-09	-0.177338707049559	0.072	0.131	9.87114756704602e-05	"OPC"	"SEC11C"
"MGST35"	3.43525404856182e-09	-0.179918083474914	0.141	0.221	0.000100797224292901	"OPC"	"MGST3"
"RARRES21"	3.44501146111206e-09	-0.160622267378689	0.134	0.214	0.00010108352629195	"OPC"	"RARRES2"
"SNRNP705"	3.46583518554117e-09	0.425789438505324	0.261	0.212	0.000101694536014149	"OPC"	"SNRNP70"
"LINC013225"	3.49609203781046e-09	-0.182534735834616	0.466	0.597	0.000102582332573435	"OPC"	"LINC01322"
"TAX1BP15"	4.06810128024877e-09	-0.201950422480293	0.173	0.259	0.000119366227765059	"OPC"	"TAX1BP1"
"DYNLL15"	4.07272039233217e-09	-0.153917896905172	0.22	0.32	0.000119501761751811	"OPC"	"DYNLL1"
"NUDC3"	4.16118973311221e-09	-0.170471668444453	0.07	0.128	0.000122097629148979	"OPC"	"NUDC"
"CTD-2034I4.14"	4.16525624778492e-09	-0.167263332316345	0.146	0.228	0.000122216948822505	"OPC"	"CTD-2034I4.1"
"GBE15"	4.30859891627419e-09	-0.188630059741598	0.214	0.31	0.000126422909401317	"OPC"	"GBE1"
"TYRO32"	4.32232629837731e-09	-0.166189084284374	0.071	0.129	0.000126825698246987	"OPC"	"TYRO3"
"CKB5"	4.62904630771646e-09	-0.167824099077055	0.215	0.316	0.000135825476761016	"OPC"	"CKB"
"GPD25"	4.64103444221579e-09	-0.189326875462677	0.18	0.268	0.000136177232603496	"OPC"	"GPD2"
"TUBB4A2"	5.48968909401258e-09	-0.174075544376509	0.05	0.1	0.000161078457396517	"OPC"	"TUBB4A"
"CACYBP3"	5.636776940275e-09	-0.158892184808735	0.051	0.101	0.000165394308981549	"OPC"	"CACYBP"
"ATP5F13"	5.78259952299802e-09	-0.185469063928077	0.064	0.119	0.000169673035203808	"OPC"	"ATP5F1"
"BRINP21"	5.81951746481608e-09	-0.211352830821496	0.117	0.186	0.000170756281452633	"OPC"	"BRINP2"
"RNF144A4"	6.03894870105151e-09	-0.180821571488423	0.325	0.437	0.000177194832786253	"OPC"	"RNF144A"
"RAB313"	6.31478034310426e-09	-0.195936261813271	0.386	0.507	0.000185288284827365	"OPC"	"RAB31"
"ZNF667-AS13"	6.36206094913436e-09	-0.189720658897051	0.065	0.119	0.0001866755923695	"OPC"	"ZNF667-AS1"
"PEPD2"	6.51635324261831e-09	-0.148605715039458	0.055	0.107	0.000191202836844906	"OPC"	"PEPD"
"C4orf483"	6.56291634605324e-09	0.274819858598089	0.105	0.062	0.000192569091425894	"OPC"	"C4orf48"
"TF5"	6.59241395825497e-09	-0.171015027127204	0.276	0.386	0.000193434610363117	"OPC"	"TF"
"SARAF5"	6.65565224742327e-09	-0.143929002938175	0.215	0.313	0.000195290148243894	"OPC"	"SARAF"
"TRIB21"	6.8205912923938e-09	-0.160472652038566	0.061	0.115	0.000200129789701419	"OPC"	"TRIB2"
"SDHC3"	6.89148754340415e-09	-0.170846221882862	0.061	0.115	0.000202210027498564	"OPC"	"SDHC"
"PTPRG5"	7.02831887774617e-09	0.241528139144306	0.752	0.76	0.000206224932510828	"OPC"	"PTPRG"
"RNF2165"	7.07521917597787e-09	-0.1268878921898	0.133	0.211	0.000207601081061543	"OPC"	"RNF216"
"LRCH35"	7.2727444234821e-09	-0.170447831059586	0.247	0.349	0.000213396866873812	"OPC"	"LRCH3"
"ELDR1"	7.34376731510439e-09	-0.18037081872332	0.069	0.125	0.000215480820559793	"OPC"	"ELDR"
"NTM5"	7.52218852571607e-09	0.138441691930199	0.966	0.97	0.000220716055721561	"OPC"	"NTM"
"ATP5C15"	7.86610369205994e-09	-0.178788757114601	0.103	0.169	0.000230807214532423	"OPC"	"ATP5C1"
"EAPP3"	7.95912156328342e-09	-0.196684714555769	0.067	0.121	0.000233536544909862	"OPC"	"EAPP"
"ASTN25"	7.96669593543664e-09	0.22133165839145	0.812	0.832	0.000233758792137582	"OPC"	"ASTN2"
"ANO42"	8.35213408629954e-09	0.322219791188112	0.482	0.463	0.000245068318360201	"OPC"	"ANO4"
"STOX24"	8.63696873145796e-09	-0.178488774921891	0.206	0.299	0.000253425936518439	"OPC"	"STOX2"
"QKI5"	8.69712650228264e-09	-0.151678462231893	0.849	0.918	0.000255191085829977	"OPC"	"QKI"
"AC007319.12"	8.84635422249655e-09	-0.204277040870727	0.244	0.34	0.000259569725596494	"OPC"	"AC007319.1"
"HNRNPC5"	9.04558606355218e-09	-0.183351899958287	0.228	0.328	0.000265415586276748	"OPC"	"HNRNPC"
"URM13"	9.13113177064594e-09	-0.186888939956401	0.056	0.106	0.000267925668414293	"OPC"	"URM1"
"CCT34"	9.22554580815397e-09	-0.163654669052527	0.128	0.203	0.000270695965102854	"OPC"	"CCT3"
"RP11-886D15.1"	9.40365502056521e-09	-0.177759442151125	0.057	0.108	0.000275922045613424	"OPC"	"RP11-886D15.1"
"BSDC15"	9.94974587388424e-09	-0.16920715482484	0.088	0.149	0.000291945443431511	"OPC"	"BSDC1"
"STX124"	1.02341855766769e-08	-0.176455669699763	0.098	0.162	0.000300291473190855	"OPC"	"STX12"
"ESD4"	1.02661389931166e-08	-0.166442875797195	0.069	0.124	0.000301229050336028	"OPC"	"ESD"
"FAM213A3"	1.07564169540003e-08	-0.174716648571038	0.053	0.102	0.000315614786264277	"OPC"	"FAM213A"
"BLCAP2"	1.07579276607138e-08	-0.176355328091242	0.058	0.109	0.000315659113420664	"OPC"	"BLCAP"
"NHSL23"	1.11111530830279e-08	-0.197288474640271	0.056	0.107	0.000326023453762205	"OPC"	"NHSL2"
"SSBP13"	1.11786834484134e-08	-0.169254290757171	0.069	0.124	0.000328004929743345	"OPC"	"SSBP1"
"CRTC34"	1.18502427940596e-08	-0.208712225987707	0.173	0.257	0.000347709824063298	"OPC"	"CRTC3"
"APMAP2"	1.31439221109686e-08	-0.178718619157714	0.053	0.102	0.000385668962580042	"OPC"	"APMAP"
"IFNAR13"	1.31800882597551e-08	-0.169370663779248	0.068	0.122	0.000386730149717733	"OPC"	"IFNAR1"
"PSMC53"	1.37091484535419e-08	-0.145483488091273	0.062	0.115	0.000402253833923826	"OPC"	"PSMC5"
"AC003991.3"	1.37678411392629e-08	-0.187000992196329	0.065	0.118	0.000403975994708253	"OPC"	"AC003991.3"
"SF3B24"	1.40166777465393e-08	-0.181665979578486	0.076	0.132	0.000411277358438955	"OPC"	"SF3B2"
"MYL65"	1.54927251901203e-08	-0.153963036048628	0.153	0.232	0.00045458754252851	"OPC"	"MYL6"
"COPS64"	1.58912048975279e-08	-0.168240651331395	0.081	0.139	0.000466279734103263	"OPC"	"COPS6"
"DOCK94"	1.60112762187775e-08	-0.177969655325448	0.437	0.564	0.000469802866811371	"OPC"	"DOCK9"
"KATNBL15"	1.61576276172084e-08	-0.178178208335391	0.178	0.261	0.000474097109544128	"OPC"	"KATNBL1"
"FO538757.24"	1.66297983219184e-08	-0.171525703425764	0.079	0.136	0.000487951542361729	"OPC"	"FO538757.2"
"HNRNPA35"	1.68140884952441e-08	-0.183532885232273	0.123	0.192	0.000493358984627453	"OPC"	"HNRNPA3"
"LRRC582"	1.74234352475352e-08	-0.175397069370738	0.068	0.122	0.000511238437033178	"OPC"	"LRRC58"
"FKBP84"	1.77378059022648e-08	-0.150055389144002	0.085	0.146	0.000520462700784254	"OPC"	"FKBP8"
"TMEM2223"	1.79387040995734e-08	-0.140343193498877	0.06	0.112	0.000526357455689682	"OPC"	"TMEM222"
"MYT11"	1.79724150578035e-08	-0.154544632108042	0.215	0.312	0.000527346602626071	"OPC"	"MYT1"
"TOX44"	1.80725759236704e-08	-0.182130240970081	0.08	0.137	0.000530285522752338	"OPC"	"TOX4"
"SSR42"	1.8602397057667e-08	-0.175556114684757	0.058	0.108	0.000545831534466066	"OPC"	"SSR4"
"SDC32"	1.86338990101986e-08	-0.146921684360168	0.238	0.341	0.000546755864757246	"OPC"	"SDC3"
"PREPL4"	1.99725229480283e-08	-0.146650806660738	0.131	0.204	0.000586033768341045	"OPC"	"PREPL"
"ZHX25"	2.01086263406813e-08	-0.16875889087686	0.394	0.518	0.00059002731408827	"OPC"	"ZHX2"
"CAV21"	2.01896612610663e-08	-0.139111998609623	0.056	0.105	0.000592405040722208	"OPC"	"CAV2"
"RP3-399L15.34"	2.17335933460707e-08	-0.174854501312885	0.112	0.177	0.000637707095960407	"OPC"	"RP3-399L15.3"
"CEP1705"	2.19340069075885e-08	-0.164396241630308	0.179	0.263	0.000643587630682462	"OPC"	"CEP170"
"C8orf344"	2.20261601177851e-08	-0.166704113301351	0.089	0.15	0.000646291590176051	"OPC"	"C8orf34"
"TBCB3"	2.23061102203172e-08	-0.182754922773352	0.101	0.164	0.000654505886084548	"OPC"	"TBCB"
"RP11-308N19.13"	2.27456294264397e-08	-0.164373750956694	0.068	0.121	0.000667402258630594	"OPC"	"RP11-308N19.1"
"NCAM15"	2.35723216227098e-08	-0.136970707986762	0.765	0.86	0.00069165906105355	"OPC"	"NCAM1"
"PRPF64"	2.38749190815348e-08	-0.165428401815096	0.058	0.107	0.000700537875690396	"OPC"	"PRPF6"
"KIF1A3"	2.48875053395041e-08	-0.151148047994382	0.073	0.128	0.00073024918167173	"OPC"	"KIF1A"
"MYO9B5"	2.5241725518834e-08	-0.178382102189597	0.293	0.398	0.000740642710173627	"OPC"	"MYO9B"
"TAPBP3"	2.55127587349489e-08	-0.15783862872532	0.069	0.123	0.000748595366800869	"OPC"	"TAPBP"
"ATP5G13"	2.65506289764704e-08	-0.167971909059732	0.074	0.129	0.000779048555427595	"OPC"	"ATP5G1"
"ATP5H3"	2.70870708897977e-08	-0.165641374521328	0.056	0.105	0.000794788834048443	"OPC"	"ATP5H"
"CPQ5"	2.71364815510417e-08	-0.163562687582302	0.113	0.178	0.000796238641670667	"OPC"	"CPQ"
"NDUFS15"	2.75002043470974e-08	-0.156688329236079	0.105	0.17	0.000806910995952531	"OPC"	"NDUFS1"
"EPN2-AS1"	2.81163978054332e-08	-0.160739051351835	0.103	0.167	0.000824991344407021	"OPC"	"EPN2-AS1"
"FIBIN"	2.93507601256256e-08	-0.148703143441263	0.078	0.134	0.000861210003606107	"OPC"	"FIBIN"
"RYR35"	2.9445666775141e-08	-0.163826611803827	0.069	0.122	0.000863994754516188	"OPC"	"RYR3"
"HNRNPDL5"	2.96996324183428e-08	0.316992428597333	0.436	0.412	0.000871446614419014	"OPC"	"HNRNPDL"
"C11orf585"	2.99496635339741e-08	-0.189666000927678	0.22	0.313	0.000878783027413869	"OPC"	"C11orf58"
"TBC1D142"	3.00304140002685e-08	-0.132923287284227	0.121	0.193	0.00088115240759588	"OPC"	"TBC1D14"
"AC106786.15"	3.00861851608811e-08	0.257893269902811	0.158	0.107	0.000882788844990573	"OPC"	"AC106786.1"
"TTC110"	3.08877340459738e-08	-0.179214014286335	0.137	0.21	0.000906307892376962	"OPC"	"TTC1"
"NDUFV23"	3.14983561526238e-08	-0.134513802787848	0.094	0.157	0.000924224766230288	"OPC"	"NDUFV2"
"ARHGAP223"	3.3626252860132e-08	-0.155823034676787	0.237	0.336	0.000986661511421992	"OPC"	"ARHGAP22"
"UPF3A4"	3.38142902808525e-08	-0.147762255197886	0.323	0.436	0.000992178905420773	"OPC"	"UPF3A"
"RAB30-AS15"	3.43220194483829e-08	-0.147953219181977	0.068	0.121	0.00100707669465445	"OPC"	"RAB30-AS1"
"P2RY143"	3.45636636349357e-08	0.449333035732725	0.247	0.199	0.00101416701837628	"OPC"	"P2RY14"
"YIPF33"	3.58043333764423e-08	-0.143030183412967	0.053	0.1	0.00105057074993157	"OPC"	"YIPF3"
"CCND11"	3.73039453235551e-08	-0.198268232537814	0.145	0.217	0.00109457236368375	"OPC"	"CCND1"
"SNRPG3"	3.73892411659184e-08	-0.168533009548416	0.054	0.101	0.00109707511429038	"OPC"	"SNRPG"
"ANAPC113"	3.81221623208343e-08	-0.159210795607046	0.055	0.103	0.00111858048681792	"OPC"	"ANAPC11"
"ANKRD551"	3.82242569941098e-08	-0.146319428732242	0.078	0.135	0.00112157614872117	"OPC"	"ANKRD55"
"GRIP14"	3.93498350968233e-08	-0.169123118126672	0.155	0.231	0.00115460286141099	"OPC"	"GRIP1"
"TMEM9B3"	3.95865960545329e-08	-0.157360558654839	0.109	0.174	0.0011615499014321	"OPC"	"TMEM9B"
"UQCRC13"	4.05896934596381e-08	-0.177471406769652	0.074	0.128	0.0011909827854927	"OPC"	"UQCRC1"
"PCDH95"	4.15143862146938e-08	-0.107699298244682	0.993	0.997	0.00121811512031155	"OPC"	"PCDH9"
"KCNQ1OT14"	4.18333391746672e-08	-0.140664458816442	0.305	0.41	0.00122747383806308	"OPC"	"KCNQ1OT1"
"CUTA3"	4.23166928305811e-08	-0.166491560640273	0.088	0.145	0.00124165640103491	"OPC"	"CUTA"
"FKBP54"	4.27359820525278e-08	-0.159942274780965	0.118	0.185	0.00125395918538527	"OPC"	"FKBP5"
"YIF1A2"	4.37763437568229e-08	-0.117563024794404	0.063	0.115	0.0012844854785127	"OPC"	"YIF1A"
"VDAC34"	4.45983901022998e-08	-0.139646346562694	0.101	0.164	0.00130860596238168	"OPC"	"VDAC3"
"HNRNPR4"	4.50204282443254e-08	-0.165595580142806	0.145	0.219	0.001320989405545	"OPC"	"HNRNPR"
"EXOG2"	4.77536162291514e-08	-0.144894990326187	0.071	0.125	0.00140118660739576	"OPC"	"EXOG"
"PHC24"	4.78892720626274e-08	-0.12683053947718	0.161	0.241	0.00140516702086161	"OPC"	"PHC2"
"CDC1234"	4.87205419582682e-08	-0.141792579956172	0.071	0.124	0.00142955814213951	"OPC"	"CDC123"
"TSC22D34"	4.96160117793177e-08	-0.111236307294676	0.079	0.136	0.00145583301762874	"OPC"	"TSC22D3"
"TSHZ12"	4.99021987510556e-08	-0.169099390917965	0.09	0.149	0.00146423031575347	"OPC"	"TSHZ1"
"EMC104"	5.01573726355652e-08	-0.129236580655043	0.355	0.476	0.00147171762787275	"OPC"	"EMC10"
"OTUD7A4"	5.03341320794193e-08	-0.148128694955836	0.209	0.3	0.00147690410347432	"OPC"	"OTUD7A"
"SULF21"	5.07125967096787e-08	-0.173767433267823	0.342	0.453	0.00148800901265539	"OPC"	"SULF2"
"PCMT14"	5.07673293829917e-08	-0.152384309749332	0.11	0.174	0.00148961497875574	"OPC"	"PCMT1"
"NDUFB15"	5.1893159049494e-08	-0.166616405480307	0.073	0.127	0.00152264907283025	"OPC"	"NDUFB1"
"C1GALT14"	5.26770765430784e-08	-0.163183398921233	0.071	0.123	0.00154565077992701	"OPC"	"C1GALT1"
"FMNL32"	5.32469170359311e-08	-0.168752981898102	0.087	0.145	0.00156237103966829	"OPC"	"FMNL3"
"GABBR13"	5.37416753210221e-08	-0.166051452393112	0.116	0.182	0.00157688823726943	"OPC"	"GABBR1"
"HNRNPA15"	5.41510292996859e-08	-0.1195635719075	0.133	0.208	0.00158889950171138	"OPC"	"HNRNPA1"
"OLIG2"	5.44743516040813e-08	-0.153807626962606	0.345	0.454	0.00159838642476695	"OPC"	"OLIG2"
"ADH52"	5.51519884096916e-08	-0.146259219031201	0.056	0.104	0.00161826964391717	"OPC"	"ADH5"
"IVD3"	5.58126873647965e-08	-0.143838450197924	0.067	0.119	0.00163765587265786	"OPC"	"IVD"
"DAZAP25"	5.62424453631907e-08	-0.175256501437849	0.065	0.115	0.00165026583184674	"OPC"	"DAZAP2"
"NKD12"	5.71925602011212e-08	-0.178988465888081	0.101	0.163	0.0016781441014213	"OPC"	"NKD1"
"POLR2J3"	5.81165780657151e-08	-0.148898734064562	0.059	0.108	0.00170525663360421	"OPC"	"POLR2J"
"FSTL53"	5.84148639771782e-08	-0.144244855209196	0.088	0.146	0.00171400893881836	"OPC"	"FSTL5"
"TMEM92"	5.84365083886003e-08	-0.171724249826117	0.073	0.126	0.00171464402913831	"OPC"	"TMEM9"
"FKBP24"	5.93933881500066e-08	-0.162840984914621	0.085	0.142	0.00174272079509749	"OPC"	"FKBP2"
"MVB12B5"	6.05546884236249e-08	-0.17199875349389	0.121	0.187	0.001776795667726	"OPC"	"MVB12B"
"SHFM15"	6.07569141104632e-08	-0.150160897206751	0.186	0.271	0.00178272937382921	"OPC"	"SHFM1"
"RP11-305B6.31"	6.11793815773423e-08	-0.164966436976884	0.055	0.102	0.00179512541424238	"OPC"	"RP11-305B6.3"
"DEC14"	6.16382215715999e-08	0.323904594946856	0.122	0.082	0.00180858869735388	"OPC"	"DEC1"
"SAMHD11"	6.33725377344076e-08	-0.166670924466303	0.141	0.215	0.00185947700220299	"OPC"	"SAMHD1"
"RNPS14"	6.37109555249129e-08	-0.162429069012685	0.08	0.136	0.00186940685701199	"OPC"	"RNPS1"
"MYRIP5"	6.37112271444163e-08	-0.194195671848516	0.305	0.411	0.00186941482687146	"OPC"	"MYRIP"
"ZDHHC215"	6.62387315969518e-08	-0.127525824681501	0.267	0.369	0.00194357686251776	"OPC"	"ZDHHC21"
"HSPD14"	6.74911098750761e-08	-0.145205152061024	0.071	0.123	0.00198032414595448	"OPC"	"HSPD1"
"KIF3A4"	6.85771025771902e-08	-0.136406623344679	0.222	0.315	0.00201218934381991	"OPC"	"KIF3A"
"GATM2"	7.21026058731938e-08	-0.138561343081673	0.155	0.232	0.00211563466153125	"OPC"	"GATM"
"MEIS23"	7.33627660371451e-08	-0.180195356398196	0.146	0.218	0.00215261028106191	"OPC"	"MEIS2"
"TFG3"	7.35573585721139e-08	-0.180750396268943	0.073	0.124	0.00215832001522297	"OPC"	"TFG"
"BNIP34"	7.46026689183096e-08	-0.14687276229759	0.055	0.102	0.00218899151140104	"OPC"	"BNIP3"
"SMC55"	7.56436280439136e-08	-0.141104557713651	0.157	0.234	0.00221953533406451	"OPC"	"SMC5"
"FHIT5"	7.60628021591623e-08	-0.188269037835331	0.583	0.702	0.00223183474095414	"OPC"	"FHIT"
"ARHGAP64"	8.20853989877609e-08	-0.18166772736956	0.117	0.182	0.00240854977709888	"OPC"	"ARHGAP6"
"PHYHIPL3"	8.41254533802276e-08	-0.134544009467127	0.426	0.552	0.00246840905308264	"OPC"	"PHYHIPL"
"DSCAM5"	8.44002886001268e-08	-0.0904667464502991	0.995	0.998	0.00247647326810492	"OPC"	"DSCAM"
"MOB3B5"	8.4738078860912e-08	-0.109679067791396	0.121	0.189	0.00248638470993688	"OPC"	"MOB3B"
"CTD-2337A12.15"	8.48764032310262e-08	-0.171287430305782	0.098	0.157	0.00249044342360477	"OPC"	"CTD-2337A12.1"
"HEPACAM2"	8.52884168047079e-08	-0.145891884873689	0.239	0.337	0.00250253272588374	"OPC"	"HEPACAM"
"KDM5B5"	8.74445903183701e-08	-0.149508801272521	0.158	0.235	0.00256579916912161	"OPC"	"KDM5B"
"RAB105"	8.85661083019648e-08	-0.145314212198913	0.215	0.306	0.00259870674979625	"OPC"	"RAB10"
"EPB415"	9.1433202982417e-08	-0.178049373990159	0.128	0.194	0.00268283304191008	"OPC"	"EPB41"
"PSMD43"	9.23325569284261e-08	-0.158741645130869	0.061	0.11	0.00270922188539388	"OPC"	"PSMD4"
"SLC4A42"	9.5317038358616e-08	-0.174851937149051	0.069	0.119	0.00279679253951851	"OPC"	"SLC4A4"
"GFAP5"	9.57795531077377e-08	-0.172866577063527	0.121	0.187	0.00281036364728724	"OPC"	"GFAP"
"SLC1A34"	9.62311096715796e-08	-0.132255329203651	0.22	0.311	0.00282361321998349	"OPC"	"SLC1A3"
"AMD14"	9.71367407272119e-08	-0.140947787776515	0.088	0.145	0.00285018624641785	"OPC"	"AMD1"
"ATP5E5"	9.73580323927704e-08	-0.136909045571665	0.133	0.203	0.00285667938646867	"OPC"	"ATP5E"
"LMAN13"	9.90135593242072e-08	-0.140869932297214	0.063	0.112	0.00290525585769089	"OPC"	"LMAN1"
"INO80D5"	1.00708750452973e-07	-0.139954425160079	0.882	0.963	0.00295499615579114	"OPC"	"INO80D"
"ARHGDIA3"	1.00858032366037e-07	-0.133003368537273	0.054	0.101	0.00295937638568426	"OPC"	"ARHGDIA"
"FAM63B5"	1.01265947683453e-07	-0.153290344633718	0.126	0.194	0.00297134543692788	"OPC"	"FAM63B"
"UQCR105"	1.03622687421329e-07	-0.146330517998139	0.104	0.166	0.00304049689431663	"OPC"	"UQCR10"
"ALDH6A12"	1.04489574620758e-07	-0.150660719213848	0.065	0.115	0.00306593309852227	"OPC"	"ALDH6A1"
"CHCHD25"	1.18841217038185e-07	-0.141537625728808	0.118	0.183	0.00348703899033441	"OPC"	"CHCHD2"
"SNX245"	1.20015797297412e-07	-0.161588591960738	0.088	0.143	0.00352150352430066	"OPC"	"SNX24"
"ACTN44"	1.21757496619953e-07	-0.159375257692996	0.099	0.159	0.00357260846582266	"OPC"	"ACTN4"
"GALNT133"	1.22472130625758e-07	0.220984633802561	0.77	0.779	0.00359357725682098	"OPC"	"GALNT13"
"CRLF35"	1.22813662275088e-07	0.325884613380374	0.432	0.405	0.00360359847847564	"OPC"	"CRLF3"
"TM2D33"	1.24508395613669e-07	-0.155776913272561	0.08	0.134	0.00365332534409627	"OPC"	"TM2D3"
"GNG31"	1.25088192798557e-07	-0.140952508178272	0.064	0.113	0.00367033775309526	"OPC"	"GNG3"
"CCT44"	1.3044215470684e-07	-0.125163283789346	0.088	0.146	0.0038274337034081	"OPC"	"CCT4"
"GTF2A23"	1.34695267612652e-07	-0.144201035560843	0.056	0.103	0.00395222854229042	"OPC"	"GTF2A2"
"RTKN1"	1.42956609911163e-07	-0.155363776700483	0.136	0.206	0.00419463284801333	"OPC"	"RTKN"
"COLGALT23"	1.45487167561967e-07	-0.142194479777901	0.212	0.3	0.00426888447060322	"OPC"	"COLGALT2"
"HS3ST52"	1.46710095276392e-07	-0.174137301172381	0.056	0.102	0.0043047676155999	"OPC"	"HS3ST5"
"ELMO15"	1.48022439240708e-07	-0.144741305336256	0.363	0.474	0.00434327441220085	"OPC"	"ELMO1"
"APOA1BP1"	1.54099633969733e-07	-0.154277511489049	0.068	0.118	0.00452159145993989	"OPC"	"APOA1BP"
"BACE22"	1.55681247454146e-07	-0.171825037678385	0.063	0.11	0.00456799916279955	"OPC"	"BACE2"
"ATP6V0E15"	1.57046413376469e-07	-0.175457787145888	0.13	0.198	0.00460805586129236	"OPC"	"ATP6V0E1"
"PDE8A5"	1.63346415485347e-07	-0.153381414942983	0.235	0.327	0.00479291052317104	"OPC"	"PDE8A"
"CXXC52"	1.68311985525294e-07	-0.167826641575359	0.055	0.1	0.00493861027928318	"OPC"	"CXXC5"
"ASCC15"	1.70964782385791e-07	-0.16205533441874	0.135	0.202	0.00501644864476388	"OPC"	"ASCC1"
"PPP2R5C5"	1.83128146746522e-07	-0.140693744214189	0.15	0.222	0.00537334608183645	"OPC"	"PPP2R5C"
"RBBP72"	1.83997055936472e-07	-0.166977964339805	0.1	0.158	0.00539884161528796	"OPC"	"RBBP7"
"PAIP25"	1.84229100542905e-07	-0.119293173032256	0.104	0.165	0.00540565026812991	"OPC"	"PAIP2"
"AAMP3"	1.91601525032916e-07	-0.135198329061513	0.056	0.101	0.00562197194751581	"OPC"	"AAMP"
"N4BP2L25"	1.96313642553781e-07	0.214012953938341	0.646	0.65	0.00576023489981303	"OPC"	"N4BP2L2"
"DACH23"	2.00525363860365e-07	-0.157574935694697	0.096	0.153	0.00588381522639084	"OPC"	"DACH2"
"SCAMP13"	2.0654815926169e-07	-0.140901613497553	0.101	0.159	0.00606053608905652	"OPC"	"SCAMP1"
"ENSA4"	2.09895545666398e-07	-0.184628963242614	0.108	0.169	0.00615875510094346	"OPC"	"ENSA"
"RFC13"	2.12197992733054e-07	-0.128381157669087	0.077	0.129	0.00622631350277328	"OPC"	"RFC1"
"SYN34"	2.12824347327554e-07	-0.156312387632234	0.165	0.236	0.0062446919992851	"OPC"	"SYN3"
"KRCC14"	2.14208637965985e-07	-0.145788104306825	0.064	0.112	0.00628530985519793	"OPC"	"KRCC1"
"ARNT24"	2.16880207448589e-07	-0.146502765208565	0.331	0.444	0.0063636990469565	"OPC"	"ARNT2"
"ITGB82"	2.19095102420964e-07	-0.182100941447606	0.225	0.309	0.00642868849523592	"OPC"	"ITGB8"
"LAMTOR53"	2.22904909250231e-07	-0.134876858264893	0.096	0.154	0.00654047584722027	"OPC"	"LAMTOR5"
"RP11-553L6.53"	2.32563491708294e-07	-0.123334284715595	0.133	0.2	0.00682387797370477	"OPC"	"RP11-553L6.5"
"ADGRA31"	2.4000011241293e-07	-0.161591198490168	0.058	0.103	0.00704208329842021	"OPC"	"ADGRA3"
"GPSM23"	2.41030810744191e-07	-0.125352658492867	0.294	0.4	0.00707232604885606	"OPC"	"GPSM2"
"PDXDC15"	2.48823719170391e-07	-0.136858864253025	0.451	0.57	0.00730098556789762	"OPC"	"PDXDC1"
"TUBA1B5"	2.74869500877647e-07	-0.0780956465506616	0.106	0.167	0.00806522089475191	"OPC"	"TUBA1B"
"FAM222A1"	2.80351203928019e-07	-0.129823762663103	0.067	0.116	0.00822606502565594	"OPC"	"FAM222A"
