"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"CEP781"	0.0503582770247876	-0.778766653241742	0.033	0.111	1	"OPC"	"CEP78"
"ZNF8211"	0.0503582770247876	-0.77260209730653	0.033	0.111	1	"OPC"	"ZNF821"
"CARM13"	0.0503582770247876	-0.692864621784463	0.033	0.111	1	"OPC"	"CARM1"
"IQSEC23"	0.0504535612122934	-0.91510186403047	0.053	0.148	1	"OPC"	"IQSEC2"
"AHCYL13"	0.0504563255938277	-0.484516124784494	0.165	0.333	1	"OPC"	"AHCYL1"
"THOC23"	0.0508006546174024	-0.753443510734858	0.074	0.185	1	"OPC"	"THOC2"
"BCL9"	0.0508055961921067	-0.809365537060097	0.033	0.111	1	"OPC"	"BCL9"
"MEF2A3"	0.0509165410318062	-0.33921198000115	0.049	0.148	1	"OPC"	"MEF2A"
"PDE4DIP3"	0.0510200999882293	-0.40174397364423	0.136	0.296	1	"OPC"	"PDE4DIP"
"LINC009361"	0.051256844476519	-0.740688360259062	0.033	0.111	1	"OPC"	"LINC00936"
"PIGQ3"	0.051256844476519	-0.716956444461551	0.033	0.111	1	"OPC"	"PIGQ"
"HNRNPU-AS12"	0.0516795079486621	-0.667917570627378	0.119	0.259	1	"OPC"	"HNRNPU-AS1"
"PLEC3"	0.0519975346031365	-0.604140535916426	0.095	0.222	1	"OPC"	"PLEC"
"P2RX72"	0.0521011569980247	-0.628955459124748	0.235	0.407	1	"OPC"	"P2RX7"
"KIF21B1"	0.0521687962917668	-0.658780688766749	0.033	0.111	1	"OPC"	"KIF21B"
"OXTR"	0.0521687962917668	-0.778777841186021	0.033	0.111	1	"OPC"	"OXTR"
"OCRL1"	0.0521687962917668	-0.76596887126313	0.033	0.111	1	"OPC"	"OCRL"
"MARCKS3"	0.0523041659852425	0.891147628523693	0.506	0.37	1	"OPC"	"MARCKS"
"THUMPD3-AS13"	0.0523053687739612	-0.388776836291477	0.165	0.333	1	"OPC"	"THUMPD3-AS1"
"HARS2"	0.052442263203465	-0.219887249709341	0.049	0.148	1	"OPC"	"HARS"
"RBFOX13"	0.0525623019334224	-0.249180403485113	0.07	0.185	1	"OPC"	"RBFOX1"
"MEGF11"	0.0527802562976311	1.25970476037214	0.235	0.074	1	"OPC"	"MEGF11"
"MTSS1L3"	0.0530053146253955	-0.804455397520953	0.263	0.407	1	"OPC"	"MTSS1L"
"SFXN53"	0.0530942785884854	-0.673993903387024	0.033	0.111	1	"OPC"	"SFXN5"
"CTCF"	0.0530942785884854	-0.678302256048645	0.033	0.111	1	"OPC"	"CTCF"
"ACSF3"	0.0530942785884854	-0.681392006467354	0.033	0.111	1	"OPC"	"ACSF3"
"PRR42"	0.0532321509985105	-0.696109461232046	0.148	0.296	1	"OPC"	"PRR4"
"TMEM2582"	0.053396967855966	-0.964858734296151	0.074	0.185	1	"OPC"	"TMEM258"
"CLASP13"	0.0537739532874311	-0.50232761965197	0.095	0.222	1	"OPC"	"CLASP1"
"KSR22"	0.0539114212566257	-0.326888068390999	0.07	0.185	1	"OPC"	"KSR2"
"ZNF7703"	0.0539648670962935	-0.237582019070278	0.091	0.222	1	"OPC"	"ZNF770"
"PPOX"	0.0540334380842183	-0.630635361724177	0.033	0.111	1	"OPC"	"PPOX"
"GALNT71"	0.0540334380842183	-0.469555561910873	0.033	0.111	1	"OPC"	"GALNT7"
"PSEN11"	0.0541986981772413	-0.809269513041606	0.053	0.148	1	"OPC"	"PSEN1"
"MED231"	0.054974909213906	-0.706590133060489	0.053	0.148	1	"OPC"	"MED23"
"IFT46"	0.0549864220794684	-0.563446748390106	0.033	0.111	1	"OPC"	"IFT46"
"ZDHHC173"	0.0552110593798486	-0.511394549736157	0.119	0.259	1	"OPC"	"ZDHHC17"
"BRK13"	0.0554054765020079	-0.993281508646879	0.078	0.185	1	"OPC"	"BRK1"
"WDR592"	0.0554161438548104	-0.865962580031946	0.074	0.185	1	"OPC"	"WDR59"
"KIF21A3"	0.055600754671292	-0.514216913561387	0.095	0.222	1	"OPC"	"KIF21A"
"WFS12"	0.0557603667145305	-0.568853434328558	0.053	0.148	1	"OPC"	"WFS1"
"TMEM151B2"	0.0557603667145305	-0.692287405045135	0.053	0.148	1	"OPC"	"TMEM151B"
"FAM49B2"	0.0557603667145305	-0.743066545825562	0.053	0.148	1	"OPC"	"FAM49B"
"SRP54"	0.0557603667145305	-0.7489060549012	0.053	0.148	1	"OPC"	"SRP54"
"GAN2"	0.0557603667145305	-0.714269738323709	0.053	0.148	1	"OPC"	"GAN"
"NEDD4L3"	0.0559533784406866	-0.336862075463517	0.033	0.111	1	"OPC"	"NEDD4L"
"PEX261"	0.0559533784406866	-0.42569907287293	0.033	0.111	1	"OPC"	"PEX26"
"PSD21"	0.0561031840907499	-0.635635012923613	0.074	0.185	1	"OPC"	"PSD2"
"CEP2903"	0.05622093323235	-0.430455753173666	0.095	0.222	1	"OPC"	"CEP290"
"PCDH103"	0.056517848819694	-0.757157783292966	0.099	0.222	1	"OPC"	"PCDH10"
"PDE1A2"	0.0569344555828795	-0.380076095783446	0.033	0.111	1	"OPC"	"PDE1A"
"PPP2R2C2"	0.0569344555828795	-0.414930967955002	0.033	0.111	1	"OPC"	"PPP2R2C"
"HMGCS12"	0.0569344555828795	-0.423714949119971	0.033	0.111	1	"OPC"	"HMGCS1"
"ACTN13"	0.0569344555828795	-0.219418188552804	0.033	0.111	1	"OPC"	"ACTN1"
"SRP68"	0.0569344555828795	-0.475540761087782	0.033	0.111	1	"OPC"	"SRP68"
"LGALS13"	0.0569344555828795	-0.313952410632114	0.033	0.111	1	"OPC"	"LGALS1"
"KCNJ102"	0.0570472106043246	1.04416154283098	0.189	0.037	1	"OPC"	"KCNJ10"
"SLC6A172"	0.0573593408746924	-0.396752846344349	0.053	0.148	1	"OPC"	"SLC6A17"
"PLD5"	0.0573593408746924	-0.582107181316206	0.053	0.148	1	"OPC"	"PLD5"
"FGD5-AS13"	0.0573593408746924	-0.665034996313217	0.053	0.148	1	"OPC"	"FGD5-AS1"
"PLEKHA53"	0.0573593408746924	-0.614914439976723	0.053	0.148	1	"OPC"	"PLEKHA5"
"PREX12"	0.0573593408746924	-0.639315111744995	0.053	0.148	1	"OPC"	"PREX1"
"SSB3"	0.0577409724297832	-0.263316230412539	0.091	0.222	1	"OPC"	"SSB"
"CACNA1B2"	0.0579298024518349	-0.154155248426859	0.033	0.111	1	"OPC"	"CACNA1B"
"CTSA3"	0.0582069859251822	-0.433008858512126	0.074	0.185	1	"OPC"	"CTSA"
"TAPBP3"	0.0584915600242121	1.11763849983004	0.185	0.037	1	"OPC"	"TAPBP"
"CORO1C2"	0.0589226564560641	-0.531270362676089	0.074	0.185	1	"OPC"	"CORO1C"
"TMEM562"	0.0589395685059641	-0.389739095740369	0.033	0.111	1	"OPC"	"TMEM56"
"CSMD11"	0.0591280266559767	-0.27035794372618	0.115	0.259	1	"OPC"	"CSMD1"
"ZNF2482"	0.059671488341939	-0.606718007041182	0.099	0.222	1	"OPC"	"ZNF248"
"SRSF63"	0.0597480884170014	1.39217228876225	0.222	0.074	1	"OPC"	"SRSF6"
"NLGN23"	0.0597511387612068	-0.338825704935431	0.165	0.333	1	"OPC"	"NLGN2"
"STXBP6"	0.059828935428171	-0.483766611860556	0.053	0.148	1	"OPC"	"STXBP6"
"TRIM83"	0.0598291551472634	-0.659872769460666	0.053	0.148	1	"OPC"	"TRIM8"
"HMG20A1"	0.0598291551472634	-0.542511434775491	0.053	0.148	1	"OPC"	"HMG20A"
"SOS12"	0.0599639036977621	-0.0460803647263485	0.033	0.111	1	"OPC"	"SOS1"
"PTGR2"	0.0599639036977621	-0.339111160897899	0.033	0.111	1	"OPC"	"PTGR2"
"PDE2A3"	0.060265961495709	-0.821595123670598	0.078	0.185	1	"OPC"	"PDE2A"
"SRSF82"	0.0611136213565948	-0.470020279028358	0.074	0.185	1	"OPC"	"SRSF8"
"FXYD72"	0.0611136213565948	-0.429053390789008	0.074	0.185	1	"OPC"	"FXYD7"
"MTMR3"	0.0615242090758452	-0.5191620013408	0.053	0.148	1	"OPC"	"MTMR3"
"IGSF103"	0.0618580664866491	-0.0300854111725005	0.07	0.185	1	"OPC"	"IGSF10"
"GPBP1L11"	0.0620568836608382	-0.135374053598096	0.033	0.111	1	"OPC"	"GPBP1L1"
"FAM221A"	0.0620568836608382	-0.0650156421092686	0.033	0.111	1	"OPC"	"FAM221A"
"CDK5RAP1"	0.0620568836608382	-0.204140203400572	0.033	0.111	1	"OPC"	"CDK5RAP1"
"IDS3"	0.0622656627766384	-0.428776251819206	0.247	0.444	1	"OPC"	"IDS"
"SULT4A13"	0.0626114261201785	-0.247843381015471	0.074	0.185	1	"OPC"	"SULT4A1"
"PHC22"	0.0629130243246342	-0.436040522436243	0.144	0.296	1	"OPC"	"PHC2"
"ARHGAP263"	0.0631258306352985	-0.0343987416023969	0.033	0.111	1	"OPC"	"ARHGAP26"
"MAPK8IP33"	0.063231747513227	1.48522497925347	0.169	0.037	1	"OPC"	"MAPK8IP3"
"TBCB3"	0.063231747513227	1.33255136696562	0.169	0.037	1	"OPC"	"TBCB"
"C16orf722"	0.0633716376510166	-0.333417771338933	0.074	0.185	1	"OPC"	"C16orf72"
"SF13"	0.0637885932762825	0.802410383976685	0.288	0.111	1	"OPC"	"SF1"
"ABL11"	0.0638083860265299	-0.926698551776341	0.058	0.148	1	"OPC"	"ABL1"
"OBSL13"	0.063814931569125	1.25926739330418	0.115	0	1	"OPC"	"OBSL1"
"RHOC1"	0.0638193661667009	1.51094751701568	0.169	0.037	1	"OPC"	"RHOC"
"NDN1"	0.0641411822229912	-0.345788884653952	0.053	0.148	1	"OPC"	"NDN"
"CLUAP12"	0.0641411822229912	-0.453818320321754	0.053	0.148	1	"OPC"	"CLUAP1"
"NRN11"	0.0642099511140295	0.0406091091592609	0.033	0.111	1	"OPC"	"NRN1"
"COPS21"	0.0642099511140295	-0.0245229790289164	0.033	0.111	1	"OPC"	"COPS2"
"TSC22D13"	0.0647027712526093	0.842211420242279	0.412	0.259	1	"OPC"	"TSC22D1"
"DVL12"	0.0650336713464559	-0.3991412230239	0.053	0.148	1	"OPC"	"DVL1"
"PACS23"	0.0650336713464559	-0.402640796670589	0.053	0.148	1	"OPC"	"PACS2"
"KIF1A3"	0.0653081666003887	-0.288480383591486	0.14	0.296	1	"OPC"	"KIF1A"
"ANKZF12"	0.0656981544206704	-0.410645643536796	0.074	0.185	1	"OPC"	"ANKZF1"
"ITSN13"	0.0656981544206704	-0.340713950917225	0.074	0.185	1	"OPC"	"ITSN1"
"APC4"	0.0667041003730216	-0.36328107899686	0.119	0.259	1	"OPC"	"APC"
"CES4A2"	0.0668493889629193	-0.340156791872163	0.053	0.148	1	"OPC"	"CES4A"
"NQO22"	0.0672879406309868	-0.0892031211391684	0.074	0.185	1	"OPC"	"NQO2"
"ARFGAP13"	0.0673960959273845	-0.352469610579274	0.169	0.333	1	"OPC"	"ARFGAP1"
"CHD71"	0.0675497507301878	-0.496569392156921	0.148	0.296	1	"OPC"	"CHD7"
"SLC16A72"	0.0678180112255836	-0.694037970787891	0.078	0.185	1	"OPC"	"SLC16A7"
"ZFP36L11"	0.0681159106401995	0.858605234634276	0.226	0.074	1	"OPC"	"ZFP36L1"
"UPF23"	0.0685592509845799	-0.509436036414003	0.099	0.222	1	"OPC"	"UPF2"
"PHLDB12"	0.0688790645759972	1.13183365204045	0.263	0.111	1	"OPC"	"PHLDB1"
"WTAP1"	0.0689092523882722	-0.28216349569573	0.074	0.185	1	"OPC"	"WTAP"
"SORT13"	0.0691440267275894	-0.186965288279856	0.095	0.222	1	"OPC"	"SORT1"
"HNRNPA13"	0.0691466223481708	-0.662691484248539	0.128	0.259	1	"OPC"	"HNRNPA1"
"CHD53"	0.0692841763006064	-0.422479052337513	0.123	0.259	1	"OPC"	"CHD5"
"OXR13"	0.0692859330534278	-0.391369847539121	0.099	0.222	1	"OPC"	"OXR1"
"ANXA63"	0.0692934418137673	1.27056182211216	0.111	0	1	"OPC"	"ANXA6"
"GON4L3"	0.0696510496577122	-0.0961811079837401	0.053	0.148	1	"OPC"	"GON4L"
"CDK103"	0.0710041228092337	-0.8076799343072	0.058	0.148	1	"OPC"	"CDK10"
"OSGEP1"	0.0714012817320751	-0.213715033995135	0.074	0.185	1	"OPC"	"OSGEP"
"MKL23"	0.0714012817320751	-0.157752113669008	0.074	0.185	1	"OPC"	"MKL2"
"C16orf523"	0.0714012817320751	-0.168800693731241	0.074	0.185	1	"OPC"	"C16orf52"
"POLR2J33"	0.0714140900412709	0.902705059947911	0.342	0.185	1	"OPC"	"POLR2J3"
"MFSD62"	0.0715718440457641	-0.148239495422518	0.053	0.148	1	"OPC"	"MFSD6"
"GAK3"	0.0715718440457641	-0.071343113458888	0.053	0.148	1	"OPC"	"GAK"
"PIK3R13"	0.0718793007735256	-0.371411520229929	0.263	0.444	1	"OPC"	"PIK3R1"
"TFDP21"	0.0725483961448397	-0.228780756787968	0.053	0.148	1	"OPC"	"TFDP2"
"NDUFA51"	0.0729034312778855	-0.685489994153393	0.058	0.148	1	"OPC"	"NDUFA5"
"EPHB63"	0.0729034312778855	-0.655172557342917	0.058	0.148	1	"OPC"	"EPHB6"
"IPO52"	0.0729034312778855	-0.599583294052138	0.058	0.148	1	"OPC"	"IPO5"
"UQCR103"	0.0729345740840164	-0.65717308143373	0.132	0.259	1	"OPC"	"UQCR10"
"AC074117.102"	0.07310331179299	-0.189750430746592	0.074	0.185	1	"OPC"	"AC074117.10"
"LRFN52"	0.0734842755858809	-0.742824437538902	0.037	0.111	1	"OPC"	"LRFN5"
"TCF121"	0.0736070587326453	1.32275331336012	0.165	0.037	1	"OPC"	"TCF12"
"B4GALT51"	0.0738685626220824	-0.696064633155728	0.058	0.148	1	"OPC"	"B4GALT5"
"KLHDC33"	0.0744055933180561	-0.464916742203501	0.078	0.185	1	"OPC"	"KLHDC3"
"NEMF3"	0.0745504264829442	-0.257744685230726	0.099	0.222	1	"OPC"	"NEMF"
"H3F3B3"	0.0746307863316807	-0.398835576839802	0.329	0.519	1	"OPC"	"H3F3B"
"C9orf721"	0.074661947764747	-0.616597691998962	0.037	0.111	1	"OPC"	"C9orf72"
"LAMTOR12"	0.0748441144682592	-0.748612443353749	0.058	0.148	1	"OPC"	"LAMTOR1"
"NFAT53"	0.0752320410728199	1.22348878796391	0.107	0	1	"OPC"	"NFAT5"
"CCDC142"	0.0752322107594001	1.18603339615158	0.107	0	1	"OPC"	"CCDC14"
"DLC12"	0.0752322107594001	1.21295179898042	0.107	0	1	"OPC"	"DLC1"
"HSPA82"	0.0752322107594001	1.12651586429889	0.107	0	1	"OPC"	"HSPA8"
"AC004951.62"	0.0755436697979455	-0.0294484504955412	0.053	0.148	1	"OPC"	"AC004951.6"
"CFL21"	0.0758546424502175	-0.70875894267828	0.037	0.111	1	"OPC"	"CFL2"
"SENP63"	0.0760595382068175	-0.768711163037223	0.103	0.222	1	"OPC"	"SENP6"
"CDK123"	0.0761317383589096	-0.437633667018477	0.078	0.185	1	"OPC"	"CDK12"
"AKAP8L3"	0.0763832109201445	-0.854039644491762	0.082	0.185	1	"OPC"	"AKAP8L"
"CNST1"	0.0765642444619573	-0.0334868658822834	0.053	0.148	1	"OPC"	"CNST"
"NCS13"	0.0766069655232662	-0.073162752463796	0.074	0.185	1	"OPC"	"NCS1"
"GALNT13"	0.0768267873924334	-0.59494998830756	0.058	0.148	1	"OPC"	"GALNT13"
"C11orf311"	0.0768267873924334	-0.620483520729856	0.058	0.148	1	"OPC"	"C11orf31"
"VCAN1"	0.076854846702884	0.379860451805089	0.872	0.704	1	"OPC"	"VCAN"
"CTDSPL2"	0.077063547114009	-0.817886333577057	0.037	0.111	1	"OPC"	"CTDSPL"
"ANKRD20A4"	0.077063547114009	-0.551049638024106	0.037	0.111	1	"OPC"	"ANKRD20A4"
"AACS2"	0.077063547114009	-0.655668987599381	0.037	0.111	1	"OPC"	"AACS"
"TMEM55B1"	0.077063547114009	-0.78882841276042	0.037	0.111	1	"OPC"	"TMEM55B"
"GPS2"	0.077063547114009	-0.652999889908821	0.037	0.111	1	"OPC"	"GPS2"
"GRIN2B3"	0.0775039472896615	0.151564314318486	0.074	0.185	1	"OPC"	"GRIN2B"
"NAE11"	0.0778340624899753	-0.592816127933174	0.058	0.148	1	"OPC"	"NAE1"
"SEPT113"	0.0782877477933242	-0.675236416859826	0.037	0.111	1	"OPC"	"SEPT11"
"WDR171"	0.0782877477933242	-0.623229703127008	0.037	0.111	1	"OPC"	"WDR17"
"ANO51"	0.0782877477933242	-0.637796751447781	0.037	0.111	1	"OPC"	"ANO5"
"N4BP2L12"	0.0783350220723014	-0.403160447819596	0.078	0.185	1	"OPC"	"N4BP2L1"
"JPH43"	0.0785083659250335	-0.268572937790285	0.173	0.333	1	"OPC"	"JPH4"
"RP11-1114A5.4"	0.0788520661131452	-0.635759462961189	0.058	0.148	1	"OPC"	"RP11-1114A5.4"
"AZIN12"	0.0788520661131452	-0.818562025008776	0.058	0.148	1	"OPC"	"AZIN1"
"SGTA2"	0.0789912638854394	-0.71876663728555	0.082	0.185	1	"OPC"	"SGTA"
"NEGR12"	0.0790533701241172	-0.888986106247518	0.086	0.185	1	"OPC"	"NEGR1"
"KIAA11472"	0.0795277316687416	-0.699324348514344	0.037	0.111	1	"OPC"	"KIAA1147"
"GABRA31"	0.0795277316687416	-0.680991083363345	0.037	0.111	1	"OPC"	"GABRA3"
"TAF31"	0.0795277316687416	-0.608034935846686	0.037	0.111	1	"OPC"	"TAF3"
"CARS2"	0.0795277316687416	-0.726516125478435	0.037	0.111	1	"OPC"	"CARS2"
"SNHG93"	0.0796826860045593	-0.0975842880082169	0.14	0.296	1	"OPC"	"SNHG9"
"SCYL21"	0.0796935869434454	0.163740755057345	0.053	0.148	1	"OPC"	"SCYL2"
"PEX5L2"	0.079880875393419	-0.560331592667341	0.058	0.148	1	"OPC"	"PEX5L"
"CENPT2"	0.079880875393419	-0.870510767601896	0.058	0.148	1	"OPC"	"CENPT"
"ARHGEF73"	0.0800224302874739	-0.507910551123246	0.103	0.222	1	"OPC"	"ARHGEF7"
"CD813"	0.0804157426590699	0.631321686157521	0.597	0.481	1	"OPC"	"CD81"
"RGP11"	0.0807836357446059	-0.519712082420762	0.037	0.111	1	"OPC"	"RGP1"
"DDX211"	0.0807836357446059	-0.449907997481375	0.037	0.111	1	"OPC"	"DDX21"
"KCTD22"	0.0807836357446059	-0.496632211059494	0.037	0.111	1	"OPC"	"KCTD2"
"APLP23"	0.0810840658603706	-0.619815396602095	0.165	0.296	1	"OPC"	"APLP2"
"CDC42SE12"	0.0816711119048958	1.20805445498827	0.103	0	1	"OPC"	"CDC42SE1"
"CDK132"	0.0816712958461527	1.23369611157442	0.103	0	1	"OPC"	"CDK13"
"CASD12"	0.0816712958461527	1.08163903322341	0.103	0	1	"OPC"	"CASD1"
"RND2"	0.0816712958461527	1.3026315738421	0.103	0	1	"OPC"	"RND2"
"CPNE13"	0.0816712958461527	1.22848567522376	0.103	0	1	"OPC"	"CPNE1"
"FAM133B3"	0.0817975169327198	1.20379509905891	0.313	0.185	1	"OPC"	"FAM133B"
"TMEM2301"	0.0820552313600496	-0.48787772796921	0.037	0.111	1	"OPC"	"TMEM230"
"ERICH31"	0.0820555970880214	-0.450857939433898	0.037	0.111	1	"OPC"	"ERICH3"
"GPRASP12"	0.0820555970880214	-0.461091458905821	0.037	0.111	1	"OPC"	"GPRASP1"
"NOL8"	0.0820555970880214	-0.457264307204835	0.037	0.111	1	"OPC"	"NOL8"
"DNAJC151"	0.0820555970880214	-0.390853079492351	0.037	0.111	1	"OPC"	"DNAJC15"
"CHP11"	0.0820555970880214	-0.507771467359493	0.037	0.111	1	"OPC"	"CHP1"
"TBCD3"	0.0820555970880214	-0.668002951266614	0.037	0.111	1	"OPC"	"TBCD"
"GPNMB"	0.0821125406703794	1.32193823166138	0.379	0.259	1	"OPC"	"GPNMB"
"NME33"	0.0825035544258367	0.979253418277066	0.3	0.148	1	"OPC"	"NME3"
"RCOR32"	0.0825808641612627	-0.610045822873437	0.082	0.185	1	"OPC"	"RCOR3"
"VPS13A3"	0.0828948999250103	-0.465259117720926	0.103	0.222	1	"OPC"	"VPS13A"
"NDUFS53"	0.0829625878702779	1.40230956205375	0.156	0.037	1	"OPC"	"NDUFS5"
"ZSWIM83"	0.0829627133728553	-0.378090983645093	0.132	0.259	1	"OPC"	"ZSWIM8"
"CISD2"	0.0833437528077512	-0.451985322107172	0.037	0.111	1	"OPC"	"CISD2"
"SSBP22"	0.0833437528077512	-0.43430239776572	0.037	0.111	1	"OPC"	"SSBP2"
"SORCS11"	0.0833437528077512	-0.438159591787512	0.037	0.111	1	"OPC"	"SORCS1"
"DOC2A3"	0.0833437528077512	-0.388859120930844	0.037	0.111	1	"OPC"	"DOC2A"
"TMEM1303"	0.0833657296942201	-0.264267681752653	0.078	0.185	1	"OPC"	"TMEM130"
"UBL33"	0.0834079938413978	1.46415749905991	0.198	0.074	1	"OPC"	"UBL3"
"MICALL22"	0.0835193868452004	-0.94153666556649	0.111	0.222	1	"OPC"	"MICALL2"
"JARID22"	0.0841057127521032	-0.385674826372599	0.058	0.148	1	"OPC"	"JARID2"
"TCEAL81"	0.0841057127521032	-0.512783544704996	0.058	0.148	1	"OPC"	"TCEAL8"
"BCAP293"	0.0843078930111524	-0.240150475626262	0.078	0.185	1	"OPC"	"BCAP29"
"C3orf62"	0.0846482400328367	-0.441084096405517	0.037	0.111	1	"OPC"	"C3orf62"
"FAM8A11"	0.0846482400328367	-0.437437281978557	0.037	0.111	1	"OPC"	"FAM8A1"
"GALK21"	0.0846482400328367	-0.284609315825281	0.037	0.111	1	"OPC"	"GALK2"
"TSR3"	0.0846482400328367	-0.407178230277336	0.037	0.111	1	"OPC"	"TSR3"
"TPTEP1"	0.0846482400328367	-0.41419508388939	0.037	0.111	1	"OPC"	"TPTEP1"
"ZER13"	0.0847097028799414	-0.549579368043454	0.107	0.222	1	"OPC"	"ZER1"
"SV2B3"	0.0851897082133325	-0.404757768451571	0.058	0.148	1	"OPC"	"SV2B"
"EEF23"	0.0852389845787398	-0.553007000541698	0.247	0.407	1	"OPC"	"EEF2"
"TP73-AS1"	0.0859691958909416	-0.51018354008065	0.037	0.111	1	"OPC"	"TP73-AS1"
"IARS1"	0.0859691958909416	-0.297747099066036	0.037	0.111	1	"OPC"	"IARS"
"FLCN3"	0.0859691958909416	-0.278164592042359	0.037	0.111	1	"OPC"	"FLCN"
"GNB51"	0.0862849725600244	-0.563501272205093	0.058	0.148	1	"OPC"	"GNB5"
"N4BP11"	0.0862849725600244	-0.377784618363717	0.058	0.148	1	"OPC"	"N4BP1"
"DGKZ3"	0.0863569244547044	0.0562641397832897	0.119	0.259	1	"OPC"	"DGKZ"
"SENP7"	0.0867106070500882	-0.440506699311029	0.103	0.222	1	"OPC"	"SENP7"
"TRAPPC21"	0.087306757486421	-0.299143695483578	0.037	0.111	1	"OPC"	"TRAPPC2"
"WSB22"	0.087306757486421	-0.208687503486328	0.037	0.111	1	"OPC"	"WSB2"
"ENO13"	0.0874730689614952	0.873906913717553	0.267	0.111	1	"OPC"	"ENO1"
"KDM2B"	0.0874834127065295	-1.12977411202373	0.041	0.111	1	"OPC"	"KDM2B"
"MRPL24"	0.0886610618781186	-0.250156829551681	0.037	0.111	1	"OPC"	"MRPL24"
"MRPS252"	0.0886610618781186	-0.318302034924024	0.037	0.111	1	"OPC"	"MRPS25"
"NOL71"	0.0886610618781186	-0.316646087724802	0.037	0.111	1	"OPC"	"NOL7"
"TIMM8B"	0.0886610618781186	-0.194869735049656	0.037	0.111	1	"OPC"	"TIMM8B"
"SCMH1"	0.0887888552023368	-1.02662705035529	0.041	0.111	1	"OPC"	"SCMH1"
"PAG11"	0.0890609513524312	-0.841293560357284	0.086	0.185	1	"OPC"	"PAG1"
"WHSC1L13"	0.0891302556718892	-0.400359990797364	0.309	0.519	1	"OPC"	"WHSC1L1"
"CIZ12"	0.0892986098790841	-0.839754489767373	0.062	0.148	1	"OPC"	"CIZ1"
"C12orf651"	0.0892986098790841	-0.745734610931039	0.062	0.148	1	"OPC"	"C12orf65"
"PTCD32"	0.0898440847259671	-0.526653669140704	0.107	0.222	1	"OPC"	"PTCD3"
"ELMO12"	0.090019209528281	-0.787593232024299	0.086	0.185	1	"OPC"	"ELMO1"
"SH3GL22"	0.0900322460568948	-0.0863530946220935	0.037	0.111	1	"OPC"	"SH3GL2"
"ASB3"	0.0904078520018851	-0.791831127143315	0.062	0.148	1	"OPC"	"ASB3"
"SRSF73"	0.0904918522251603	0.73890758160015	0.169	0.037	1	"OPC"	"SRSF7"
"ZDHHC82"	0.0907802624135518	-0.155487327691639	0.058	0.148	1	"OPC"	"ZDHHC8"
"FBXO213"	0.0911466968262952	-0.193678869275414	0.078	0.185	1	"OPC"	"FBXO21"
"MORF4L13"	0.0911921532478953	-0.462333827961721	0.251	0.407	1	"OPC"	"MORF4L1"
"NT5DC31"	0.0914204469228878	-0.216883332250604	0.037	0.111	1	"OPC"	"NT5DC3"
"DTX33"	0.0918039115909854	-0.729626311442357	0.165	0.296	1	"OPC"	"DTX3"
"DCAF51"	0.0919330285987234	-0.202968298932531	0.058	0.148	1	"OPC"	"DCAF5"
"TMEM1081"	0.0927995826222548	-0.949753846139779	0.041	0.111	1	"OPC"	"TMEM108"
"C2orf691"	0.0928258012625108	0.062166588200614	0.037	0.111	1	"OPC"	"C2orf69"
"MTERF4"	0.0928258012625108	-0.249735255133377	0.037	0.111	1	"OPC"	"MTERF4"
"MBIP"	0.0928258012625108	-0.18277891004894	0.037	0.111	1	"OPC"	"MBIP"
"MEF2C3"	0.0929198520786208	-0.524365873283088	0.214	0.37	1	"OPC"	"MEF2C"
"DDRGK13"	0.0930975263463581	-0.208053105615097	0.058	0.148	1	"OPC"	"DDRGK1"
"MYCBP23"	0.0940496697594051	-0.326126970117177	0.206	0.37	1	"OPC"	"MYCBP2"
"GATAD13"	0.094210790333452	-0.150355264180866	0.078	0.185	1	"OPC"	"GATAD1"
"BABAM11"	0.094222214898596	-0.961551923497901	0.066	0.148	1	"OPC"	"BABAM1"
"LBR"	0.0942484457251877	0.0645294010986653	0.037	0.111	1	"OPC"	"LBR"
"PBX21"	0.0942738325842735	-0.159528906511319	0.058	0.148	1	"OPC"	"PBX2"
"NPLOC43"	0.0942738325842735	-0.00532291369567472	0.058	0.148	1	"OPC"	"NPLOC4"
"COMT2"	0.0946704692666496	-0.669494496121305	0.111	0.222	1	"OPC"	"COMT"
"POLR2H1"	0.0955532870816129	-0.901821366156579	0.041	0.111	1	"OPC"	"POLR2H"
"LONRF23"	0.0956977383585845	-0.245361962205401	0.103	0.222	1	"OPC"	"LONRF2"
"PSMD22"	0.0959442895995537	-0.918612170418249	0.086	0.185	1	"OPC"	"PSMD2"
"ZBTB443"	0.0961975162330155	-0.433532086611525	0.082	0.185	1	"OPC"	"ZBTB44"
"UQCR113"	0.0963561455966472	1.07662109218835	0.152	0.037	1	"OPC"	"UQCR11"
"ZC2HC1A3"	0.096662177849332	-0.118994652205363	0.058	0.148	1	"OPC"	"ZC2HC1A"
"PHKA2"	0.0969544703548201	-0.844214630217429	0.041	0.111	1	"OPC"	"PHKA2"
"IQCK2"	0.096961490827979	-0.655120403333804	0.086	0.185	1	"OPC"	"IQCK"
"PRKCA2"	0.0970513618395638	-0.249610201274131	0.251	0.444	1	"OPC"	"PRKCA"
"FABP51"	0.0973573431027455	-0.039533587151646	0.078	0.185	1	"OPC"	"FABP5"
