"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"VPS364"	0.471382147834106	-0.113047085077942	0.159	0.174	1	"Other"	"VPS36"	"40-60"	"female"
"PALD14"	0.471412109011792	0.0162940727807667	0.163	0.142	1	"Other"	"PALD1"	"40-60"	"female"
"GTF2I4"	0.471925116934321	-0.105635176585062	0.346	0.312	1	"Other"	"GTF2I"	"40-60"	"female"
"PHF21A3"	0.472258250062602	-0.049118797893562	0.1	0.115	1	"Other"	"PHF21A"	"40-60"	"female"
"SCNM14"	0.472637535643105	-0.179711335237143	0.155	0.17	1	"Other"	"SCNM1"	"40-60"	"female"
"BRD74"	0.472706111647423	0.00397650497324908	0.218	0.239	1	"Other"	"BRD7"	"40-60"	"female"
"UGGT14"	0.473661821529209	0.0708552217081589	0.126	0.11	1	"Other"	"UGGT1"	"40-60"	"female"
"PDCD44"	0.473681451648873	-0.0701003729826717	0.235	0.252	1	"Other"	"PDCD4"	"40-60"	"female"
"LTC4S4"	0.473791452843903	-0.275299567852804	0.361	0.326	1	"Other"	"LTC4S"	"40-60"	"female"
"COMMD94"	0.474171640688943	-0.0741207405776472	0.177	0.197	1	"Other"	"COMMD9"	"40-60"	"female"
"ALG24"	0.474847404010617	0.104221852622887	0.119	0.106	1	"Other"	"ALG2"	"40-60"	"female"
"KRAS4"	0.475097612599486	-0.231407387125033	0.21	0.225	1	"Other"	"KRAS"	"40-60"	"female"
"SEPT94"	0.475144591032652	-0.0554510679043666	0.178	0.197	1	"Other"	"SEPT9"	"40-60"	"female"
"VPS4B4"	0.475174839092688	-0.047443152202628	0.242	0.216	1	"Other"	"VPS4B"	"40-60"	"female"
"ADK4"	0.475516836466279	-0.0332244452255068	0.11	0.124	1	"Other"	"ADK"	"40-60"	"female"
"FAM120A4"	0.476447892140439	0.0206881314459967	0.319	0.289	1	"Other"	"FAM120A"	"40-60"	"female"
"DNAJA24"	0.476954925402169	-0.104891265763147	0.259	0.28	1	"Other"	"DNAJA2"	"40-60"	"female"
"PYCR22"	0.47827652915648	-0.123729392649953	0.087	0.101	1	"Other"	"PYCR2"	"40-60"	"female"
"GABARAPL14"	0.478668723434877	-0.258986334200354	0.339	0.335	1	"Other"	"GABARAPL1"	"40-60"	"female"
"CASC44"	0.47884941985134	-0.0938337542539378	0.218	0.193	1	"Other"	"CASC4"	"40-60"	"female"
"BCL64"	0.479320855630228	-0.127976435891417	0.217	0.234	1	"Other"	"BCL6"	"40-60"	"female"
"SBNO24"	0.479574147976878	-0.229604918179757	0.098	0.11	1	"Other"	"SBNO2"	"40-60"	"female"
"BANF14"	0.479800604216094	-0.15534458408007	0.332	0.303	1	"Other"	"BANF1"	"40-60"	"female"
"KLHDC34"	0.479835414767532	0.118988291477448	0.114	0.101	1	"Other"	"KLHDC3"	"40-60"	"female"
"PSMA3-AS14"	0.479904142124666	-0.204170358995138	0.273	0.289	1	"Other"	"PSMA3-AS1"	"40-60"	"female"
"SEC23IP3"	0.4805311053768	0.138768786196451	0.105	0.092	1	"Other"	"SEC23IP"	"40-60"	"female"
"EXOC74"	0.481085284189687	-0.0604363150261845	0.123	0.138	1	"Other"	"EXOC7"	"40-60"	"female"
"KIAA15514"	0.482216257823806	-0.424995471112885	0.225	0.234	1	"Other"	"KIAA1551"	"40-60"	"female"
"CWC274"	0.482427663514491	-0.100144412257775	0.104	0.119	1	"Other"	"CWC27"	"40-60"	"female"
"DCTD4"	0.482452810289351	0.0676540405097845	0.11	0.096	1	"Other"	"DCTD"	"40-60"	"female"
"VPS13D4"	0.482501463129	-0.0713017512232076	0.122	0.138	1	"Other"	"VPS13D"	"40-60"	"female"
"BMS14"	0.482995684226174	0.0396080770125584	0.117	0.101	1	"Other"	"BMS1"	"40-60"	"female"
"PYGL4"	0.483004847314108	-0.220171177867448	0.246	0.257	1	"Other"	"PYGL"	"40-60"	"female"
"NUDT54"	0.483029431982964	0.0530537620792252	0.181	0.161	1	"Other"	"NUDT5"	"40-60"	"female"
"CNOT44"	0.483673624814949	0.0451242271862201	0.138	0.156	1	"Other"	"CNOT4"	"40-60"	"female"
"TMED44"	0.483929140401436	-0.231837824363745	0.23	0.206	1	"Other"	"TMED4"	"40-60"	"female"
"PIK3CG3"	0.484242328481501	-0.0556709855399166	0.089	0.101	1	"Other"	"PIK3CG"	"40-60"	"female"
"GCC24"	0.484344518644521	-0.216752342860495	0.292	0.303	1	"Other"	"GCC2"	"40-60"	"female"
"H2AFY5"	0.48457238780501	-0.173072764005022	0.552	0.528	1	"Other"	"H2AFY"	"40-60"	"female"
"ATP6V1E14"	0.484815536131634	0.00249124947627311	0.295	0.266	1	"Other"	"ATP6V1E1"	"40-60"	"female"
"UBE2G14"	0.486117173052956	0.0535215494253517	0.102	0.087	1	"Other"	"UBE2G1"	"40-60"	"female"
"TXN24"	0.486150686098571	-0.097215609635681	0.242	0.22	1	"Other"	"TXN2"	"40-60"	"female"
"PLEKHF23"	0.486248167860419	0.0985690947560991	0.111	0.096	1	"Other"	"PLEKHF2"	"40-60"	"female"
"MAP1S4"	0.486363037700567	0.0601698182675309	0.119	0.106	1	"Other"	"MAP1S"	"40-60"	"female"
"SNN2"	0.486610621532707	-0.172768970366418	0.123	0.138	1	"Other"	"SNN"	"40-60"	"female"
"RNF1144"	0.486898183237689	-0.112848060621831	0.179	0.193	1	"Other"	"RNF114"	"40-60"	"female"
"TWF14"	0.487490464663244	0.0579163073387901	0.151	0.133	1	"Other"	"TWF1"	"40-60"	"female"
"MT-ND64"	0.487869804271672	-0.0838446905137906	0.418	0.385	1	"Other"	"MT-ND6"	"40-60"	"female"
"DYNLT14"	0.487939153755788	-0.105848845831133	0.269	0.289	1	"Other"	"DYNLT1"	"40-60"	"female"
"MIER14"	0.488404210364697	-0.0379719250780538	0.231	0.211	1	"Other"	"MIER1"	"40-60"	"female"
"SSB4"	0.488614254039802	-0.440874250227633	0.361	0.376	1	"Other"	"SSB"	"40-60"	"female"
"PCF114"	0.48910605245658	-0.0111334952096038	0.304	0.284	1	"Other"	"PCF11"	"40-60"	"female"
"DOCK24"	0.489204447751553	-0.0584801341454186	0.38	0.349	1	"Other"	"DOCK2"	"40-60"	"female"
"SLC35D23"	0.489251437298891	-0.0907679252297014	0.092	0.106	1	"Other"	"SLC35D2"	"40-60"	"female"
"TMX44"	0.489324420969565	0.0258862070949638	0.155	0.174	1	"Other"	"TMX4"	"40-60"	"female"
"PJA24"	0.489522679013578	0.0161577701213369	0.366	0.339	1	"Other"	"PJA2"	"40-60"	"female"
"VPS37A4"	0.489945470868782	-0.135377633303482	0.127	0.142	1	"Other"	"VPS37A"	"40-60"	"female"
"CMTM34"	0.490307097605923	-0.171649399026381	0.262	0.28	1	"Other"	"CMTM3"	"40-60"	"female"
"PURA4"	0.490323931998602	-0.226567378042715	0.149	0.165	1	"Other"	"PURA"	"40-60"	"female"
"RBCK14"	0.490701999595418	-0.102344631664862	0.16	0.174	1	"Other"	"RBCK1"	"40-60"	"female"
"FBL4"	0.491498977635436	-0.0602467242729477	0.195	0.211	1	"Other"	"FBL"	"40-60"	"female"
"SNX54"	0.491503591945539	-0.126701300763983	0.353	0.321	1	"Other"	"SNX5"	"40-60"	"female"
"RABGAP14"	0.491628365983991	0.0307726649836392	0.111	0.096	1	"Other"	"RABGAP1"	"40-60"	"female"
"SPATA134"	0.491835838404079	-0.28626200103859	0.195	0.206	1	"Other"	"SPATA13"	"40-60"	"female"
"SENP64"	0.4919537729459	0.0562796789992978	0.225	0.206	1	"Other"	"SENP6"	"40-60"	"female"
"NDUFA64"	0.49202562301428	0.0168644529259621	0.275	0.252	1	"Other"	"NDUFA6"	"40-60"	"female"
"IPO54"	0.492558462791213	-0.100528078738404	0.138	0.119	1	"Other"	"IPO5"	"40-60"	"female"
"AC007952.44"	0.493197125657495	-0.1537593535387	0.283	0.257	1	"Other"	"AC007952.4"	"40-60"	"female"
"NEDD94"	0.493440287396764	-0.170035214674322	0.25	0.261	1	"Other"	"NEDD9"	"40-60"	"female"
"IDI14"	0.493720209370614	0.028360239637567	0.24	0.22	1	"Other"	"IDI1"	"40-60"	"female"
"SP1004"	0.493770758636946	0.100070683222901	0.417	0.385	1	"Other"	"SP100"	"40-60"	"female"
"DAZAP14"	0.49416669634241	-0.0978899368790105	0.173	0.193	1	"Other"	"DAZAP1"	"40-60"	"female"
"ZPR13"	0.494250319824575	0.0113619072995584	0.112	0.096	1	"Other"	"ZPR1"	"40-60"	"female"
"CEBPG4"	0.494311920075128	-0.00501638042897645	0.131	0.115	1	"Other"	"CEBPG"	"40-60"	"female"
"PTRHD14"	0.494598235973092	-0.161079177694342	0.15	0.165	1	"Other"	"PTRHD1"	"40-60"	"female"
"CIAO14"	0.494701531227585	-0.143679569135196	0.134	0.147	1	"Other"	"CIAO1"	"40-60"	"female"
"HIST1H1C4"	0.494774994346319	-0.319207818569342	0.136	0.147	1	"Other"	"HIST1H1C"	"40-60"	"female"
"GGA24"	0.494830537976673	-0.0220776668734265	0.223	0.197	1	"Other"	"GGA2"	"40-60"	"female"
"TATDN13"	0.495276869139389	0.0572701897243974	0.101	0.087	1	"Other"	"TATDN1"	"40-60"	"female"
"PSMB44"	0.495303926193689	0.0408725447246812	0.305	0.284	1	"Other"	"PSMB4"	"40-60"	"female"
"PDXDC14"	0.495733681537546	-0.0822999998717212	0.127	0.11	1	"Other"	"PDXDC1"	"40-60"	"female"
"NOL84"	0.495945253239958	0.0477528903763966	0.128	0.115	1	"Other"	"NOL8"	"40-60"	"female"
"PABPC44"	0.49597555032304	-0.00224498739680845	0.465	0.431	1	"Other"	"PABPC4"	"40-60"	"female"
"USP334"	0.496857912874239	-0.147932048913654	0.157	0.174	1	"Other"	"USP33"	"40-60"	"female"
"BID4"	0.496864312334884	-0.0522893138601266	0.289	0.303	1	"Other"	"BID"	"40-60"	"female"
"SNX28"	0.497553619403658	-0.115524519775405	0.379	0.339	1	"Other"	"SNX2"	"40-60"	"female"
"SMARCE14"	0.497967965483764	-0.0622356880287412	0.119	0.101	1	"Other"	"SMARCE1"	"40-60"	"female"
"HNRNPUL24"	0.498184329076331	-0.0116290339177119	0.13	0.115	1	"Other"	"HNRNPUL2"	"40-60"	"female"
"EIF3K4"	0.498522785272325	-0.281120929130923	0.549	0.495	1	"Other"	"EIF3K"	"40-60"	"female"
"HEBP14"	0.499071286445219	0.0919071353773416	0.176	0.156	1	"Other"	"HEBP1"	"40-60"	"female"
"ACAP24"	0.499188596254286	-0.0853723483181026	0.323	0.335	1	"Other"	"ACAP2"	"40-60"	"female"
"ALAS13"	0.499384425171248	-0.14257743054202	0.094	0.106	1	"Other"	"ALAS1"	"40-60"	"female"
"MALAT14"	0.499834282354734	-0.434433802945131	0.996	1	1	"Other"	"MALAT1"	"40-60"	"female"
"RHOT24"	0.500280456255307	-0.258426497103873	0.102	0.115	1	"Other"	"RHOT2"	"40-60"	"female"
"PCNA4"	0.500435923279912	-0.13691208140132	0.128	0.11	1	"Other"	"PCNA"	"40-60"	"female"
"OTUD44"	0.500509763371712	0.10278780909906	0.105	0.092	1	"Other"	"OTUD4"	"40-60"	"female"
"RING14"	0.500919651183008	-0.0138418061686334	0.109	0.096	1	"Other"	"RING1"	"40-60"	"female"
"HACD34"	0.501111754695987	-0.0968858533647322	0.143	0.128	1	"Other"	"HACD3"	"40-60"	"female"
"ARPIN3"	0.501713118859153	-0.268138261656487	0.105	0.119	1	"Other"	"ARPIN"	"40-60"	"female"
"AKAP17A4"	0.502035117517432	-0.0576921586496972	0.149	0.165	1	"Other"	"AKAP17A"	"40-60"	"female"
"GGA14"	0.503383835642134	-0.178062018259253	0.235	0.248	1	"Other"	"GGA1"	"40-60"	"female"
"XRCC54"	0.504682649111521	-0.140271928872586	0.49	0.44	1	"Other"	"XRCC5"	"40-60"	"female"
"ISG154"	0.504787479402916	0.0234652485384956	0.226	0.206	1	"Other"	"ISG15"	"40-60"	"female"
"RNF19A4"	0.504847773539422	-0.050746827605115	0.16	0.142	1	"Other"	"RNF19A"	"40-60"	"female"
"COQ23"	0.505074360896021	-0.283399435025913	0.162	0.142	1	"Other"	"COQ2"	"40-60"	"female"
"SDHB4"	0.505312760819008	-0.080862298626708	0.224	0.202	1	"Other"	"SDHB"	"40-60"	"female"
"TCF44"	0.505582032130067	-0.0340755753676103	0.284	0.261	1	"Other"	"TCF4"	"40-60"	"female"
"NAPA4"	0.50590785790089	-0.162829731040043	0.242	0.257	1	"Other"	"NAPA"	"40-60"	"female"
"MAP2K14"	0.505997242777728	-0.213803313555994	0.221	0.234	1	"Other"	"MAP2K1"	"40-60"	"female"
"CAPN73"	0.5062433618343	-0.210960012058989	0.094	0.106	1	"Other"	"CAPN7"	"40-60"	"female"
"LINC014803"	0.506417693644022	0.0250519818743754	0.127	0.11	1	"Other"	"LINC01480"	"40-60"	"female"
"FBRS3"	0.506586231033783	0.0464712736171082	0.104	0.119	1	"Other"	"FBRS"	"40-60"	"female"
"NIFK4"	0.506639756391137	-0.0238906750850174	0.156	0.138	1	"Other"	"NIFK"	"40-60"	"female"
"KLHL184"	0.506858228916399	-0.148906589032184	0.101	0.115	1	"Other"	"KLHL18"	"40-60"	"female"
"EIF64"	0.506898347654584	0.0546938027451281	0.251	0.234	1	"Other"	"EIF6"	"40-60"	"female"
"TRAPPC2L4"	0.508589567483464	-0.0071366111530895	0.22	0.202	1	"Other"	"TRAPPC2L"	"40-60"	"female"
"UBE2E24"	0.508949415539007	-0.0747201462099334	0.141	0.156	1	"Other"	"UBE2E2"	"40-60"	"female"
"MED64"	0.508983972249597	-0.32385969916116	0.103	0.115	1	"Other"	"MED6"	"40-60"	"female"
"DHPS4"	0.509048145024644	0.0948397856617317	0.11	0.096	1	"Other"	"DHPS"	"40-60"	"female"
"WASHC2A4"	0.509370544358328	-0.0849854863882232	0.128	0.11	1	"Other"	"WASHC2A"	"40-60"	"female"
"TNRC184"	0.509695553765643	0.0363660696241674	0.122	0.138	1	"Other"	"TNRC18"	"40-60"	"female"
"PGGT1B4"	0.510199124983077	-0.173278396108515	0.111	0.124	1	"Other"	"PGGT1B"	"40-60"	"female"
"NCK1-DT3"	0.510664225438553	-0.199418779285505	0.094	0.106	1	"Other"	"NCK1-DT"	"40-60"	"female"
"LYN4"	0.511412580241996	-0.0804398612805524	0.484	0.45	1	"Other"	"LYN"	"40-60"	"female"
"U2SURP4"	0.512418362595756	-0.0568182466858852	0.267	0.239	1	"Other"	"U2SURP"	"40-60"	"female"
"CNOT24"	0.513124507224634	-0.149445553543307	0.237	0.252	1	"Other"	"CNOT2"	"40-60"	"female"
"ZYG11B3"	0.513192505699948	0.0287170896332734	0.114	0.101	1	"Other"	"ZYG11B"	"40-60"	"female"
"SRSF15"	0.513294825791587	-0.103540834697627	0.178	0.197	1	"Other"	"SRSF1"	"40-60"	"female"
"LEPROTL14"	0.514119166101703	0.0420644462153233	0.215	0.197	1	"Other"	"LEPROTL1"	"40-60"	"female"
"SLC18B13"	0.514583719339828	-0.0624188794380016	0.101	0.087	1	"Other"	"SLC18B1"	"40-60"	"female"
"TEN13"	0.514640752385396	0.0692557500927346	0.091	0.106	1	"Other"	"TEN1"	"40-60"	"female"
"TAF18"	0.514739926304361	-0.116084150123957	0.101	0.115	1	"Other"	"TAF1"	"40-60"	"female"
"TPMT3"	0.515009702887687	0.0382211407270401	0.144	0.128	1	"Other"	"TPMT"	"40-60"	"female"
"NXT13"	0.515841998001373	-0.0352668798843643	0.101	0.115	1	"Other"	"NXT1"	"40-60"	"female"
"SCAMP24"	0.516302459625126	0.00916857671452553	0.341	0.317	1	"Other"	"SCAMP2"	"40-60"	"female"
"TIMM17B3"	0.516470391477532	0.116515460673552	0.128	0.115	1	"Other"	"TIMM17B"	"40-60"	"female"
"RSL1D14"	0.518925922491559	-0.341732553749647	0.339	0.339	1	"Other"	"RSL1D1"	"40-60"	"female"
"UBXN15"	0.519060639237359	-0.0130681766194141	0.381	0.344	1	"Other"	"UBXN1"	"40-60"	"female"
"DHX154"	0.519316378968218	-0.132627932952953	0.167	0.183	1	"Other"	"DHX15"	"40-60"	"female"
"TBC1D19"	0.520146306529735	-0.167209216256594	0.227	0.243	1	"Other"	"TBC1D1"	"40-60"	"female"
"DDX274"	0.520642091649961	-0.128619309915915	0.182	0.193	1	"Other"	"DDX27"	"40-60"	"female"
"HSPA133"	0.520913276717429	-0.150758399769179	0.116	0.101	1	"Other"	"HSPA13"	"40-60"	"female"
"DDX543"	0.521350863180937	0.0665832233414185	0.119	0.106	1	"Other"	"DDX54"	"40-60"	"female"
"FGD5-AS14"	0.521520592657733	0.139711884743406	0.233	0.216	1	"Other"	"FGD5-AS1"	"40-60"	"female"
"DKC14"	0.521704469894553	0.0723961115083713	0.139	0.124	1	"Other"	"DKC1"	"40-60"	"female"
"ARL6IP54"	0.521789408531254	-0.163922798711166	0.537	0.491	1	"Other"	"ARL6IP5"	"40-60"	"female"
"SNHG154"	0.521881168117381	-0.0120947149470808	0.165	0.183	1	"Other"	"SNHG15"	"40-60"	"female"
"MGA4"	0.522576577673655	-0.13616948078124	0.103	0.087	1	"Other"	"MGA"	"40-60"	"female"
"DIAPH24"	0.522676185548983	-0.321485186157421	0.224	0.234	1	"Other"	"DIAPH2"	"40-60"	"female"
"SOS14"	0.523717898983912	-0.228423125928742	0.108	0.119	1	"Other"	"SOS1"	"40-60"	"female"
"DCTN64"	0.523956107502001	-0.0591903912623024	0.165	0.147	1	"Other"	"DCTN6"	"40-60"	"female"
"DUT4"	0.52427778267553	-0.235106799413646	0.24	0.257	1	"Other"	"DUT"	"40-60"	"female"
"BLVRA3"	0.524308919812368	0.0506300027878221	0.141	0.128	1	"Other"	"BLVRA"	"40-60"	"female"
"PCGF53"	0.524696307265755	0.0895510365943775	0.143	0.161	1	"Other"	"PCGF5"	"40-60"	"female"
"CALM24"	0.525597737318815	-0.373064397908511	0.702	0.61	1	"Other"	"CALM2"	"40-60"	"female"
"RNFT13"	0.526121605288782	-0.0959380364186926	0.123	0.11	1	"Other"	"RNFT1"	"40-60"	"female"
"SAMD94"	0.52612890247092	0.0503538849336628	0.139	0.124	1	"Other"	"SAMD9"	"40-60"	"female"
"SNRPN4"	0.526432265251942	-0.107352993352283	0.121	0.133	1	"Other"	"SNRPN"	"40-60"	"female"
"ARFGEF24"	0.527615521939458	-0.125612447266942	0.09	0.101	1	"Other"	"ARFGEF2"	"40-60"	"female"
"SYNJ2BP4"	0.527954095325002	-0.057168060683379	0.089	0.101	1	"Other"	"SYNJ2BP"	"40-60"	"female"
"KAT6B4"	0.528140915740786	-0.117435893479549	0.129	0.142	1	"Other"	"KAT6B"	"40-60"	"female"
"ASPH4"	0.528336278362567	-0.066375902762541	0.278	0.257	1	"Other"	"ASPH"	"40-60"	"female"
"FAF13"	0.528563795071816	-0.188777230291289	0.095	0.106	1	"Other"	"FAF1"	"40-60"	"female"
"FPR14"	0.528694021468549	-0.401892681859112	0.482	0.454	1	"Other"	"FPR1"	"40-60"	"female"
"PPFIA14"	0.528836131163848	-0.203588597321078	0.217	0.193	1	"Other"	"PPFIA1"	"40-60"	"female"
"VPS514"	0.529009275481519	0.0906627613934214	0.141	0.128	1	"Other"	"VPS51"	"40-60"	"female"
"ZDHHC63"	0.529037646265521	0.016580382694146	0.096	0.11	1	"Other"	"ZDHHC6"	"40-60"	"female"
"C19orf664"	0.529162185660013	-0.0858570609884726	0.09	0.101	1	"Other"	"C19orf66"	"40-60"	"female"
"FGFR1OP24"	0.529236586986839	0.0361841488953575	0.239	0.22	1	"Other"	"FGFR1OP2"	"40-60"	"female"
"HSPB114"	0.529444686173098	0.0367978652347006	0.171	0.156	1	"Other"	"HSPB11"	"40-60"	"female"
"PDHB4"	0.529597832507843	0.0198044674856009	0.133	0.119	1	"Other"	"PDHB"	"40-60"	"female"
"TRMT1124"	0.529711541119954	-0.0545612840056713	0.421	0.399	1	"Other"	"TRMT112"	"40-60"	"female"
"LIN7C4"	0.529900552607866	0.0295615750378659	0.092	0.106	1	"Other"	"LIN7C"	"40-60"	"female"
"RBBP74"	0.530269118653866	-0.140311935596203	0.191	0.17	1	"Other"	"RBBP7"	"40-60"	"female"
"KYNU4"	0.530317650347262	-0.258137366538432	0.234	0.243	1	"Other"	"KYNU"	"40-60"	"female"
"TRAPPC16"	0.530336997518254	-0.22774503965339	0.399	0.367	1	"Other"	"TRAPPC1"	"40-60"	"female"
"TMEM183A4"	0.531233934296379	0.0645488817069599	0.137	0.124	1	"Other"	"TMEM183A"	"40-60"	"female"
"TSPAN43"	0.531570676836214	-0.0524327786156972	0.134	0.119	1	"Other"	"TSPAN4"	"40-60"	"female"
"LILRA22"	0.531921833431417	0.0228048262685653	0.155	0.138	1	"Other"	"LILRA2"	"40-60"	"female"
"SLC30A94"	0.532451366546541	0.0910243709785317	0.1	0.087	1	"Other"	"SLC30A9"	"40-60"	"female"
"IVD4"	0.533163639443142	-0.0285538472850946	0.136	0.119	1	"Other"	"IVD"	"40-60"	"female"
"MSRB11"	0.533467773463414	-0.181037296339266	0.09	0.101	1	"Other"	"MSRB1"	"40-60"	"female"
"TANK4"	0.53384576896017	0.164584432399644	0.282	0.266	1	"Other"	"TANK"	"40-60"	"female"
"PSMC64"	0.534682603926069	-0.0872964574740639	0.215	0.229	1	"Other"	"PSMC6"	"40-60"	"female"
"CEP634"	0.534715980910475	-0.09889697901089	0.11	0.096	1	"Other"	"CEP63"	"40-60"	"female"
"PIK3C2A4"	0.536027978160306	0.0646833517535072	0.142	0.128	1	"Other"	"PIK3C2A"	"40-60"	"female"
"UBE2E34"	0.536044893917998	-0.00969130644090577	0.175	0.156	1	"Other"	"UBE2E3"	"40-60"	"female"
"PPP4R3B4"	0.536223342368541	0.0777246064143808	0.179	0.197	1	"Other"	"PPP4R3B"	"40-60"	"female"
"FAM89B4"	0.536453900923293	-0.0820204422255859	0.166	0.179	1	"Other"	"FAM89B"	"40-60"	"female"
"ILVBL3"	0.536975888031508	-0.0485138274467325	0.088	0.101	1	"Other"	"ILVBL"	"40-60"	"female"
"SACM1L4"	0.537166503039304	0.00292823620957733	0.107	0.119	1	"Other"	"SACM1L"	"40-60"	"female"
"ZC3H7A4"	0.538019934845448	-0.12195812164293	0.141	0.156	1	"Other"	"ZC3H7A"	"40-60"	"female"
"GPATCH2L4"	0.538186400718396	-0.070469096691437	0.231	0.211	1	"Other"	"GPATCH2L"	"40-60"	"female"
"TUBA1B4"	0.538909893277072	-0.591026633637646	0.725	0.638	1	"Other"	"TUBA1B"	"40-60"	"female"
"PXN4"	0.539409686639951	0.0557786080773221	0.118	0.106	1	"Other"	"PXN"	"40-60"	"female"
"STX104"	0.53950198880429	-0.0182037917125689	0.169	0.183	1	"Other"	"STX10"	"40-60"	"female"
"FMNL34"	0.539628115545889	-0.103699240035422	0.178	0.156	1	"Other"	"FMNL3"	"40-60"	"female"
"UBR44"	0.540383323832081	-0.0597343767792373	0.179	0.193	1	"Other"	"UBR4"	"40-60"	"female"
"TBRG14"	0.540530603886061	-0.161397234636698	0.167	0.183	1	"Other"	"TBRG1"	"40-60"	"female"
"SNF84"	0.54105899480257	0.0438016532945453	0.254	0.234	1	"Other"	"SNF8"	"40-60"	"female"
"NACA4"	0.541913784203377	-0.207908624679003	0.828	0.674	1	"Other"	"NACA"	"40-60"	"female"
"VPS4A4"	0.542771718995173	-0.0512987443397623	0.124	0.138	1	"Other"	"VPS4A"	"40-60"	"female"
"PLK34"	0.543343032114979	0.0120452085596829	0.353	0.326	1	"Other"	"PLK3"	"40-60"	"female"
"MED113"	0.543808500354691	0.0775033043015907	0.099	0.115	1	"Other"	"MED1"	"40-60"	"female"
"CDYL4"	0.543891579686412	0.0124956819044692	0.114	0.128	1	"Other"	"CDYL"	"40-60"	"female"
"CD2AP4"	0.543907899000952	-0.0446498440186812	0.174	0.156	1	"Other"	"CD2AP"	"40-60"	"female"
"CSTA4"	0.544118342601025	-0.0618825546500943	0.312	0.275	1	"Other"	"CSTA"	"40-60"	"female"
"PSMB74"	0.544359120352384	0.176584422583684	0.257	0.252	1	"Other"	"PSMB7"	"40-60"	"female"
"UROS4"	0.544768734018612	-0.00888138326809934	0.133	0.119	1	"Other"	"UROS"	"40-60"	"female"
"LRP15"	0.545058015933522	-0.260200826360164	0.415	0.417	1	"Other"	"LRP1"	"40-60"	"female"
"AHCY2"	0.545872115420178	-0.00424684714679524	0.114	0.101	1	"Other"	"AHCY"	"40-60"	"female"
"REEP34"	0.546007011111316	0.047401206011249	0.204	0.188	1	"Other"	"REEP3"	"40-60"	"female"
"F13A14"	0.546143614773002	0.11975021365225	0.328	0.321	1	"Other"	"F13A1"	"40-60"	"female"
"PRPF38A4"	0.547152771215135	-0.135132549817568	0.125	0.138	1	"Other"	"PRPF38A"	"40-60"	"female"
"SH3BP13"	0.547171780758638	-0.106881497867913	0.13	0.142	1	"Other"	"SH3BP1"	"40-60"	"female"
"SP140L4"	0.54779250327195	-0.0173932263750984	0.134	0.119	1	"Other"	"SP140L"	"40-60"	"female"
"TSSC44"	0.547816912510106	0.0489187817759877	0.11	0.124	1	"Other"	"TSSC4"	"40-60"	"female"
"THUMPD3-AS14"	0.548085763075399	0.0276562157732891	0.182	0.165	1	"Other"	"THUMPD3-AS1"	"40-60"	"female"
"ALDH3B12"	0.548616455556187	0.0239798909370905	0.108	0.096	1	"Other"	"ALDH3B1"	"40-60"	"female"
"SCOC4"	0.549305315407191	-0.0496025551556226	0.116	0.128	1	"Other"	"SCOC"	"40-60"	"female"
"NLRP34"	0.550209502845224	-0.0885426440085628	0.352	0.321	1	"Other"	"NLRP3"	"40-60"	"female"
"SELENOH4"	0.550801153497295	-0.112018473910932	0.411	0.372	1	"Other"	"SELENOH"	"40-60"	"female"
"CYB561D23"	0.551015399007667	0.0721461224550351	0.147	0.133	1	"Other"	"CYB561D2"	"40-60"	"female"
"HEBP24"	0.551262988384161	0.0693580114636948	0.25	0.271	1	"Other"	"HEBP2"	"40-60"	"female"
"MAGT14"	0.551579728740598	-0.112954837142294	0.25	0.225	1	"Other"	"MAGT1"	"40-60"	"female"
"CFD4"	0.551816338018698	-0.607959848397892	0.392	0.367	1	"Other"	"CFD"	"40-60"	"female"
"DR14"	0.55187236758986	-0.0611612653060951	0.166	0.179	1	"Other"	"DR1"	"40-60"	"female"
"ARL5B4"	0.552166118639078	0.159350797865282	0.173	0.161	1	"Other"	"ARL5B"	"40-60"	"female"
"CCT44"	0.552797045453108	-0.10289126104797	0.313	0.294	1	"Other"	"CCT4"	"40-60"	"female"
"TGOLN24"	0.552808874739633	-0.216972914788933	0.504	0.491	1	"Other"	"TGOLN2"	"40-60"	"female"
"DNAJC104"	0.553177683409455	0.0825897310774012	0.197	0.179	1	"Other"	"DNAJC10"	"40-60"	"female"
"PRMT14"	0.553215457520904	-0.0668732400658393	0.213	0.197	1	"Other"	"PRMT1"	"40-60"	"female"
"RABGEF11"	0.553594267515319	0.0419056167503596	0.102	0.115	1	"Other"	"RABGEF1"	"40-60"	"female"
"HSPA63"	0.553741827331141	0.308783984885805	0.133	0.147	1	"Other"	"HSPA6"	"40-60"	"female"
"NFATC34"	0.554000235404594	0.0342366758430238	0.124	0.11	1	"Other"	"NFATC3"	"40-60"	"female"
"MED154"	0.554691549522468	-0.193878684726806	0.123	0.133	1	"Other"	"MED15"	"40-60"	"female"
"CKAP54"	0.555277185630232	-0.205951868643446	0.123	0.106	1	"Other"	"CKAP5"	"40-60"	"female"
"CELF24"	0.555528909884414	-0.34456124864481	0.431	0.417	1	"Other"	"CELF2"	"40-60"	"female"
"HCST4"	0.556524768180782	-0.332629966687498	0.433	0.413	1	"Other"	"HCST"	"40-60"	"female"
