"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"ARL112"	0.0339092805724532	-0.170520645053081	0.055	0.117	1	"Other"	"ARL11"	"40-60"	"N"
"CTTNBP24"	0.0341627360832395	-0.173236780730029	0.046	0.103	1	"Other"	"CTTNBP2"	"40-60"	"N"
"CYTIP3"	0.0343300389340126	0.526794173795733	0.317	0.228	1	"Other"	"CYTIP"	"40-60"	"N"
"AKNA3"	0.0343986637716299	0.337855179219823	0.257	0.166	1	"Other"	"AKNA"	"40-60"	"N"
"CAPN14"	0.0344705101520419	0.385788913204789	0.216	0.131	1	"Other"	"CAPN1"	"40-60"	"N"
"SLF24"	0.0344752029693875	-0.428379363207919	0.083	0.152	1	"Other"	"SLF2"	"40-60"	"N"
"IFI27L24"	0.0345215992712726	-0.0241700129422585	0.197	0.297	1	"Other"	"IFI27L2"	"40-60"	"N"
"GALM3"	0.0347579973633753	-0.12341720445127	0.046	0.103	1	"Other"	"GALM"	"40-60"	"N"
"TRIP114"	0.034772535558896	-0.0894186212457828	0.119	0.2	1	"Other"	"TRIP11"	"40-60"	"N"
"CCDC71L3"	0.0347970801553615	-0.31739954727004	0.083	0.152	1	"Other"	"CCDC71L"	"40-60"	"N"
"TMEM14C4"	0.0348059452000125	-0.227558650816835	0.317	0.421	1	"Other"	"TMEM14C"	"40-60"	"N"
"NEK74"	0.0348335700042685	-0.0984274441865254	0.055	0.117	1	"Other"	"NEK7"	"40-60"	"N"
"ZNF2074"	0.0348493375941738	0.442542967655803	0.381	0.29	1	"Other"	"ZNF207"	"40-60"	"N"
"THAP21"	0.0351364393570486	-0.380845423783517	0.064	0.124	1	"Other"	"THAP2"	"40-60"	"N"
"STXBP34"	0.0351843649308241	-0.366378366321378	0.147	0.228	1	"Other"	"STXBP3"	"40-60"	"N"
"PEPD4"	0.0351897328712263	-0.158104786825674	0.206	0.297	1	"Other"	"PEPD"	"40-60"	"N"
"CDV34"	0.0353108652000998	-0.172555238715435	0.44	0.545	1	"Other"	"CDV3"	"40-60"	"N"
"SLC39A16"	0.035319536655664	-0.19685404029769	0.188	0.276	1	"Other"	"SLC39A1"	"40-60"	"N"
"THYN14"	0.0353932483273207	0.121521487223232	0.124	0.055	1	"Other"	"THYN1"	"40-60"	"N"
"DDX244"	0.0354127423729702	-0.269539253947973	0.353	0.441	1	"Other"	"DDX24"	"40-60"	"N"
"DST4"	0.0354464493925866	0.00637358240480013	0.193	0.297	1	"Other"	"DST"	"40-60"	"N"
"CXXC53"	0.035448538948647	0.313264903690158	0.138	0.069	1	"Other"	"CXXC5"	"40-60"	"N"
"CEMIP23"	0.0356258649635134	-0.159197831919743	0.106	0.179	1	"Other"	"CEMIP2"	"40-60"	"N"
"SLC30A53"	0.0356886385753977	0.223516134079871	0.101	0.041	1	"Other"	"SLC30A5"	"40-60"	"N"
"SSBP44"	0.0357124272861823	0.16619490944242	0.179	0.097	1	"Other"	"SSBP4"	"40-60"	"N"
"DYNLT14"	0.0357709127859366	-0.271134740945039	0.289	0.386	1	"Other"	"DYNLT1"	"40-60"	"N"
"UBXN44"	0.0359708059610385	-0.209600285711722	0.372	0.476	1	"Other"	"UBXN4"	"40-60"	"N"
"RYR13"	0.0359751275688937	-0.0264005370044796	0.046	0.103	1	"Other"	"RYR1"	"40-60"	"N"
"DNAJA14"	0.0359949457135645	-0.062825481259507	0.445	0.566	1	"Other"	"DNAJA1"	"40-60"	"N"
"APPL14"	0.0360495358564792	-0.277435133724123	0.234	0.324	1	"Other"	"APPL1"	"40-60"	"N"
"PON24"	0.0363478656713945	-0.140544479093783	0.096	0.172	1	"Other"	"PON2"	"40-60"	"N"
"ZFAS14"	0.0365040852413197	-0.175453867349646	0.399	0.545	1	"Other"	"ZFAS1"	"40-60"	"N"
"KLHL64"	0.0365184942282111	-0.198486013050062	0.138	0.221	1	"Other"	"KLHL6"	"40-60"	"N"
"TMEM2084"	0.0365972825010844	-0.0347180336298368	0.147	0.234	1	"Other"	"TMEM208"	"40-60"	"N"
"CCDC824"	0.0366381898611732	-0.0738691557608574	0.128	0.214	1	"Other"	"CCDC82"	"40-60"	"N"
"GLIPR14"	0.0367198702034196	0.495437967284943	0.463	0.372	1	"Other"	"GLIPR1"	"40-60"	"N"
"NIPSNAP24"	0.0367257400188692	-0.373718713514354	0.179	0.262	1	"Other"	"NIPSNAP2"	"40-60"	"N"
"FOS4"	0.0369355310046707	-0.252124062785255	0.876	0.931	1	"Other"	"FOS"	"40-60"	"N"
"PPM1B4"	0.0369386583104285	-0.0748234583480449	0.119	0.2	1	"Other"	"PPM1B"	"40-60"	"N"
"AKT14"	0.0369807106662806	-0.136848903675955	0.142	0.221	1	"Other"	"AKT1"	"40-60"	"N"
"RENBP2"	0.0370349749435308	-0.207692508719551	0.078	0.145	1	"Other"	"RENBP"	"40-60"	"N"
"SLC43A23"	0.037137388385662	0.891543366845466	0.362	0.297	1	"Other"	"SLC43A2"	"40-60"	"N"
"GLT8D13"	0.0372304115335406	-0.0932720077664178	0.05	0.11	1	"Other"	"GLT8D1"	"40-60"	"N"
"XRCC64"	0.0372818327923484	0.333136747160387	0.358	0.269	1	"Other"	"XRCC6"	"40-60"	"N"
"FIP1L14"	0.0373716388585055	-0.0226826902958435	0.092	0.166	1	"Other"	"FIP1L1"	"40-60"	"N"
"TBC1D19"	0.0376557919700421	0.467288348014774	0.243	0.159	1	"Other"	"TBC1D1"	"40-60"	"N"
"TBXAS14"	0.0377154996898665	-0.193150470485093	0.339	0.441	1	"Other"	"TBXAS1"	"40-60"	"N"
"TCEAL84"	0.0378723765831203	-0.331567397149071	0.119	0.193	1	"Other"	"TCEAL8"	"40-60"	"N"
"ENOPH12"	0.0379917702586992	0.345239294307039	0.119	0.055	1	"Other"	"ENOPH1"	"40-60"	"N"
"COX5B4"	0.0381020857101073	-0.176569566370695	0.454	0.586	1	"Other"	"COX5B"	"40-60"	"N"
"PBX23"	0.0381094727575399	0.22363917232186	0.17	0.09	1	"Other"	"PBX2"	"40-60"	"N"
"ZFHX34"	0.0382738741296188	-0.269655663223439	0.326	0.407	1	"Other"	"ZFHX3"	"40-60"	"N"
"PARP144"	0.0383341255974943	0.364054618336802	0.344	0.241	1	"Other"	"PARP14"	"40-60"	"N"
"UBA24"	0.0384217451237282	0.222947100528471	0.211	0.124	1	"Other"	"UBA2"	"40-60"	"N"
"SELENOK4"	0.0384303631821651	-0.267284991618514	0.394	0.503	1	"Other"	"SELENOK"	"40-60"	"N"
"SF3A23"	0.0384485319124912	0.098107806178629	0.11	0.048	1	"Other"	"SF3A2"	"40-60"	"N"
"PSMB54"	0.0384827744738791	-0.218803047362359	0.156	0.241	1	"Other"	"PSMB5"	"40-60"	"N"
"COX6B14"	0.0386264346613715	-0.337090588734537	0.5	0.621	1	"Other"	"COX6B1"	"40-60"	"N"
"PIK3CD3"	0.0386520957426918	0.228912237277935	0.119	0.055	1	"Other"	"PIK3CD"	"40-60"	"N"
"DNTTIP24"	0.0389235627654751	0.336627311484719	0.289	0.193	1	"Other"	"DNTTIP2"	"40-60"	"N"
"ROMO14"	0.038957241556057	-0.16330618685241	0.243	0.338	1	"Other"	"ROMO1"	"40-60"	"N"
"EIF2B14"	0.0390337573668566	0.370780756529955	0.119	0.055	1	"Other"	"EIF2B1"	"40-60"	"N"
"AC245128.32"	0.0391443889494741	0.494925088221777	0.197	0.117	1	"Other"	"AC245128.3"	"40-60"	"N"
"DTYMK1"	0.0391516946762387	-0.232239285395163	0.073	0.138	1	"Other"	"DTYMK"	"40-60"	"N"
"ZNF3264"	0.039213358400606	-0.0841573454274162	0.115	0.193	1	"Other"	"ZNF326"	"40-60"	"N"
"POLR2J3.14"	0.0392504227357295	0.618535234649057	0.294	0.214	1	"Other"	"POLR2J3.1"	"40-60"	"N"
"MAP3K114"	0.0392624054666406	0.241324816383601	0.193	0.11	1	"Other"	"MAP3K11"	"40-60"	"N"
"CD482"	0.0394067443217137	0.166368655180162	0.248	0.152	1	"Other"	"CD48"	"40-60"	"N"
"NFAT54"	0.0396046211208009	0.471200468191077	0.225	0.145	1	"Other"	"NFAT5"	"40-60"	"N"
"ADAM151"	0.0396736382689207	0.0459614512738091	0.142	0.069	1	"Other"	"ADAM15"	"40-60"	"N"
"YPEL24"	0.039727009170158	-0.146581857143711	0.101	0.179	1	"Other"	"YPEL2"	"40-60"	"N"
"NKIRAS24"	0.0397299016110391	0.400507565014038	0.142	0.076	1	"Other"	"NKIRAS2"	"40-60"	"N"
"ATP11B3"	0.0397575601438283	0.320426725636626	0.188	0.11	1	"Other"	"ATP11B"	"40-60"	"N"
"MIR181A1HG4"	0.0400260203069627	0.26685640525361	0.206	0.124	1	"Other"	"MIR181A1HG"	"40-60"	"N"
"MIA34"	0.0401915081195122	-0.150558089292764	0.156	0.241	1	"Other"	"MIA3"	"40-60"	"N"
"PAPSS12"	0.0402122650234044	-0.295935168769464	0.096	0.166	1	"Other"	"PAPSS1"	"40-60"	"N"
"EIF54"	0.0405185245061452	-0.339022636712121	0.399	0.503	1	"Other"	"EIF5"	"40-60"	"N"
"KIAA15514"	0.0405726553156964	-0.0904197587707563	0.234	0.331	1	"Other"	"KIAA1551"	"40-60"	"N"
"OGFOD31"	0.0407014017468953	-0.130725587106459	0.064	0.124	1	"Other"	"OGFOD3"	"40-60"	"N"
"YME1L14"	0.040712824404497	-0.266518085679368	0.298	0.386	1	"Other"	"YME1L1"	"40-60"	"N"
"RRP7A4"	0.0407399250721777	0.0574457218904078	0.165	0.083	1	"Other"	"RRP7A"	"40-60"	"N"
"MED104"	0.0409110763402546	-0.311658012921345	0.106	0.179	1	"Other"	"MED10"	"40-60"	"N"
"RAB5C4"	0.0409118591292951	-0.296831425015278	0.358	0.455	1	"Other"	"RAB5C"	"40-60"	"N"
"ARHGDIB4"	0.0409306314250536	-0.0970213843817427	0.56	0.752	1	"Other"	"ARHGDIB"	"40-60"	"N"
"ZNF2773"	0.0409904176022902	-0.256539305767801	0.069	0.131	1	"Other"	"ZNF277"	"40-60"	"N"
"GOSR14"	0.0409904176022902	-0.217045354427219	0.069	0.131	1	"Other"	"GOSR1"	"40-60"	"N"
"PSMB84"	0.0412440793023547	-0.171129689693796	0.312	0.407	1	"Other"	"PSMB8"	"40-60"	"N"
"CD744"	0.0412736334676634	0.25516234772773	0.894	0.986	1	"Other"	"CD74"	"40-60"	"N"
"MAP3K134"	0.0413346470924859	-0.18041417552776	0.165	0.248	1	"Other"	"MAP3K13"	"40-60"	"N"
"POP54"	0.0417580114280849	-0.274062716916964	0.115	0.186	1	"Other"	"POP5"	"40-60"	"N"
"MORC34"	0.0417580114280849	-0.182793745572455	0.115	0.186	1	"Other"	"MORC3"	"40-60"	"N"
"GTF2H54"	0.0418707136118472	-0.294858226449234	0.151	0.228	1	"Other"	"GTF2H5"	"40-60"	"N"
"BNIP3L4"	0.0419349439213733	-0.0967625036025461	0.358	0.462	1	"Other"	"BNIP3L"	"40-60"	"N"
"MYADM4"	0.0423665866339273	0.409699797905204	0.326	0.241	1	"Other"	"MYADM"	"40-60"	"N"
"IL103"	0.0423720988841241	-0.437678924584917	0.138	0.214	1	"Other"	"IL10"	"40-60"	"N"
"NOL74"	0.0424436727954099	-0.383255613649851	0.261	0.345	1	"Other"	"NOL7"	"40-60"	"N"
"ZMAT34"	0.0425738503993232	-0.0731471024780613	0.161	0.248	1	"Other"	"ZMAT3"	"40-60"	"N"
"FBXO343"	0.0426150047491449	0.201756403299383	0.119	0.055	1	"Other"	"FBXO34"	"40-60"	"N"
"CMC14"	0.0427860718148994	-0.397815590904981	0.064	0.124	1	"Other"	"CMC1"	"40-60"	"N"
"GALNT24"	0.0428404742201974	-0.335255114880168	0.188	0.269	1	"Other"	"GALNT2"	"40-60"	"N"
"RNF144B3"	0.0429732622101512	0.0454163494040767	0.239	0.359	1	"Other"	"RNF144B"	"40-60"	"N"
"TSPAN42"	0.0430277273934379	-0.204070506432938	0.119	0.193	1	"Other"	"TSPAN4"	"40-60"	"N"
"OSBPL94"	0.0430478697247452	0.441718910501548	0.17	0.097	1	"Other"	"OSBPL9"	"40-60"	"N"
"CLTA4"	0.0432227354505415	-0.334615395454435	0.436	0.545	1	"Other"	"CLTA"	"40-60"	"N"
"IGSF212"	0.0434240858178148	-0.00791489190146444	0.078	0.152	1	"Other"	"IGSF21"	"40-60"	"N"
"LARP4B4"	0.0435801048918805	-0.210007877600782	0.087	0.152	1	"Other"	"LARP4B"	"40-60"	"N"
"BCL64"	0.0435803880240082	-0.24027949789806	0.234	0.317	1	"Other"	"BCL6"	"40-60"	"N"
"SBNO14"	0.0436317785077895	0.513788475012071	0.211	0.131	1	"Other"	"SBNO1"	"40-60"	"N"
"SDC32"	0.0436802187972555	0.00526799814909928	0.078	0.145	1	"Other"	"SDC3"	"40-60"	"N"
"EXOC33"	0.0437259017335279	-0.000217018623107024	0.161	0.083	1	"Other"	"EXOC3"	"40-60"	"N"
"SERTAD23"	0.0437937943162431	0.265186874048004	0.165	0.09	1	"Other"	"SERTAD2"	"40-60"	"N"
"PPIL23"	0.043820059851147	0.305191727151822	0.133	0.069	1	"Other"	"PPIL2"	"40-60"	"N"
"CMKLR12"	0.043971344029594	-0.265902343406091	0.055	0.11	1	"Other"	"CMKLR1"	"40-60"	"N"
"VASH14"	0.0439777629904697	-0.286728737621057	0.151	0.228	1	"Other"	"VASH1"	"40-60"	"N"
"KIFC32"	0.0440796835412078	-0.228546296806342	0.064	0.124	1	"Other"	"KIFC3"	"40-60"	"N"
"KMO1"	0.0444366046070729	-0.259250680918425	0.055	0.11	1	"Other"	"KMO"	"40-60"	"N"
"MRPL415"	0.0444991013475631	-0.0962703859040568	0.216	0.31	1	"Other"	"MRPL41"	"40-60"	"N"
"PMPCA3"	0.0445093037528582	0.248136415538478	0.138	0.069	1	"Other"	"PMPCA"	"40-60"	"N"
"ASCL2"	0.0445237472137728	-0.25746880460114	0.05	0.103	1	"Other"	"ASCL2"	"40-60"	"N"
"ZNF1484"	0.0446144753069327	-0.0496780055262037	0.151	0.241	1	"Other"	"ZNF148"	"40-60"	"N"
"IL1RAP4"	0.044654013542569	-0.307024214399202	0.133	0.207	1	"Other"	"IL1RAP"	"40-60"	"N"
"ISCA14"	0.0448973896401385	-0.1615352788119	0.078	0.145	1	"Other"	"ISCA1"	"40-60"	"N"
"ARGLU14"	0.0449903090251739	-0.12941974942475	0.39	0.503	1	"Other"	"ARGLU1"	"40-60"	"N"
"ARL4C4"	0.0451566754170331	-0.211747930117112	0.257	0.359	1	"Other"	"ARL4C"	"40-60"	"N"
"LYVE12"	0.0452763274833755	0.16848235777816	0.115	0.193	1	"Other"	"LYVE1"	"40-60"	"N"
"BECN13"	0.0454334613193614	-0.333369509654213	0.128	0.2	1	"Other"	"BECN1"	"40-60"	"N"
"SUPT6H4"	0.0456443597096789	-0.214394283280117	0.22	0.303	1	"Other"	"SUPT6H"	"40-60"	"N"
"PRDM14"	0.0467459792139716	-0.245462779101714	0.11	0.186	1	"Other"	"PRDM1"	"40-60"	"N"
"GATM4"	0.0467781059847289	-0.0997015434204341	0.138	0.221	1	"Other"	"GATM"	"40-60"	"N"
"SEPT74"	0.0469792253861056	-0.259040815629149	0.427	0.538	1	"Other"	"SEPT7"	"40-60"	"N"
"C5orf244"	0.0470252054000228	-0.172460556716943	0.101	0.172	1	"Other"	"C5orf24"	"40-60"	"N"
"FAM96A4"	0.0470499377655115	-0.172805516036222	0.225	0.31	1	"Other"	"FAM96A"	"40-60"	"N"
"RSU14"	0.0470893067779555	0.344275787311756	0.179	0.103	1	"Other"	"RSU1"	"40-60"	"N"
"PIK3C2A4"	0.0471113048432323	-0.287004110630829	0.128	0.2	1	"Other"	"PIK3C2A"	"40-60"	"N"
"CALCOCO14"	0.0472631053476181	-0.336700385968234	0.078	0.138	1	"Other"	"CALCOCO1"	"40-60"	"N"
"CD583"	0.0473332371037695	-0.163017469545585	0.119	0.2	1	"Other"	"CD58"	"40-60"	"N"
"ZNF385A3"	0.0473646648176976	0.132725878563842	0.257	0.166	1	"Other"	"ZNF385A"	"40-60"	"N"
"RAP2A3"	0.0474710410307676	-0.267276686771699	0.142	0.214	1	"Other"	"RAP2A"	"40-60"	"N"
"LASP13"	0.0476800540139437	-0.222711877425129	0.188	0.269	1	"Other"	"LASP1"	"40-60"	"N"
"ARPC34"	0.047684098143315	-0.0652071508890959	0.606	0.855	1	"Other"	"ARPC3"	"40-60"	"N"
"SLC4A74"	0.0477146299822084	0.0242637277957467	0.266	0.366	1	"Other"	"SLC4A7"	"40-60"	"N"
"FNIP24"	0.0477216243395856	-0.325845005977573	0.211	0.29	1	"Other"	"FNIP2"	"40-60"	"N"
"ALCAM4"	0.0477338858853414	-0.0947973865538478	0.202	0.31	1	"Other"	"ALCAM"	"40-60"	"N"
"PNP4"	0.0478275672322706	0.1916906922898	0.243	0.152	1	"Other"	"PNP"	"40-60"	"N"
"GORASP24"	0.0479869935159531	0.303159553935762	0.142	0.076	1	"Other"	"GORASP2"	"40-60"	"N"
"SH3BGRL34"	0.0481508663517855	0.0802731437305368	0.606	0.855	1	"Other"	"SH3BGRL3"	"40-60"	"N"
"TAF104"	0.0482528145434299	-0.255029602863563	0.307	0.4	1	"Other"	"TAF10"	"40-60"	"N"
"PGP4"	0.0484473820514631	-0.130645457024862	0.165	0.248	1	"Other"	"PGP"	"40-60"	"N"
"CASP14"	0.0485338736973733	0.346876916999817	0.358	0.276	1	"Other"	"CASP1"	"40-60"	"N"
"SRP683"	0.0488329045822995	0.380345825397994	0.115	0.055	1	"Other"	"SRP68"	"40-60"	"N"
"VDAC14"	0.0489862086469164	0.0520893331946968	0.358	0.469	1	"Other"	"VDAC1"	"40-60"	"N"
"IRAK24"	0.0489896947302149	-0.155291859836988	0.06	0.117	1	"Other"	"IRAK2"	"40-60"	"N"
"MTPN4"	0.0491561884270671	-0.275437894456219	0.408	0.517	1	"Other"	"MTPN"	"40-60"	"N"
"PLA2G164"	0.0493376647506934	-0.246767610757647	0.147	0.228	1	"Other"	"PLA2G16"	"40-60"	"N"
"DCAF114"	0.049668112992606	-0.168133024171663	0.069	0.131	1	"Other"	"DCAF11"	"40-60"	"N"
"USP311"	0.0500931362449544	0.340923464400154	0.298	0.207	1	"Other"	"USP3"	"40-60"	"N"
"ARID3A4"	0.0501011026221484	-0.167140496461373	0.119	0.193	1	"Other"	"ARID3A"	"40-60"	"N"
"CCNG24"	0.0503511950706185	-0.228393531822864	0.055	0.11	1	"Other"	"CCNG2"	"40-60"	"N"
"RRM2B4"	0.0505289072638269	-0.337471449206993	0.115	0.186	1	"Other"	"RRM2B"	"40-60"	"N"
"NUDT44"	0.0508614350630547	-0.336409222027741	0.11	0.179	1	"Other"	"NUDT4"	"40-60"	"N"
"PYM12"	0.0509362642083599	-0.222572763643735	0.05	0.103	1	"Other"	"PYM1"	"40-60"	"N"
"NMRK13"	0.050962152005495	0.00748913689312719	0.078	0.145	1	"Other"	"NMRK1"	"40-60"	"N"
"SUSD33"	0.0509890786923923	0.259815809466143	0.106	0.048	1	"Other"	"SUSD3"	"40-60"	"N"
"PKM4"	0.051091753058063	0.485663081528411	0.532	0.476	1	"Other"	"PKM"	"40-60"	"N"
"HACD33"	0.0511978581054678	-0.123397134409046	0.128	0.2	1	"Other"	"HACD3"	"40-60"	"N"
"SNRPA5"	0.0512121015986411	0.310655283953815	0.174	0.103	1	"Other"	"SNRPA"	"40-60"	"N"
"RAB11A4"	0.0512249214990574	-0.158074182430489	0.22	0.31	1	"Other"	"RAB11A"	"40-60"	"N"
"RWDD14"	0.0512643237663401	-0.0680505321500582	0.229	0.324	1	"Other"	"RWDD1"	"40-60"	"N"
"ITGAM4"	0.0512759349704629	0.452487366232474	0.33	0.234	1	"Other"	"ITGAM"	"40-60"	"N"
"DNAJC214"	0.0513132355427515	-0.132251710154718	0.156	0.241	1	"Other"	"DNAJC21"	"40-60"	"N"
"KAT83"	0.0514085018456126	-0.217874069229797	0.092	0.159	1	"Other"	"KAT8"	"40-60"	"N"
"PCBD13"	0.0514708493264257	-0.256404592644763	0.11	0.179	1	"Other"	"PCBD1"	"40-60"	"N"
"QKI4"	0.0514993050810166	-0.17709107441723	0.615	0.71	1	"Other"	"QKI"	"40-60"	"N"
"FKBP34"	0.0515293768058386	0.118949519088373	0.197	0.29	1	"Other"	"FKBP3"	"40-60"	"N"
"PSMD124"	0.0515305002357048	-0.341715203442049	0.193	0.269	1	"Other"	"PSMD12"	"40-60"	"N"
"SCARB24"	0.0515377937928867	-0.345439002544696	0.239	0.324	1	"Other"	"SCARB2"	"40-60"	"N"
"LPCAT24"	0.0515976427924177	-0.0536920393522904	0.353	0.469	1	"Other"	"LPCAT2"	"40-60"	"N"
"CREB32"	0.0516508581532435	-0.0673562877868807	0.078	0.145	1	"Other"	"CREB3"	"40-60"	"N"
"C3AR14"	0.051696667563244	-0.0288634530404805	0.349	0.455	1	"Other"	"C3AR1"	"40-60"	"N"
"DNAJB17"	0.0516993104476105	0.302921765121417	0.298	0.407	1	"Other"	"DNAJB1"	"40-60"	"N"
"ITM2C4"	0.0520570441520852	-0.144121208674493	0.179	0.269	1	"Other"	"ITM2C"	"40-60"	"N"
"CDC404"	0.0521201221254065	-0.140382029053346	0.17	0.255	1	"Other"	"CDC40"	"40-60"	"N"
"NKTR4"	0.0521293598102955	0.425196670397729	0.321	0.234	1	"Other"	"NKTR"	"40-60"	"N"
"H3F3A4"	0.0525243819799878	-0.331744440821241	0.775	0.952	1	"Other"	"H3F3A"	"40-60"	"N"
"PTK2B3"	0.052649205618271	0.663065245954373	0.234	0.159	1	"Other"	"PTK2B"	"40-60"	"N"
"XBP14"	0.0527376584924627	-0.409030775275206	0.33	0.407	1	"Other"	"XBP1"	"40-60"	"N"
"LCOR4"	0.0528392841021459	0.568133372372227	0.225	0.145	1	"Other"	"LCOR"	"40-60"	"N"
"RTTN3"	0.053144958451278	-0.083706451594698	0.05	0.103	1	"Other"	"RTTN"	"40-60"	"N"
"PSMD24"	0.05317463837105	-0.142354022658738	0.216	0.303	1	"Other"	"PSMD2"	"40-60"	"N"
"SSNA14"	0.0532129205063401	-0.246209785670538	0.161	0.234	1	"Other"	"SSNA1"	"40-60"	"N"
"CYLD4"	0.0533489919140892	0.60323634013999	0.294	0.214	1	"Other"	"CYLD"	"40-60"	"N"
"SDSL2"	0.0533836967064725	-0.1316536734538	0.101	0.172	1	"Other"	"SDSL"	"40-60"	"N"
"FILIP1L4"	0.0534929377888658	0.0677319118185138	0.119	0.2	1	"Other"	"FILIP1L"	"40-60"	"N"
"SPECC14"	0.0537184328833361	0.370162457747805	0.239	0.159	1	"Other"	"SPECC1"	"40-60"	"N"
"RBM424"	0.053775835292408	0.0330428928930684	0.174	0.097	1	"Other"	"RBM42"	"40-60"	"N"
"TRAF3IP33"	0.0537817617204573	0.33352092994956	0.17	0.097	1	"Other"	"TRAF3IP3"	"40-60"	"N"
"PRMT93"	0.0539622646778507	0.476642742589786	0.197	0.124	1	"Other"	"PRMT9"	"40-60"	"N"
"SCN1B4"	0.0541150743000991	-0.192938691838894	0.151	0.234	1	"Other"	"SCN1B"	"40-60"	"N"
"GADD45GIP14"	0.0542490560659669	-0.355405038512573	0.243	0.317	1	"Other"	"GADD45GIP1"	"40-60"	"N"
"ARL6IP64"	0.0542789696380827	-0.213355658842039	0.05	0.103	1	"Other"	"ARL6IP6"	"40-60"	"N"
"BRD24"	0.0544672959390188	-0.134506142560095	0.284	0.372	1	"Other"	"BRD2"	"40-60"	"N"
"ISG154"	0.0545151052873682	0.560191780035742	0.206	0.131	1	"Other"	"ISG15"	"40-60"	"N"
"SEPT24"	0.0546137418990973	0.351932724343125	0.44	0.352	1	"Other"	"SEPT2"	"40-60"	"N"
"MMRN14"	0.0546500707039215	-0.23145175551968	0.055	0.11	1	"Other"	"MMRN1"	"40-60"	"N"
"SFT2D24"	0.0549728569757585	-0.203736812070549	0.211	0.303	1	"Other"	"SFT2D2"	"40-60"	"N"
"KCNQ33"	0.0551356862574638	-0.0969186452283957	0.064	0.124	1	"Other"	"KCNQ3"	"40-60"	"N"
"SSPN3"	0.055208349321936	-0.161088063689431	0.055	0.11	1	"Other"	"SSPN"	"40-60"	"N"
"AK64"	0.0554331000547964	-0.0487254135709833	0.05	0.103	1	"Other"	"AK6"	"40-60"	"N"
"ITGAX4"	0.0554575720528278	0.869659840032168	0.472	0.421	1	"Other"	"ITGAX"	"40-60"	"N"
"FBP13"	0.0556398225963306	-0.166811634831395	0.174	0.248	1	"Other"	"FBP1"	"40-60"	"N"
"SNRPD34"	0.055662499592385	-0.328654979559271	0.284	0.366	1	"Other"	"SNRPD3"	"40-60"	"N"
"ANKIB14"	0.055806034923757	-0.0556518572783955	0.101	0.172	1	"Other"	"ANKIB1"	"40-60"	"N"
"IL13RA14"	0.0558299512414288	-0.121946514647362	0.422	0.545	1	"Other"	"IL13RA1"	"40-60"	"N"
"GRK32"	0.0558446066807496	0.255944081944853	0.22	0.138	1	"Other"	"GRK3"	"40-60"	"N"
"YWHAE4"	0.0561043148596705	-0.139052593385765	0.5	0.614	1	"Other"	"YWHAE"	"40-60"	"N"
"RALGAPA14"	0.0561603010980079	0.306169768911988	0.174	0.103	1	"Other"	"RALGAPA1"	"40-60"	"N"
"CD2764"	0.0563391729082735	-0.149470972386318	0.055	0.11	1	"Other"	"CD276"	"40-60"	"N"
"SMARCC24"	0.0565293752181485	0.475375969926487	0.225	0.152	1	"Other"	"SMARCC2"	"40-60"	"N"
"LYZ4"	0.0567083398165758	1.58614148585043	0.532	0.531	1	"Other"	"LYZ"	"40-60"	"N"
"TXNL4A4"	0.0568430351600566	-0.408047428548621	0.197	0.269	1	"Other"	"TXNL4A"	"40-60"	"N"
"CYTH14"	0.056934654963889	0.282375841127328	0.298	0.214	1	"Other"	"CYTH1"	"40-60"	"N"
"NPTN4"	0.0569822626249872	-0.327173040990195	0.197	0.276	1	"Other"	"NPTN"	"40-60"	"N"
"CAST4"	0.0574691866061303	0.330326936321725	0.532	0.49	1	"Other"	"CAST"	"40-60"	"N"
"SH3BP52"	0.0575274398739256	-0.379912587223575	0.197	0.276	1	"Other"	"SH3BP5"	"40-60"	"N"
"PPP1R104"	0.0578030320981782	-0.121145497939605	0.284	0.372	1	"Other"	"PPP1R10"	"40-60"	"N"
"MALSU13"	0.0579171489689289	-0.306607768317466	0.069	0.124	1	"Other"	"MALSU1"	"40-60"	"N"
"NIN4"	0.0579785981840636	0.460273158675119	0.312	0.234	1	"Other"	"NIN"	"40-60"	"N"
"TM9SF43"	0.0581335097493676	0.205006364862312	0.165	0.097	1	"Other"	"TM9SF4"	"40-60"	"N"
"LDHB4"	0.0582033189944304	-0.0348802110300972	0.312	0.407	1	"Other"	"LDHB"	"40-60"	"N"
"MYH94"	0.0582393595268167	0.526077304473908	0.381	0.324	1	"Other"	"MYH9"	"40-60"	"N"
"POLR2F4"	0.0583693452738682	-0.311112179177738	0.161	0.234	1	"Other"	"POLR2F"	"40-60"	"N"
"SKIL4"	0.0585027040123755	-0.145648898844632	0.399	0.517	1	"Other"	"SKIL"	"40-60"	"N"
"AIF14"	0.0590087206113374	-0.0326747260623046	0.734	0.924	1	"Other"	"AIF1"	"40-60"	"N"
"TLR24"	0.0590223143246519	0.520199369382429	0.436	0.359	1	"Other"	"TLR2"	"40-60"	"N"
"TM9SF24"	0.0590493244785738	-0.00754824201065341	0.257	0.352	1	"Other"	"TM9SF2"	"40-60"	"N"
"TCEAL44"	0.059195344349284	-0.113267839319315	0.156	0.234	1	"Other"	"TCEAL4"	"40-60"	"N"
