"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"SEPT7"	4.21696051113892e-19	0.162295828971576	0.28	0.082	1.41651920529667e-14	"Mig"	"SEPT7"	"70-80"	"male"
"TDRD3"	4.6988989295107e-19	0.386664165471035	0.218	0.047	1.57840713941194e-14	"Mig"	"TDRD3"	"70-80"	"male"
"NCOA1"	4.79240849622246e-19	0.0637364841964252	0.433	0.169	1.60981793796609e-14	"Mig"	"NCOA1"	"70-80"	"male"
"NRXN3"	5.15726270417005e-19	0.217328750641258	0.365	0.135	1.73237611495776e-14	"Mig"	"NRXN3"	"70-80"	"male"
"MARK3"	7.2381680382576e-19	0.281833384037015	0.233	0.056	2.43137302573111e-14	"Mig"	"MARK3"	"70-80"	"male"
"STXBP5"	7.42542310480537e-19	0.246424158545823	0.314	0.104	2.49427387513517e-14	"Mig"	"STXBP5"	"70-80"	"male"
"PAPD4"	7.52030472255094e-19	0.498185692002232	0.177	0.025	2.52614555935209e-14	"Mig"	"PAPD4"	"70-80"	"male"
"GPHN"	7.72411819581172e-19	0.138880089795573	0.489	0.204	2.59460854315512e-14	"Mig"	"GPHN"	"70-80"	"male"
"TAOK3"	8.14916032708271e-19	0.394384667817228	0.235	0.058	2.73738444547035e-14	"Mig"	"TAOK3"	"70-80"	"male"
"GRIA2"	8.29903828211736e-19	0.189869956368375	0.293	0.091	2.78772994934604e-14	"Mig"	"GRIA2"	"70-80"	"male"
"DMD"	8.3878295398566e-19	0.152903752369426	0.272	0.078	2.81755582073323e-14	"Mig"	"DMD"	"70-80"	"male"
"TF"	8.80050749776562e-19	0.590742492255331	0.166	0.02	2.95617847357445e-14	"Mig"	"TF"	"70-80"	"male"
"SPDYE2"	9.6888563531717e-19	0.870205224637661	0.134	0.004	3.25458373759391e-14	"Mig"	"SPDYE2"	"70-80"	"male"
"ARAP2"	1.02045936414453e-18	0.233719895665343	0.28	0.084	3.42782505009791e-14	"Mig"	"ARAP2"	"70-80"	"male"
"RERE"	1.06887522675832e-18	0.0207171952415517	0.308	0.1	3.59045877420386e-14	"Mig"	"RERE"	"70-80"	"male"
"RNF111"	1.13328318609931e-18	0.851408422217018	0.148	0.011	3.80681155042619e-14	"Mig"	"RNF111"	"70-80"	"male"
"PPP3CA"	1.27745963740578e-18	0.138862353232635	0.37	0.136	4.29111466800974e-14	"Mig"	"PPP3CA"	"70-80"	"male"
"OSBPL1A"	1.2870057516099e-18	0.195523692401021	0.241	0.062	4.32318102023281e-14	"Mig"	"OSBPL1A"	"70-80"	"male"
"RBM6"	1.28986920669753e-18	0.155200532697875	0.322	0.109	4.33279965221769e-14	"Mig"	"RBM6"	"70-80"	"male"
"PTPRG"	1.36459601205968e-18	0.110581177732546	0.315	0.104	4.58381446410968e-14	"Mig"	"PTPRG"	"70-80"	"male"
"SHROOM3"	1.37698908674223e-18	0.171015872787453	0.263	0.075	4.62544404127582e-14	"Mig"	"SHROOM3"	"70-80"	"male"
"LINC01322"	1.39591089136511e-18	0.773889343339844	0.144	0.009	4.68900427518454e-14	"Mig"	"LINC01322"	"70-80"	"male"
"RIMKLB"	1.66710053170407e-18	0.606956800698899	0.174	0.025	5.59995739604714e-14	"Mig"	"RIMKLB"	"70-80"	"male"
"CPEB3"	2.08285822556376e-18	0.312302887344997	0.258	0.073	6.99652906549121e-14	"Mig"	"CPEB3"	"70-80"	"male"
"TMCC1"	2.13138926474707e-18	0.409047900501204	0.187	0.033	7.15954967921187e-14	"Mig"	"TMCC1"	"70-80"	"male"
"RP11-417F21.1"	2.42907757345101e-18	0.936857387648111	0.131	0.004	8.15951447697928e-14	"Mig"	"RP11-417F21.1"	"70-80"	"male"
"RP11-679C8.2"	2.43215748838846e-18	0.486317850395726	0.203	0.042	8.16986021924567e-14	"Mig"	"RP11-679C8.2"	"70-80"	"male"
"FTX"	2.68664705751587e-18	0.0774014097051756	0.485	0.204	9.02471613090155e-14	"Mig"	"FTX"	"70-80"	"male"
"TNRC6A"	2.75687511584207e-18	0.15045767293027	0.286	0.089	9.2606192016251e-14	"Mig"	"TNRC6A"	"70-80"	"male"
"NR2F1-AS1"	2.76361684787819e-18	0.446970010551087	0.202	0.042	9.28326535370763e-14	"Mig"	"NR2F1-AS1"	"70-80"	"male"
"SENP6"	2.87178757845782e-18	0.56553615518817	0.169	0.024	9.64662165479767e-14	"Mig"	"SENP6"	"70-80"	"male"
"HNRNPDL"	2.88289398474897e-18	0.655521823315468	0.192	0.036	9.68392918417027e-14	"Mig"	"HNRNPDL"	"70-80"	"male"
"RNF13"	3.14389645482352e-18	0.667165676916372	0.179	0.029	1.05606625813977e-13	"Mig"	"RNF13"	"70-80"	"male"
"ZCCHC11"	3.52285743823712e-18	0.455263651537364	0.202	0.042	1.18336304207823e-13	"Mig"	"ZCCHC11"	"70-80"	"male"
"ACSL3"	4.19073009917787e-18	0.54503823373938	0.197	0.04	1.40770814761484e-13	"Mig"	"ACSL3"	"70-80"	"male"
"ST7"	4.19626266216632e-18	0.348043711982434	0.198	0.04	1.40956659084829e-13	"Mig"	"ST7"	"70-80"	"male"
"ATP1B1"	4.49765405724626e-18	0.908815155633564	0.192	0.038	1.51080697436959e-13	"Mig"	"ATP1B1"	"70-80"	"male"
"POU2F1"	5.03734456917528e-18	0.218428296587959	0.269	0.08	1.69209441423167e-13	"Mig"	"POU2F1"	"70-80"	"male"
"TAF15"	5.04681299779871e-18	0.408964279180466	0.185	0.033	1.69527495409057e-13	"Mig"	"TAF15"	"70-80"	"male"
"AC074391.1"	5.76525494331209e-18	0.214624307119584	0.233	0.06	1.93660678800796e-13	"Mig"	"AC074391.1"	"70-80"	"male"
"HES1"	6.02662205323014e-18	0.98105392493025	0.156	0.018	2.02440261390053e-13	"Mig"	"HES1"	"70-80"	"male"
"MLLT10"	6.24873816969144e-18	0.358864286979184	0.216	0.051	2.09901363858105e-13	"Mig"	"MLLT10"	"70-80"	"male"
"ANKRD17"	6.25167247006393e-18	0.331770108836427	0.21	0.047	2.09999929941918e-13	"Mig"	"ANKRD17"	"70-80"	"male"
"MIR4300HG"	6.28328915324316e-18	0.868322655479581	0.159	0.02	2.11061965946591e-13	"Mig"	"MIR4300HG"	"70-80"	"male"
"ARHGAP26"	6.30496343004611e-18	0.147031593030229	0.352	0.129	2.11790026578679e-13	"Mig"	"ARHGAP26"	"70-80"	"male"
"ZNF518A"	6.38572960801388e-18	0.326613985390081	0.21	0.047	2.14503043262794e-13	"Mig"	"ZNF518A"	"70-80"	"male"
"NKAIN2"	7.44175532623615e-18	0.336032868700824	0.24	0.065	2.49976003163599e-13	"Mig"	"NKAIN2"	"70-80"	"male"
"GRAMD3"	8.77043408455146e-18	0.171176260276865	0.357	0.135	2.94607651334168e-13	"Mig"	"GRAMD3"	"70-80"	"male"
"ATP13A4"	9.22598541741309e-18	0.256532771620156	0.241	0.065	3.09910076156323e-13	"Mig"	"ATP13A4"	"70-80"	"male"
"MEF2C"	1.05325674055219e-17	0.335529186625643	0.221	0.055	3.53799471718887e-13	"Mig"	"MEF2C"	"70-80"	"male"
"IPO9-AS1"	1.12093953260706e-17	0.856736088013979	0.127	0.004	3.76534798398036e-13	"Mig"	"IPO9-AS1"	"70-80"	"male"
"ADHFE1"	1.16016828970721e-17	0.871438142778896	0.127	0.004	3.89712130195549e-13	"Mig"	"ADHFE1"	"70-80"	"male"
"NR3C2"	1.19018999886076e-17	0.330425009309095	0.227	0.058	3.99796722517318e-13	"Mig"	"NR3C2"	"70-80"	"male"
"PBX1"	1.20001471628947e-17	0.0414298740949186	0.314	0.107	4.03096943348797e-13	"Mig"	"PBX1"	"70-80"	"male"
"MTSS1L"	1.30520510887918e-17	0.199918732094843	0.296	0.098	4.38431448123605e-13	"Mig"	"MTSS1L"	"70-80"	"male"
"UTY"	1.4032084824513e-17	0.420232553182004	0.188	0.036	4.71351761340215e-13	"Mig"	"UTY"	"70-80"	"male"
"BRINP3"	1.4214928974354e-17	0.379576936532391	0.232	0.062	4.77493679177524e-13	"Mig"	"BRINP3"	"70-80"	"male"
"RABGAP1L"	1.57149857409798e-17	0.311729983064584	0.226	0.058	5.27882086025254e-13	"Mig"	"RABGAP1L"	"70-80"	"male"
"ACACA"	1.63065204458014e-17	0.561680138378907	0.187	0.036	5.47752328294915e-13	"Mig"	"ACACA"	"70-80"	"male"
"GAREM1"	1.71935794449244e-17	0.210540564978628	0.282	0.091	5.77549527134454e-13	"Mig"	"GAREM1"	"70-80"	"male"
"TBC1D5"	1.73255636058116e-17	0.132410081595949	0.261	0.078	5.81983007082819e-13	"Mig"	"TBC1D5"	"70-80"	"male"
"PARD3B"	1.79194135069163e-17	-0.00867333947789106	0.393	0.155	6.01931019110825e-13	"Mig"	"PARD3B"	"70-80"	"male"
"CRB1"	1.82208966238228e-17	0.127100882656941	0.317	0.111	6.12058138490832e-13	"Mig"	"CRB1"	"70-80"	"male"
"CBR4"	1.85605125283816e-17	0.531050045005921	0.16	0.022	6.23466176340867e-13	"Mig"	"CBR4"	"70-80"	"male"
"AUTS2"	1.88309029313114e-17	0.0663007898656458	0.438	0.182	6.32548860365681e-13	"Mig"	"AUTS2"	"70-80"	"male"
"PTCHD1-AS"	2.16605379386011e-17	0.212154148667884	0.298	0.1	7.2759912989555e-13	"Mig"	"PTCHD1-AS"	"70-80"	"male"
"ZMYM2"	2.58168031006099e-17	0.540159412911205	0.179	0.033	8.67212232952587e-13	"Mig"	"ZMYM2"	"70-80"	"male"
"FNBP1"	2.70444258310984e-17	0.101414638094637	0.348	0.129	9.08449308092427e-13	"Mig"	"FNBP1"	"70-80"	"male"
"TJP1"	2.84774850696784e-17	0.0501340852544607	0.338	0.124	9.56587200975567e-13	"Mig"	"TJP1"	"70-80"	"male"
"PDE4D"	3.16502091452269e-17	0.041455109132956	0.429	0.178	1.06316217539732e-12	"Mig"	"PDE4D"	"70-80"	"male"
"AQP4"	3.30875082705774e-17	0.136781235235488	0.385	0.153	1.11144249031696e-12	"Mig"	"AQP4"	"70-80"	"male"
"MARCH6"	3.36621840030254e-17	0.349666806263194	0.211	0.051	1.13074642284563e-12	"Mig"	"MARCH6"	"70-80"	"male"
"ASAP1"	3.3759212108921e-17	0.208546824358097	0.262	0.08	1.13400569395077e-12	"Mig"	"ASAP1"	"70-80"	"male"
"KIAA1109"	3.46305138365409e-17	0.599279022366024	0.171	0.029	1.16327359028325e-12	"Mig"	"KIAA1109"	"70-80"	"male"
"NCOR1"	3.66360113392721e-17	0.333938717577273	0.232	0.064	1.23064025689749e-12	"Mig"	"NCOR1"	"70-80"	"male"
"GPATCH8"	3.90035413499855e-17	0.220479870205027	0.211	0.051	1.31016795748736e-12	"Mig"	"GPATCH8"	"70-80"	"male"
"ARID1B"	4.02015129483951e-17	-0.0128802775890415	0.311	0.107	1.35040902144954e-12	"Mig"	"ARID1B"	"70-80"	"male"
"ZNF609"	4.0371521311856e-17	0.353776311909365	0.217	0.055	1.35611977238655e-12	"Mig"	"ZNF609"	"70-80"	"male"
"AP000304.12"	4.33382819013995e-17	0.718824300917135	0.137	0.011	1.45577622734991e-12	"Mig"	"AP000304.12"	"70-80"	"male"
"PBRM1"	4.40246281823256e-17	0.455939456796712	0.171	0.029	1.4788312852725e-12	"Mig"	"PBRM1"	"70-80"	"male"
"RFTN2"	4.44767576332138e-17	0.350241669442996	0.225	0.06	1.49401876565728e-12	"Mig"	"RFTN2"	"70-80"	"male"
"RGS7"	4.44933906201424e-17	0.273403124960764	0.294	0.1	1.4945774843212e-12	"Mig"	"RGS7"	"70-80"	"male"
"AKAP9"	4.54132243956497e-17	0.247807278264714	0.242	0.069	1.52547562067427e-12	"Mig"	"AKAP9"	"70-80"	"male"
"RP11-296O14.3"	4.80353377666387e-17	0.711556109158749	0.137	0.011	1.61355503091916e-12	"Mig"	"RP11-296O14.3"	"70-80"	"male"
"BCAS3"	5.0271655622829e-17	0.0775413958944902	0.339	0.125	1.68867518402645e-12	"Mig"	"BCAS3"	"70-80"	"male"
"RP11-776H12.1"	5.46172401484299e-17	0.401226500747902	0.209	0.051	1.83464771382591e-12	"Mig"	"RP11-776H12.1"	"70-80"	"male"
"SPDYE5"	5.48052767805501e-17	0.799178694557818	0.122	0.004	1.84096405233546e-12	"Mig"	"SPDYE5"	"70-80"	"male"
"NOTCH2"	5.53200382020129e-17	0.712339753378639	0.143	0.015	1.85825540324381e-12	"Mig"	"NOTCH2"	"70-80"	"male"
"PLPP1"	5.88760544032641e-17	0.443221678151383	0.167	0.027	1.97770554346005e-12	"Mig"	"PLPP1"	"70-80"	"male"
"CHCHD3"	5.98296744613757e-17	0.60929069011411	0.163	0.025	2.00973859483207e-12	"Mig"	"CHCHD3"	"70-80"	"male"
"BICD1"	6.21386825154399e-17	0.194101479704846	0.254	0.076	2.08730048437614e-12	"Mig"	"BICD1"	"70-80"	"male"
"PTBP2"	6.75398409731264e-17	0.436081837350321	0.16	0.024	2.26873079812829e-12	"Mig"	"PTBP2"	"70-80"	"male"
"PDK4"	7.35949978462302e-17	0.822561009730562	0.165	0.027	2.47212957265272e-12	"Mig"	"PDK4"	"70-80"	"male"
"FOXO1"	7.50508990185602e-17	0.144308959467053	0.244	0.071	2.52103474893245e-12	"Mig"	"FOXO1"	"70-80"	"male"
"PPM1G"	8.02290081222084e-17	0.569511552217362	0.162	0.025	2.6949726118331e-12	"Mig"	"PPM1G"	"70-80"	"male"
"GPM6B"	8.07769204547479e-17	0.0618300976051298	0.491	0.215	2.71337753499544e-12	"Mig"	"GPM6B"	"70-80"	"male"
"TOM1L2"	8.19911438739619e-17	0.12055319367237	0.263	0.082	2.75416451387026e-12	"Mig"	"TOM1L2"	"70-80"	"male"
"IL3RA"	1.02963618535043e-16	0.76003933797107	0.124	0.005	3.45865091021061e-12	"Mig"	"IL3RA"	"70-80"	"male"
"PDE1A"	1.03020450671341e-16	0.45936911828965	0.162	0.025	3.46055995850103e-12	"Mig"	"PDE1A"	"70-80"	"male"
"ITGA9"	1.14890070255895e-16	0.657069697666206	0.145	0.016	3.85927234996577e-12	"Mig"	"ITGA9"	"70-80"	"male"
"KMT2C"	1.16005465653267e-16	0.177693886035871	0.292	0.1	3.89673959675889e-12	"Mig"	"KMT2C"	"70-80"	"male"
"WASF3"	1.27232679865471e-16	0.538532894432551	0.168	0.029	4.27387294936103e-12	"Mig"	"WASF3"	"70-80"	"male"
"USP39"	1.42151420695848e-16	0.00293206283956859	0.338	0.125	4.77500837259422e-12	"Mig"	"USP39"	"70-80"	"male"
"SIPA1L1"	1.54089224261703e-16	0.236493864518983	0.26	0.082	5.17601113217487e-12	"Mig"	"SIPA1L1"	"70-80"	"male"
"EXOC6B"	1.58095235641375e-16	0.227506709483066	0.262	0.084	5.31057706042942e-12	"Mig"	"EXOC6B"	"70-80"	"male"
"GNAQ"	1.63967214734934e-16	-0.00194624058682891	0.416	0.171	5.50782271016116e-12	"Mig"	"GNAQ"	"70-80"	"male"
"UBR2"	1.69979621955712e-16	0.324560071449475	0.18	0.036	5.70978548111433e-12	"Mig"	"UBR2"	"70-80"	"male"
"JUN"	1.70698128618054e-16	0.652790446115361	0.167	0.029	5.73392083840905e-12	"Mig"	"JUN"	"70-80"	"male"
"ARHGEF26"	1.74996300931142e-16	0.294642069410054	0.2	0.047	5.878300744578e-12	"Mig"	"ARHGEF26"	"70-80"	"male"
"ALCAM"	1.79828557220505e-16	0.31525298671926	0.224	0.062	6.04062106559399e-12	"Mig"	"ALCAM"	"70-80"	"male"
"EGFR"	2.0479594376002e-16	0.32063457477065	0.189	0.042	6.87930054684284e-12	"Mig"	"EGFR"	"70-80"	"male"
"RP11-444D3.1"	2.08043803693566e-16	-0.0671494236419456	0.338	0.125	6.98839940987056e-12	"Mig"	"RP11-444D3.1"	"70-80"	"male"
"TENM2"	2.0910584235933e-16	0.197026869379775	0.488	0.222	7.02407435069226e-12	"Mig"	"TENM2"	"70-80"	"male"
"SETD5"	2.15567205942848e-16	0.129097762696691	0.238	0.069	7.24111801482622e-12	"Mig"	"SETD5"	"70-80"	"male"
"PCSK5"	2.46133576089615e-16	0.326226624837804	0.211	0.055	8.26787295442626e-12	"Mig"	"PCSK5"	"70-80"	"male"
"RP11-317N12.1"	2.48653785906295e-16	0.443033100919647	0.198	0.047	8.35252932237836e-12	"Mig"	"RP11-317N12.1"	"70-80"	"male"
"ZNF565"	2.61134970154303e-16	0.709479840755135	0.128	0.009	8.77178478245319e-12	"Mig"	"ZNF565"	"70-80"	"male"
"MYO10"	2.91446575296425e-16	0.261654877529593	0.211	0.055	9.78998191078221e-12	"Mig"	"MYO10"	"70-80"	"male"
"PTN"	2.99854556710968e-16	0.202727870263142	0.245	0.075	1.00724144144781e-11	"Mig"	"PTN"	"70-80"	"male"
"EPB41L2"	3.11934358199312e-16	0.417777571638951	0.188	0.042	1.04781870262731e-11	"Mig"	"EPB41L2"	"70-80"	"male"
"VWA8"	3.15837088771654e-16	0.328785231126216	0.191	0.044	1.06092836489286e-11	"Mig"	"VWA8"	"70-80"	"male"
"USP34"	3.30485196169889e-16	0.14579942909227	0.243	0.073	1.11013282245427e-11	"Mig"	"USP34"	"70-80"	"male"
"RAD51B"	3.32624839118034e-16	0.266722706811409	0.208	0.053	1.11732009708139e-11	"Mig"	"RAD51B"	"70-80"	"male"
"TRIM9"	3.34119584306636e-16	0.0312550906322038	0.326	0.122	1.12234109564442e-11	"Mig"	"TRIM9"	"70-80"	"male"
"DMXL2"	3.40677645099884e-16	0.557300835092867	0.145	0.018	1.14437027765502e-11	"Mig"	"DMXL2"	"70-80"	"male"
"NBEAL1"	3.43701145705064e-16	0.368733378025991	0.172	0.033	1.15452651853788e-11	"Mig"	"NBEAL1"	"70-80"	"male"
"TSC22D1"	3.55694223365568e-16	0.30306004223477	0.213	0.056	1.19481246570728e-11	"Mig"	"TSC22D1"	"70-80"	"male"
"RP11-318K12.2"	4.50066818198776e-16	0.880636982303966	0.108	0	1.51181944901151e-11	"Mig"	"RP11-318K12.2"	"70-80"	"male"
"ACTG1"	4.91095376839246e-16	0.58214791745003	0.173	0.035	1.64963848034071e-11	"Mig"	"ACTG1"	"70-80"	"male"
"FBXL17"	5.06156065270554e-16	0.120492887423077	0.278	0.095	1.70022883885032e-11	"Mig"	"FBXL17"	"70-80"	"male"
"UNC5D"	5.13334511834198e-16	0.727215228364599	0.153	0.024	1.72434195870225e-11	"Mig"	"UNC5D"	"70-80"	"male"
"CTNNA3"	5.21509500485365e-16	0.412384664036327	0.179	0.038	1.75180256308039e-11	"Mig"	"CTNNA3"	"70-80"	"male"
"RP4-605O3.4"	5.24888007412806e-16	0.80054112829157	0.123	0.007	1.76315130570036e-11	"Mig"	"RP4-605O3.4"	"70-80"	"male"
"MAML2"	5.25694535420861e-16	-0.0112417114429855	0.447	0.193	1.76586051393221e-11	"Mig"	"MAML2"	"70-80"	"male"
"TMSB10"	5.29156309720694e-16	0.561401596994501	0.17	0.033	1.77748895998278e-11	"Mig"	"TMSB10"	"70-80"	"male"
"MAK"	5.4485784542973e-16	0.672726471874623	0.13	0.011	1.83023198858301e-11	"Mig"	"MAK"	"70-80"	"male"
"RP11-650J17.1"	5.53523667306868e-16	0.782791260659577	0.112	0.002	1.8593413508505e-11	"Mig"	"RP11-650J17.1"	"70-80"	"male"
"ALK"	5.70924575099774e-16	0.681380885593748	0.136	0.015	1.91779274021765e-11	"Mig"	"ALK"	"70-80"	"male"
"JPX"	5.73431133043333e-16	0.24044212528779	0.19	0.044	1.92621251900586e-11	"Mig"	"JPX"	"70-80"	"male"
"KIAA0319L"	5.80665694868274e-16	0.445079664760185	0.16	0.027	1.95051413563202e-11	"Mig"	"KIAA0319L"	"70-80"	"male"
"TRIM2"	6.90698283509685e-16	0.307172304245377	0.211	0.056	2.32012460413738e-11	"Mig"	"TRIM2"	"70-80"	"male"
"ZBTB20"	7.13762055572561e-16	0.259111017854486	0.692	0.356	2.39759812087379e-11	"Mig"	"ZBTB20"	"70-80"	"male"
"TTTY14"	7.20352250447303e-16	0.161668457921971	0.217	0.06	2.41973524447753e-11	"Mig"	"TTTY14"	"70-80"	"male"
"KLF12"	7.71931679648527e-16	0.138953394322078	0.258	0.084	2.59299570510737e-11	"Mig"	"KLF12"	"70-80"	"male"
"KCNMB2-AS1"	8.08115903789159e-16	0.534935216239756	0.172	0.035	2.71454213241816e-11	"Mig"	"KCNMB2-AS1"	"70-80"	"male"
"ARHGEF4"	8.09991044858851e-16	0.192446466872707	0.351	0.14	2.72084091878537e-11	"Mig"	"ARHGEF4"	"70-80"	"male"
"RP11-665G4.1"	8.15840261434308e-16	0.527783541771168	0.153	0.024	2.74048902218398e-11	"Mig"	"RP11-665G4.1"	"70-80"	"male"
"LINC01609"	8.23477932225103e-16	0.363265583735353	0.522	0.258	2.76614472213734e-11	"Mig"	"LINC01609"	"70-80"	"male"
"CKB"	8.36319248474718e-16	0.241862992537036	0.433	0.196	2.80927998755142e-11	"Mig"	"CKB"	"70-80"	"male"
"CPEB4"	9.2104043665265e-16	0.0626034679875684	0.295	0.105	3.09386693075992e-11	"Mig"	"CPEB4"	"70-80"	"male"
"INADL"	9.68862273271205e-16	0.326362631958017	0.213	0.058	3.2545052621453e-11	"Mig"	"INADL"	"70-80"	"male"
"CCNI"	1.01261624305721e-15	0.504717768363941	0.152	0.024	3.40147922205347e-11	"Mig"	"CCNI"	"70-80"	"male"
"DOCK7"	1.05674521557721e-15	0.0122765699180638	0.306	0.111	3.54971285364539e-11	"Mig"	"DOCK7"	"70-80"	"male"
"PHF14"	1.0759274430678e-15	0.364942509026295	0.187	0.044	3.61414787400904e-11	"Mig"	"PHF14"	"70-80"	"male"
"LRBA"	1.2001209377848e-15	0.246367653400431	0.197	0.049	4.03132624211291e-11	"Mig"	"LRBA"	"70-80"	"male"
"MBNL1"	1.23694762654025e-15	0.203456361464017	0.219	0.062	4.15503077231137e-11	"Mig"	"MBNL1"	"70-80"	"male"
"ARID4B"	1.28028192552961e-15	0.249892902228276	0.2	0.051	4.30059501604651e-11	"Mig"	"ARID4B"	"70-80"	"male"
"GBE1"	1.38452995614146e-15	0.518249720419939	0.127	0.011	4.65077457567478e-11	"Mig"	"GBE1"	"70-80"	"male"
"RP11-116O11.1"	1.47063234277691e-15	0.87967679454011	0.105	0	4.94000110262191e-11	"Mig"	"RP11-116O11.1"	"70-80"	"male"
"HNRNPH1"	1.5288201398811e-15	0.686899973972219	0.144	0.02	5.1354597318746e-11	"Mig"	"HNRNPH1"	"70-80"	"male"
"MERTK"	1.59874447842152e-15	0.438195077847148	0.163	0.031	5.37034257746571e-11	"Mig"	"MERTK"	"70-80"	"male"
"QKI"	1.6468304810171e-15	0.161871169152894	0.611	0.296	5.53186826878455e-11	"Mig"	"QKI"	"70-80"	"male"
"CHPT1"	1.66502820325494e-15	0.0693925280029699	0.331	0.127	5.59299623755368e-11	"Mig"	"CHPT1"	"70-80"	"male"
"INPP4B"	1.7009756893982e-15	0.398827017749682	0.163	0.031	5.71374743825749e-11	"Mig"	"INPP4B"	"70-80"	"male"
"PPP1R12A"	1.73104506452141e-15	0.219258550185379	0.212	0.058	5.81475347623388e-11	"Mig"	"PPP1R12A"	"70-80"	"male"
"EPHA6"	1.81543088878972e-15	0.168889034030663	0.251	0.082	6.09821389853356e-11	"Mig"	"EPHA6"	"70-80"	"male"
"ARHGAP32"	1.98384007464488e-15	0.184767014636584	0.232	0.071	6.66391719473963e-11	"Mig"	"ARHGAP32"	"70-80"	"male"
"RP11-131L23.1"	2.00309349037016e-15	0.596945857998894	0.126	0.011	6.72859134350241e-11	"Mig"	"RP11-131L23.1"	"70-80"	"male"
"CDH2"	2.01366662366863e-15	0.17892662405662	0.218	0.062	6.7641075555653e-11	"Mig"	"CDH2"	"70-80"	"male"
"MIR99AHG"	2.05361663134796e-15	0.24129770877999	0.687	0.355	6.89830362636092e-11	"Mig"	"MIR99AHG"	"70-80"	"male"
"SMYD3"	2.06532190628118e-15	0.0591833642206723	0.397	0.169	6.93762281538912e-11	"Mig"	"SMYD3"	"70-80"	"male"
"LGR4"	2.13308011667063e-15	0.108147498785981	0.239	0.075	7.1652294199083e-11	"Mig"	"LGR4"	"70-80"	"male"
"CTC-498M16.4"	2.18770713165731e-15	0.454061562129754	0.181	0.042	7.34872702595007e-11	"Mig"	"CTC-498M16.4"	"70-80"	"male"
"MED13L"	2.20614485219812e-15	0.127861371550378	0.313	0.118	7.41066117301869e-11	"Mig"	"MED13L"	"70-80"	"male"
"ASH1L"	2.22679422963158e-15	0.105644298116067	0.252	0.082	7.48002449675545e-11	"Mig"	"ASH1L"	"70-80"	"male"
"FBXL7"	2.22909451810937e-15	0.131806252171601	0.519	0.24	7.48775139578118e-11	"Mig"	"FBXL7"	"70-80"	"male"
"AC002429.5"	2.42504397854902e-15	0.287491582630984	0.203	0.055	8.145965228344e-11	"Mig"	"AC002429.5"	"70-80"	"male"
"MAP4K5"	2.88824157795299e-15	0.435111650257236	0.162	0.031	9.7018922845019e-11	"Mig"	"MAP4K5"	"70-80"	"male"
"RBM26"	2.91916650824682e-15	0.390576077871553	0.184	0.044	9.80577221785188e-11	"Mig"	"RBM26"	"70-80"	"male"
"RP11-778J15.1"	3.05365698773975e-15	0.615839791047845	0.121	0.009	1.02575391875166e-10	"Mig"	"RP11-778J15.1"	"70-80"	"male"
"BIRC6"	3.19570751615533e-15	0.161990116838666	0.27	0.095	1.07347011175174e-10	"Mig"	"BIRC6"	"70-80"	"male"
"PPP1R3C"	3.20130792140929e-15	0.705978353045571	0.148	0.024	1.07535134388059e-10	"Mig"	"PPP1R3C"	"70-80"	"male"
"PHYHIPL"	3.24523872781533e-15	0.171346053635951	0.203	0.055	1.09010814106045e-10	"Mig"	"PHYHIPL"	"70-80"	"male"
"PTPRO"	3.30188168972095e-15	0.531732820799685	0.131	0.015	1.10913507839416e-10	"Mig"	"PTPRO"	"70-80"	"male"
"RP11-348J24.2"	3.36943294720344e-15	0.608342531994167	0.167	0.035	1.13182622129511e-10	"Mig"	"RP11-348J24.2"	"70-80"	"male"
"LONP2"	3.37537227844767e-15	0.310548766621768	0.184	0.044	1.13382130205336e-10	"Mig"	"LONP2"	"70-80"	"male"
"MAPK10"	3.50398935580119e-15	0.063905095248264	0.545	0.255	1.17702506450718e-10	"Mig"	"MAPK10"	"70-80"	"male"
"HERC2"	3.66118660666793e-15	0.184388813106475	0.197	0.051	1.22982919304582e-10	"Mig"	"HERC2"	"70-80"	"male"
"LGI1"	3.83839812560849e-15	0.27121273659102	0.196	0.051	1.28935631437315e-10	"Mig"	"LGI1"	"70-80"	"male"
"HMCN2"	3.87374484311864e-15	0.709312960767245	0.117	0.007	1.30122963025198e-10	"Mig"	"HMCN2"	"70-80"	"male"
"RP11-156K13.1"	3.89473271477225e-15	0.0853338584606531	0.24	0.076	1.30827966621915e-10	"Mig"	"RP11-156K13.1"	"70-80"	"male"
"ABR"	3.95986765966699e-15	0.123092701854922	0.244	0.078	1.33015914555874e-10	"Mig"	"ABR"	"70-80"	"male"
"RNF19A"	4.02751029082358e-15	0.24280579192296	0.193	0.049	1.35288098179055e-10	"Mig"	"RNF19A"	"70-80"	"male"
"SPRED1"	4.15657083746329e-15	0.541485978932996	0.147	0.024	1.39623371001229e-10	"Mig"	"SPRED1"	"70-80"	"male"
"MEGF9"	4.18894625109191e-15	0.306351023225834	0.186	0.045	1.40710893520428e-10	"Mig"	"MEGF9"	"70-80"	"male"
"RBFOX2"	4.21562457297645e-15	0.036912020338663	0.256	0.085	1.41607045030852e-10	"Mig"	"RBFOX2"	"70-80"	"male"
