"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"RSPO21"	4.47414745379529e-14	0.235866991101648	0.11	0.066	1.37767948397265e-09	"Neur"	"RSPO2"	"40-60"
"SLC8A19"	6.54920317207524e-14	0.32277903260491	0.459	0.396	2.01663064074541e-09	"Neur"	"SLC8A1"	"40-60"
"GPC58"	7.81112365030265e-14	0.437659723384729	0.201	0.145	2.40520119440119e-09	"Neur"	"GPC5"	"40-60"
"PBX19"	8.02497355503136e-14	0.3160733589924	0.325	0.26	2.47104985706526e-09	"Neur"	"PBX1"	"40-60"
"CCNL24"	8.37296488988005e-14	-0.338788400386075	0.096	0.145	2.57820334889187e-09	"Neur"	"CCNL2"	"40-60"
"EDF12"	9.28058100702871e-14	-0.294529541555645	0.077	0.123	2.85767650368428e-09	"Neur"	"EDF1"	"40-60"
"DMTN1"	9.66219379775322e-14	0.317823300575214	0.167	0.115	2.97518271420417e-09	"Neur"	"DMTN"	"40-60"
"CAMK1D8"	1.0439436794515e-13	0.323233954921566	0.358	0.294	3.21451137776707e-09	"Neur"	"CAMK1D"	"40-60"
"SORBS18"	1.63436624546951e-13	0.291199326701201	0.379	0.315	5.03254054304973e-09	"Neur"	"SORBS1"	"40-60"
"PTPRS5"	1.69031103895663e-13	0.271316626228917	0.227	0.167	5.20480575115525e-09	"Neur"	"PTPRS"	"40-60"
"ANKRD241"	1.75194236512177e-13	0.276646722234485	0.1	0.06	5.39458093068295e-09	"Neur"	"ANKRD24"	"40-60"
"GOLGA49"	2.64948986442152e-13	0.27078963170786	0.395	0.328	8.15830919052673e-09	"Neur"	"GOLGA4"	"40-60"
"SLC1A27"	3.28304985627346e-13	0.525417784094515	0.183	0.133	1.01091671174372e-08	"Neur"	"SLC1A2"	"40-60"
"SRSF22"	3.30327891033354e-13	-0.278444060592231	0.073	0.116	1.0171456420699e-08	"Neur"	"SRSF2"	"40-60"
"PSMA72"	3.34076186849246e-13	-0.264140103839894	0.086	0.133	1.0286873945462e-08	"Neur"	"PSMA7"	"40-60"
"LY86-AS11"	3.49139061524835e-13	-0.196424098870968	0.067	0.111	1.07506899824727e-08	"Neur"	"LY86-AS1"	"40-60"
"CENPP4"	3.5713483482101e-13	0.297029773994394	0.17	0.118	1.09968958338085e-08	"Neur"	"CENPP"	"40-60"
"TM2D32"	3.59132926574653e-13	-0.261948637034349	0.065	0.107	1.10584210750867e-08	"Neur"	"TM2D3"	"40-60"
"COX5A"	3.75456460468165e-13	-0.312688548410711	0.068	0.109	1.15610553307357e-08	"Neur"	"COX5A"	"40-60"
"LDLRAD49"	3.78924146797667e-13	0.263491228880858	0.349	0.283	1.16678323281937e-08	"Neur"	"LDLRAD4"	"40-60"
"COX6C2"	6.78517196425097e-13	-0.316235322151861	0.104	0.151	2.08929015123216e-08	"Neur"	"COX6C"	"40-60"
"SCN1A4"	7.69119578820865e-13	0.380781702315788	0.341	0.283	2.36827300710521e-08	"Neur"	"SCN1A"	"40-60"
"AC005592.24"	7.9727274207355e-13	0.371870207338859	0.145	0.099	2.45496222739288e-08	"Neur"	"AC005592.2"	"40-60"
"CHGB3"	8.2877891335149e-13	-0.336136131774281	0.219	0.281	2.55197602999191e-08	"Neur"	"CHGB"	"40-60"
"RAP1GAP1"	8.49549819656494e-13	-0.331406139357023	0.091	0.136	2.61593380468628e-08	"Neur"	"RAP1GAP"	"40-60"
"UQCRH1"	8.76553553768064e-13	-0.388364719444917	0.132	0.182	2.69908370276262e-08	"Neur"	"UQCRH"	"40-60"
"ETV53"	9.35757191140681e-13	0.343911510142948	0.134	0.089	2.88138354296038e-08	"Neur"	"ETV5"	"40-60"
"FAIM21"	9.86880719389115e-13	0.319729127482397	0.239	0.181	3.03880311114296e-08	"Neur"	"FAIM2"	"40-60"
"PPP2R1A1"	1.01597791604292e-12	0.273961717166085	0.147	0.099	3.12839919907936e-08	"Neur"	"PPP2R1A"	"40-60"
"RORA9"	1.14850851950474e-12	0.105432425051413	0.664	0.623	3.536487433259e-08	"Neur"	"RORA"	"40-60"
"GAPDH8"	1.21860571150479e-12	-0.300056398502886	0.318	0.38	3.75233070686554e-08	"Neur"	"GAPDH"	"40-60"
"MORF4L14"	1.24616396129131e-12	0.299109384077641	0.252	0.193	3.83718806960819e-08	"Neur"	"MORF4L1"	"40-60"
"SYT119"	1.38886380248249e-12	-0.146110997917893	0.872	0.87	4.27658942060409e-08	"Neur"	"SYT1"	"40-60"
"PHACTR25"	1.48351784228362e-12	0.269148947514806	0.139	0.093	4.56804813995974e-08	"Neur"	"PHACTR2"	"40-60"
"RP11-123M6.21"	1.59164996439036e-12	-0.200769811296851	0.063	0.104	4.90100857035078e-08	"Neur"	"RP11-123M6.2"	"40-60"
"FKBP31"	1.68161775761637e-12	-0.265234376972827	0.099	0.146	5.17803739925232e-08	"Neur"	"FKBP3"	"40-60"
"HNRNPH32"	2.0281629082947e-12	-0.277188490126639	0.07	0.112	6.24511922722105e-08	"Neur"	"HNRNPH3"	"40-60"
"STXBP5L9"	2.04666074735327e-12	-0.157391319285042	0.807	0.829	6.30207777325019e-08	"Neur"	"STXBP5L"	"40-60"
"NDRG42"	2.13113909394238e-12	-0.271742408897904	0.288	0.352	6.56220349806739e-08	"Neur"	"NDRG4"	"40-60"
"ITFG19"	2.14489722398234e-12	-0.26812448010477	0.334	0.397	6.60456753208643e-08	"Neur"	"ITFG1"	"40-60"
"PITPNC18"	2.17615349535051e-12	0.313296877474055	0.208	0.154	6.70081184288328e-08	"Neur"	"PITPNC1"	"40-60"
"UBA6-AS17"	2.26880012098754e-12	-0.384745553607994	0.159	0.212	6.98608933254484e-08	"Neur"	"UBA6-AS1"	"40-60"
"FSTL57"	2.32246055212646e-12	-0.322599770917357	0.313	0.382	7.1513205321078e-08	"Neur"	"FSTL5"	"40-60"
"SCAMP52"	2.48101234971593e-12	0.273008204814911	0.256	0.198	7.6395332272453e-08	"Neur"	"SCAMP5"	"40-60"
"PPM1L8"	2.65589782553225e-12	0.296678875339725	0.332	0.271	8.17804058437889e-08	"Neur"	"PPM1L"	"40-60"
"DKK33"	2.80964649037215e-12	-0.245240428548736	0.19	0.246	8.65146347315391e-08	"Neur"	"DKK3"	"40-60"
"NDUFA103"	2.9052704182881e-12	-0.320447005496978	0.161	0.213	8.94590867199271e-08	"Neur"	"NDUFA10"	"40-60"
"SUSD42"	3.12557524607643e-12	-0.274930547162047	0.143	0.197	9.62427129771853e-08	"Neur"	"SUSD4"	"40-60"
"ACTG16"	3.41145898729685e-12	-0.315800075936152	0.192	0.247	1.05045645136845e-07	"Neur"	"ACTG1"	"40-60"
"ATPIF12"	3.47734293660217e-12	-0.285662471629055	0.092	0.137	1.07074343703854e-07	"Neur"	"ATPIF1"	"40-60"
"GABARAPL21"	3.69611670782714e-12	-0.295337755112175	0.089	0.132	1.13810825667413e-07	"Neur"	"GABARAPL2"	"40-60"
"CHD51"	4.12556773044765e-12	0.333370479250088	0.343	0.284	1.27034481555944e-07	"Neur"	"CHD5"	"40-60"
"SIK39"	4.75521144493664e-12	0.258121414198679	0.393	0.332	1.46422470812489e-07	"Neur"	"SIK3"	"40-60"
"KIAA12176"	4.91096756194583e-12	0.281286819511503	0.363	0.298	1.51218513167436e-07	"Neur"	"KIAA1217"	"40-60"
"FAM13B9"	6.40002153054194e-12	0.291038508688728	0.211	0.157	1.97069462968447e-07	"Neur"	"FAM13B"	"40-60"
"SLC25A32"	6.69414912366944e-12	-0.271665774875987	0.119	0.166	2.0612623981603e-07	"Neur"	"SLC25A3"	"40-60"
"PCDH79"	7.88582113725328e-12	0.334694428020634	0.408	0.356	2.42820204458303e-07	"Neur"	"PCDH7"	"40-60"
"OIP5-AS14"	8.20018585948496e-12	0.330271571201214	0.304	0.245	2.52500122985261e-07	"Neur"	"OIP5-AS1"	"40-60"
"ATRX9"	9.27425636235446e-12	0.237402421070173	0.473	0.413	2.85572901909618e-07	"Neur"	"ATRX"	"40-60"
"CAMK2D7"	9.49835105301423e-12	-0.277788861913119	0.207	0.267	2.92473225624414e-07	"Neur"	"CAMK2D"	"40-60"
"ATP5B2"	1.01947661793437e-11	-0.268968327814029	0.174	0.227	3.1391724019435e-07	"Neur"	"ATP5B"	"40-60"
"SON9"	1.06989335879522e-11	-0.2610864610159	0.263	0.323	3.29441563040225e-07	"Neur"	"SON"	"40-60"
"SEZ6L22"	1.13085365146265e-11	0.333735636080068	0.187	0.137	3.4821245635838e-07	"Neur"	"SEZ6L2"	"40-60"
"TPST13"	1.20413753052047e-11	0.216574675483107	0.194	0.142	3.70778028397862e-07	"Neur"	"TPST1"	"40-60"
"STX1B1"	1.22855401961994e-11	0.247634170365286	0.118	0.077	3.78296353721372e-07	"Neur"	"STX1B"	"40-60"
"SPATA72"	1.23379680689572e-11	-0.329056878235081	0.088	0.131	3.79910712779329e-07	"Neur"	"SPATA7"	"40-60"
"MACF19"	1.25178299491307e-11	0.268133516865119	0.463	0.406	3.85449019793633e-07	"Neur"	"MACF1"	"40-60"
"FAM168A9"	1.36557500706679e-11	0.23940213776419	0.246	0.189	4.20487856176005e-07	"Neur"	"FAM168A"	"40-60"
"RIMS29"	1.37036306201615e-11	0.16133072485385	0.734	0.7	4.21962194056012e-07	"Neur"	"RIMS2"	"40-60"
"EPHA66"	1.39385391477085e-11	-0.350636980299884	0.29	0.351	4.2919549743624e-07	"Neur"	"EPHA6"	"40-60"
"SRRM32"	1.41714636365411e-11	0.231546575574389	0.336	0.276	4.36367708296374e-07	"Neur"	"SRRM3"	"40-60"
"WWOX9"	1.55750258879279e-11	0.138919048146061	0.414	0.346	4.79586197141077e-07	"Neur"	"WWOX"	"40-60"
"DDX3X3"	1.67901541429549e-11	0.30113967892205	0.122	0.081	5.17002426369868e-07	"Neur"	"DDX3X"	"40-60"
"RNF1506"	1.72418588684659e-11	-0.211756769813553	0.152	0.206	5.30911318277803e-07	"Neur"	"RNF150"	"40-60"
"OCIAD14"	1.75113798269480e-11	-0.274047892115418	0.185	0.237	5.39210407631384e-07	"Neur"	"OCIAD1"	"40-60"
"FMN13"	1.80061467362871e-11	0.328619446395745	0.297	0.241	5.54445270303752e-07	"Neur"	"FMN1"	"40-60"
"UTRN8"	1.84658176724008e-11	0.232594609229127	0.113	0.074	5.68599457768564e-07	"Neur"	"UTRN"	"40-60"
"NMT15"	1.90984405864724e-11	0.21233024211612	0.117	0.076	5.88079182538657e-07	"Neur"	"NMT1"	"40-60"
"LENG87"	1.99292871436144e-11	0.180278302681512	0.157	0.11	6.13662609726174e-07	"Neur"	"LENG8"	"40-60"
"DGKZ2"	2.00876652919937e-11	0.257440945983164	0.177	0.127	6.18539389671069e-07	"Neur"	"DGKZ"	"40-60"
"BEX21"	2.30064416188715e-11	-0.325898235803483	0.151	0.2	7.08414350328292e-07	"Neur"	"BEX2"	"40-60"
"SPEN9"	2.39869262996564e-11	0.354293192244201	0.174	0.127	7.38605434619019e-07	"Neur"	"SPEN"	"40-60"
"FKBP2"	2.44457454910862e-11	-0.338651882084367	0.065	0.103	7.52733395161526e-07	"Neur"	"FKBP2"	"40-60"
"SPTBN44"	2.69105737605543e-11	0.282659295197772	0.341	0.283	8.28630387234987e-07	"Neur"	"SPTBN4"	"40-60"
"ARPC5L"	2.69148231668911e-11	-0.328106235709048	0.07	0.108	8.2876123495491e-07	"Neur"	"ARPC5L"	"40-60"
"BAZ2B9"	2.71654592429452e-11	0.315442439977357	0.327	0.268	8.36478821008767e-07	"Neur"	"BAZ2B"	"40-60"
"PLCB19"	2.76002028300363e-11	0.288316430867666	0.632	0.63	8.49865445542477e-07	"Neur"	"PLCB1"	"40-60"
"TMEM1602"	2.98184616701596e-11	-0.367682888922619	0.09	0.131	9.18170071747555e-07	"Neur"	"TMEM160"	"40-60"
"SFXN53"	3.21648126002616e-11	0.197124212967098	0.151	0.105	9.90418909587254e-07	"Neur"	"SFXN5"	"40-60"
"TSPYL42"	3.24574214926944e-11	0.261310715497927	0.178	0.129	9.99428922603046e-07	"Neur"	"TSPYL4"	"40-60"
"LMBRD16"	3.44544347119133e-11	-0.320051376197567	0.151	0.201	1.06092095364924e-06	"Neur"	"LMBRD1"	"40-60"
"PISD1"	3.68020717727338e-11	-0.298457797965472	0.076	0.115	1.13320939402602e-06	"Neur"	"PISD"	"40-60"
"PRKCB9"	3.75386038671999e-11	0.302414597740354	0.434	0.383	1.15588869027882e-06	"Neur"	"PRKCB"	"40-60"
"NCS11"	4.05546127178958e-11	0.157042947512116	0.1	0.063	1.24875763480945e-06	"Neur"	"NCS1"	"40-60"
"FRMD59"	4.39678236266382e-11	0.315067430917777	0.414	0.361	1.35385722511144e-06	"Neur"	"FRMD5"	"40-60"
"GLTSCR1L9"	4.77292830574719e-11	0.145921600936721	0.179	0.129	1.46968008390567e-06	"Neur"	"GLTSCR1L"	"40-60"
"DDX179"	4.84200208447124e-11	-0.221522277139203	0.331	0.389	1.49094928185039e-06	"Neur"	"DDX17"	"40-60"
"MYT1L9"	4.84317659753197e-11	0.225799515245454	0.567	0.535	1.49131093791204e-06	"Neur"	"MYT1L"	"40-60"
"DYNLL21"	5.73413871016164e-11	0.242277554621304	0.183	0.135	1.76565599163297e-06	"Neur"	"DYNLL2"	"40-60"
"MTCH12"	5.91611774024139e-11	-0.296989927642689	0.152	0.199	1.82169097457513e-06	"Neur"	"MTCH1"	"40-60"
"BRINP15"	6.14246262247553e-11	0.27356187776223	0.346	0.292	1.89138709071266e-06	"Neur"	"BRINP1"	"40-60"
"ZRANB29"	6.96455330570417e-11	-0.257761083156703	0.296	0.353	2.14452525389243e-06	"Neur"	"ZRANB2"	"40-60"
"MYO5A9"	7.07806698199226e-11	0.293285756386968	0.382	0.325	2.17947838509506e-06	"Neur"	"MYO5A"	"40-60"
"CAMK2A1"	7.12836641592282e-11	0.346707601992507	0.278	0.226	2.19496658679096e-06	"Neur"	"CAMK2A"	"40-60"
"BRD45"	7.80504506010898e-11	0.264334690358229	0.137	0.095	2.40332947490876e-06	"Neur"	"BRD4"	"40-60"
"CACNG23"	7.86798160259693e-11	0.305061152772515	0.188	0.139	2.42270889507165e-06	"Neur"	"CACNG2"	"40-60"
"RBM259"	8.88594561725403e-11	0.307684742735785	0.557	0.506	2.73616037446486e-06	"Neur"	"RBM25"	"40-60"
"CHCHD21"	1.265213670939e-10	-0.257696133284115	0.074	0.112	3.89584593555538e-06	"Neur"	"CHCHD2"	"40-60"
"CHN27"	1.42387741995141e-10	-0.333926426779696	0.21	0.269	4.38440335151438e-06	"Neur"	"CHN2"	"40-60"
"PNMA31"	1.53832025620027e-10	-0.33316492931906	0.085	0.123	4.73679573289186e-06	"Neur"	"PNMA3"	"40-60"
"OGT2"	1.54368586755521e-10	-0.305763324631461	0.124	0.169	4.753317523376e-06	"Neur"	"OGT"	"40-60"
"CDC421"	1.55999238577159e-10	-0.238839829182396	0.083	0.123	4.80352855426788e-06	"Neur"	"CDC42"	"40-60"
"RP11-37B2.15"	1.61901997750114e-10	0.304748823129493	0.104	0.068	4.9852863147215e-06	"Neur"	"RP11-37B2.1"	"40-60"
"MARCH19"	1.72917846292417e-10	-0.143635899995473	0.203	0.262	5.3244863230361e-06	"Neur"	"MARCH1"	"40-60"
"SYN28"	1.78792574059873e-10	-0.228724700570667	0.373	0.433	5.50538094045162e-06	"Neur"	"SYN2"	"40-60"
"CISD11"	2.04223568124761e-10	-0.26811537670436	0.069	0.105	6.28845210969764e-06	"Neur"	"CISD1"	"40-60"
"AHCYL27"	2.12729364727175e-10	0.259425497021675	0.181	0.133	6.55036259867917e-06	"Neur"	"AHCYL2"	"40-60"
"GRIK44"	2.15761436008756e-10	0.312982403636219	0.106	0.071	6.64372613758161e-06	"Neur"	"GRIK4"	"40-60"
"RTN18"	2.26452599299881e-10	-0.227916390663811	0.451	0.507	6.97292843764194e-06	"Neur"	"RTN1"	"40-60"
"AUTS29"	2.29080541705089e-10	0.26697740148577	0.503	0.456	7.05384804018311e-06	"Neur"	"AUTS2"	"40-60"
"SIPA1L34"	2.53709770131205e-10	0.202149414032991	0.104	0.068	7.81223124188007e-06	"Neur"	"SIPA1L3"	"40-60"
"PDE1A9"	2.74811655554499e-10	-0.127981055931723	0.321	0.397	8.46200049783412e-06	"Neur"	"PDE1A"	"40-60"
"NGFRAP15"	2.81593298963617e-10	-0.292234764852903	0.292	0.341	8.6708208616877e-06	"Neur"	"NGFRAP1"	"40-60"
"STMN11"	3.23154777703079e-10	-0.334297528387575	0.236	0.284	9.9505819150332e-06	"Neur"	"STMN1"	"40-60"
"SF3B19"	3.72531183072256e-10	-0.234809202609428	0.135	0.181	1.14709801891609e-05	"Neur"	"SF3B1"	"40-60"
"CPEB48"	3.74810541162931e-10	0.245630580376545	0.28	0.226	1.1541166183489e-05	"Neur"	"CPEB4"	"40-60"
"IL1RAPL19"	3.77018752582642e-10	0.238251640481808	0.612	0.573	1.16091614295247e-05	"Neur"	"IL1RAPL1"	"40-60"
"PPP6R28"	4.12239231228018e-10	0.202539105337276	0.171	0.125	1.26936704079731e-05	"Neur"	"PPP6R2"	"40-60"
"OSBPL35"	4.25349735832267e-10	0.282664868953862	0.153	0.11	1.30973690657472e-05	"Neur"	"OSBPL3"	"40-60"
"HMGN31"	4.51106733103788e-10	-0.232342376875713	0.084	0.124	1.38904785257318e-05	"Neur"	"HMGN3"	"40-60"
"RBX11"	4.57901075773931e-10	-0.27923278277599	0.073	0.11	1.40996899252309e-05	"Neur"	"RBX1"	"40-60"
"RAB3A1"	4.88320521202989e-10	0.26073016641201	0.156	0.113	1.50363654888824e-05	"Neur"	"RAB3A"	"40-60"
"AP2B12"	5.16331168360528e-10	0.222017046644825	0.113	0.076	1.58988693361574e-05	"Neur"	"AP2B1"	"40-60"
"MYH106"	5.42140906136871e-10	0.204501584264442	0.308	0.253	1.66936027817665e-05	"Neur"	"MYH10"	"40-60"
"MSL11"	5.98764894756148e-10	-0.283774445997125	0.072	0.108	1.84371686393313e-05	"Neur"	"MSL1"	"40-60"
"LRRC4C9"	6.68446423110365e-10	0.388063980088845	0.509	0.474	2.05828022604143e-05	"Neur"	"LRRC4C"	"40-60"
"GALNT137"	6.69374703133675e-10	-0.353542861693749	0.28	0.337	2.06113858588921e-05	"Neur"	"GALNT13"	"40-60"
"RAPGEF55"	6.81654655397025e-10	0.352888327800108	0.315	0.265	2.09895101489852e-05	"Neur"	"RAPGEF5"	"40-60"
"CACNA1C8"	8.4136129797982e-10	0.254393513615339	0.445	0.396	2.59071970873946e-05	"Neur"	"CACNA1C"	"40-60"
"EPC24"	8.66482348032807e-10	0.260654927466642	0.13	0.091	2.66807244606262e-05	"Neur"	"EPC2"	"40-60"
"CSTF31"	9.03215085398915e-10	-0.231494544168124	0.066	0.1	2.78117989096034e-05	"Neur"	"CSTF3"	"40-60"
"SLF11"	9.64626216007556e-10	-0.22506731821677	0.115	0.158	2.97027704433047e-05	"Neur"	"SLF1"	"40-60"
"ANK29"	9.78773092307607e-10	0.17504302902997	0.66	0.627	3.01383810583358e-05	"Neur"	"ANK2"	"40-60"
"TCEB23"	1.00732577494675e-09	-0.254041148102986	0.088	0.126	3.10175752621602e-05	"Neur"	"TCEB2"	"40-60"
"SUZ12P19"	1.01843467316436e-09	0.165753679370813	0.297	0.241	3.1359640456077e-05	"Neur"	"SUZ12P1"	"40-60"
"TTC289"	1.03701811092405e-09	0.332064603061386	0.209	0.161	3.19318616715733e-05	"Neur"	"TTC28"	"40-60"
"ADGRB21"	1.07599827226012e-09	0.181112841977314	0.108	0.072	3.31321387994336e-05	"Neur"	"ADGRB2"	"40-60"
"REEP21"	1.09617941031519e-09	0.218009665528604	0.158	0.115	3.37535564024254e-05	"Neur"	"REEP2"	"40-60"
"MAN2A21"	1.16494100263963e-09	-0.238558824053212	0.067	0.102	3.58708633532796e-05	"Neur"	"MAN2A2"	"40-60"
"RNF2209"	1.30904785170755e-09	0.424295935666688	0.155	0.114	4.03082014497788e-05	"Neur"	"RNF220"	"40-60"
"CAMTA19"	1.39983576386694e-09	0.234013977804421	0.483	0.437	4.31037428409908e-05	"Neur"	"CAMTA1"	"40-60"
"SCN3A3"	1.4280349961203e-09	-0.249599732933435	0.227	0.276	4.39720536005363e-05	"Neur"	"SCN3A"	"40-60"
"TSPAN73"	1.45869722726531e-09	-0.306560685720564	0.254	0.303	4.49162050219536e-05	"Neur"	"TSPAN7"	"40-60"
"TNK22"	1.68782529797418e-09	-0.213151857645787	0.068	0.103	5.1971516575221e-05	"Neur"	"TNK2"	"40-60"
"RHBDD22"	1.90610694418822e-09	0.167408655937614	0.131	0.092	5.86928450254435e-05	"Neur"	"RHBDD2"	"40-60"
"AP2A11"	2.19206553682099e-09	0.239961316168262	0.104	0.07	6.74980820097921e-05	"Neur"	"AP2A1"	"40-60"
"TAPT1-AS17"	2.32272682620425e-09	0.309368831386381	0.138	0.099	7.15214044324814e-05	"Neur"	"TAPT1-AS1"	"40-60"
"GIGYF29"	2.39928812174195e-09	0.236265959161041	0.17	0.127	7.38788798446781e-05	"Neur"	"GIGYF2"	"40-60"
"RAB151"	2.5150520945211e-09	-0.255897856876409	0.076	0.111	7.74434840944938e-05	"Neur"	"RAB15"	"40-60"
"HNRNPU-AS11"	2.52522185613544e-09	-0.210180700131263	0.066	0.1	7.77566313941225e-05	"Neur"	"HNRNPU-AS1"	"40-60"
"SUPT3H9"	2.56699541617871e-09	0.210021788665781	0.27	0.217	7.90429228549747e-05	"Neur"	"SUPT3H"	"40-60"
"DNAJB6"	2.57247638971797e-09	0.233183455948765	0.105	0.071	7.92116929921958e-05	"Neur"	"DNAJB6"	"40-60"
"CACNA1A8"	2.8823357681214e-09	0.140628704950224	0.558	0.504	8.87528829719942e-05	"Neur"	"CACNA1A"	"40-60"
"SNRPN1"	3.37828054698371e-09	0.214337819822697	0.181	0.137	0.000104024014602723	"Neur"	"SNRPN"	"40-60"
"ADAMTS174"	3.57482215791103e-09	0.174442247689501	0.111	0.075	0.000110075923886396	"Neur"	"ADAMTS17"	"40-60"
"HOOK34"	3.64524100239986e-09	0.196483843795779	0.137	0.098	0.000112244260945896	"Neur"	"HOOK3"	"40-60"
"NSMAF2"	3.74669236361248e-09	-0.247943376531357	0.107	0.146	0.000115368151260355	"Neur"	"NSMAF"	"40-60"
"SMARCC18"	3.82005822195707e-09	0.195598125302229	0.126	0.089	0.000117627232770502	"Neur"	"SMARCC1"	"40-60"
"KCNB12"	4.18873996095097e-09	0.280139605942848	0.237	0.189	0.000128979680877602	"Neur"	"KCNB1"	"40-60"
"SMARCA42"	4.38599566075776e-09	0.242143761370614	0.172	0.128	0.000135053578386053	"Neur"	"SMARCA4"	"40-60"
"ABR7"	4.39688580474529e-09	0.250942957576668	0.212	0.166	0.000135388907699717	"Neur"	"ABR"	"40-60"
"UBE3A7"	4.48659234315862e-09	-0.295962807329413	0.164	0.208	0.00013815115143054	"Neur"	"UBE3A"	"40-60"
"SUN12"	4.96323715982775e-09	-0.192319711072931	0.111	0.152	0.000152827998625416	"Neur"	"SUN1"	"40-60"
"ATP2A23"	5.04836015087984e-09	-0.258050268342439	0.209	0.255	0.000155449105765892	"Neur"	"ATP2A2"	"40-60"
"ARF12"	5.15019348472646e-09	-0.191619429095349	0.122	0.163	0.000158584757781697	"Neur"	"ARF1"	"40-60"
"ENO14"	5.3998445403957e-09	-0.223667880912387	0.105	0.144	0.000166272013087864	"Neur"	"ENO1"	"40-60"
"H3F3B2"	6.71951526794175e-09	-0.203405733392851	0.094	0.132	0.000206907314130462	"Neur"	"H3F3B"	"40-60"
"MAGED16"	6.93411916683907e-09	-0.262792702780462	0.177	0.222	0.000213515397385309	"Neur"	"MAGED1"	"40-60"
"DLC18"	7.37317222227071e-09	0.338831020697716	0.133	0.096	0.00022703471906816	"Neur"	"DLC1"	"40-60"
"SPG73"	7.4502943514751e-09	-0.270119198207427	0.089	0.125	0.000229409463670621	"Neur"	"SPG7"	"40-60"
"FHL12"	8.24790059885869e-09	-0.211699198693684	0.108	0.146	0.000253969355240057	"Neur"	"FHL1"	"40-60"
"INSR5"	8.41817659406377e-09	0.190906378895324	0.142	0.103	0.000259212493684412	"Neur"	"INSR"	"40-60"
"PRPF82"	8.52107741632737e-09	-0.215695967769616	0.079	0.113	0.000262381015803552	"Neur"	"PRPF8"	"40-60"
"RNF1751"	8.7093716627851e-09	-0.277856005068199	0.12	0.16	0.000268178972240479	"Neur"	"RNF175"	"40-60"
"CLIP18"	8.77052760306145e-09	0.181317443718509	0.282	0.229	0.000270062085953468	"Neur"	"CLIP1"	"40-60"
"EID11"	8.83739393496279e-09	-0.304980214567587	0.126	0.165	0.000272121034045374	"Neur"	"EID1"	"40-60"
"POU6F25"	8.8518409556182e-09	0.401188231942712	0.264	0.222	0.000272565886705396	"Neur"	"POU6F2"	"40-60"
"GTF3C12"	9.035997699951e-09	0.27222862258767	0.134	0.096	0.000278236441176891	"Neur"	"GTF3C1"	"40-60"
"SNCA3"	9.3977168983705e-09	-0.222980761259443	0.188	0.236	0.000289374498734624	"Neur"	"SNCA"	"40-60"
"NEFL3"	9.57740948107761e-09	0.317107984884386	0.273	0.224	0.000294907592741342	"Neur"	"NEFL"	"40-60"
"UQCR101"	9.85410752202055e-09	-0.189152138805577	0.079	0.113	0.000303427678818057	"Neur"	"UQCR10"	"40-60"
"CDH106"	1.00487438911674e-08	-0.252058257097586	0.216	0.267	0.000309420921896827	"Neur"	"CDH10"	"40-60"
"SEPT83"	1.06164247702083e-08	-0.178996082436485	0.132	0.174	0.000326900951524253	"Neur"	"SEPT8"	"40-60"
"KIAA11099"	1.08350242415314e-08	0.237573590029746	0.326	0.275	0.000333632066445234	"Neur"	"KIAA1109"	"40-60"
"FRA10AC13"	1.09124998803626e-08	0.205869187741055	0.132	0.095	0.000336017696316127	"Neur"	"FRA10AC1"	"40-60"
"ERC19"	1.22926718997285e-08	0.1420298081156	0.449	0.391	0.00037851595313644	"Neur"	"ERC1"	"40-60"
"LRFN22"	1.27904268790682e-08	0.292909632543905	0.127	0.092	0.000393842824460269	"Neur"	"LRFN2"	"40-60"
"CDC162"	1.29828502273246e-08	-0.26211727421864	0.076	0.109	0.000399767924199779	"Neur"	"CDC16"	"40-60"
"CAMSAP29"	1.32015319647631e-08	0.233016053384964	0.288	0.237	0.000406501572258987	"Neur"	"CAMSAP2"	"40-60"
"ATP6V0A11"	1.4785085485886e-08	0.258419058294808	0.252	0.204	0.000455262352281403	"Neur"	"ATP6V0A1"	"40-60"
"KCNJ62"	1.51747728870801e-08	0.207884056134541	0.23	0.184	0.00046726160673897	"Neur"	"KCNJ6"	"40-60"
"NDUFB22"	1.88312647856226e-08	-0.186420422413319	0.091	0.127	0.000579852305278891	"Neur"	"NDUFB2"	"40-60"
"TMEM592"	1.97569509250884e-08	-0.21719537180082	0.073	0.105	0.000608356032885324	"Neur"	"TMEM59"	"40-60"
"FAAH21"	2.03429020989626e-08	-0.222903284828399	0.09	0.126	0.000626398641431257	"Neur"	"FAAH2"	"40-60"
"UBE2E29"	2.14471093651511e-08	0.237396938302441	0.45	0.408	0.000660399391571732	"Neur"	"UBE2E2"	"40-60"
"TRERF11"	2.25084654474977e-08	0.228839958346377	0.161	0.121	0.000693080668059349	"Neur"	"TRERF1"	"40-60"
"LINC-PINT9"	2.2882980299175e-08	0.256750064095185	0.324	0.275	0.000704612729372195	"Neur"	"LINC-PINT"	"40-60"
"GRIA49"	2.49918759840259e-08	-0.219972526353848	0.53	0.58	0.000769549845300126	"Neur"	"GRIA4"	"40-60"
"TMEM38A1"	2.52137121897029e-08	0.182401250772833	0.105	0.073	0.000776380625745333	"Neur"	"TMEM38A"	"40-60"
