"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"KIAA03682"	3.22227804694279e-17	-0.115422272412178	0.154	0.198	9.92203856214624e-13	"Neur"	"KIAA0368"
"SRGAP22"	3.30174281851262e-17	0.395818562389259	0.167	0.132	1.01667264867641e-12	"Neur"	"SRGAP2"
"CDC5L"	3.35795670223438e-17	-0.176793685504484	0.071	0.102	1.03398202775201e-12	"Neur"	"CDC5L"
"RAB2A3"	3.49299330975978e-17	-0.0940156942723147	0.207	0.257	1.07556249994123e-12	"Neur"	"RAB2A"
"TUBA1A1"	3.50604184953647e-17	-0.128838410696097	0.175	0.221	1.07958040630927e-12	"Neur"	"TUBA1A"
"RP11-475O6.1"	3.54856753528973e-17	-0.187996786766187	0.084	0.118	1.09267491546641e-12	"Neur"	"RP11-475O6.1"
"TANC23"	3.68670491688163e-17	-0.0833959997891367	0.382	0.452	1.13521017800619e-12	"Neur"	"TANC2"
"MAGI33"	3.71572987892528e-17	-0.155802165506006	0.232	0.283	1.14414754431867e-12	"Neur"	"MAGI3"
"C4orf48"	3.83147190005872e-17	-0.168866261553293	0.073	0.105	1.17978682746608e-12	"Neur"	"C4orf48"
"ULK1"	3.94663414026762e-17	-0.178367503317444	0.077	0.109	1.2152475844712e-12	"Neur"	"ULK1"
"NEK10"	4.21250213274881e-17	-0.162026345226333	0.135	0.175	1.29711365671601e-12	"Neur"	"NEK10"
"GNB13"	4.65197682202916e-17	-0.110290366743398	0.221	0.272	1.43243670303922e-12	"Neur"	"GNB1"
"BSDC1"	4.84622600247575e-17	-0.152398939641397	0.077	0.11	1.49224991068233e-12	"Neur"	"BSDC1"
"PLEKHB2"	5.00502462599067e-17	-0.143800273658168	0.118	0.157	1.54114718283505e-12	"Neur"	"PLEKHB2"
"KIFAP31"	5.07241947186646e-17	-0.143832559181052	0.221	0.27	1.56189940377712e-12	"Neur"	"KIFAP3"
"UQCRC1"	5.37457368011903e-17	-0.145832794463845	0.086	0.119	1.65493872758225e-12	"Neur"	"UQCRC1"
"AMMECR1"	5.75932488506656e-17	-0.166079138613874	0.104	0.14	1.7734113186097e-12	"Neur"	"AMMECR1"
"KIF9-AS11"	5.900602708035e-17	0.310186206528726	0.154	0.119	1.81691358585814e-12	"Neur"	"KIF9-AS1"
"ELL21"	6.62554335119783e-17	-0.135245090965753	0.121	0.16	2.04013730870084e-12	"Neur"	"ELL2"
"IFT172"	6.68800330673387e-17	-0.155721006602693	0.094	0.129	2.05936997820949e-12	"Neur"	"IFT172"
"BAALC1"	6.82977778321779e-17	-0.15071005174899	0.127	0.167	2.10302517500842e-12	"Neur"	"BAALC"
"COLQ"	7.09368012872401e-17	-0.156379566077264	0.074	0.106	2.1842859852367e-12	"Neur"	"COLQ"
"FUBP11"	8.08177370077523e-17	-0.12013769079711	0.113	0.151	2.48853975794271e-12	"Neur"	"FUBP1"
"UBE2D32"	8.33504768752369e-17	-0.117313349598382	0.169	0.214	2.56652788394229e-12	"Neur"	"UBE2D3"
"SYBU"	1.19498710773999e-16	-0.0951315646818423	0.21	0.26	3.67960430215298e-12	"Neur"	"SYBU"
"FBXL16"	1.21622708836273e-16	-0.119081951560301	0.097	0.133	3.74500645048651e-12	"Neur"	"FBXL16"
"PJA21"	1.22829629046366e-16	-0.0887905940176597	0.253	0.305	3.78216993759569e-12	"Neur"	"PJA2"
"PHACTR31"	1.25263527045299e-16	0.339841973311554	0.215	0.179	3.85711452477886e-12	"Neur"	"PHACTR3"
"ELP2"	1.26250441428969e-16	-0.121077563147221	0.092	0.126	3.8875035924808e-12	"Neur"	"ELP2"
"WSB2"	1.28285783157343e-16	-0.155374605845064	0.08	0.113	3.9501758349809e-12	"Neur"	"WSB2"
"FAM19A13"	1.32558728419715e-16	-0.115171245229643	0.283	0.341	4.08174836549985e-12	"Neur"	"FAM19A1"
"CTC-535M15.2"	1.42725537697105e-16	-0.194827585535864	0.083	0.116	4.39480475676925e-12	"Neur"	"CTC-535M15.2"
"SV2A"	1.45851006786345e-16	-0.126147519428055	0.206	0.253	4.49104420096514e-12	"Neur"	"SV2A"
"MAL2"	1.76355552902812e-16	-0.117895348076726	0.09	0.124	5.43034018498339e-12	"Neur"	"MAL2"
"KCNA2"	1.82702111818305e-16	-0.17156693999722	0.107	0.143	5.62576342710924e-12	"Neur"	"KCNA2"
"MAPK111"	1.84960436015363e-16	-0.15153265440482	0.071	0.102	5.69530174578507e-12	"Neur"	"MAPK11"
"DGKB3"	1.97194810195338e-16	-0.125497158827327	0.433	0.497	6.07202259553486e-12	"Neur"	"DGKB"
"MAPT3"	2.12942767337878e-16	-0.083650762707479	0.38	0.444	6.55693369186795e-12	"Neur"	"MAPT"
"FAM155A3"	2.23493146833847e-16	0.146891230544298	0.785	0.812	6.88180097730782e-12	"Neur"	"FAM155A"
"AQP4-AS11"	2.25452813602226e-16	-0.096515697708158	0.167	0.212	6.94214303643974e-12	"Neur"	"AQP4-AS1"
"APLP22"	2.34372822614928e-16	-0.102195817829843	0.224	0.274	7.21680795395885e-12	"Neur"	"APLP2"
"ARL4C"	2.50184497761671e-16	-0.255520481879811	0.127	0.163	7.70368105507736e-12	"Neur"	"ARL4C"
"HOMER11"	2.66770230206706e-16	-0.0928842867140607	0.232	0.283	8.21438892852489e-12	"Neur"	"HOMER1"
"KMT2C3"	2.83680848136124e-16	0.347047249103783	0.275	0.239	8.73510067580752e-12	"Neur"	"KMT2C"
"LANCL2"	2.91930046036158e-16	-0.144767660936844	0.098	0.132	8.98910997754538e-12	"Neur"	"LANCL2"
"EDIL33"	3.00504235634376e-16	-0.0996827753033127	0.237	0.287	9.25312642365371e-12	"Neur"	"EDIL3"
"CTC-444N24.11"	3.10000453994772e-16	-0.113550998008721	0.09	0.123	9.54553397940702e-12	"Neur"	"CTC-444N24.11"
"SIRT5"	3.18425915395546e-16	-0.155510027396099	0.07	0.1	9.80497078685964e-12	"Neur"	"SIRT5"
"PDXK1"	3.37991967266429e-16	-0.135058290620847	0.138	0.177	1.04074486560679e-11	"Neur"	"PDXK"
"PINK1"	3.51848687466833e-16	-0.111975646595771	0.076	0.107	1.08341247844787e-11	"Neur"	"PINK1"
"SYN22"	3.6802201019315e-16	-0.0873050309960743	0.442	0.513	1.13321337378675e-11	"Neur"	"SYN2"
"FGFR1OP2"	3.82525365833931e-16	-0.0658855076437973	0.072	0.104	1.17787210647584e-11	"Neur"	"FGFR1OP2"
"FAM217B"	4.05863194616491e-16	-0.154456769877804	0.104	0.14	1.2497339488631e-11	"Neur"	"FAM217B"
"MAPRE23"	4.18226656769588e-16	-0.0851334329685618	0.235	0.286	1.28780352152492e-11	"Neur"	"MAPRE2"
"OSBPL82"	4.22043831692273e-16	-0.10478353393928	0.263	0.315	1.29955736654685e-11	"Neur"	"OSBPL8"
"SGCD3"	4.49372330473797e-16	-0.158673409882049	0.229	0.277	1.38370727999492e-11	"Neur"	"SGCD"
"MARS"	5.08438303697339e-16	-0.0793446252850846	0.1	0.135	1.56558322474485e-11	"Neur"	"MARS"
"MAPK83"	5.18728407515353e-16	-0.0728707276550744	0.263	0.316	1.59726851242127e-11	"Neur"	"MAPK8"
"FRG1HP1"	5.91745405158933e-16	-0.124434673457305	0.173	0.216	1.82210245156539e-11	"Neur"	"FRG1HP"
"TSPAN13"	6.17264984853764e-16	-0.170499298008003	0.083	0.115	1.90068234136171e-11	"Neur"	"TSPAN13"
"TRPM21"	6.5062487862425e-16	-0.118578192854514	0.095	0.13	2.00340412625979e-11	"Neur"	"TRPM2"
"ASTN23"	7.24864397250584e-16	0.256786124609245	0.43	0.398	2.232002452014e-11	"Neur"	"ASTN2"
"FGF123"	8.23747557881436e-16	-0.104958563846487	0.638	0.709	2.53648348022852e-11	"Neur"	"FGF12"
"HAGH"	1.11299705242347e-15	-0.0664639875226181	0.086	0.119	3.42714052382234e-11	"Neur"	"HAGH"
"AAK13"	1.13699273847358e-15	-0.0993255817187688	0.287	0.341	3.50102804030785e-11	"Neur"	"AAK1"
"SFMBT23"	1.16394301426514e-15	0.286391840409693	0.102	0.075	3.58401332952521e-11	"Neur"	"SFMBT2"
"ARFGAP1"	1.22076807300971e-15	-0.170539979965133	0.078	0.109	3.75898905041149e-11	"Neur"	"ARFGAP1"
"RGS11"	1.23996608427948e-15	-0.148470515273972	0.086	0.119	3.81810356671336e-11	"Neur"	"RGS11"
"SH3YL1"	1.29867493632891e-15	-0.110339578795685	0.071	0.101	3.99887986394398e-11	"Neur"	"SH3YL1"
"PGK1"	1.37179595097199e-15	-0.162107805868199	0.127	0.164	4.22403409223295e-11	"Neur"	"PGK1"
"SUCLG1"	1.45853132260171e-15	-0.0937676387861825	0.085	0.117	4.49110964855517e-11	"Neur"	"SUCLG1"
"YPEL3"	1.6049850043488e-15	-0.0748097298225434	0.142	0.183	4.94206982539083e-11	"Neur"	"YPEL3"
"HIVEP22"	1.67864182551249e-15	-0.0892597846808245	0.32	0.379	5.16887390911807e-11	"Neur"	"HIVEP2"
"GRIA13"	1.71180873753282e-15	0.0643129060779866	0.337	0.403	5.27100146461105e-11	"Neur"	"GRIA1"
"TXNL4A"	1.73080847073624e-15	-0.149011098404966	0.071	0.101	5.32950544309104e-11	"Neur"	"TXNL4A"
"NOP56"	1.73991527027228e-15	-0.115357369223899	0.113	0.149	5.35754710022239e-11	"Neur"	"NOP56"
"EIF3K"	1.77457113791491e-15	-0.142174464383797	0.085	0.116	5.46425944786760e-11	"Neur"	"EIF3K"
"NPTX1"	1.84340695180438e-15	-0.109683588535195	0.147	0.188	5.67621868599606e-11	"Neur"	"NPTX1"
"NARF"	1.95358319878762e-15	-0.144556279852165	0.072	0.101	6.01547338570683e-11	"Neur"	"NARF"
"APBA21"	2.10002603848654e-15	-0.0818905124484286	0.268	0.321	6.46640017770775e-11	"Neur"	"APBA2"
"SEPT3"	2.15735711048534e-15	-0.120881836962317	0.097	0.131	6.64293401460646e-11	"Neur"	"SEPT3"
"ITPR12"	2.45654650222489e-15	-0.115158106447987	0.268	0.319	7.56419798965088e-11	"Neur"	"ITPR1"
"NDUFA5"	2.53631780248485e-15	-0.124731301179257	0.079	0.11	7.80982977741135e-11	"Neur"	"NDUFA5"
"CCDC93"	2.8655633906796e-15	-0.125485135077749	0.076	0.106	8.82364279258064e-11	"Neur"	"CCDC93"
"HECTD21"	2.8828649565331e-15	-0.0982228234987277	0.139	0.178	8.87691777415671e-11	"Neur"	"HECTD2"
"SHC3"	3.36850585931021e-15	-0.134914661758319	0.152	0.192	1.0372303241988e-10	"Neur"	"SHC3"
"FAM171B1"	3.3903139758386e-15	-0.085485140241516	0.127	0.165	1.04394547944022e-10	"Neur"	"FAM171B"
"ATP2B23"	3.66367423856164e-15	-0.074420218701595	0.48	0.549	1.1281185715379e-10	"Neur"	"ATP2B2"
"ATP6V1C1"	3.88180178457869e-15	-0.139446265328053	0.113	0.148	1.19528440550747e-10	"Neur"	"ATP6V1C1"
"RAB14"	4.14896885082519e-15	-0.118186095407913	0.078	0.108	1.27755048854609e-10	"Neur"	"RAB14"
"DLG23"	4.20037448565415e-15	-0.0747871571353196	0.836	0.886	1.29337931162263e-10	"Neur"	"DLG2"
"SSRP1"	4.27823671616492e-15	-0.158328702650026	0.084	0.115	1.3173546496415e-10	"Neur"	"SSRP1"
"SNU13"	4.32167361565851e-15	-0.152222815869149	0.102	0.135	1.33072973973357e-10	"Neur"	"SNU13"
"MAGED12"	4.38134012551315e-15	-0.10932637948938	0.194	0.238	1.34910225144801e-10	"Neur"	"MAGED1"
"CCND2"	4.60073352576453e-15	-0.15378137417892	0.093	0.125	1.41665786725341e-10	"Neur"	"CCND2"
"FUT83"	4.8237262779072e-15	0.351323173798461	0.233	0.199	1.48532179549318e-10	"Neur"	"FUT8"
"LINC009692"	4.8850577105832e-15	0.271700599250007	0.178	0.144	1.50420697024278e-10	"Neur"	"LINC00969"
"FAM49B2"	5.92635947344619e-15	-0.0779242423038105	0.274	0.327	1.82484460906355e-10	"Neur"	"FAM49B"
"HK1"	5.93428785352441e-15	-0.0989985219842024	0.152	0.192	1.82728591585724e-10	"Neur"	"HK1"
"NCEH1"	5.98518992991304e-15	-0.123241470671184	0.121	0.157	1.84295968321882e-10	"Neur"	"NCEH1"
"IKBKAP"	6.28078572535719e-15	-0.11723763165961	0.093	0.125	1.93397954055199e-10	"Neur"	"IKBKAP"
"PKIA"	6.34220776224803e-15	-0.0942947329399522	0.114	0.15	1.95289261415141e-10	"Neur"	"PKIA"
"VAPA"	6.52914338353083e-15	-0.107531108657718	0.109	0.144	2.01045383065681e-10	"Neur"	"VAPA"
"NEURL1"	6.63738231315055e-15	-0.144213811509307	0.099	0.132	2.04378276186532e-10	"Neur"	"NEURL1"
"AARS"	6.67477283201857e-15	-0.180880196005147	0.082	0.113	2.05529605043516e-10	"Neur"	"AARS"
"LPP3"	7.50390996448718e-15	0.344844351162841	0.16	0.129	2.31060395626489e-10	"Neur"	"LPP"
"FOXN33"	7.52951484396049e-15	0.349095529554942	0.161	0.13	2.31848821075231e-10	"Neur"	"FOXN3"
"C6orf62"	7.69468297055113e-15	-0.103649207245565	0.085	0.116	2.3693467802921e-10	"Neur"	"C6orf62"
"GLRB"	8.3295153818537e-15	-0.144097520825597	0.133	0.17	2.56482437638039e-10	"Neur"	"GLRB"
"SYNGR3"	8.46522742256594e-15	-0.156006884907193	0.102	0.135	2.6066128279565e-10	"Neur"	"SYNGR3"
"SHROOM31"	8.90676853268103e-15	0.373500683563414	0.116	0.089	2.74257216658314e-10	"Neur"	"SHROOM3"
"SH3KBP12"	9.00515332048552e-15	-0.123403115213411	0.117	0.152	2.7728668104439e-10	"Neur"	"SH3KBP1"
"ARHGEF41"	9.06490668101734e-15	-0.0871146470967389	0.11	0.145	2.79126606521886e-10	"Neur"	"ARHGEF4"
"ZNF25"	9.83449732431013e-15	-0.160480054485485	0.088	0.119	3.02823841610157e-10	"Neur"	"ZNF25"
"EPT1"	9.8409062012164e-15	-0.114196719303893	0.072	0.101	3.03021183747855e-10	"Neur"	"EPT1"
"ATP1A1"	1.05062918141621e-14	-0.072766960989459	0.283	0.338	3.23509737541679e-10	"Neur"	"ATP1A1"
"SCARB21"	1.05333704104889e-14	-0.0835324013344816	0.082	0.113	3.24343541679776e-10	"Neur"	"SCARB2"
"MAP2K1"	1.21736041010636e-14	-0.120842976630701	0.116	0.151	3.74849617479949e-10	"Neur"	"MAP2K1"
"NDUFS2"	1.2579583564431e-14	-0.142459707266901	0.112	0.146	3.8735053711596e-10	"Neur"	"NDUFS2"
"HPCAL11"	1.3363722536421e-14	-0.103530579886207	0.135	0.173	4.11495744341477e-10	"Neur"	"HPCAL1"
"LRRN3"	1.38978926739357e-14	-0.140095304023879	0.088	0.119	4.2794391121583e-10	"Neur"	"LRRN3"
"WBSCR172"	1.56722352429641e-14	0.266038836865162	0.443	0.418	4.82579467601351e-10	"Neur"	"WBSCR17"
"KCNH13"	1.58835505686955e-14	-0.0807525835962215	0.368	0.429	4.8908628911127e-10	"Neur"	"KCNH1"
"ROCK23"	1.74317633030603e-14	-0.0610434965237285	0.382	0.445	5.36758855627834e-10	"Neur"	"ROCK2"
"CDIP1"	1.75091964658105e-14	-0.0858364645324399	0.086	0.118	5.39143177575236e-10	"Neur"	"CDIP1"
"FAM81A"	1.90709212809596e-14	-0.130046263034226	0.123	0.157	5.87231808083309e-10	"Neur"	"FAM81A"
"CAMK42"	1.98386353489738e-14	0.338750212919688	0.356	0.326	6.10871259665603e-10	"Neur"	"CAMK4"
"ATP1A3"	2.00002889317579e-14	0.31528395493388	0.188	0.155	6.15848896786688e-10	"Neur"	"ATP1A3"
"DTNA3"	2.04773516853911e-14	0.342213283387882	0.475	0.456	6.30538613096562e-10	"Neur"	"DTNA"
"COBL1"	2.16390315845498e-14	-0.105839335013663	0.209	0.253	6.66309060551458e-10	"Neur"	"COBL"
"PABPC12"	2.58821367584187e-14	-0.0835479287103975	0.14	0.178	7.96962755065229e-10	"Neur"	"PABPC1"
"CEND1"	2.84644321874625e-14	-0.150783530963929	0.115	0.15	8.76476795916346e-10	"Neur"	"CEND1"
"TOMM7"	2.84703022917703e-14	-0.125441796849068	0.076	0.104	8.7665754816819e-10	"Neur"	"TOMM7"
"KNDC11"	2.95778001866406e-14	-0.0856521930657967	0.139	0.177	9.10759623347036e-10	"Neur"	"KNDC1"
"SSBP4"	2.99765429318365e-14	-0.157354572813705	0.091	0.121	9.2303770995711e-10	"Neur"	"SSBP4"
"CDON"	3.05487073251937e-14	-0.0905019588104984	0.095	0.128	9.40655795957365e-10	"Neur"	"CDON"
"DHX30"	3.07421914397068e-14	-0.0970660799789913	0.076	0.105	9.46613558811453e-10	"Neur"	"DHX30"
"RALYL3"	3.28740737018275e-14	0.178649005334001	0.685	0.674	1.01225847742667e-09	"Neur"	"RALYL"
"EEF21"	3.36343996528141e-14	-0.0781325967926852	0.112	0.147	1.03567043410945e-09	"Neur"	"EEF2"
"GNAL"	3.39960213507829e-14	-0.180401603604304	0.128	0.162	1.04680548943331e-09	"Neur"	"GNAL"
"MED15"	3.46246709125865e-14	-0.164672312242814	0.086	0.116	1.06616286674036e-09	"Neur"	"MED15"
"RNF165"	3.47358038895426e-14	-0.112905981555216	0.078	0.107	1.0695848733668e-09	"Neur"	"RNF165"
"ABR2"	4.32797676734886e-14	-0.0846985181109523	0.216	0.261	1.33267060620206e-09	"Neur"	"ABR"
"SOBP3"	4.64522947512448e-14	-0.099112231585035	0.315	0.368	1.43035905998033e-09	"Neur"	"SOBP"
"GTDC13"	5.4703179660583e-14	-0.089843510109844	0.196	0.239	1.68442030810867e-09	"Neur"	"GTDC1"
"YWHAZ"	5.86783338014334e-14	-0.0498166729391969	0.157	0.198	1.80682325441374e-09	"Neur"	"YWHAZ"
"PRDM22"	5.92781663819465e-14	-0.0746625326470434	0.216	0.261	1.8252932992329e-09	"Neur"	"PRDM2"
"EPM2AIP1"	6.01213046126495e-14	-0.131276962318414	0.082	0.111	1.8512552116327e-09	"Neur"	"EPM2AIP1"
"APPL23"	6.46229243423643e-14	0.242097812154081	0.114	0.086	1.98986908635008e-09	"Neur"	"APPL2"
"FAM13C1"	6.87587461266682e-14	-0.151308935334022	0.076	0.104	2.11721931073237e-09	"Neur"	"FAM13C"
"NQO2"	6.88577574197782e-14	-0.117771611670946	0.128	0.163	2.12026806646981e-09	"Neur"	"NQO2"
"SLC39A102"	6.94698633457054e-14	-0.0712942033837396	0.156	0.195	2.13911603214096e-09	"Neur"	"SLC39A10"
"AASDHPPT"	7.00166778562627e-14	-0.147058742849259	0.079	0.108	2.15595354455004e-09	"Neur"	"AASDHPPT"
"SCRN1"	7.16389448682178e-14	-0.0688076407253631	0.129	0.166	2.20590639038216e-09	"Neur"	"SCRN1"
"LIPE-AS1"	7.21342350235377e-14	0.266850292975935	0.115	0.087	2.22115736484477e-09	"Neur"	"LIPE-AS1"
"ANO3"	7.21736012358938e-14	-0.0762182752428038	0.087	0.117	2.22236952925564e-09	"Neur"	"ANO3"
"NRD13"	7.4146246409904e-14	-0.106405540114048	0.174	0.214	2.28311121945376e-09	"Neur"	"NRD1"
"NCKAP12"	7.47231858150325e-14	-0.0624466539937256	0.216	0.261	2.30087633761648e-09	"Neur"	"NCKAP1"
"CCDC64"	7.63838880344752e-14	-0.127310663003546	0.114	0.148	2.35201268035756e-09	"Neur"	"CCDC64"
"ZBTB162"	8.61025532259119e-14	-0.113606294407543	0.168	0.206	2.65126981893228e-09	"Neur"	"ZBTB16"
"GABRA21"	8.66332303676979e-14	-0.0347139787099184	0.147	0.186	2.66761042948215e-09	"Neur"	"GABRA2"
"CNR1"	9.07755652591092e-14	-0.247236960313441	0.086	0.115	2.79516120545849e-09	"Neur"	"CNR1"
"SCOC"	9.29582808173678e-14	-0.157245869966597	0.086	0.115	2.86237138292839e-09	"Neur"	"SCOC"
"WASL"	9.81281765090109e-14	-0.136069821111616	0.101	0.132	3.02156281106546e-09	"Neur"	"WASL"
"UGGT23"	1.00476372394738e-13	-0.0968291824935965	0.224	0.269	3.09386845877877e-09	"Neur"	"UGGT2"
"ABCA3"	1.006876536758e-13	-0.11700002436718	0.153	0.191	3.10037423198524e-09	"Neur"	"ABCA3"
"RNF149"	1.00809414169296e-13	-0.10019926705735	0.113	0.147	3.10412348110095e-09	"Neur"	"RNF149"
"STAT21"	1.09529667011854e-13	-0.143514933603986	0.076	0.104	3.372637506629e-09	"Neur"	"STAT2"
"FRY1"	1.18424991785045e-13	-0.112534126724335	0.263	0.31	3.6465423470451e-09	"Neur"	"FRY"
"RGS63"	1.20070722598076e-13	-0.0953543369243239	0.316	0.371	3.69721769023995e-09	"Neur"	"RGS6"
"FAM69A2"	1.27215348873748e-13	-0.103512530790384	0.188	0.229	3.91721502252043e-09	"Neur"	"FAM69A"
"DNAH14"	1.29716882575605e-13	0.228011286373079	0.103	0.077	3.99424224826802e-09	"Neur"	"DNAH14"
"SF1"	1.3194632216791e-13	-0.0890668615430704	0.11	0.144	4.06289115219427e-09	"Neur"	"SF1"
"RP1-90G24.10"	1.40403817390741e-13	0.245940008592489	0.11	0.083	4.3233143450957e-09	"Neur"	"RP1-90G24.10"
"EIF2B5"	1.41837360502581e-13	-0.114415317315879	0.086	0.116	4.36745600459548e-09	"Neur"	"EIF2B5"
"ANKRD36C3"	1.42090529788555e-13	0.258077929068164	0.425	0.399	4.37525159324918e-09	"Neur"	"ANKRD36C"
"GRIA43"	1.43321500725345e-13	0.22055300740311	0.612	0.61	4.41315565033483e-09	"Neur"	"GRIA4"
"SDK12"	1.44226804060498e-13	-0.192872167887834	0.188	0.228	4.44103175063084e-09	"Neur"	"SDK1"
"AC074391.11"	1.52456802358693e-13	-0.0940730521708397	0.122	0.157	4.69444985822887e-09	"Neur"	"AC074391.1"
"JARID22"	1.62465854535927e-13	0.297353427415523	0.167	0.137	5.00264859287026e-09	"Neur"	"JARID2"
"RP5-921G16.11"	1.71106840564462e-13	-0.1339427709676	0.197	0.238	5.26872183466093e-09	"Neur"	"RP5-921G16.1"
"MAP3K12"	1.74283777983083e-13	-0.125462544179662	0.082	0.111	5.36654609165509e-09	"Neur"	"MAP3K12"
"MED13L3"	1.76621100378775e-13	0.294119317462887	0.304	0.272	5.43851692286325e-09	"Neur"	"MED13L"
"HARS"	1.78560974894874e-13	-0.103106530327247	0.096	0.127	5.49824953896295e-09	"Neur"	"HARS"
"CTC-340A15.2"	1.85761743266158e-13	-0.112534033171506	0.122	0.156	5.71997559865152e-09	"Neur"	"CTC-340A15.2"
"HSPA12A"	2.0699833323017e-13	-0.0987767385438196	0.141	0.176	6.3738926768234e-09	"Neur"	"HSPA12A"
"RNF157"	2.27830180412373e-13	-0.0864893151495303	0.157	0.194	7.01534691525778e-09	"Neur"	"RNF157"
"MAPK9"	2.34696486175467e-13	-0.126992904239848	0.133	0.168	7.22677420231498e-09	"Neur"	"MAPK9"
"FBXO22"	2.41975289489892e-13	-0.0954267128333051	0.117	0.151	7.45090311397277e-09	"Neur"	"FBXO22"
"APP3"	2.48331123354184e-13	-0.0631038367707011	0.435	0.5	7.64661195032203e-09	"Neur"	"APP"
"UBE2G2"	2.54244955196763e-13	-0.103141261986314	0.095	0.125	7.82871066041872e-09	"Neur"	"UBE2G2"
"ERLEC1"	2.65778987794884e-13	-0.106249183874627	0.094	0.124	8.18386659218005e-09	"Neur"	"ERLEC1"
"STMN3"	2.67472673575999e-13	-0.108574212543346	0.127	0.161	8.23601856475216e-09	"Neur"	"STMN3"
"SYN32"	2.70413687924717e-13	0.405900913302385	0.397	0.377	8.32657827857788e-09	"Neur"	"SYN3"
"CBLB1"	2.88893393783689e-13	0.297820972165131	0.1	0.075	8.89560538138735e-09	"Neur"	"CBLB"
"LPCAT4"	3.00555198390739e-13	-0.078314260666817	0.163	0.201	9.25469566884764e-09	"Neur"	"LPCAT4"
"TAPT1-AS12"	3.28203976780743e-13	0.271183707181907	0.159	0.128	1.01060568530327e-08	"Neur"	"TAPT1-AS1"
"ATF7IP21"	3.28534478405376e-13	-0.129597690378618	0.12	0.153	1.01162336590583e-08	"Neur"	"ATF7IP2"
"PHF33"	3.38875431491517e-13	0.323748988544079	0.202	0.169	1.04346522864868e-08	"Neur"	"PHF3"
"ATG2B"	3.522538693229e-13	-0.0878862337006121	0.079	0.107	1.08466011441907e-08	"Neur"	"ATG2B"
"KCTD1"	3.63168773490995e-13	-0.0738773105231969	0.205	0.248	1.11826928733347e-08	"Neur"	"KCTD1"
"GNG2"	4.01583673425845e-13	-0.160159157414904	0.078	0.106	1.23655644721286e-08	"Neur"	"GNG2"
"POU6F21"	4.55673268146734e-13	-0.0410072589679527	0.196	0.241	1.40310912727742e-08	"Neur"	"POU6F2"
"GSTA4"	4.58332583336011e-13	-0.132384398272657	0.076	0.103	1.41129769060825e-08	"Neur"	"GSTA4"
"NETO1"	4.93611899740659e-13	-0.104185740302998	0.159	0.197	1.51992976168144e-08	"Neur"	"NETO1"
"RUSC1"	5.05316828179522e-13	-0.0988744772482154	0.085	0.114	1.55597157733039e-08	"Neur"	"RUSC1"
"NAPG"	5.06106342631119e-13	-0.0896971174237653	0.086	0.115	1.55840265022974e-08	"Neur"	"NAPG"
"CACNA1D2"	5.31241482220623e-13	0.319467547524783	0.336	0.311	1.63579877205374e-08	"Neur"	"CACNA1D"
"GRIK23"	5.56271180647522e-13	0.298963320524786	0.611	0.61	1.71287021944985e-08	"Neur"	"GRIK2"
"CLTC2"	5.90324778532518e-13	-0.0889250301780133	0.215	0.258	1.81772805805733e-08	"Neur"	"CLTC"
"DCAF8"	6.44496631887414e-13	-0.141550534599787	0.074	0.101	1.98453402890773e-08	"Neur"	"DCAF8"
"CADPS23"	7.56266069641528e-13	0.328020467285894	0.414	0.391	2.32869448164019e-08	"Neur"	"CADPS2"
"ATG4B"	7.87763910478618e-13	-0.129853829263027	0.088	0.117	2.42568263314576e-08	"Neur"	"ATG4B"
"MEGF8"	8.34454906362532e-13	-0.117520518461256	0.095	0.125	2.56945354767151e-08	"Neur"	"MEGF8"
"NUP50-AS1"	8.9035650165734e-13	-0.115626434946631	0.088	0.117	2.74158573990328e-08	"Neur"	"NUP50-AS1"
"HSP90AA13"	9.43561024415552e-13	-0.0466888118327442	0.55	0.623	2.90541310638037e-08	"Neur"	"HSP90AA1"
"ACTR10"	9.73247114418979e-13	-0.110899521677382	0.078	0.105	2.99682251471892e-08	"Neur"	"ACTR10"
"CIRBP3"	9.9726656229372e-13	-0.0967816598367368	0.234	0.278	3.07078319861482e-08	"Neur"	"CIRBP"
"TTC143"	1.02960941439159e-12	-0.0834932547370022	0.201	0.243	3.17037330879459e-08	"Neur"	"TTC14"
"B4GAT1"	1.06257693276369e-12	-0.136663858122945	0.114	0.145	3.27188689136595e-08	"Neur"	"B4GAT1"
"USP7"	1.08107670832645e-12	-0.120898725852076	0.097	0.126	3.3288514002788e-08	"Neur"	"USP7"
"FARP12"	1.11790920566876e-12	-0.125504180311294	0.128	0.161	3.44226602609525e-08	"Neur"	"FARP1"
"UBQLN1"	1.11859750682552e-12	-0.0851116029625324	0.094	0.123	3.44438544301714e-08	"Neur"	"UBQLN1"
"BBS21"	1.12371407727805e-12	-0.077781030216187	0.076	0.103	3.46014038675458e-08	"Neur"	"BBS2"
"ZDHHC17"	1.19773902284361e-12	-0.0701374128564066	0.104	0.136	3.68807799914004e-08	"Neur"	"ZDHHC17"
"SYNJ2"	1.21528830379909e-12	-0.0584348528535158	0.083	0.111	3.74211574505817e-08	"Neur"	"SYNJ2"
"TCEAL4"	1.22101966674709e-12	-0.0795532292022222	0.093	0.123	3.75976375784764e-08	"Neur"	"TCEAL4"
