"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"DNASE2"	0.386514037502974	0.0938587763066154	0.088	0.112	1	"Mig"	"DNASE2"	"20-40"
"LAMP2"	0.387187615751695	0.452039360967057	0.165	0.143	1	"Mig"	"LAMP2"	"20-40"
"ITGAX"	0.387979018423475	0.141861205491157	0.116	0.093	1	"Mig"	"ITGAX"	"20-40"
"EPB41L2"	0.391706833939821	0.271108177151304	0.281	0.26	1	"Mig"	"EPB41L2"	"20-40"
"FCGR1A"	0.392210970935465	0.463560198846776	0.246	0.233	1	"Mig"	"FCGR1A"	"20-40"
"BIN2"	0.398563459854057	0.12849461731322	0.091	0.116	1	"Mig"	"BIN2"	"20-40"
"CAB39"	0.398895338640366	-0.0426844366537797	0.081	0.101	1	"Mig"	"CAB39"	"20-40"
"NAGA"	0.406584112951152	0.228619313225103	0.151	0.128	1	"Mig"	"NAGA"	"20-40"
"JAK1"	0.409150815692102	0.166750197867162	0.112	0.089	1	"Mig"	"JAK1"	"20-40"
"RSF1"	0.411206885029604	0.330958591627264	0.105	0.085	1	"Mig"	"RSF1"	"20-40"
"PMEPA1"	0.415981995794464	-0.190776377805025	0.123	0.147	1	"Mig"	"PMEPA1"	"20-40"
"SDCCAG8"	0.416184892587114	0.41362729038136	0.091	0.116	1	"Mig"	"SDCCAG8"	"20-40"
"SRSF5"	0.419367881446775	0.134093633053199	0.102	0.081	1	"Mig"	"SRSF5"	"20-40"
"ERP27"	0.423837897720718	0.361903476666213	0.102	0.085	1	"Mig"	"ERP27"	"20-40"
"ACTR3"	0.428428012742148	0.320620598450587	0.14	0.12	1	"Mig"	"ACTR3"	"20-40"
"SERPINB9"	0.428428012742148	0.55349442166133	0.14	0.12	1	"Mig"	"SERPINB9"	"20-40"
"SMARCA2"	0.428596241218142	0.314326300802878	0.109	0.089	1	"Mig"	"SMARCA2"	"20-40"
"PIK3R1"	0.431706424509131	0.057130461221087	0.119	0.143	1	"Mig"	"PIK3R1"	"20-40"
"CREB3L2"	0.432594494501577	0.170664038179368	0.105	0.085	1	"Mig"	"CREB3L2"	"20-40"
"ADAM28"	0.433115479254243	0.319901967033233	0.182	0.163	1	"Mig"	"ADAM28"	"20-40"
"CTTNBP2NL"	0.434168265514883	0.033692110299768	0.144	0.171	1	"Mig"	"CTTNBP2NL"	"20-40"
"KPNB1"	0.434258013627687	0.184936952025036	0.091	0.116	1	"Mig"	"KPNB1"	"20-40"
"SLC29A3"	0.434681943864839	0.115087100449673	0.119	0.097	1	"Mig"	"SLC29A3"	"20-40"
"NIPBL"	0.436548401340607	0.10102519325602	0.102	0.081	1	"Mig"	"NIPBL"	"20-40"
"TUBB"	0.436623574545886	0.150708776909646	0.147	0.124	1	"Mig"	"TUBB"	"20-40"
"CXCL16"	0.438864729378708	0.515644615138292	0.221	0.205	1	"Mig"	"CXCL16"	"20-40"
"ADAM10"	0.441070626462899	0.0640830035086066	0.168	0.143	1	"Mig"	"ADAM10"	"20-40"
"PFKFB3"	0.446897567341105	-0.246582666312394	0.098	0.116	1	"Mig"	"PFKFB3"	"20-40"
"SFMBT2"	0.447676606077227	0.351870154335862	0.147	0.128	1	"Mig"	"SFMBT2"	"20-40"
"ATP6AP1"	0.448502365113215	0.459435039292681	0.109	0.093	1	"Mig"	"ATP6AP1"	"20-40"
"MBNL1"	0.454311900927537	0.336124987835811	0.193	0.174	1	"Mig"	"MBNL1"	"20-40"
"SF3B1"	0.459375443697605	0.23205799955456	0.161	0.14	1	"Mig"	"SF3B1"	"20-40"
"QKI"	0.460479445663783	0.276874365943652	0.274	0.252	1	"Mig"	"QKI"	"20-40"
"KIAA1147"	0.460644872251586	0.284911659954552	0.13	0.112	1	"Mig"	"KIAA1147"	"20-40"
"GGTA1P"	0.469980396696381	0.433958591289426	0.189	0.171	1	"Mig"	"GGTA1P"	"20-40"
"TLR1"	0.472858049986506	0.103403263002831	0.098	0.12	1	"Mig"	"TLR1"	"20-40"
"JUNB"	0.474269465233439	-0.0115285304664368	0.214	0.244	1	"Mig"	"JUNB"	"20-40"
"RAC1"	0.476723285235882	-0.025407054005429	0.375	0.43	1	"Mig"	"RAC1"	"20-40"
"PILRA"	0.480004464142892	0.46250486302801	0.126	0.112	1	"Mig"	"PILRA"	"20-40"
"MTRNR2L8"	0.481100470618858	0.177329939819849	0.175	0.155	1	"Mig"	"MTRNR2L8"	"20-40"
"SLC25A3"	0.482645713677237	0.418439638119001	0.151	0.132	1	"Mig"	"SLC25A3"	"20-40"
"LAIR1"	0.484136629752707	0.40330349643759	0.193	0.178	1	"Mig"	"LAIR1"	"20-40"
"ALDH2"	0.490638414783975	0.134211471915233	0.109	0.132	1	"Mig"	"ALDH2"	"20-40"
"CAPZA1"	0.495046461242563	-0.175474511958755	0.095	0.112	1	"Mig"	"CAPZA1"	"20-40"
"LGMN"	0.496857517760101	-0.0346510103563127	0.154	0.182	1	"Mig"	"LGMN"	"20-40"
"HCLS1"	0.497386875024203	0.0460865737827691	0.13	0.109	1	"Mig"	"HCLS1"	"20-40"
"SYNGR2"	0.49902680402033	-0.174536032100564	0.112	0.132	1	"Mig"	"SYNGR2"	"20-40"
"IPCEF1"	0.502451774027601	0.302538633714745	0.225	0.205	1	"Mig"	"IPCEF1"	"20-40"
"SLC4A7"	0.506716821136348	0.244997859225308	0.102	0.085	1	"Mig"	"SLC4A7"	"20-40"
"SESN3"	0.512364282424421	0.464873303888895	0.14	0.124	1	"Mig"	"SESN3"	"20-40"
"WAC"	0.514771166432446	0.554360674233188	0.116	0.101	1	"Mig"	"WAC"	"20-40"
"AHCYL1"	0.529004861299323	-0.0561777127530632	0.084	0.101	1	"Mig"	"AHCYL1"	"20-40"
"HLA-DMA"	0.530394948072701	0.416899581827749	0.123	0.109	1	"Mig"	"HLA-DMA"	"20-40"
"GPX4"	0.531139618724062	-0.225892924947596	0.095	0.112	1	"Mig"	"GPX4"	"20-40"
"LIPA"	0.532260790273129	0.263543986607094	0.288	0.264	1	"Mig"	"LIPA"	"20-40"
"TLR6"	0.533995439358516	0.0927773891981143	0.109	0.093	1	"Mig"	"TLR6"	"20-40"
"SERINC3"	0.536185184335322	-0.146791074962331	0.098	0.116	1	"Mig"	"SERINC3"	"20-40"
"CCDC47"	0.538545093244161	0.246356334154509	0.147	0.128	1	"Mig"	"CCDC47"	"20-40"
"GNAQ"	0.541222995488507	0.151469640238163	0.088	0.105	1	"Mig"	"GNAQ"	"20-40"
"ITM2C"	0.544372890930886	0.186954310936448	0.14	0.167	1	"Mig"	"ITM2C"	"20-40"
"IGSF6"	0.544498531469954	0.420788275104308	0.253	0.236	1	"Mig"	"IGSF6"	"20-40"
"CSNK1A1"	0.548224635041911	0.397043487627107	0.119	0.105	1	"Mig"	"CSNK1A1"	"20-40"
"UBB"	0.54828699772435	0.202050901406325	0.186	0.213	1	"Mig"	"UBB"	"20-40"
"ANKRD12"	0.549456182260121	0.137779002465552	0.091	0.109	1	"Mig"	"ANKRD12"	"20-40"
"DAGLB"	0.550495256581681	0.474372178646112	0.102	0.089	1	"Mig"	"DAGLB"	"20-40"
"BTG2"	0.550807644475352	0.082828587562584	0.284	0.318	1	"Mig"	"BTG2"	"20-40"
"RPN2"	0.556971693675101	0.453184980770429	0.232	0.221	1	"Mig"	"RPN2"	"20-40"
"DIAPH2"	0.559845100097574	0.032076825972877	0.088	0.105	1	"Mig"	"DIAPH2"	"20-40"
"SET"	0.562389413657725	0.424364007896034	0.133	0.12	1	"Mig"	"SET"	"20-40"
"MT-CO2"	0.563634408274014	0.105677162341442	0.842	0.891	1	"Mig"	"MT-CO2"	"20-40"
"CYFIP1"	0.564817225815188	0.145220798444196	0.386	0.442	1	"Mig"	"CYFIP1"	"20-40"
"RNF213"	0.565519744764111	0.0474741297401036	0.098	0.116	1	"Mig"	"RNF213"	"20-40"
"LAT2"	0.570772500272905	0.417673910478722	0.193	0.178	1	"Mig"	"LAT2"	"20-40"
"PTGES3"	0.572837518014484	0.232532186994439	0.13	0.147	1	"Mig"	"PTGES3"	"20-40"
"DST"	0.576560107713458	0.119603773474175	0.105	0.089	1	"Mig"	"DST"	"20-40"
"PTAFR"	0.577424616925528	0.388713309655606	0.2	0.233	1	"Mig"	"PTAFR"	"20-40"
"MT-CYB"	0.579096687195728	0.0573872487710014	0.909	0.934	1	"Mig"	"MT-CYB"	"20-40"
"YWHAB"	0.580036339105414	0.489832956548977	0.242	0.236	1	"Mig"	"YWHAB"	"20-40"
"PLEKHO1"	0.583218135497513	0.0655326098348954	0.095	0.109	1	"Mig"	"PLEKHO1"	"20-40"
"SON"	0.585471959939537	0.048003990245288	0.186	0.205	1	"Mig"	"SON"	"20-40"
"CTSH"	0.58793027567341	0.0238223318646444	0.165	0.186	1	"Mig"	"CTSH"	"20-40"
"OGFRL1"	0.588019083624402	0.407664508102305	0.242	0.233	1	"Mig"	"OGFRL1"	"20-40"
"KRCC1"	0.590567638328545	0.33426737727092	0.102	0.089	1	"Mig"	"KRCC1"	"20-40"
"IRF2BP2"	0.592093787855725	0.338101961218144	0.123	0.109	1	"Mig"	"IRF2BP2"	"20-40"
"BHLHE41"	0.592235653835035	0.155636843077868	0.639	0.628	1	"Mig"	"BHLHE41"	"20-40"
"TLN1"	0.593306138907318	0.207154990446277	0.158	0.186	1	"Mig"	"TLN1"	"20-40"
"OS9"	0.597785577460726	0.0129664385984374	0.151	0.136	1	"Mig"	"OS9"	"20-40"
"SEPT2"	0.598482651034348	0.234505867552548	0.161	0.147	1	"Mig"	"SEPT2"	"20-40"
"RHOB"	0.599345043399881	0.22676126795758	0.133	0.155	1	"Mig"	"RHOB"	"20-40"
"OTUD1"	0.600387315200456	0.322540420434581	0.221	0.205	1	"Mig"	"OTUD1"	"20-40"
"C1QC"	0.603993698573262	0.26011044432495	0.235	0.233	1	"Mig"	"C1QC"	"20-40"
"SAMHD1"	0.60443070407371	0.0747038585036039	0.172	0.159	1	"Mig"	"SAMHD1"	"20-40"
"LYN"	0.607103414150788	0.322751827814425	0.175	0.163	1	"Mig"	"LYN"	"20-40"
"ATP6V0C"	0.611651089634693	0.293083507826039	0.144	0.132	1	"Mig"	"ATP6V0C"	"20-40"
"RHBDF2"	0.611947309488063	0.424878968038263	0.154	0.143	1	"Mig"	"RHBDF2"	"20-40"
"BIN1"	0.615075085221133	0.521724396851079	0.274	0.271	1	"Mig"	"BIN1"	"20-40"
"M6PR"	0.624227450066348	0.152320700861584	0.112	0.101	1	"Mig"	"M6PR"	"20-40"
"SH3BGRL3"	0.627441885733975	0.280181537738087	0.13	0.151	1	"Mig"	"SH3BGRL3"	"20-40"
"PTMAP4"	0.628603555159139	0.105968235738859	0.119	0.136	1	"Mig"	"PTMAP4"	"20-40"
"FTH1P1"	0.631167060063513	0.189245555576539	0.151	0.14	1	"Mig"	"FTH1P1"	"20-40"
"TLR7"	0.634161223105698	0.31263452076023	0.277	0.306	1	"Mig"	"TLR7"	"20-40"
"TMEM119"	0.635653356185765	0.258794639122339	0.256	0.295	1	"Mig"	"TMEM119"	"20-40"
"ARPC1B"	0.639780236433869	-0.0310429023077152	0.091	0.105	1	"Mig"	"ARPC1B"	"20-40"
"PTTG1IP"	0.646790555607856	0.134024734850558	0.182	0.202	1	"Mig"	"PTTG1IP"	"20-40"
"ARPC3"	0.649325259895633	0.12632462197232	0.235	0.256	1	"Mig"	"ARPC3"	"20-40"
"SALL1"	0.65034033616881	0.184526963083625	0.137	0.155	1	"Mig"	"SALL1"	"20-40"
"CTNND1"	0.65086216299042	-0.0406099459693849	0.119	0.105	1	"Mig"	"CTNND1"	"20-40"
"ZFP36L2"	0.657956887849442	0.205962487810511	0.491	0.496	1	"Mig"	"ZFP36L2"	"20-40"
"RAB7A"	0.659635364175775	0.2988951282738	0.105	0.097	1	"Mig"	"RAB7A"	"20-40"
"MFSD1"	0.66058296418852	0.256291161304481	0.109	0.101	1	"Mig"	"MFSD1"	"20-40"
"GRB2"	0.660591213962208	-0.0499228112888113	0.126	0.14	1	"Mig"	"GRB2"	"20-40"
"NINJ1"	0.661525318377648	0.486158492461669	0.147	0.167	1	"Mig"	"NINJ1"	"20-40"
"HMGB1P5"	0.665803338835308	0.0566306990552607	0.116	0.132	1	"Mig"	"HMGB1P5"	"20-40"
"CFL1"	0.667161070709181	0.227041431117776	0.214	0.24	1	"Mig"	"CFL1"	"20-40"
"MYL6"	0.667947592837812	0.78998902421382	0.168	0.167	1	"Mig"	"MYL6"	"20-40"
"SH2B3"	0.669231075608497	-0.103698137225343	0.105	0.116	1	"Mig"	"SH2B3"	"20-40"
"FTLP2"	0.670475845036334	0.254754731742299	0.2	0.198	1	"Mig"	"FTLP2"	"20-40"
"MSN"	0.670741025726557	0.0470664680977468	0.154	0.171	1	"Mig"	"MSN"	"20-40"
"HNRNPC"	0.671539560562279	0.0524644354535171	0.119	0.109	1	"Mig"	"HNRNPC"	"20-40"
"GNAI2"	0.672731139673853	0.18960176043643	0.249	0.24	1	"Mig"	"GNAI2"	"20-40"
"YWHAE"	0.673628584288929	0.475369212411845	0.2	0.198	1	"Mig"	"YWHAE"	"20-40"
"CD68"	0.679898237712265	0.11565277355651	0.189	0.213	1	"Mig"	"CD68"	"20-40"
"ATP5L"	0.680467653079475	0.297082276017486	0.109	0.101	1	"Mig"	"ATP5L"	"20-40"
"C1QA"	0.683175243524792	0.371479838716492	0.411	0.453	1	"Mig"	"C1QA"	"20-40"
"ATP6V0B"	0.683695765534239	0.1614790660554	0.165	0.155	1	"Mig"	"ATP6V0B"	"20-40"
"DUSP1"	0.683952055888937	0.358558788216389	0.172	0.163	1	"Mig"	"DUSP1"	"20-40"
"Y-RNA"	0.684942618538162	0.329557576725757	0.154	0.174	1	"Mig"	"Y-RNA"	"20-40"
"SERF2"	0.684984696950134	0.239308161292701	0.158	0.182	1	"Mig"	"SERF2"	"20-40"
"FOLR2"	0.687077201028763	0.215662607390957	0.137	0.155	1	"Mig"	"FOLR2"	"20-40"
"RB1"	0.69159773792312	-0.131316052385437	0.14	0.155	1	"Mig"	"RB1"	"20-40"
"SEC62"	0.692574170530069	0.462558954661409	0.168	0.19	1	"Mig"	"SEC62"	"20-40"
"VPS13C"	0.694107415199907	0.341917242401312	0.119	0.109	1	"Mig"	"VPS13C"	"20-40"
"EIF4A2"	0.697297722591898	0.265570722188515	0.133	0.124	1	"Mig"	"EIF4A2"	"20-40"
"LGALS9"	0.697527769581169	0.300594638139755	0.109	0.101	1	"Mig"	"LGALS9"	"20-40"
"DAZAP2"	0.703428945349227	0.225268938725289	0.14	0.155	1	"Mig"	"DAZAP2"	"20-40"
"TRAM1"	0.705307939284722	-0.0334503909685735	0.091	0.101	1	"Mig"	"TRAM1"	"20-40"
"GPR183"	0.707518335978567	-0.0893227456998011	0.168	0.155	1	"Mig"	"GPR183"	"20-40"
"PRRC2C"	0.70955298846735	-0.20318492187445	0.14	0.151	1	"Mig"	"PRRC2C"	"20-40"
"HNRNPDL"	0.714366958544026	0.416914995516513	0.158	0.151	1	"Mig"	"HNRNPDL"	"20-40"
"BTG1"	0.715327072196597	0.109433228938541	0.186	0.202	1	"Mig"	"BTG1"	"20-40"
"SSR1"	0.717701208430482	0.5910895337043	0.196	0.19	1	"Mig"	"SSR1"	"20-40"
"XRCC5"	0.717985306111283	0.564428969655955	0.116	0.109	1	"Mig"	"XRCC5"	"20-40"
"ITGAM"	0.718636104030648	0.032441310225342	0.137	0.147	1	"Mig"	"ITGAM"	"20-40"
"SNX2"	0.718897845389897	0.408840145797554	0.112	0.105	1	"Mig"	"SNX2"	"20-40"
"SPATA13"	0.724267391816923	0.132373631249908	0.133	0.147	1	"Mig"	"SPATA13"	"20-40"
"WSB1"	0.726415161449247	0.098301002355776	0.137	0.147	1	"Mig"	"WSB1"	"20-40"
"NCL"	0.727233354454273	0.406152153293966	0.13	0.124	1	"Mig"	"NCL"	"20-40"
"KMT2E"	0.727687267417269	0.12800495283735	0.105	0.116	1	"Mig"	"KMT2E"	"20-40"
"GAL3ST4"	0.730874788262015	-0.0146664831822259	0.214	0.229	1	"Mig"	"GAL3ST4"	"20-40"
"GATM"	0.733652881858884	0.202313396414485	0.109	0.101	1	"Mig"	"GATM"	"20-40"
"TACC1"	0.747010669854193	0.0759909161720724	0.154	0.143	1	"Mig"	"TACC1"	"20-40"
"C17orf49"	0.747843054746779	0.260074255823207	0.137	0.132	1	"Mig"	"C17orf49"	"20-40"
"SLC2A5"	0.753129887573363	0.146150698187032	0.379	0.372	1	"Mig"	"SLC2A5"	"20-40"
"ENTPD1"	0.75371423491812	0.535658156116158	0.151	0.147	1	"Mig"	"ENTPD1"	"20-40"
"SRP14"	0.755115818555285	0.260869992871673	0.133	0.147	1	"Mig"	"SRP14"	"20-40"
"MKNK1"	0.759605493486403	0.307091085355354	0.133	0.147	1	"Mig"	"MKNK1"	"20-40"
"MYH9"	0.759868912183229	0.106911189493508	0.137	0.147	1	"Mig"	"MYH9"	"20-40"
"PEBP1"	0.760030865318282	0.185632509518856	0.116	0.128	1	"Mig"	"PEBP1"	"20-40"
"SRGAP2B"	0.763067558382375	0.273936245368753	0.211	0.205	1	"Mig"	"SRGAP2B"	"20-40"
"CDV3"	0.769550133684064	0.0729406055107658	0.14	0.151	1	"Mig"	"CDV3"	"20-40"
"TAB2"	0.769588329184679	-0.136563098694536	0.116	0.124	1	"Mig"	"TAB2"	"20-40"
"HVCN1"	0.774046934376798	0.149778075751122	0.112	0.124	1	"Mig"	"HVCN1"	"20-40"
"RAC1P2"	0.774391595188269	0.0750693050103988	0.175	0.167	1	"Mig"	"RAC1P2"	"20-40"
"HSP90AA1"	0.785298734402563	0.604749246068277	0.312	0.353	1	"Mig"	"HSP90AA1"	"20-40"
"SNX5"	0.79226188991016	0.315005469577782	0.091	0.101	1	"Mig"	"SNX5"	"20-40"
"IL17RA"	0.793942237915296	0.175315046374862	0.207	0.202	1	"Mig"	"IL17RA"	"20-40"
"FCGRT"	0.796697354490311	0.521367792725122	0.211	0.213	1	"Mig"	"FCGRT"	"20-40"
"ARF1"	0.797705152717274	0.207228137419686	0.105	0.101	1	"Mig"	"ARF1"	"20-40"
"PNRC2"	0.806030050816269	0.0677639279688294	0.102	0.109	1	"Mig"	"PNRC2"	"20-40"
"USP53"	0.821195521548871	0.153247296190987	0.14	0.136	1	"Mig"	"USP53"	"20-40"
"KIF5B"	0.822565908163167	0.326697559121076	0.109	0.105	1	"Mig"	"KIF5B"	"20-40"
"TAPBP"	0.828494622131894	0.130903623194801	0.13	0.14	1	"Mig"	"TAPBP"	"20-40"
"SYK"	0.829103089681914	0.124136071254252	0.154	0.147	1	"Mig"	"SYK"	"20-40"
"SHTN1"	0.835100486042096	0.50619513565477	0.133	0.132	1	"Mig"	"SHTN1"	"20-40"
"TNFRSF1A"	0.847706035562414	0.283165576426726	0.123	0.12	1	"Mig"	"TNFRSF1A"	"20-40"
"LINC01736"	0.848278012886293	0.161068894203592	0.109	0.116	1	"Mig"	"LINC01736"	"20-40"
"FOXN3"	0.852264489939176	0.246769432991391	0.123	0.128	1	"Mig"	"FOXN3"	"20-40"
"NFE2L2"	0.856867090820771	0.14678670299672	0.102	0.097	1	"Mig"	"NFE2L2"	"20-40"
"AC016596.1"	0.858507783327342	0.0819524343625433	0.116	0.124	1	"Mig"	"AC016596.1"	"20-40"
"BMP2K"	0.861390031568869	0.0729626564934287	0.112	0.109	1	"Mig"	"BMP2K"	"20-40"
"PCBP1"	0.8628325677853	0.1612938219864	0.154	0.147	1	"Mig"	"PCBP1"	"20-40"
"CD14"	0.869442813878175	0.282831951601531	0.26	0.267	1	"Mig"	"CD14"	"20-40"
"SETX"	0.875249938670282	0.221829179074928	0.112	0.109	1	"Mig"	"SETX"	"20-40"
"MT-TK"	0.884253489503706	0.036153767096458	0.375	0.391	1	"Mig"	"MT-TK"	"20-40"
"FMNL3"	0.884379045982552	0.270868733630701	0.109	0.112	1	"Mig"	"FMNL3"	"20-40"
"DUSP6"	0.889209643896871	-0.1121344198154	0.133	0.128	1	"Mig"	"DUSP6"	"20-40"
"FRMD4A"	0.8910442193138	0.141085622878174	0.175	0.182	1	"Mig"	"FRMD4A"	"20-40"
"AP1B1"	0.893263230575254	0.1961095779695	0.168	0.178	1	"Mig"	"AP1B1"	"20-40"
"ATP6AP2"	0.897458100087155	0.218966686922783	0.13	0.128	1	"Mig"	"ATP6AP2"	"20-40"
"MT-TT"	0.901728436907284	0.0796185794249862	0.716	0.771	1	"Mig"	"MT-TT"	"20-40"
"ITGB2"	0.907127999320646	0.0654084196966673	0.284	0.295	1	"Mig"	"ITGB2"	"20-40"
"PAIP2"	0.912534178761258	0.519523577090425	0.098	0.105	1	"Mig"	"PAIP2"	"20-40"
"NUCKS1"	0.920077908543559	0.465458161732946	0.126	0.128	1	"Mig"	"NUCKS1"	"20-40"
"SEMA4D"	0.925774300230594	0.605226468840992	0.147	0.159	1	"Mig"	"SEMA4D"	"20-40"
"YWHAZ"	0.953441250365814	0.34564133967181	0.119	0.124	1	"Mig"	"YWHAZ"	"20-40"
"HLA-DPB1"	0.954526505356493	0.295116590430894	0.246	0.252	1	"Mig"	"HLA-DPB1"	"20-40"
"YBX1"	0.956190631823496	0.246424354468245	0.137	0.143	1	"Mig"	"YBX1"	"20-40"
"MEF2A"	0.967967521623157	0.408261474519685	0.263	0.283	1	"Mig"	"MEF2A"	"20-40"
"S100A11"	0.97284470489051	0.0652951589058308	0.179	0.178	1	"Mig"	"S100A11"	"20-40"
"APMAP"	0.978865801203633	0.334672671335288	0.239	0.252	1	"Mig"	"APMAP"	"20-40"
"SERP1"	0.97907304789958	0.207046867473595	0.119	0.12	1	"Mig"	"SERP1"	"20-40"
"LPCAT2"	0.985177065833374	0.182560187233821	0.298	0.302	1	"Mig"	"LPCAT2"	"20-40"
"MARCH1"	0.987595251711616	0.511550350663142	0.144	0.151	1	"Mig"	"MARCH1"	"20-40"
"CTSD"	0.989442703102459	0.529769707302287	0.158	0.167	1	"Mig"	"CTSD"	"20-40"
"NRIP1"	0.990526193399781	0.103515085642788	0.193	0.198	1	"Mig"	"NRIP1"	"20-40"
"LEPROT"	0.995371362328865	0.231026323863751	0.098	0.101	1	"Mig"	"LEPROT"	"20-40"
"APPL2"	0.99963570111828	0.167152015162901	0.137	0.14	1	"Mig"	"APPL2"	"20-40"
"MTCO2P121"	2.58959919678591e-63	-2.48847870726669	0.069	0.572	1.47107361571817e-58	"Mig"	"MTCO2P12"	"40-60"
"ERCC-000461"	3.34757641204825e-32	-0.714398265795563	0.976	0.996	1.90165773239225e-27	"Mig"	"ERCC-00046"	"40-60"
"ERCC-000741"	1.17809666969754e-20	-0.419860942658955	1	1	6.69241375155079e-16	"Mig"	"ERCC-00074"	"40-60"
"HLA-H1"	4.54049497607521e-20	-1.06684323463985	0.003	0.152	2.57931898105905e-15	"Mig"	"HLA-H"	"40-60"
"ERCC-000031"	9.29418845680211e-16	-0.660070256979052	0.822	0.935	5.27974963665557e-11	"Mig"	"ERCC-00003"	"40-60"
"AC004057.1"	1.00734742730292e-14	-0.914892353348134	0.01	0.134	5.72243853027967e-10	"Mig"	"AC004057.1"	"40-60"
"HLA-DRB5"	2.3122583590589e-14	2.35617206456874	0.275	0.058	1.31352460603059e-09	"Mig"	"HLA-DRB5"	"40-60"
"MT-ATP61"	4.76055585238718e-13	-0.474861242524002	0.898	0.978	2.70432896306558e-08	"Mig"	"MT-ATP6"	"40-60"
"MT-CO11"	8.68441485548926e-12	-0.513868899354362	0.884	0.949	4.93335554695778e-07	"Mig"	"MT-CO1"	"40-60"
"ERCC-000041"	4.99635010529028e-10	-0.321404153917414	1	1	2.83827660431225e-05	"Mig"	"ERCC-00004"	"40-60"
"MT-TG1"	7.28568420189197e-10	-0.556138735102019	0.441	0.663	4.13877862456877e-05	"Mig"	"MT-TG"	"40-60"
"MT-ND31"	2.8745620950195e-09	-0.5409611647863	0.785	0.888	0.000163295248931773	"Mig"	"MT-ND3"	"40-60"
"HIST3H2A"	5.40451079710892e-09	1.32013122315108	0.114	0	0.000307014044851367	"Mig"	"HIST3H2A"	"40-60"
"ERCC-000431"	8.09828438944778e-09	-0.615355112362274	0.701	0.837	0.00046003924131136	"Mig"	"ERCC-00043"	"40-60"
"FOS1"	8.79630186437699e-09	1.64195223334031	0.251	0.087	0.000499691520009664	"Mig"	"FOS"	"40-60"
"MT-TK1"	7.87100579390704e-08	-0.608835185083023	0.246	0.438	0.00447128226134477	"Mig"	"MT-TK"	"40-60"
"MT-RNR21"	1.93891476577075e-07	-0.256118747684829	1	1	0.0110143931099139	"Mig"	"MT-RNR2"	"40-60"
"ERCC-001361"	1.95120922078221e-07	-0.352417895518962	0.983	0.986	0.0110842342204975	"Mig"	"ERCC-00136"	"40-60"
"MT-CO21"	5.45412174477115e-07	-0.383094481260635	0.763	0.888	0.0309832293955215	"Mig"	"MT-CO2"	"40-60"
"MTCO1P121"	1.09620084361918e-06	-0.429120164605002	0.422	0.612	0.062271881323475	"Mig"	"MTCO1P12"	"40-60"
"FGL21"	3.05339715010078e-06	1.0080632227388	0.227	0.094	0.173454331905775	"Mig"	"FGL2"	"40-60"
"AC116533.11"	3.2725608243908e-06	-0.536013936756408	0.234	0.395	0.185904362751168	"Mig"	"AC116533.1"	"40-60"
"MT-ND21"	3.66755873410066e-06	-0.449144477972279	0.784	0.844	0.208343009008056	"Mig"	"MT-ND2"	"40-60"
"MTRNR2L121"	4.46738235606223e-06	-0.397122367393153	0.483	0.678	0.253778589500827	"Mig"	"MTRNR2L12"	"40-60"
"CCL21"	5.29078066086844e-06	0.9069922298567	0.457	0.312	0.300553377001953	"Mig"	"CCL2"	"40-60"
"MT-ND11"	7.00409638643278e-06	-0.389426109540107	0.791	0.884	0.397881703424087	"Mig"	"MT-ND1"	"40-60"
"MT-ND41"	8.55693356899294e-06	-0.359622576410116	0.894	0.946	0.486093725253782	"Mig"	"MT-ND4"	"40-60"
"MS4A6A1"	8.95345328761939e-06	1.12478072891826	0.111	0.022	0.508618820909794	"Mig"	"MS4A6A"	"40-60"
"TGFBR11"	9.68583410394163e-06	0.757508669352348	0.24	0.109	0.550223177942612	"Mig"	"TGFBR1"	"40-60"
"CPVL1"	1.18661044300538e-05	-0.867946628615708	0.116	0.228	0.674077794358063	"Mig"	"CPVL"	"40-60"
"USP531"	1.46038182213574e-05	0.931987105682368	0.208	0.091	0.829599101700651	"Mig"	"USP53"	"40-60"
"CH25H1"	2.21173751882763e-05	0.693476474909432	0.531	0.395	1	"Mig"	"CH25H"	"40-60"
"ERCC-000961"	2.49768251753555e-05	-0.170153420838842	1	1	1	"Mig"	"ERCC-00096"	"40-60"
"SERPINF11"	3.1444050764751e-05	-0.842824806172148	0.043	0.12	1	"Mig"	"SERPINF1"	"40-60"
"MT-CO31"	3.94310063530396e-05	-0.23430120943004	0.862	0.928	1	"Mig"	"MT-CO3"	"40-60"
"SNORA521"	0.000108905519567957	-0.363628897269918	0.249	0.395	1	"Mig"	"SNORA52"	"40-60"
"MIR3687-2"	0.00011207882691524	0.734084972583163	0.106	0.029	1	"Mig"	"MIR3687-2"	"40-60"
"GSN1"	0.00011587304741156	0.853924349512062	0.154	0.062	1	"Mig"	"GSN"	"40-60"
"CYFIP11"	0.00011664776444873	-0.42120530663199	0.294	0.431	1	"Mig"	"CYFIP1"	"40-60"
"MKNK11"	0.000190787057320224	0.73621061406899	0.161	0.069	1	"Mig"	"MKNK1"	"40-60"
"SFPQ1"	0.000198809123070906	0.715958380766959	0.131	0.047	1	"Mig"	"SFPQ"	"40-60"
"C12orf75"	0.000225016638373086	0.841484399453846	0.133	0.051	1	"Mig"	"C12orf75"	"40-60"
