"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"MACF12"	0.00232011572440139	-0.248410769025523	0.198	0.33	1	"Mig"	"MACF1"	"40-60"	"MS"
"CTTN2"	0.00234187649414695	-0.316492398121011	0.05	0.122	1	"Mig"	"CTTN"	"40-60"	"MS"
"ACACA1"	0.00235823738175315	-0.362267528402597	0.089	0.181	1	"Mig"	"ACACA"	"40-60"	"MS"
"JUND2"	0.00237815545635977	-0.315103177345341	0.164	0.282	1	"Mig"	"JUND"	"40-60"	"MS"
"ACYP22"	0.00239017760319209	-0.327040660489185	0.149	0.266	1	"Mig"	"ACYP2"	"40-60"	"MS"
"RAB301"	0.00239228106514395	-0.394366947999984	0.089	0.181	1	"Mig"	"RAB30"	"40-60"	"MS"
"NUBPL1"	0.0024076800576375	-0.103206653110975	0.05	0.122	1	"Mig"	"NUBPL"	"40-60"	"MS"
"LSAMP2"	0.0024235532187056	-0.199179515778022	0.222	0.367	1	"Mig"	"LSAMP"	"40-60"	"MS"
"TCEAL41"	0.00243655133394773	-0.379358792596566	0.037	0.101	1	"Mig"	"TCEAL4"	"40-60"	"MS"
"MEIS11"	0.00245813936695969	-0.298206587068225	0.06	0.138	1	"Mig"	"MEIS1"	"40-60"	"MS"
"FBXO32"	0.00247763346889533	-0.434625709568832	0.057	0.133	1	"Mig"	"FBXO32"	"40-60"	"MS"
"ARL8A1"	0.00249011847622428	-0.371827303336371	0.131	0.234	1	"Mig"	"ARL8A"	"40-60"	"MS"
"AASS1"	0.00249095414215732	-0.126276081345468	0.037	0.101	1	"Mig"	"AASS"	"40-60"	"MS"
"ATP9A2"	0.0024962557643938	-0.327965009221314	0.057	0.133	1	"Mig"	"ATP9A"	"40-60"	"MS"
"MXD41"	0.00250956128820276	-0.387538214857107	0.05	0.122	1	"Mig"	"MXD4"	"40-60"	"MS"
"DYNC2H11"	0.00253527405182671	-0.208677098126302	0.037	0.101	1	"Mig"	"DYNC2H1"	"40-60"	"MS"
"ATP11A2"	0.00254280739471856	-0.309637205333089	0.078	0.165	1	"Mig"	"ATP11A"	"40-60"	"MS"
"HECTD41"	0.00254530636942964	-0.457892666405574	0.076	0.16	1	"Mig"	"HECTD4"	"40-60"	"MS"
"BMPR22"	0.00254671383438484	-0.338505663224918	0.104	0.202	1	"Mig"	"BMPR2"	"40-60"	"MS"
"RALGAPA12"	0.0026111954690839	-0.371134482514642	0.162	0.277	1	"Mig"	"RALGAPA1"	"40-60"	"MS"
"KNOP11"	0.00262535542739058	-0.398605813178082	0.057	0.133	1	"Mig"	"KNOP1"	"40-60"	"MS"
"TIMP22"	0.00264266136527895	-0.121008662072111	0.193	0.335	1	"Mig"	"TIMP2"	"40-60"	"MS"
"NDUFB13"	0.00266281012182996	-0.402295691913243	0.068	0.149	1	"Mig"	"NDUFB1"	"40-60"	"MS"
"TTLL11"	0.00266453978058454	-0.195689298555182	0.06	0.138	1	"Mig"	"TTLL11"	"40-60"	"MS"
"CPSF71"	0.00272220897281538	-0.388432078484805	0.055	0.128	1	"Mig"	"CPSF7"	"40-60"	"MS"
"CTNNA12"	0.00274596382576602	-0.0801189187110494	0.144	0.261	1	"Mig"	"CTNNA1"	"40-60"	"MS"
"PRR5L1"	0.00279531718972987	-0.408999144447849	0.055	0.128	1	"Mig"	"PRR5L"	"40-60"	"MS"
"TRIP122"	0.00279627241059532	-0.233184984269201	0.151	0.266	1	"Mig"	"TRIP12"	"40-60"	"MS"
"CRYL11"	0.00285560264685486	-0.307182703833307	0.044	0.112	1	"Mig"	"CRYL1"	"40-60"	"MS"
"ICE1"	0.00287003177502582	-0.337649923228544	0.057	0.133	1	"Mig"	"ICE1"	"40-60"	"MS"
"GPATCH82"	0.00292433122453827	-0.0524860996179204	0.144	0.261	1	"Mig"	"GPATCH8"	"40-60"	"MS"
"WASF22"	0.00298399408221208	-0.249678957673438	0.167	0.287	1	"Mig"	"WASF2"	"40-60"	"MS"
"MTMR101"	0.00302078220084194	-0.16368716845391	0.099	0.197	1	"Mig"	"MTMR10"	"40-60"	"MS"
"TTC372"	0.00304682514884266	-0.377092168870087	0.099	0.191	1	"Mig"	"TTC37"	"40-60"	"MS"
"NDUFAF32"	0.00308827646735575	-0.301182934641506	0.099	0.191	1	"Mig"	"NDUFAF3"	"40-60"	"MS"
"EPS152"	0.00309607977989045	-0.281347011719406	0.157	0.271	1	"Mig"	"EPS15"	"40-60"	"MS"
"AURKAIP11"	0.00311814476690708	-0.224696031343906	0.057	0.133	1	"Mig"	"AURKAIP1"	"40-60"	"MS"
"MKLN12"	0.00313203505345116	-0.273451158043942	0.209	0.346	1	"Mig"	"MKLN1"	"40-60"	"MS"
"AES2"	0.00315448396252621	-0.496507581646807	0.063	0.138	1	"Mig"	"AES"	"40-60"	"MS"
"SERPINB62"	0.00315459146241322	-0.269093155640573	0.086	0.176	1	"Mig"	"SERPINB6"	"40-60"	"MS"
"GPC52"	0.00318449028678762	-1.09077902122606	0.05	0.117	1	"Mig"	"GPC5"	"40-60"	"MS"
"LCP2"	0.00318839384581564	-0.468802526417829	0.063	0.138	1	"Mig"	"LCP2"	"40-60"	"MS"
"MAPK8IP11"	0.00318908592882113	-0.21758985242422	0.117	0.218	1	"Mig"	"MAPK8IP1"	"40-60"	"MS"
"LINC01122"	0.00324560104043123	-0.49382070935679	0.039	0.101	1	"Mig"	"LINC01122"	"40-60"	"MS"
"SCD2"	0.00326317313139516	-0.246757855744533	0.355	0.516	1	"Mig"	"SCD"	"40-60"	"MS"
"RTKN"	0.00327068937972371	-0.560691104706801	0.057	0.128	1	"Mig"	"RTKN"	"40-60"	"MS"
"RBX12"	0.00327920380971419	-0.166991207033632	0.136	0.245	1	"Mig"	"RBX1"	"40-60"	"MS"
"RNF141"	0.0032846026731563	-0.237345999991633	0.044	0.112	1	"Mig"	"RNF141"	"40-60"	"MS"
"TMEM2582"	0.00330828889745747	-0.320492001513513	0.099	0.191	1	"Mig"	"TMEM258"	"40-60"	"MS"
"USP532"	0.00331786602075556	-0.31980314555048	0.044	0.112	1	"Mig"	"USP53"	"40-60"	"MS"
"SRGAP11"	0.00337564867128137	-0.385113411321153	0.133	0.239	1	"Mig"	"SRGAP1"	"40-60"	"MS"
"MRFAP12"	0.00337861048759651	-0.335059358591222	0.081	0.165	1	"Mig"	"MRFAP1"	"40-60"	"MS"
"ACTG12"	0.00342143956741276	-0.342919993041814	0.285	0.431	1	"Mig"	"ACTG1"	"40-60"	"MS"
"CIITA"	0.00344928192188348	0.937489494102975	0.133	0.053	1	"Mig"	"CIITA"	"40-60"	"MS"
"SLC25A28"	0.00349193244776715	-0.291501873581884	0.042	0.106	1	"Mig"	"SLC25A28"	"40-60"	"MS"
"UBE2J11"	0.00350938275160465	-0.475175779574329	0.05	0.117	1	"Mig"	"UBE2J1"	"40-60"	"MS"
"ESYT22"	0.0035099912889949	-0.322136647975059	0.068	0.149	1	"Mig"	"ESYT2"	"40-60"	"MS"
"DENND5B1"	0.00352551343299777	-0.131632851419006	0.055	0.128	1	"Mig"	"DENND5B"	"40-60"	"MS"
"ZNF706"	0.00353253406480469	-0.253273321957843	0.039	0.101	1	"Mig"	"ZNF706"	"40-60"	"MS"
"APPBP21"	0.00353507680094551	-0.501720841389592	0.094	0.181	1	"Mig"	"APPBP2"	"40-60"	"MS"
"LPCAT2"	0.00354695405385306	-0.276566240126082	0.159	0.277	1	"Mig"	"LPCAT2"	"40-60"	"MS"
"C1orf612"	0.00356754788560752	-0.486704796507924	0.06	0.133	1	"Mig"	"C1orf61"	"40-60"	"MS"
"FAM195B2"	0.00356997131011187	-0.315101446286167	0.073	0.154	1	"Mig"	"FAM195B"	"40-60"	"MS"
"HAPLN21"	0.0036051421185866	-0.527530028709893	0.084	0.165	1	"Mig"	"HAPLN2"	"40-60"	"MS"
"GBE11"	0.00366730290905366	-0.103893768937115	0.078	0.165	1	"Mig"	"GBE1"	"40-60"	"MS"
"MAPK102"	0.00369931718001878	-0.323686044160826	0.063	0.138	1	"Mig"	"MAPK10"	"40-60"	"MS"
"NFIC2"	0.00373314118261386	-0.161200799136925	0.125	0.229	1	"Mig"	"NFIC"	"40-60"	"MS"
"SLC9A6"	0.00376152792361392	-0.25089802166342	0.052	0.122	1	"Mig"	"SLC9A6"	"40-60"	"MS"
"GATAD2B2"	0.00377495164484169	-0.171017388072195	0.099	0.191	1	"Mig"	"GATAD2B"	"40-60"	"MS"
"INPP5D1"	0.00378235291240031	0.913742424380068	0.308	0.218	1	"Mig"	"INPP5D"	"40-60"	"MS"
"CAPRIN1"	0.00379786589500367	-0.336296234454806	0.042	0.106	1	"Mig"	"CAPRIN1"	"40-60"	"MS"
"BOK1"	0.0037987324383897	-0.159917727060107	0.086	0.176	1	"Mig"	"BOK"	"40-60"	"MS"
"BSG2"	0.00381554511691161	-0.154479861708289	0.146	0.261	1	"Mig"	"BSG"	"40-60"	"MS"
"RASAL22"	0.00381670887861617	0.921399766870949	0.347	0.255	1	"Mig"	"RASAL2"	"40-60"	"MS"
"ZFYVE162"	0.00385040550051948	-0.271946436303902	0.146	0.255	1	"Mig"	"ZFYVE16"	"40-60"	"MS"
"LDB31"	0.00387809850054664	-0.184368670764272	0.073	0.154	1	"Mig"	"LDB3"	"40-60"	"MS"
"AP3D1"	0.00389091314113864	-0.410998705460987	0.039	0.101	1	"Mig"	"AP3D1"	"40-60"	"MS"
"RALGPS11"	0.00389390924686641	-0.227038112752883	0.05	0.117	1	"Mig"	"RALGPS1"	"40-60"	"MS"
"METTL7A1"	0.00392386161067257	-0.452629684036691	0.05	0.117	1	"Mig"	"METTL7A"	"40-60"	"MS"
"EIF3L"	0.00392744711240646	-0.35607884697822	0.052	0.122	1	"Mig"	"EIF3L"	"40-60"	"MS"
"TBC1D2B"	0.00393452742417304	1.44690985277039	0.104	0.037	1	"Mig"	"TBC1D2B"	"40-60"	"MS"
"KRT101"	0.0039377699357322	-0.33686574689938	0.055	0.128	1	"Mig"	"KRT10"	"40-60"	"MS"
"MLLT42"	0.00394174061085365	-0.294950611526287	0.078	0.16	1	"Mig"	"MLLT4"	"40-60"	"MS"
"ATG4C1"	0.00395418821895106	-0.128225876770563	0.128	0.234	1	"Mig"	"ATG4C"	"40-60"	"MS"
"MT2A2"	0.00396226003368667	-0.306278249707215	0.133	0.239	1	"Mig"	"MT2A"	"40-60"	"MS"
"MT.ND12"	0.00396389299307244	0.348716306028543	0.828	0.824	1	"Mig"	"MT.ND1"	"40-60"	"MS"
"MALT1"	0.0039959299290922	0.603742764998716	0.117	0.043	1	"Mig"	"MALT1"	"40-60"	"MS"
"ARID5B2"	0.00401251737196776	-0.223646676515041	0.128	0.234	1	"Mig"	"ARID5B"	"40-60"	"MS"
"SPG112"	0.0040545987528158	-0.17247415327034	0.097	0.186	1	"Mig"	"SPG11"	"40-60"	"MS"
"RAB1B1"	0.00406125346942532	-0.279617380776025	0.05	0.117	1	"Mig"	"RAB1B"	"40-60"	"MS"
"ANKRD36B1"	0.0041000065326443	-0.202322738873528	0.052	0.122	1	"Mig"	"ANKRD36B"	"40-60"	"MS"
"OLR1"	0.0041130078447316	0.987457618912316	0.373	0.287	1	"Mig"	"OLR1"	"40-60"	"MS"
"KCNIP41"	0.00413945532419217	-0.616233128143372	0.05	0.117	1	"Mig"	"KCNIP4"	"40-60"	"MS"
"SEMA3C"	0.00415525869962861	-0.382071951789356	0.05	0.117	1	"Mig"	"SEMA3C"	"40-60"	"MS"
"CPQ2"	0.0041715511502701	-0.130468881102426	0.131	0.239	1	"Mig"	"CPQ"	"40-60"	"MS"
"ZC3H12C1"	0.00417669224749067	-0.330058340509596	0.039	0.101	1	"Mig"	"ZC3H12C"	"40-60"	"MS"
"TRIM442"	0.00420759823138397	-0.306968260721562	0.102	0.191	1	"Mig"	"TRIM44"	"40-60"	"MS"
"HLA.E2"	0.00422037204815642	0.965873552304028	0.258	0.17	1	"Mig"	"HLA.E"	"40-60"	"MS"
"RASGEF1B2"	0.00425859609290849	0.819715500229549	0.258	0.16	1	"Mig"	"RASGEF1B"	"40-60"	"MS"
"YWHAG2"	0.00428330175033173	-0.287591128191063	0.089	0.176	1	"Mig"	"YWHAG"	"40-60"	"MS"
"SLC23A21"	0.00428908720805402	-0.311459047982236	0.07	0.149	1	"Mig"	"SLC23A2"	"40-60"	"MS"
"MT.ND22"	0.00429756338373581	0.249273329639041	0.935	0.952	1	"Mig"	"MT.ND2"	"40-60"	"MS"
"SLC39A111"	0.00431721811060673	-0.114106507374985	0.136	0.245	1	"Mig"	"SLC39A11"	"40-60"	"MS"
"USMG52"	0.0043207694206165	-0.267142351825425	0.086	0.17	1	"Mig"	"USMG5"	"40-60"	"MS"
"IL17RA"	0.00438474568309633	-0.0981814471026441	0.078	0.165	1	"Mig"	"IL17RA"	"40-60"	"MS"
"IGF1R2"	0.00439556461054472	-0.243535829617396	0.136	0.239	1	"Mig"	"IGF1R"	"40-60"	"MS"
"HIF1A.AS21"	0.00439605767257664	0.847536444017898	0.115	0.043	1	"Mig"	"HIF1A.AS2"	"40-60"	"MS"
"TNFRSF21"	0.00443216272980007	-0.24234702644167	0.06	0.133	1	"Mig"	"TNFRSF21"	"40-60"	"MS"
"DIP2B2"	0.00444594115967911	-0.170741269120545	0.24	0.383	1	"Mig"	"DIP2B"	"40-60"	"MS"
"FAIM21"	0.00447689491663736	-0.456026117752985	0.097	0.181	1	"Mig"	"FAIM2"	"40-60"	"MS"
"B3GAT3"	0.00449917877444448	-0.44429224217152	0.047	0.112	1	"Mig"	"B3GAT3"	"40-60"	"MS"
"YWHAQ2"	0.00450607594519723	-0.2221475568482	0.104	0.197	1	"Mig"	"YWHAQ"	"40-60"	"MS"
"CDV3"	0.00454290454877671	-0.409709677290502	0.047	0.112	1	"Mig"	"CDV3"	"40-60"	"MS"
"H1FX2"	0.0047111465246998	-0.208913460506504	0.097	0.186	1	"Mig"	"H1FX"	"40-60"	"MS"
"BLOC1S12"	0.00471421964435788	-0.431399504690761	0.084	0.165	1	"Mig"	"BLOC1S1"	"40-60"	"MS"
"SORL11"	0.00474006427551694	0.797222795289007	0.569	0.543	1	"Mig"	"SORL1"	"40-60"	"MS"
"TPD52"	0.00475498253784455	-0.38012814330896	0.055	0.122	1	"Mig"	"TPD52"	"40-60"	"MS"
"PTPRF1"	0.00478756583967656	-0.0767551062693302	0.057	0.128	1	"Mig"	"PTPRF"	"40-60"	"MS"
"IKZF21"	0.00480266795968676	-0.376009847049721	0.065	0.138	1	"Mig"	"IKZF2"	"40-60"	"MS"
"PPP6R21"	0.00483314156566451	-0.0940424241717805	0.063	0.138	1	"Mig"	"PPP6R2"	"40-60"	"MS"
"PPP1R9A1"	0.00485822545268089	-0.273425173091473	0.073	0.149	1	"Mig"	"PPP1R9A"	"40-60"	"MS"
"ARL8B2"	0.00486985702042908	-0.305479770789903	0.084	0.165	1	"Mig"	"ARL8B"	"40-60"	"MS"
"ITGB81"	0.00491851474203367	-0.347306674973946	0.081	0.16	1	"Mig"	"ITGB8"	"40-60"	"MS"
"KAT2B1"	0.0049534761769392	-0.19618138132951	0.117	0.213	1	"Mig"	"KAT2B"	"40-60"	"MS"
"A2M1"	0.00505252257941236	-0.430143152491307	0.251	0.388	1	"Mig"	"A2M"	"40-60"	"MS"
"CEP2902"	0.00508765442419109	-0.40060365661934	0.065	0.138	1	"Mig"	"CEP290"	"40-60"	"MS"
"NMT11"	0.00522364163358388	0.978349442384046	0.125	0.053	1	"Mig"	"NMT1"	"40-60"	"MS"
"ETV62"	0.00523790529061648	0.920270754007978	0.35	0.266	1	"Mig"	"ETV6"	"40-60"	"MS"
"ATP5G31"	0.00525665125528178	-0.297568725779708	0.047	0.112	1	"Mig"	"ATP5G3"	"40-60"	"MS"
"SDK1"	0.00526092035186207	-0.230813419348473	0.086	0.17	1	"Mig"	"SDK1"	"40-60"	"MS"
"CEBPA"	0.00529324534449232	0.876938190188373	0.29	0.202	1	"Mig"	"CEBPA"	"40-60"	"MS"
"KPNB11"	0.00529793192823599	-0.380651170673857	0.065	0.138	1	"Mig"	"KPNB1"	"40-60"	"MS"
"ANKRD282"	0.00531496992700332	-0.402796245775793	0.07	0.144	1	"Mig"	"ANKRD28"	"40-60"	"MS"
"CDC42BPB2"	0.00533294686477628	-0.136216527152592	0.086	0.17	1	"Mig"	"CDC42BPB"	"40-60"	"MS"
"SF3B22"	0.0053333388544838	-0.421758267027684	0.044	0.106	1	"Mig"	"SF3B2"	"40-60"	"MS"
"TUBA1B2"	0.00536154090128567	-0.0882638915040483	0.36	0.548	1	"Mig"	"TUBA1B"	"40-60"	"MS"
"PPP1R12B2"	0.00537644654441502	-0.164188204406524	0.151	0.261	1	"Mig"	"PPP1R12B"	"40-60"	"MS"
"FAM126A"	0.00539707041051481	-0.420912975663781	0.063	0.133	1	"Mig"	"FAM126A"	"40-60"	"MS"
"TBC1D17"	0.00550637962909132	-0.242084385373336	0.057	0.128	1	"Mig"	"TBC1D17"	"40-60"	"MS"
"DLEU7.AS1"	0.00551953649307513	0.833072824310828	0.193	0.106	1	"Mig"	"DLEU7.AS1"	"40-60"	"MS"
"RAD212"	0.00554876509834682	-0.260418456897798	0.115	0.207	1	"Mig"	"RAD21"	"40-60"	"MS"
"CAMTA12"	0.00555690088802236	-0.257523804149018	0.112	0.202	1	"Mig"	"CAMTA1"	"40-60"	"MS"
"FAM134B1"	0.00555828838600917	-0.237038150686825	0.097	0.181	1	"Mig"	"FAM134B"	"40-60"	"MS"
"SRCIN11"	0.00563923056001685	-0.291286320770746	0.097	0.181	1	"Mig"	"SRCIN1"	"40-60"	"MS"
"CHADL1"	0.00565581960992438	-0.443855025849438	0.07	0.144	1	"Mig"	"CHADL"	"40-60"	"MS"
"UBE2K2"	0.00567451058618998	-0.359303845863104	0.128	0.223	1	"Mig"	"UBE2K"	"40-60"	"MS"
"CAPN3"	0.00569281554007579	-0.313493537577898	0.07	0.144	1	"Mig"	"CAPN3"	"40-60"	"MS"
"CCDC661"	0.00569281855711099	-0.316479170385356	0.07	0.144	1	"Mig"	"CCDC66"	"40-60"	"MS"
"ZKSCAN11"	0.0057191158124776	-0.263098991051933	0.073	0.149	1	"Mig"	"ZKSCAN1"	"40-60"	"MS"
"SMARCA51"	0.00571961393964299	-0.338061588837002	0.063	0.133	1	"Mig"	"SMARCA5"	"40-60"	"MS"
"HS3ST51"	0.00574533653745807	-0.3012106956671	0.086	0.165	1	"Mig"	"HS3ST5"	"40-60"	"MS"
"PCDH171"	0.00575155061246116	-0.461240291053727	0.06	0.128	1	"Mig"	"PCDH17"	"40-60"	"MS"
"RGS10"	0.00575592492084613	-0.122144676835571	0.089	0.176	1	"Mig"	"RGS10"	"40-60"	"MS"
"DDHD11"	0.00575695855191789	-0.339165584006103	0.055	0.122	1	"Mig"	"DDHD1"	"40-60"	"MS"
"MAPRE1"	0.00579890799523495	-0.420945978715414	0.042	0.101	1	"Mig"	"MAPRE1"	"40-60"	"MS"
"KAZN1"	0.00582405412192386	-0.350436518355167	0.07	0.144	1	"Mig"	"KAZN"	"40-60"	"MS"
"CHKA1"	0.00588009048081277	-0.228881035661369	0.099	0.186	1	"Mig"	"CHKA"	"40-60"	"MS"
"TESK21"	0.00593186825352511	-0.530234857044427	0.05	0.112	1	"Mig"	"TESK2"	"40-60"	"MS"
"C9orf32"	0.00600900859342679	-0.130564574455553	0.144	0.245	1	"Mig"	"C9orf3"	"40-60"	"MS"
"SPCS12"	0.00601852474878891	-0.3535138764878	0.063	0.133	1	"Mig"	"SPCS1"	"40-60"	"MS"
"IRF2BP22"	0.00604081092450227	-0.388103025761976	0.138	0.234	1	"Mig"	"IRF2BP2"	"40-60"	"MS"
"CCNT2"	0.00604179210559688	-0.157532514104186	0.057	0.128	1	"Mig"	"CCNT2"	"40-60"	"MS"
"USP162"	0.00607710419459755	-0.311945886023128	0.073	0.149	1	"Mig"	"USP16"	"40-60"	"MS"
"RP11.161M6.21"	0.00618633551610959	-0.318398379834507	0.052	0.117	1	"Mig"	"RP11.161M6.2"	"40-60"	"MS"
"GMDS.AS12"	0.00620385580658805	0.0172763846158137	0.144	0.255	1	"Mig"	"GMDS.AS1"	"40-60"	"MS"
"CD82"	0.00627510296759045	-0.273433885132137	0.044	0.106	1	"Mig"	"CD82"	"40-60"	"MS"
"BTG11"	0.00632605377570781	0.85120897366513	0.219	0.133	1	"Mig"	"BTG1"	"40-60"	"MS"
"TMEM106B1"	0.00633570271612461	-0.473055681614142	0.07	0.144	1	"Mig"	"TMEM106B"	"40-60"	"MS"
"CWC271"	0.00639370590506485	-0.26860265701486	0.055	0.122	1	"Mig"	"CWC27"	"40-60"	"MS"
"TMEM33"	0.00639726333179133	-0.332993370645173	0.07	0.144	1	"Mig"	"TMEM33"	"40-60"	"MS"
"YPEL2"	0.0064848711787119	-0.281869008413477	0.094	0.176	1	"Mig"	"YPEL2"	"40-60"	"MS"
"SALL11"	0.00649149725985269	-0.146924097508847	0.076	0.154	1	"Mig"	"SALL1"	"40-60"	"MS"
"DDX1"	0.00652837287135036	-0.295183469364084	0.042	0.101	1	"Mig"	"DDX1"	"40-60"	"MS"
"STXBP31"	0.0065400604613463	-0.307745389041641	0.11	0.197	1	"Mig"	"STXBP3"	"40-60"	"MS"
"ERCC6L2"	0.00660567916929336	-0.293319243728482	0.042	0.101	1	"Mig"	"ERCC6L2"	"40-60"	"MS"
"COX5A1"	0.00665767299947651	-0.241535676484144	0.042	0.101	1	"Mig"	"COX5A"	"40-60"	"MS"
"RAP1A2"	0.00672503906638787	-0.292646791064814	0.243	0.378	1	"Mig"	"RAP1A"	"40-60"	"MS"
"PFDN22"	0.00676797101146888	-0.0880146582737689	0.117	0.213	1	"Mig"	"PFDN2"	"40-60"	"MS"
"FAM73A1"	0.00676841646716186	-0.176571229113071	0.073	0.149	1	"Mig"	"FAM73A"	"40-60"	"MS"
"ORC41"	0.00680731298180199	-0.376775690366019	0.06	0.128	1	"Mig"	"ORC4"	"40-60"	"MS"
"MYO1F"	0.00680828370965307	0.837316060257316	0.193	0.106	1	"Mig"	"MYO1F"	"40-60"	"MS"
"SET2"	0.00681075165134186	-0.186665684805426	0.065	0.138	1	"Mig"	"SET"	"40-60"	"MS"
"NAPEPLD"	0.00682700415820256	-0.327084498808911	0.05	0.112	1	"Mig"	"NAPEPLD"	"40-60"	"MS"
"SRRM12"	0.00688114115053308	-0.260641488598821	0.12	0.213	1	"Mig"	"SRRM1"	"40-60"	"MS"
"PTPRM2"	0.00688136038310593	-0.304675691449335	0.191	0.309	1	"Mig"	"PTPRM"	"40-60"	"MS"
"RP11.707A18.1"	0.0069044988810289	-0.243863312142245	0.089	0.17	1	"Mig"	"RP11.707A18.1"	"40-60"	"MS"
"ROGDI1"	0.00691761115211516	-0.146537844224528	0.091	0.176	1	"Mig"	"ROGDI"	"40-60"	"MS"
"POLK2"	0.00692371145519452	-0.307514170795539	0.104	0.191	1	"Mig"	"POLK"	"40-60"	"MS"
"IFT881"	0.00699443780497118	-0.0610943404283345	0.055	0.122	1	"Mig"	"IFT88"	"40-60"	"MS"
"MTMR6"	0.00703205022342493	-0.227701853323137	0.042	0.101	1	"Mig"	"MTMR6"	"40-60"	"MS"
"TMEM161B.AS11"	0.00714029818426807	-0.193942826893754	0.091	0.176	1	"Mig"	"TMEM161B.AS1"	"40-60"	"MS"
"HUWE12"	0.00720757252848834	-0.265487553189765	0.068	0.138	1	"Mig"	"HUWE1"	"40-60"	"MS"
"LUC7L21"	0.00721617953011731	-0.431802973176496	0.057	0.122	1	"Mig"	"LUC7L2"	"40-60"	"MS"
"ZDHHC91"	0.00724678496926853	-0.332000756099694	0.099	0.181	1	"Mig"	"ZDHHC9"	"40-60"	"MS"
"SLC20A22"	0.00728672729591394	0.0395123737113086	0.073	0.149	1	"Mig"	"SLC20A2"	"40-60"	"MS"
"SMC52"	0.00729078870776043	-0.307897769925621	0.078	0.154	1	"Mig"	"SMC5"	"40-60"	"MS"
"CUTA1"	0.00735462191423938	-0.424239294294796	0.057	0.122	1	"Mig"	"CUTA"	"40-60"	"MS"
"UBR32"	0.00736019431757952	-0.16616421509789	0.151	0.261	1	"Mig"	"UBR3"	"40-60"	"MS"
"PAIP2"	0.00748030315533504	-0.320340396354077	0.05	0.112	1	"Mig"	"PAIP2"	"40-60"	"MS"
"KLHL51"	0.00749806898016514	-0.155853671609032	0.117	0.207	1	"Mig"	"KLHL5"	"40-60"	"MS"
"GPR34"	0.00751268841824524	-0.247413689381484	0.089	0.17	1	"Mig"	"GPR34"	"40-60"	"MS"
"GLTSCR21"	0.00752614738175611	-0.356521840430304	0.094	0.176	1	"Mig"	"GLTSCR2"	"40-60"	"MS"
"TOB21"	0.00760291390816113	-0.365168171544135	0.055	0.117	1	"Mig"	"TOB2"	"40-60"	"MS"
"CD472"	0.00764036943042816	-0.322451018844568	0.149	0.245	1	"Mig"	"CD47"	"40-60"	"MS"
"EIF52"	0.00771516900880721	-0.360297395733645	0.076	0.149	1	"Mig"	"EIF5"	"40-60"	"MS"
"PKD21"	0.00776438434427499	-0.112681032104258	0.138	0.239	1	"Mig"	"PKD2"	"40-60"	"MS"
"COL18A11"	0.0079992636009552	-0.210833778182939	0.05	0.112	1	"Mig"	"COL18A1"	"40-60"	"MS"
"KAT6A2"	0.00801066274638464	-0.151795785541802	0.136	0.234	1	"Mig"	"KAT6A"	"40-60"	"MS"
"SQSTM12"	0.00803837721589906	-0.347423384364518	0.073	0.144	1	"Mig"	"SQSTM1"	"40-60"	"MS"
"ANKIB12"	0.00810316354988404	-0.0336399248968273	0.154	0.266	1	"Mig"	"ANKIB1"	"40-60"	"MS"
"PLEKHA12"	0.0081813686572098	-0.280177219488718	0.094	0.176	1	"Mig"	"PLEKHA1"	"40-60"	"MS"
"HERC12"	0.00831674971341809	-0.00922493905120492	0.154	0.261	1	"Mig"	"HERC1"	"40-60"	"MS"
"GLTSCR1L1"	0.00831837457483957	-0.0437560844541838	0.084	0.165	1	"Mig"	"GLTSCR1L"	"40-60"	"MS"
"HSD17B122"	0.00851138037750166	-0.171869110804935	0.076	0.149	1	"Mig"	"HSD17B12"	"40-60"	"MS"
"LRP1B1"	0.00854951444902988	-0.32117536878384	0.162	0.271	1	"Mig"	"LRP1B"	"40-60"	"MS"
"DYNC1H12"	0.00855487512325059	-0.01672820056028	0.115	0.207	1	"Mig"	"DYNC1H1"	"40-60"	"MS"
"LZTS2"	0.00860586029596769	-0.511719525431216	0.044	0.101	1	"Mig"	"LZTS2"	"40-60"	"MS"
"AP1G12"	0.00861203752071053	-0.21584959243435	0.081	0.16	1	"Mig"	"AP1G1"	"40-60"	"MS"
"NACC21"	0.00862985296527489	-0.275260000522558	0.065	0.133	1	"Mig"	"NACC2"	"40-60"	"MS"
"CCND31"	0.00873881681618996	-0.303433352736535	0.115	0.202	1	"Mig"	"CCND3"	"40-60"	"MS"
"CPSF62"	0.00874028728116358	-0.0998452141066002	0.081	0.16	1	"Mig"	"CPSF6"	"40-60"	"MS"
"EIF3E2"	0.00875159197721896	-0.295881218928375	0.094	0.176	1	"Mig"	"EIF3E"	"40-60"	"MS"
"ATP6V1E11"	0.00875633188208999	-0.174507397436075	0.057	0.122	1	"Mig"	"ATP6V1E1"	"40-60"	"MS"
"CCDC1461"	0.00876403479503486	-0.236176421508574	0.068	0.138	1	"Mig"	"CCDC146"	"40-60"	"MS"
"PMP222"	0.0087694933388613	-0.0860551618274763	0.175	0.277	1	"Mig"	"PMP22"	"40-60"	"MS"
"PLEKHA2"	0.00882126625085521	0.888144670336598	0.154	0.08	1	"Mig"	"PLEKHA2"	"40-60"	"MS"
