"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"KIFC31"	0.895554403736696	0.210608906582469	0.105	0.101	1	"OPC"	"KIFC3"	"MS"
"KRCC1"	0.895554403736696	0.277048264015585	0.105	0.101	1	"OPC"	"KRCC1"	"MS"
"MORF4L24"	0.896121991003364	0.630307394887858	0.132	0.134	1	"OPC"	"MORF4L2"	"MS"
"ANKS1A3"	0.897341934695368	0.904824153067093	0.105	0.121	1	"OPC"	"ANKS1A"	"MS"
"ARHGAP223"	0.897595501712146	0.423529613379088	0.211	0.242	1	"OPC"	"ARHGAP22"	"MS"
"SMOC12"	0.898584265990517	0.602109841845149	0.526	0.591	1	"OPC"	"SMOC1"	"MS"
"ABL23"	0.900053595003363	-0.0625283107127788	0.132	0.141	1	"OPC"	"ABL2"	"MS"
"PPP4R3B4"	0.900076373293574	-0.0260286201354808	0.105	0.114	1	"OPC"	"PPP4R3B"	"MS"
"KIF16B2"	0.900076373293574	0.0523236711696643	0.105	0.114	1	"OPC"	"KIF16B"	"MS"
"BEX43"	0.900076373293574	-0.0375665070475915	0.105	0.114	1	"OPC"	"BEX4"	"MS"
"BCL61"	0.900321990555007	0.11048227964363	0.158	0.154	1	"OPC"	"BCL6"	"MS"
"CCNI5"	0.900321990555007	0.0757907569587821	0.158	0.154	1	"OPC"	"CCNI"	"MS"
"DSTN5"	0.900614461970878	0.38233970467595	0.132	0.134	1	"OPC"	"DSTN"	"MS"
"FBXO421"	0.900622204426337	0.153275880567357	0.105	0.101	1	"OPC"	"FBXO42"	"MS"
"NDRG31"	0.900622204426337	0.143290983148456	0.105	0.101	1	"OPC"	"NDRG3"	"MS"
"TOB23"	0.900622204426337	0.16309684223292	0.105	0.101	1	"OPC"	"TOB2"	"MS"
"ABHD181"	0.900622204426337	0.451407005624324	0.105	0.101	1	"OPC"	"ABHD18"	"MS"
"PPP1R16B4"	0.902093878104711	0.165379801728623	0.263	0.302	1	"OPC"	"PPP1R16B"	"MS"
"DMXL14"	0.902159288158343	0.280519845888402	0.184	0.215	1	"OPC"	"DMXL1"	"MS"
"NAA385"	0.904473876819857	0.912004138534803	0.132	0.141	1	"OPC"	"NAA38"	"MS"
"MGST34"	0.904926968025822	0.0328121742311406	0.105	0.114	1	"OPC"	"MGST3"	"MS"
"PPP4R3A1"	0.904926968025822	0.00995087898918101	0.105	0.114	1	"OPC"	"PPP4R3A"	"MS"
"STT3B2"	0.904926968025822	0.0892568430572309	0.105	0.114	1	"OPC"	"STT3B"	"MS"
"ZC2HC1A2"	0.904926968025822	-0.0364830038979375	0.105	0.114	1	"OPC"	"ZC2HC1A"	"MS"
"NMT13"	0.905694059368383	0.0770563286605148	0.105	0.101	1	"OPC"	"NMT1"	"MS"
"PTPRD5"	0.905839244641939	0.0420906849796916	0.711	0.779	1	"OPC"	"PTPRD"	"MS"
"NFE2L25"	0.905855917152194	0.391759828491109	0.211	0.221	1	"OPC"	"NFE2L2"	"MS"
"CCNT22"	0.90684578007286	0.246249207275149	0.105	0.121	1	"OPC"	"CCNT2"	"MS"
"INTS61"	0.907817678625416	0.345245469160466	0.105	0.107	1	"OPC"	"INTS6"	"MS"
"CHD25"	0.909477958201063	0.0984205409587819	0.158	0.181	1	"OPC"	"CHD2"	"MS"
"USP395"	0.909925982594389	0.401979221650468	0.289	0.356	1	"OPC"	"USP39"	"MS"
"MAGI32"	0.911602796026533	0.274766562052697	0.105	0.121	1	"OPC"	"MAGI3"	"MS"
"GLTSCR1L4"	0.912395973879339	0.355928277537459	0.158	0.174	1	"OPC"	"GLTSCR1L"	"MS"
"TBC1D22A4"	0.912521210304209	0.511802557870375	0.132	0.148	1	"OPC"	"TBC1D22A"	"MS"
"MAST21"	0.912780042768237	0.685599696441922	0.105	0.107	1	"OPC"	"MAST2"	"MS"
"AMBRA13"	0.912780042768237	0.742888432231867	0.105	0.107	1	"OPC"	"AMBRA1"	"MS"
"PDIA35"	0.912780042768237	0.635406031676916	0.105	0.107	1	"OPC"	"PDIA3"	"MS"
"SIRPA3"	0.913323190896474	-0.00337746464464928	0.132	0.141	1	"OPC"	"SIRPA"	"MS"
"TTC7A3"	0.914638627535298	-0.0300427997906182	0.105	0.114	1	"OPC"	"TTC7A"	"MS"
"C10orf763"	0.91584911188939	0.084626718771714	0.105	0.101	1	"OPC"	"C10orf76"	"MS"
"MARK11"	0.916362982174745	0.558585827274825	0.105	0.121	1	"OPC"	"MARK1"	"MS"
"WASF32"	0.916362982174745	0.481509642408929	0.105	0.121	1	"OPC"	"WASF3"	"MS"
"GFRA1"	0.917745810092219	0.658660852372268	0.105	0.107	1	"OPC"	"GFRA1"	"MS"
"ASXL15"	0.918379171538233	0.405367782502471	0.158	0.161	1	"OPC"	"ASXL1"	"MS"
"SFSWAP4"	0.919263495024635	0.26547983642647	0.184	0.201	1	"OPC"	"SFSWAP"	"MS"
"CNN32"	0.919476097858633	0.0131046113744779	0.158	0.168	1	"OPC"	"CNN3"	"MS"
"FOLH12"	0.919499332645935	0.0553146769953139	0.105	0.114	1	"OPC"	"FOLH1"	"MS"
"FAR21"	0.919499332645935	0.201352804701831	0.105	0.114	1	"OPC"	"FAR2"	"MS"
"ARHGAP101"	0.919499332645935	0.163963813339691	0.105	0.114	1	"OPC"	"ARHGAP10"	"MS"
"S100A15"	0.920289857557074	0.584053045650802	0.132	0.154	1	"OPC"	"S100A1"	"MS"
"FCHO23"	0.921126169100089	0.320981642691754	0.105	0.121	1	"OPC"	"FCHO2"	"MS"
"SEPT25"	0.922655693180728	0.336220498681259	0.211	0.242	1	"OPC"	"SEPT2"	"MS"
"IDH1"	0.922714788267498	0.554175246698893	0.105	0.107	1	"OPC"	"IDH1"	"MS"
"ZCCHC62"	0.922714788267498	0.216493442177165	0.105	0.107	1	"OPC"	"ZCCHC6"	"MS"
"DMXL22"	0.923121747390662	0.270492631516838	0.132	0.134	1	"OPC"	"DMXL2"	"MS"
"ASIC21"	0.923121747390662	0.249983034371631	0.132	0.134	1	"OPC"	"ASIC2"	"MS"
"ATN13"	0.923592457260002	0.559110308414164	0.158	0.168	1	"OPC"	"ATN1"	"MS"
"PTPRA5"	0.923592457260002	0.263269080186974	0.158	0.168	1	"OPC"	"PTPRA"	"MS"
"DTNA5"	0.924474787190701	0.320655411420049	0.421	0.53	1	"OPC"	"DTNA"	"MS"
"IMMP2L5"	0.924977474801003	0.185679019753646	0.237	0.282	1	"OPC"	"IMMP2L"	"MS"
"HADHA4"	0.925601478210098	0.145695615476736	0.132	0.148	1	"OPC"	"HADHA"	"MS"
"WDR705"	0.926134837449158	0.218300838098184	0.184	0.195	1	"OPC"	"WDR70"	"MS"
"DNER4"	0.926458872659222	0.173544090375479	0.421	0.497	1	"OPC"	"DNER"	"MS"
"EIF4G25"	0.926930088960309	0.346466275979164	0.184	0.201	1	"OPC"	"EIF4G2"	"MS"
"MEF2A5"	0.92735720442185	0.394864891485238	0.237	0.268	1	"OPC"	"MEF2A"	"MS"
"RAB182"	0.927631187710462	0.236309754496072	0.132	0.134	1	"OPC"	"RAB18"	"MS"
"ID23"	0.927686784588203	0.178831679152353	0.105	0.107	1	"OPC"	"ID2"	"MS"
"PCDH11X1"	0.928645901580828	0.241681635502816	0.158	0.174	1	"OPC"	"PCDH11X"	"MS"
"FUT94"	0.929225214998587	0.251539333550984	0.211	0.235	1	"OPC"	"FUT9"	"MS"
"NME9"	0.929229591699971	0.120777925721773	0.105	0.114	1	"OPC"	"NME9"	"MS"
"IMPAD11"	0.930660866015765	0.426823084931153	0.105	0.121	1	"OPC"	"IMPAD1"	"MS"
"KIF5B5"	0.930901923135594	0.165319751890924	0.158	0.161	1	"OPC"	"KIF5B"	"MS"
"ZCCHC244"	0.930952082452795	0.598761077871887	0.316	0.329	1	"OPC"	"ZCCHC24"	"MS"
"APBB14"	0.930974150192993	0.446196094298018	0.184	0.221	1	"OPC"	"APBB1"	"MS"
"SQLE2"	0.931106959963201	0.362970898065034	0.105	0.101	1	"OPC"	"SQLE"	"MS"
"FAM102A3"	0.931831458162132	0.721646304723691	0.158	0.168	1	"OPC"	"FAM102A"	"MS"
"NXPE33"	0.934098783891063	0.294236531763228	0.105	0.114	1	"OPC"	"NXPE3"	"MS"
"GMDS.AS14"	0.93434816097682	0.716241776997911	0.158	0.188	1	"OPC"	"GMDS.AS1"	"MS"
"CMSS15"	0.934603396727569	0.281656162091404	0.184	0.201	1	"OPC"	"CMSS1"	"MS"
"FOXK21"	0.936198821639759	-0.132189654010684	0.105	0.101	1	"OPC"	"FOXK2"	"MS"
"EPB41L4A1"	0.936198821639759	0.224182682445162	0.105	0.101	1	"OPC"	"EPB41L4A"	"MS"
"PADI23"	0.93748429865753	0.471482336564241	0.132	0.154	1	"OPC"	"PADI2"	"MS"
"ZNF276"	0.93763905909695	0.6903549518704	0.105	0.107	1	"OPC"	"ZNF276"	"MS"
"CNTN14"	0.938146121907731	0.298363103362494	0.447	0.57	1	"OPC"	"CNTN1"	"MS"
"GNAI14"	0.938507306047814	0.448542628558418	0.263	0.302	1	"OPC"	"GNAI1"	"MS"
"ACTR25"	0.93897044284777	0.171550914981924	0.105	0.114	1	"OPC"	"ACTR2"	"MS"
"ARID4B5"	0.940567507486686	0.161304620544338	0.316	0.329	1	"OPC"	"ARID4B"	"MS"
"RAD51B4"	0.940604437117001	0.59320838665165	0.211	0.242	1	"OPC"	"RAD51B"	"MS"
"C9orf1425"	0.941293294160258	0.053489334163384	0.105	0.101	1	"OPC"	"C9orf142"	"MS"
"TRPS15"	0.94145873708217	0.590630899303646	0.316	0.349	1	"OPC"	"TRPS1"	"MS"
"TMEM2352"	0.942291110321218	0.474676164226972	0.158	0.188	1	"OPC"	"TMEM235"	"MS"
"IPO71"	0.942618950195323	-0.151934663372694	0.105	0.107	1	"OPC"	"IPO7"	"MS"
"PPP2R43"	0.942618950195323	0.218492854312736	0.105	0.107	1	"OPC"	"PPP2R4"	"MS"
"SETD25"	0.942637835025639	0.145937508393684	0.158	0.154	1	"OPC"	"SETD2"	"MS"
"ACIN15"	0.944203266709532	0.867497112970562	0.158	0.168	1	"OPC"	"ACIN1"	"MS"
"UBR55"	0.944203266709532	0.30157181529062	0.158	0.168	1	"OPC"	"UBR5"	"MS"
"TBCA5"	0.944661673010082	0.496799661842208	0.211	0.248	1	"OPC"	"TBCA"	"MS"
"APC22"	0.944925640123878	0.717397331674819	0.158	0.174	1	"OPC"	"APC2"	"MS"
"TMOD11"	0.94498116418322	0.698233441440994	0.105	0.121	1	"OPC"	"TMOD1"	"MS"
"H1FX4"	0.945611919602567	0.267205298014703	0.158	0.181	1	"OPC"	"H1FX"	"MS"
"KRT103"	0.945690761080597	0.131923954073839	0.132	0.134	1	"OPC"	"KRT10"	"MS"
"NUAK12"	0.947601085304949	0.5377707360098	0.105	0.107	1	"OPC"	"NUAK1"	"MS"
"SFRP1"	0.947601085304949	0.338261794851476	0.105	0.107	1	"OPC"	"SFRP1"	"MS"
"HNRNPH33"	0.948720434364791	0.495149096047551	0.105	0.114	1	"OPC"	"HNRNPH3"	"MS"
"NHSL12"	0.948817103215476	0.0579446570540399	0.132	0.141	1	"OPC"	"NHSL1"	"MS"
"MOSPD22"	0.948817103215476	0.534499283227219	0.132	0.141	1	"OPC"	"MOSPD2"	"MS"
"MIB15"	0.949600353125043	0.242452025451522	0.211	0.215	1	"OPC"	"MIB1"	"MS"
"SRCIN14"	0.949635096889847	0.492569270487192	0.158	0.181	1	"OPC"	"SRCIN1"	"MS"
"P4HA14"	0.950210384635511	-0.368527066205854	0.132	0.134	1	"OPC"	"P4HA1"	"MS"
"SMURF15"	0.950239802956548	0.661129931387932	0.158	0.188	1	"OPC"	"SMURF1"	"MS"
"ZFAND55"	0.95136507931063	0.370649693417788	0.184	0.195	1	"OPC"	"ZFAND5"	"MS"
"SRSF62"	0.952585270177517	0.360558815449333	0.105	0.107	1	"OPC"	"SRSF6"	"MS"
"DAAM24"	0.953329229143894	0.173939815695921	0.211	0.215	1	"OPC"	"DAAM2"	"MS"
"GNAO14"	0.953597980780272	0.382614621955517	0.237	0.275	1	"OPC"	"GNAO1"	"MS"
"NFATC34"	0.953598402957121	0.451423277119977	0.105	0.114	1	"OPC"	"NFATC3"	"MS"
"CHMP2A4"	0.953598402957121	0.117143454727128	0.105	0.114	1	"OPC"	"CHMP2A"	"MS"
"MAP23"	0.954055779246946	0.0822798077698752	0.526	0.591	1	"OPC"	"MAP2"	"MS"
"EVL4"	0.954753256213266	0.653270033328175	0.184	0.215	1	"OPC"	"EVL"	"MS"
"HMBOX14"	0.955369830674757	0.174824575887368	0.158	0.154	1	"OPC"	"HMBOX1"	"MS"
"PLCE12"	0.955995720022186	0.378817205849966	0.158	0.161	1	"OPC"	"PLCE1"	"MS"
"TCERG12"	0.957150932046972	0.477504120651425	0.158	0.174	1	"OPC"	"TCERG1"	"MS"
"SAR1B2"	0.957571310324167	0.164065362815246	0.105	0.107	1	"OPC"	"SAR1B"	"MS"
"ZHX33"	0.957685202106677	0.923857872244523	0.158	0.181	1	"OPC"	"ZHX3"	"MS"
"ATP1B14"	0.957994171555627	0.291461938625949	0.342	0.43	1	"OPC"	"ATP1B1"	"MS"
"IST14"	0.958478110419859	0.912991817108518	0.105	0.114	1	"OPC"	"IST1"	"MS"
"ARHGAP354"	0.958478110419859	0.547597243341674	0.105	0.114	1	"OPC"	"ARHGAP35"	"MS"
"NDUFAF21"	0.958478110419859	0.686463894258205	0.105	0.114	1	"OPC"	"NDUFAF2"	"MS"
"BEX11"	0.959254293509776	0.436737868509314	0.132	0.134	1	"OPC"	"BEX1"	"MS"
"ZCCHC141"	0.9601829399649	0.218597432961301	0.158	0.161	1	"OPC"	"ZCCHC14"	"MS"
"PPFIA13"	0.962559011038262	0.266109053488522	0.105	0.107	1	"OPC"	"PPFIA1"	"MS"
"DTX31"	0.962559011038262	0.781474387816378	0.105	0.107	1	"OPC"	"DTX3"	"MS"
"ZMYM32"	0.962559011038262	-0.123572760345236	0.105	0.107	1	"OPC"	"ZMYM3"	"MS"
"WDR604"	0.963359374239431	0.692334906598016	0.105	0.114	1	"OPC"	"WDR60"	"MS"
"NEAT15"	0.96399056789417	0.0684811941141752	0.368	0.423	1	"OPC"	"NEAT1"	"MS"
"NFKB15"	0.964381844959289	-0.00653829734525457	0.132	0.141	1	"OPC"	"NFKB1"	"MS"
"PPP6R23"	0.964949365649268	0.407480011363527	0.132	0.148	1	"OPC"	"PPP6R2"	"MS"
"KAT6A5"	0.965350311684038	0.319138165718905	0.184	0.201	1	"OPC"	"KAT6A"	"MS"
"SDF42"	0.967548177418192	0.230638981136221	0.105	0.107	1	"OPC"	"SDF4"	"MS"
"NFIX4"	0.967615316088356	0.535022655138113	0.184	0.208	1	"OPC"	"NFIX"	"MS"
"RNF144A3"	0.967615316088356	0.869400506290842	0.184	0.208	1	"OPC"	"RNF144A"	"MS"
"BCAS13"	0.967902616694191	0.394828589627075	0.395	0.477	1	"OPC"	"BCAS1"	"MS"
"NAPB1"	0.968242011727257	0.33127008634692	0.105	0.114	1	"OPC"	"NAPB"	"MS"
"HMGXB41"	0.968242011727257	0.473187206695258	0.105	0.114	1	"OPC"	"HMGXB4"	"MS"
"RP11.159G9.51"	0.968242011727257	0.322146993241997	0.105	0.114	1	"OPC"	"RP11.159G9.5"	"MS"
"SRPK25"	0.968955597792148	0.631158863000855	0.263	0.322	1	"OPC"	"SRPK2"	"MS"
"PHC25"	0.970977561847829	0.0883041623144916	0.263	0.275	1	"OPC"	"PHC2"	"MS"
"AGBL42"	0.972538614390225	0.316546919918662	0.105	0.107	1	"OPC"	"AGBL4"	"MS"
"PFN14"	0.972538614390225	0.237643552763877	0.105	0.107	1	"OPC"	"PFN1"	"MS"
"EEF1A15"	0.972538614390225	0.165340862082978	0.105	0.107	1	"OPC"	"EEF1A1"	"MS"
"VCP5"	0.972538614390225	0.50901391680125	0.105	0.107	1	"OPC"	"VCP"	"MS"
"GLUD15"	0.972750730250703	0.030128771121368	0.158	0.161	1	"OPC"	"GLUD1"	"MS"
"PHF20L13"	0.973046894312229	0.284020044070412	0.184	0.201	1	"OPC"	"PHF20L1"	"MS"
"SLC25A294"	0.973118059862421	0.473974156574392	0.158	0.168	1	"OPC"	"SLC25A29"	"MS"
"RHBDL31"	0.97312584004026	0.586887159516276	0.105	0.114	1	"OPC"	"RHBDL3"	"MS"
"AGPAT53"	0.973708323243524	0.820107600460882	0.132	0.148	1	"OPC"	"AGPAT5"	"MS"
"TRAF3IP2.AS13"	0.974211043716443	0.440599252567176	0.237	0.275	1	"OPC"	"TRAF3IP2.AS1"	"MS"
"PSPC15"	0.975950154750808	0.457519957926019	0.211	0.221	1	"OPC"	"PSPC1"	"MS"
"SPAG95"	0.976975695241889	0.209642359062971	0.342	0.389	1	"OPC"	"SPAG9"	"MS"
"NT5C25"	0.977530126731389	0.211978360427489	0.105	0.107	1	"OPC"	"NT5C2"	"MS"
"FAXDC23"	0.977547414657055	0.345390634326533	0.158	0.174	1	"OPC"	"FAXDC2"	"MS"
"KIAA0922"	0.978010676201408	0.477360244632006	0.105	0.114	1	"OPC"	"KIAA0922"	"MS"
"TRAM13"	0.978010676201408	0.361266910020183	0.105	0.114	1	"OPC"	"TRAM1"	"MS"
"RFC15"	0.978089057520985	0.572081807024236	0.132	0.148	1	"OPC"	"RFC1"	"MS"
"SCFD14"	0.97858991536246	0.222925941697021	0.184	0.195	1	"OPC"	"SCFD1"	"MS"
"PRKCE4"	0.979649273356983	0.478150578514599	0.211	0.221	1	"OPC"	"PRKCE"	"MS"
"KAT2A2"	0.979960261580706	0.326094008480875	0.132	0.141	1	"OPC"	"KAT2A"	"MS"
"ANP32A2"	0.98252251909238	0.0621590515462287	0.105	0.107	1	"OPC"	"ANP32A"	"MS"
"ASAH14"	0.98252251909238	0.111071276910354	0.105	0.107	1	"OPC"	"ASAH1"	"MS"
"TPT1.AS14"	0.984412869527904	0.579764789340397	0.132	0.141	1	"OPC"	"TPT1.AS1"	"MS"
"SPCS24"	0.985710868817728	0.554018911198416	0.158	0.174	1	"OPC"	"SPCS2"	"MS"
"BMP7"	0.987515576118365	0.328021885759628	0.105	0.107	1	"OPC"	"BMP7"	"MS"
"ZXDC4"	0.9875155960205	-0.0470520935560133	0.105	0.107	1	"OPC"	"ZXDC"	"MS"
"SIK35"	0.987683803430236	0.213235366802014	0.605	0.664	1	"OPC"	"SIK3"	"MS"
"ARHGAP264"	0.987782639613658	0.713677895002928	0.105	0.114	1	"OPC"	"ARHGAP26"	"MS"
"CDK81"	0.988866002598058	0.49091874148108	0.132	0.141	1	"OPC"	"CDK8"	"MS"
"ZFYVE165"	0.9903535974929	0.38976150099541	0.289	0.336	1	"OPC"	"ZFYVE16"	"MS"
"PRKCSH4"	0.990472702647368	0.45848225925495	0.184	0.208	1	"OPC"	"PRKCSH"	"MS"
"GLG15"	0.990748865703803	0.236895266871822	0.211	0.221	1	"OPC"	"GLG1"	"MS"
"SDC32"	0.990914574102959	0.409845277388414	0.211	0.235	1	"OPC"	"SDC3"	"MS"
"CDK144"	0.991781299682634	0.514198735078895	0.263	0.315	1	"OPC"	"CDK14"	"MS"
"CAND12"	0.992509161982611	0.173940543525111	0.105	0.107	1	"OPC"	"CAND1"	"MS"
"RGS171"	0.992509161982611	0.0450031360662224	0.105	0.107	1	"OPC"	"RGS17"	"MS"
"ZNF6525"	0.993424997887743	0.135630424338648	0.289	0.309	1	"OPC"	"ZNF652"	"MS"
"WHSC1L15"	0.99484134630651	0.404240090069924	0.263	0.268	1	"OPC"	"WHSC1L1"	"MS"
"P2RX74"	0.99622742887554	0.806733251950931	0.184	0.215	1	"OPC"	"P2RX7"	"MS"
"TNPO22"	0.997503021388106	0.173234817608357	0.105	0.107	1	"OPC"	"TNPO2"	"MS"
"VPS542"	0.997503021388106	0.118171306724328	0.105	0.107	1	"OPC"	"VPS54"	"MS"
"CCT42"	0.997556436250661	0.45305881310566	0.105	0.114	1	"OPC"	"CCT4"	"MS"
"CASK2"	0.998383659660681	0.328633577097791	0.289	0.329	1	"OPC"	"CASK"	"MS"
"SOX61"	0.99863665355796	-0.0533916257191263	0.579	0.698	1	"OPC"	"SOX6"	"MS"
"TMEM595"	1	0.386009903672819	0.237	0.255	1	"OPC"	"TMEM59"	"MS"
"RAB11FIP23"	1	0.098831010923126	0.132	0.134	1	"OPC"	"RAB11FIP2"	"MS"
"MCF2L4"	1	0.504880424636351	0.105	0.114	1	"OPC"	"MCF2L"	"MS"
"SNX295"	1	0.355860869593954	0.184	0.201	1	"OPC"	"SNX29"	"MS"
"CIRBP5"	1	0.0820002036142649	0.342	0.362	1	"OPC"	"CIRBP"	"MS"
"HLA.C5"	1	0.236871915683739	0.184	0.201	1	"OPC"	"HLA.C"	"MS"
"TMSB106"	2.80286241249179e-28	2.30585094157177	0.593	0.224	6.02110903451486e-24	"Other"	"TMSB10"	"MS"
"THEMIS"	4.55836220846068e-26	2.81171324342806	0.203	0.004	9.79227369621523e-22	"Other"	"THEMIS"	"MS"
"FAU6"	1.89136354910676e-24	2.07702774364868	0.476	0.15	4.06302717619113e-20	"Other"	"FAU"	"MS"
"AC105402.46"	4.50442110945142e-24	-4.67813756106331	0	0.329	9.67639742732353e-20	"Other"	"AC105402.4"	"MS"
"TOMM76"	5.23895558059273e-23	2.1601073802693	0.26	0.031	1.12543243782293e-18	"Other"	"TOMM7"	"MS"
"MT.CO16"	1.80196083477556e-22	-1.0287467863502	0.728	0.888	3.87097226526487e-18	"Other"	"MT.CO1"	"MS"
"RABGAP1L6"	2.26493579794222e-22	1.87979282708361	0.313	0.054	4.86553508113949e-18	"Other"	"RABGAP1L"	"MS"
"AOAH2"	1.24461080086757e-21	2.49040017210972	0.215	0.018	2.6736729224237e-17	"Other"	"AOAH"	"MS"
"SON6"	1.92400596613543e-21	1.63100637668084	0.317	0.06	4.13314961645213e-17	"Other"	"SON"	"MS"
"SKAP1"	5.67294285836005e-20	2.33151647258889	0.236	0.031	1.21866158483291e-15	"Other"	"SKAP1"	"MS"
"SERF26"	3.21207583778893e-19	1.15885492648615	0.386	0.103	6.90018131473819e-15	"Other"	"SERF2"	"MS"
"AC104820.2"	1.94138888433656e-18	2.2541862609514	0.146	0.004	4.17049160133179e-14	"Other"	"AC104820.2"	"MS"
"UQCRB6"	2.98703826024129e-18	2.02635565536554	0.256	0.047	6.41675559065034e-14	"Other"	"UQCRB"	"MS"
"PARP85"	2.25052298092089e-17	1.84560933174259	0.272	0.056	4.83457346761425e-13	"Other"	"PARP8"	"MS"
"CCL4"	6.11456143558446e-17	2.18848998248342	0.122	0	1.31353008759225e-12	"Other"	"CCL4"	"MS"
"UPF26"	7.06085581565027e-17	1.64070958607307	0.175	0.016	1.51681304631799e-12	"Other"	"UPF2"	"MS"
"ZCCHC76"	7.62354151418695e-17	1.38284242736796	0.22	0.033	1.63768918807764e-12	"Other"	"ZCCHC7"	"MS"
"CDK65"	2.2915892997334e-16	1.86964928032445	0.171	0.016	4.92279213368729e-12	"Other"	"CDK6"	"MS"
"INPP4B4"	3.3866175845163e-16	2.177706089494	0.163	0.014	7.27513189505792e-12	"Other"	"INPP4B"	"MS"
"MDFIC"	4.46990819658105e-16	1.67325425995984	0.183	0.022	9.60225678789542e-12	"Other"	"MDFIC"	"MS"
"FUT86"	5.30624735206087e-16	1.90467683028723	0.163	0.014	1.13988805616972e-11	"Other"	"FUT8"	"MS"
"TMEM256"	7.07842447478054e-16	1.95243378534652	0.114	0	1.52058714567236e-11	"Other"	"TMEM256"	"MS"
"S100A64"	1.4520883961168e-15	2.1046192586343	0.427	0.183	3.1193762925381e-11	"Other"	"S100A6"	"MS"
"STRBP3"	1.65108232228814e-15	1.35733101772344	0.154	0.013	3.54685504473938e-11	"Other"	"STRBP"	"MS"
"PDE7A6"	1.87800312855278e-15	1.74462854564907	0.187	0.025	4.03432632075708e-11	"Other"	"PDE7A"	"MS"
"PLP16"	1.91491494021838e-15	2.74231183551035	0.167	0.018	4.11362027457712e-11	"Other"	"PLP1"	"MS"
"CREB3L23"	2.37776924435363e-15	1.74035381720755	0.13	0.005	5.10792389072046e-11	"Other"	"CREB3L2"	"MS"
"TMA76"	7.65079182111635e-15	1.45258470561423	0.224	0.043	1.64354309901222e-10	"Other"	"TMA7"	"MS"
"SERPINH11"	7.777076837436e-15	-3.34598232890909	0.037	0.268	1.670671646218e-10	"Other"	"SERPINH1"	"MS"
"IGKC"	8.11557035393528e-15	4.10714834838276	0.106	0	1.74338682343238e-10	"Other"	"IGKC"	"MS"
"UBA526"	1.72310425803281e-14	1.64928533246651	0.346	0.118	3.70157256710607e-10	"Other"	"UBA52"	"MS"
"RP11.277P12.20"	1.86622117820723e-14	1.86801128165323	0.11	0.002	4.00901633502478e-10	"Other"	"RP11.277P12.20"	"MS"
"CEP1281"	2.06005494072129e-14	1.79767450180596	0.134	0.009	4.42541002365747e-10	"Other"	"CEP128"	"MS"
"COMMD106"	4.14413141316418e-14	1.42354509351672	0.114	0.004	8.9024231017593e-10	"Other"	"COMMD10"	"MS"
"CD52"	6.42822168272449e-14	1.668619729045	0.24	0.056	1.38091058188287e-09	"Other"	"CD52"	"MS"
"DTHD1"	7.13322515851491e-14	1.42395796359392	0.106	0.002	1.53235942855217e-09	"Other"	"DTHD1"	"MS"
"PSAP6"	9.37414067703831e-14	-1.37595875459915	0.37	0.582	2.01375290024137e-09	"Other"	"PSAP"	"MS"
"IGHGP1"	2.64205277962599e-13	2.719226546988	0.15	0.018	5.67565778119255e-09	"Other"	"IGHGP"	"MS"
"FTX6"	2.81196854334338e-13	1.19990467234384	0.211	0.043	6.04067082481025e-09	"Other"	"FTX"	"MS"
"FTL6"	3.15058270629474e-13	-0.608762275413734	0.732	0.904	6.76808176966237e-09	"Other"	"FTL"	"MS"
"FCHSD26"	4.07496848383718e-13	1.64936940255752	0.179	0.031	8.75384729697903e-09	"Other"	"FCHSD2"	"MS"
"DENND1B2"	4.92702443443613e-13	1.38761744223095	0.159	0.022	1.05842338900557e-08	"Other"	"DENND1B"	"MS"
"MT36"	5.0485429459685e-13	-3.56271651261612	0.02	0.219	1.08452799565295e-08	"Other"	"MT3"	"MS"
"NFATC21"	5.46851516407216e-13	1.77219724328374	0.138	0.014	1.17474642754598e-08	"Other"	"NFATC2"	"MS"
"ANKRD446"	5.78688402926357e-13	1.45181643947457	0.305	0.099	1.2431384271664e-08	"Other"	"ANKRD44"	"MS"
"COX7B6"	9.44547531750436e-13	1.51351525519901	0.15	0.02	2.02907700770629e-08	"Other"	"COX7B"	"MS"
"CBLB5"	9.9369163090195e-13	1.46386834019522	0.272	0.08	2.13464836150357e-08	"Other"	"CBLB"	"MS"
"ARHGAP181"	1.03430635639e-12	1.14000625347429	0.11	0.005	2.221896914797e-08	"Other"	"ARHGAP18"	"MS"
"ATXN16"	1.10451874591357e-12	1.09708880528346	0.317	0.099	2.37272716997152e-08	"Other"	"ATXN1"	"MS"
"SMYD36"	1.28905738071394e-12	1.41737726712251	0.199	0.042	2.76915306524969e-08	"Other"	"SMYD3"	"MS"
"ARHGAP152"	1.47718992533388e-12	1.37840487336502	0.35	0.128	3.17329939760225e-08	"Other"	"ARHGAP15"	"MS"
"ATP5E6"	1.52749238583076e-12	1.4994312214086	0.264	0.078	3.28135914324164e-08	"Other"	"ATP5E"	"MS"
"RNF2134"	2.17305667114394e-12	1.57351535478319	0.138	0.016	4.6681603409514e-08	"Other"	"RNF213"	"MS"
"HCST"	2.34596686488251e-12	1.79244712364509	0.142	0.018	5.0396060191406e-08	"Other"	"HCST"	"MS"
