"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"ATXN25"	0.372130760016619	0.100945606656045	0.143	0.278	1	"Other"	"ATXN2"	"N"
"ANKRD365"	0.372566263020232	-0.332320479055793	0.071	0.181	1	"Other"	"ANKRD36"	"N"
"R3HDM15"	0.372566263020232	-0.0203262285700396	0.071	0.181	1	"Other"	"R3HDM1"	"N"
"CBLB5"	0.372566263020232	-0.209315173460608	0.071	0.181	1	"Other"	"CBLB"	"N"
"MEF2C4"	0.372566263020232	-0.0558861286491175	0.071	0.181	1	"Other"	"MEF2C"	"N"
"PDE1C5"	0.372566263020232	-0.245233311532133	0.071	0.181	1	"Other"	"PDE1C"	"N"
"AUH5"	0.372566263020232	-0.499859978728192	0.071	0.181	1	"Other"	"AUH"	"N"
"DOCK15"	0.372566263020232	-0.338302712185619	0.071	0.181	1	"Other"	"DOCK1"	"N"
"FGF144"	0.372566263020232	-0.361287201026095	0.071	0.181	1	"Other"	"FGF14"	"N"
"TOP14"	0.372566263020232	-0.538453121625815	0.071	0.181	1	"Other"	"TOP1"	"N"
"USP245"	0.372639004195798	-0.699676776488068	0.071	0.167	1	"Other"	"USP24"	"N"
"FBXL55"	0.372639004195798	-0.686127226911462	0.071	0.167	1	"Other"	"FBXL5"	"N"
"GJA11"	0.372639004195798	-0.627359624477464	0.071	0.167	1	"Other"	"GJA1"	"N"
"RAB304"	0.372639004195798	-0.552765365831675	0.071	0.167	1	"Other"	"RAB30"	"N"
"MAPK85"	0.372639004195798	-0.903267629793514	0.071	0.167	1	"Other"	"MAPK8"	"N"
"PLCE12"	0.372639004195798	-0.710509099792762	0.071	0.167	1	"Other"	"PLCE1"	"N"
"GPHN5"	0.375204695360635	-0.18456265467204	0.214	0.375	1	"Other"	"GPHN"	"N"
"BAIAP2L14"	0.380631615444643	0.984294422007381	0.286	0.236	1	"Other"	"BAIAP2L1"	"N"
"CD463"	0.381183446654764	0.469156937410737	0.143	0.069	1	"Other"	"CD46"	"N"
"STAT1"	0.381183446654764	0.385896008890514	0.143	0.069	1	"Other"	"STAT1"	"N"
"HSPD12"	0.381183446654764	0.269116145951067	0.143	0.069	1	"Other"	"HSPD1"	"N"
"CGGBP13"	0.381183446654764	0.476987834288671	0.143	0.069	1	"Other"	"CGGBP1"	"N"
"ZC3H12B"	0.381183446654764	0.313233590526375	0.143	0.069	1	"Other"	"ZC3H12B"	"N"
"RAB8B1"	0.381183446654764	0.415318556735042	0.143	0.069	1	"Other"	"RAB8B"	"N"
"CEBPB2"	0.381183446654764	0.431695774417643	0.143	0.069	1	"Other"	"CEBPB"	"N"
"SHTN15"	0.382396514077389	0.150045077786312	0.071	0.181	1	"Other"	"SHTN1"	"N"
"SFPQ5"	0.382401946931453	0.0498406871045851	0.071	0.181	1	"Other"	"SFPQ"	"N"
"PREPL4"	0.382401946931453	-0.116786153271032	0.071	0.181	1	"Other"	"PREPL"	"N"
"AC074363.13"	0.382401946931453	-0.229392545112291	0.071	0.181	1	"Other"	"AC074363.1"	"N"
"SENP75"	0.382401946931453	0.116738560959897	0.071	0.181	1	"Other"	"SENP7"	"N"
"RYK1"	0.382401946931453	-0.0620231656762182	0.071	0.181	1	"Other"	"RYK"	"N"
"NSD15"	0.382401946931453	-0.408388013534496	0.071	0.181	1	"Other"	"NSD1"	"N"
"PABPC15"	0.382401946931453	-0.176322603520963	0.071	0.181	1	"Other"	"PABPC1"	"N"
"KMT2A4"	0.382401946931453	0.00205538056378685	0.071	0.181	1	"Other"	"KMT2A"	"N"
"BTRC5"	0.382401946931453	0.0274801500999444	0.071	0.181	1	"Other"	"BTRC"	"N"
"ACACA5"	0.382401946931453	-0.292869246654359	0.071	0.181	1	"Other"	"ACACA"	"N"
"PITPNB3"	0.382401946931453	-0.20263534967752	0.071	0.181	1	"Other"	"PITPNB"	"N"
"SREBF25"	0.382401946931453	-0.149934113997289	0.071	0.181	1	"Other"	"SREBF2"	"N"
"LPGAT14"	0.382787517149448	-0.568591166726616	0.071	0.167	1	"Other"	"LPGAT1"	"N"
"ATP13A32"	0.382787517149448	-0.729410553775391	0.071	0.167	1	"Other"	"ATP13A3"	"N"
"DCLK23"	0.382787517149448	1.03680816121223	0.214	0.139	1	"Other"	"DCLK2"	"N"
"ATG104"	0.382787517149448	-0.608798401399348	0.071	0.167	1	"Other"	"ATG10"	"N"
"PKM4"	0.382787517149448	-0.540596526665066	0.071	0.167	1	"Other"	"PKM"	"N"
"TMBIM65"	0.387918918940081	0.765351114437035	0.214	0.139	1	"Other"	"TMBIM6"	"N"
"NR3C15"	0.387929523028188	0.312761455654246	0.143	0.292	1	"Other"	"NR3C1"	"N"
"PUM15"	0.389119246347148	1.01806878658925	0.286	0.236	1	"Other"	"PUM1"	"N"
"PLCL15"	0.389119246347148	-0.484313464412976	0.143	0.264	1	"Other"	"PLCL1"	"N"
"ARIH15"	0.389119246347148	-0.219151225135801	0.143	0.264	1	"Other"	"ARIH1"	"N"
"FTO5"	0.389119246347148	-0.432930514614048	0.143	0.264	1	"Other"	"FTO"	"N"
"CTNNB14"	0.392395214987815	1.42091139218783	0.214	0.153	1	"Other"	"CTNNB1"	"N"
"RAB7A5"	0.393103640109964	0.548186781377475	0.214	0.139	1	"Other"	"RAB7A"	"N"
"SENP65"	0.393103640109964	-0.478248913339837	0.071	0.167	1	"Other"	"SENP6"	"N"
"CENPP2"	0.393103640109964	-0.71063313827577	0.071	0.167	1	"Other"	"CENPP"	"N"
"PHLDB15"	0.393103640109964	0.995655993638079	0.214	0.139	1	"Other"	"PHLDB1"	"N"
"PPP2R2B5"	0.393997652225944	-0.136411863996529	0.214	0.375	1	"Other"	"PPP2R2B"	"N"
"THADA5"	0.397652665777061	0.894647236127939	0.286	0.208	1	"Other"	"THADA"	"N"
"ZEB14"	0.397657692040072	0.994138668702789	0.357	0.306	1	"Other"	"ZEB1"	"N"
"SF15"	0.39772106348948	-0.395063985400439	0.143	0.264	1	"Other"	"SF1"	"N"
"APOLD1"	0.398305803230241	-0.981492354439367	0.071	0.153	1	"Other"	"APOLD1"	"N"
"CPE4"	0.403279962596155	0.520392194074957	0.357	0.264	1	"Other"	"CPE"	"N"
"AKAP103"	0.40358073764013	-0.56834439852823	0.071	0.167	1	"Other"	"AKAP10"	"N"
"RALGPS22"	0.403586447788587	-0.479366895645246	0.071	0.167	1	"Other"	"RALGPS2"	"N"
"TMEM1315"	0.403586447788587	-0.622429169442253	0.071	0.167	1	"Other"	"TMEM131"	"N"
"SUCLG23"	0.403586447788587	0.829128715443873	0.214	0.139	1	"Other"	"SUCLG2"	"N"
"PIK3CA3"	0.403756346589767	-0.740443954349725	0.071	0.153	1	"Other"	"PIK3CA"	"N"
"UBE2E25"	0.404648649742723	-0.223963901576398	0.143	0.292	1	"Other"	"UBE2E2"	"N"
"PDE7A4"	0.406436504248908	-0.64471591659464	0.143	0.264	1	"Other"	"PDE7A"	"N"
"NT5C24"	0.406436504248908	-0.205372820926025	0.143	0.264	1	"Other"	"NT5C2"	"N"
"SRRM25"	0.406783027590025	0.885401836983712	0.286	0.222	1	"Other"	"SRRM2"	"N"
"PSMD8"	0.408587646483267	0.373048966380964	0.143	0.069	1	"Other"	"PSMD8"	"N"
"APC6"	0.408884342650681	-0.511025790640494	0.071	0.167	1	"Other"	"APC"	"N"
"ST6GALNAC34"	0.409432013302002	-0.290135624196913	0.214	0.375	1	"Other"	"ST6GALNAC3"	"N"
"MALAT15"	0.409548560265823	-0.17568376677152	1	1	1	"Other"	"MALAT1"	"N"
"CTD-3179P9.1"	0.409779557451332	0.171881597966155	0.286	0.181	1	"Other"	"CTD-3179P9.1"	"N"
"PDIA61"	0.409897187427636	1.2048464987979	0.143	0.083	1	"Other"	"PDIA6"	"N"
"PLXNB14"	0.409897187427636	1.04966557371454	0.143	0.083	1	"Other"	"PLXNB1"	"N"
"LAMB2"	0.409897187427636	1.73140514117425	0.143	0.083	1	"Other"	"LAMB2"	"N"
"TFG1"	0.409897187427636	1.10504672237713	0.143	0.083	1	"Other"	"TFG"	"N"
"TAF33"	0.409897187427636	0.942098069472223	0.143	0.083	1	"Other"	"TAF3"	"N"
"SNX61"	0.409897187427636	1.03159391950422	0.143	0.083	1	"Other"	"SNX6"	"N"
"EEF22"	0.409897187427636	1.26757223068445	0.143	0.083	1	"Other"	"EEF2"	"N"
"CAPZB5"	0.410028869295273	-0.0355867661405713	0.143	0.278	1	"Other"	"CAPZB"	"N"
"ARHGEF75"	0.413163752617956	0.0602020813689952	0.143	0.292	1	"Other"	"ARHGEF7"	"N"
"LMBRD15"	0.414234881580167	-0.414437036914113	0.071	0.167	1	"Other"	"LMBRD1"	"N"
"PRKDC4"	0.414234881580167	1.40997336793843	0.214	0.139	1	"Other"	"PRKDC"	"N"
"NRCAM3"	0.414777943066125	-0.518365208392382	0.071	0.153	1	"Other"	"NRCAM"	"N"
"TENM44"	0.414777943066125	-0.623267781383257	0.071	0.153	1	"Other"	"TENM4"	"N"
"DIXDC12"	0.414777943066125	-0.742149268753164	0.071	0.153	1	"Other"	"DIXDC1"	"N"
"WDR75"	0.414777943066125	-0.72948281160066	0.071	0.153	1	"Other"	"WDR7"	"N"
"ZNF3024"	0.414777943066125	-0.594214367566897	0.071	0.153	1	"Other"	"ZNF302"	"N"
"SEPT75"	0.4150160057248	0.715278114257324	0.429	0.389	1	"Other"	"SEPT7"	"N"
"CCNY5"	0.415264943498414	-0.738807057574526	0.143	0.264	1	"Other"	"CCNY"	"N"
"EHBP15"	0.415776589585514	-0.0845843220940239	0.429	0.583	1	"Other"	"EHBP1"	"N"
"CD635"	0.415778564861213	-0.786592838694718	0.143	0.25	1	"Other"	"CD63"	"N"
"KTN15"	0.415778564861213	-0.360886147054337	0.143	0.25	1	"Other"	"KTN1"	"N"
"NFASC4"	0.423212002234752	1.11124348740687	0.143	0.083	1	"Other"	"NFASC"	"N"
"RGS73"	0.423212002234752	0.695138175535827	0.143	0.083	1	"Other"	"RGS7"	"N"
"DDX60L"	0.423212002234752	0.74058980520527	0.143	0.083	1	"Other"	"DDX60L"	"N"
"TUB"	0.423212002234752	1.20811918229703	0.143	0.083	1	"Other"	"TUB"	"N"
"ATP1B23"	0.423212002234752	0.975486825034161	0.143	0.083	1	"Other"	"ATP1B2"	"N"
"ATP9A3"	0.423212002234752	0.822869904448429	0.143	0.083	1	"Other"	"ATP9A"	"N"
"FAM13B5"	0.424205693243182	-0.408491357218096	0.143	0.264	1	"Other"	"FAM13B"	"N"
"RHOBTB33"	0.425047748560572	-0.337239595597961	0.071	0.167	1	"Other"	"RHOBTB3"	"N"
"C1S"	0.425047748560572	-0.360336190416323	0.071	0.167	1	"Other"	"C1S"	"N"
"LRP14"	0.425047748560572	0.793977355413013	0.214	0.139	1	"Other"	"LRP1"	"N"
"RP11-141M1.32"	0.425047748560572	-0.589155251628901	0.071	0.167	1	"Other"	"RP11-141M1.3"	"N"
"EID15"	0.425047748560572	-0.193103661655343	0.071	0.167	1	"Other"	"EID1"	"N"
"SMAD31"	0.425047748560572	-0.222139931827902	0.071	0.167	1	"Other"	"SMAD3"	"N"
"HELZ4"	0.425975448408626	-0.641361490845151	0.071	0.153	1	"Other"	"HELZ"	"N"
"ADAM33"	0.425975448408626	-0.676243348803512	0.071	0.153	1	"Other"	"ADAM33"	"N"
"MEF2A5"	0.430140888344199	0.544881511438556	0.357	0.306	1	"Other"	"MEF2A"	"N"
"PKP21"	0.433258002313297	0.841949450442197	0.286	0.236	1	"Other"	"PKP2"	"N"
"SP1001"	0.433925620320999	0.816167052296319	0.214	0.153	1	"Other"	"SP100"	"N"
"DIAPH24"	0.433925620320999	0.81545474392185	0.214	0.153	1	"Other"	"DIAPH2"	"N"
"VIM1"	0.434018160199211	1.53477683088268	0.429	0.403	1	"Other"	"VIM"	"N"
"ZMYM45"	0.434118084323771	-0.564535880825627	0.143	0.25	1	"Other"	"ZMYM4"	"N"
"LPP5"	0.434471284120604	0.419822549501555	0.286	0.542	1	"Other"	"LPP"	"N"
"PUM25"	0.4345805590033	-0.492644509876122	0.143	0.236	1	"Other"	"PUM2"	"N"
"MBOAT24"	0.436023720658967	0.344740090929737	0.071	0.167	1	"Other"	"MBOAT2"	"N"
"CLIP44"	0.436023720658967	0.198027670444837	0.071	0.167	1	"Other"	"CLIP4"	"N"
"EPAS1"	0.436023720658967	0.367199703998106	0.071	0.167	1	"Other"	"EPAS1"	"N"
"FANCL3"	0.436023720658967	0.13038606465407	0.071	0.167	1	"Other"	"FANCL"	"N"
"CCK5"	0.436023720658967	0.277379615694602	0.071	0.167	1	"Other"	"CCK"	"N"
"GRIA25"	0.436023720658967	0.191717528496302	0.071	0.167	1	"Other"	"GRIA2"	"N"
"C5orf423"	0.436023720658967	-0.334872249301037	0.071	0.167	1	"Other"	"C5orf42"	"N"
"WDR412"	0.436023720658967	-0.335029640351269	0.071	0.167	1	"Other"	"WDR41"	"N"
"SEC632"	0.436023720658967	-0.0439221314592402	0.071	0.167	1	"Other"	"SEC63"	"N"
"LINC008941"	0.436023720658967	0.0887835296700441	0.071	0.167	1	"Other"	"LINC00894"	"N"
"HOOK34"	0.436023720658967	0.072244228354756	0.071	0.167	1	"Other"	"HOOK3"	"N"
"KANK14"	0.436023720658967	0.184895025852072	0.071	0.167	1	"Other"	"KANK1"	"N"
"RCL1"	0.436023720658967	-0.0424821702618563	0.071	0.167	1	"Other"	"RCL1"	"N"
"CERCAM5"	0.436023720658967	0.0888811776402458	0.071	0.167	1	"Other"	"CERCAM"	"N"
"OPCML5"	0.436023720658967	0.722358394884578	0.071	0.167	1	"Other"	"OPCML"	"N"
"MAP2K55"	0.436023720658967	-0.418814898915583	0.071	0.167	1	"Other"	"MAP2K5"	"N"
"LONP25"	0.436023720658967	0.0421807393262235	0.071	0.167	1	"Other"	"LONP2"	"N"
"EPN25"	0.436023720658967	-0.21857099851501	0.071	0.167	1	"Other"	"EPN2"	"N"
"MCM3AP1"	0.436023720658967	0.242272328911724	0.071	0.167	1	"Other"	"MCM3AP"	"N"
"LMNA"	0.436776652475046	0.641281858184126	0.143	0.083	1	"Other"	"LMNA"	"N"
"GUK14"	0.436776652475046	0.779339566808461	0.143	0.083	1	"Other"	"GUK1"	"N"
"SEC61A11"	0.436776652475046	0.639869095937274	0.143	0.083	1	"Other"	"SEC61A1"	"N"
"MFN11"	0.436776652475046	0.620719568463891	0.143	0.083	1	"Other"	"MFN1"	"N"
"SENP51"	0.436776652475046	0.675717817503508	0.143	0.083	1	"Other"	"SENP5"	"N"
"ELL23"	0.436776652475046	1.01425543681143	0.143	0.083	1	"Other"	"ELL2"	"N"
"DAAM23"	0.436776652475046	0.533058740498033	0.143	0.083	1	"Other"	"DAAM2"	"N"
"MPC12"	0.436776652475046	0.60519592005422	0.143	0.083	1	"Other"	"MPC1"	"N"
"ARPC1A"	0.436776652475046	0.919451994474994	0.143	0.083	1	"Other"	"ARPC1A"	"N"
"YWHAZ3"	0.436776652475046	0.721669099150307	0.143	0.083	1	"Other"	"YWHAZ"	"N"
"EBAG9"	0.436776652475046	1.17653270569002	0.143	0.083	1	"Other"	"EBAG9"	"N"
"RECK4"	0.436776652475046	0.824363118115624	0.143	0.083	1	"Other"	"RECK"	"N"
"COL27A11"	0.436776652475046	0.825001701416727	0.143	0.083	1	"Other"	"COL27A1"	"N"
"CDK83"	0.436776652475046	0.87751312919968	0.143	0.083	1	"Other"	"CDK8"	"N"
"XRCC6"	0.436776652475046	0.742825729419446	0.143	0.083	1	"Other"	"XRCC6"	"N"
"CHSY32"	0.436998704881876	-0.331101817232796	0.214	0.319	1	"Other"	"CHSY3"	"N"
"TAX1BP15"	0.437347382066967	-0.532087933494204	0.071	0.153	1	"Other"	"TAX1BP1"	"N"
"SPRED15"	0.437347382066967	-0.549667975998345	0.071	0.153	1	"Other"	"SPRED1"	"N"
"GABPB1-AS15"	0.437347382066967	-0.569490536858781	0.071	0.153	1	"Other"	"GABPB1-AS1"	"N"
"RP11-759A24.3"	0.437347382066967	-0.631215481101378	0.071	0.153	1	"Other"	"RP11-759A24.3"	"N"
"OSBPL1A5"	0.437347382066967	-0.713477706763946	0.071	0.153	1	"Other"	"OSBPL1A"	"N"
"ITSN13"	0.44242105611377	-0.348197442809391	0.143	0.264	1	"Other"	"ITSN1"	"N"
"HSP90AB15"	0.443460403034129	-0.497099266142825	0.143	0.25	1	"Other"	"HSP90AB1"	"N"
"TMTC12"	0.443460403034129	-0.666484999188875	0.143	0.25	1	"Other"	"TMTC1"	"N"
"KIAA11095"	0.443821770046244	-0.849336699381883	0.214	0.306	1	"Other"	"KIAA1109"	"N"
"TNKS6"	0.445536504425187	-0.503915271280732	0.214	0.319	1	"Other"	"TNKS"	"N"
"TPM1"	0.446004458712353	0.560806744315122	0.429	0.389	1	"Other"	"TPM1"	"N"
"CALD14"	0.446943858585449	0.985856914273853	0.357	0.306	1	"Other"	"CALD1"	"N"
"CHN13"	0.448892107906405	-0.429591474168539	0.071	0.153	1	"Other"	"CHN1"	"N"
"PLPP15"	0.448892107906405	-0.495287558581639	0.071	0.153	1	"Other"	"PLPP1"	"N"
"LARP12"	0.448892107906405	-0.507405048795501	0.071	0.153	1	"Other"	"LARP1"	"N"
"SNTB11"	0.448892107906405	-0.352026970972667	0.071	0.153	1	"Other"	"SNTB1"	"N"
"MBP5"	0.448930570582957	-0.366250596668416	0.214	0.361	1	"Other"	"MBP"	"N"
"LDLRAD33"	0.450135432655986	-0.0406452925649812	0.143	0.278	1	"Other"	"LDLRAD3"	"N"
"ERBB2IP5"	0.450139067908524	-0.0920295994240015	0.143	0.278	1	"Other"	"ERBB2IP"	"N"
"PRDM6"	0.450139067908524	0.165325519408851	0.143	0.278	1	"Other"	"PRDM6"	"N"
"PRDM22"	0.450588381724111	0.928889004744269	0.143	0.083	1	"Other"	"PRDM2"	"N"
"NASP4"	0.450588381724111	0.722190999576722	0.143	0.083	1	"Other"	"NASP"	"N"
"PTPN121"	0.450588381724111	0.512432783353999	0.143	0.083	1	"Other"	"PTPN12"	"N"
"ADHFE11"	0.450588381724111	0.919844537647777	0.143	0.083	1	"Other"	"ADHFE1"	"N"
"MRPL413"	0.450588381724111	0.709558314724455	0.143	0.083	1	"Other"	"MRPL41"	"N"
"EIF4EBP2"	0.450588381724111	0.917122689994791	0.143	0.083	1	"Other"	"EIF4EBP2"	"N"
"SIRPA3"	0.450588381724111	1.02455711390314	0.143	0.083	1	"Other"	"SIRPA"	"N"
"DYNLRB12"	0.450588381724111	0.865474443018593	0.143	0.083	1	"Other"	"DYNLRB1"	"N"
"ECHDC23"	0.451693976432887	-0.154790298313788	0.143	0.264	1	"Other"	"ECHDC2"	"N"
"JMJD1C5"	0.451697297458217	-0.340182869939341	0.429	0.583	1	"Other"	"JMJD1C"	"N"
"HLA-B4"	0.453102734902394	0.161424157646051	0.214	0.361	1	"Other"	"HLA-B"	"N"
"ANKRD105"	0.453763395302199	-0.646819123717701	0.143	0.236	1	"Other"	"ANKRD10"	"N"
"USP155"	0.455608939994925	0.56726538193622	0.214	0.153	1	"Other"	"USP15"	"N"
"ATP5C1"	0.457577596846208	0.659789248761656	0.143	0.083	1	"Other"	"ATP5C1"	"N"
"BCAS35"	0.457842464029276	-0.12305078897067	0.214	0.375	1	"Other"	"BCAS3"	"N"
"PSMA7"	0.458458988483931	0.519502419620133	0.214	0.139	1	"Other"	"PSMA7"	"N"
"ST3GAL53"	0.460607833678454	-0.387425990860304	0.071	0.153	1	"Other"	"ST3GAL5"	"N"
"GHR1"	0.460607833678454	-0.484427986224591	0.071	0.153	1	"Other"	"GHR"	"N"
"MTDH5"	0.460607833678454	-0.313610874571258	0.071	0.153	1	"Other"	"MTDH"	"N"
"DAPK12"	0.460607833678454	-0.428099757645909	0.071	0.153	1	"Other"	"DAPK1"	"N"
"CEP573"	0.460607833678454	-0.541041845688846	0.071	0.153	1	"Other"	"CEP57"	"N"
"CUL54"	0.460607833678454	-0.374895823772128	0.071	0.153	1	"Other"	"CUL5"	"N"
"SMG63"	0.460607833678454	-0.583465719485557	0.071	0.153	1	"Other"	"SMG6"	"N"
"TJP15"	0.461078459087804	-0.321432331573669	0.357	0.556	1	"Other"	"TJP1"	"N"
"ODF2L1"	0.461880461712392	-0.485257566213851	0.071	0.139	1	"Other"	"ODF2L"	"N"
"ADCY3"	0.461880461712392	-0.787934759449056	0.071	0.139	1	"Other"	"ADCY3"	"N"
"GRIK23"	0.461880461712392	-0.582373297102362	0.071	0.139	1	"Other"	"GRIK2"	"N"
"TP53I11"	0.461880461712392	-0.538426820580935	0.071	0.139	1	"Other"	"TP53I11"	"N"
"CAPS24"	0.461880461712392	-0.707893230744992	0.071	0.139	1	"Other"	"CAPS2"	"N"
"NVL"	0.464644114726565	0.38947823352363	0.143	0.083	1	"Other"	"NVL"	"N"
"ARFIP13"	0.464644114726565	0.495994471820105	0.143	0.083	1	"Other"	"ARFIP1"	"N"
"PPARD1"	0.464644114726565	0.869840382820391	0.143	0.083	1	"Other"	"PPARD"	"N"
"IRAK1BP12"	0.464644114726565	0.565385538489203	0.143	0.083	1	"Other"	"IRAK1BP1"	"N"
"LATS1"	0.464644114726565	0.896334455195891	0.143	0.083	1	"Other"	"LATS1"	"N"
"ENDOD11"	0.464644114726565	1.28622875022512	0.143	0.083	1	"Other"	"ENDOD1"	"N"
"CERS51"	0.464644114726565	0.868823347843822	0.143	0.083	1	"Other"	"CERS5"	"N"
"SOS24"	0.464644114726565	0.928261955242307	0.143	0.083	1	"Other"	"SOS2"	"N"
"AKAP133"	0.465752643314754	0.119566128841668	0.214	0.361	1	"Other"	"AKAP13"	"N"
"HNRNPC5"	0.465803576265743	0.907229693560951	0.286	0.236	1	"Other"	"HNRNPC"	"N"
"CBFA2T25"	0.466523426005392	-0.449168597854447	0.071	0.153	1	"Other"	"CBFA2T2"	"N"
"ENPP25"	0.466675219043909	1.18197714570767	0.214	0.153	1	"Other"	"ENPP2"	"N"
"CYSTM11"	0.468031730233032	-0.491923890871301	0.071	0.139	1	"Other"	"CYSTM1"	"N"
"PTPRM4"	0.470295654672471	-0.585407092549514	0.214	0.306	1	"Other"	"PTPRM"	"N"
"MT2A5"	0.470561901295681	0.251487148503136	0.286	0.236	1	"Other"	"MT2A"	"N"
"RAPGEF42"	0.470565584962621	-0.221951224328156	0.143	0.264	1	"Other"	"RAPGEF4"	"N"
"METTL155"	0.470565584962621	-0.339783457188045	0.143	0.264	1	"Other"	"METTL15"	"N"
"WDFY35"	0.47216617789453	-0.287025681101219	0.143	0.25	1	"Other"	"WDFY3"	"N"
"DYRK1A5"	0.47216617789453	-0.14993435338245	0.143	0.25	1	"Other"	"DYRK1A"	"N"
"THRAP32"	0.472492610720692	-0.439208333534487	0.071	0.153	1	"Other"	"THRAP3"	"N"
"MAGI33"	0.472492610720692	-0.40128168181239	0.071	0.153	1	"Other"	"MAGI3"	"N"
"UBE2E34"	0.472492610720692	-0.366221146597752	0.071	0.153	1	"Other"	"UBE2E3"	"N"
"VGLL45"	0.472492610720692	-0.299059467476411	0.071	0.153	1	"Other"	"VGLL4"	"N"
"ENPP6"	0.472492610720692	-0.587538642208517	0.071	0.153	1	"Other"	"ENPP6"	"N"
"TENM23"	0.472492610720692	-0.368890195321	0.071	0.153	1	"Other"	"TENM2"	"N"
"NAP1L14"	0.472492610720692	-0.502077297247044	0.071	0.153	1	"Other"	"NAP1L1"	"N"
"HSP90B14"	0.472492610720692	-0.399094268425334	0.071	0.153	1	"Other"	"HSP90B1"	"N"
"ARHGAP441"	0.472492610720692	-0.349003122985082	0.071	0.153	1	"Other"	"ARHGAP44"	"N"
"OLA14"	0.474240665254582	-0.77037940932703	0.071	0.139	1	"Other"	"OLA1"	"N"
"CD592"	0.474240665254582	-0.698346305268346	0.071	0.139	1	"Other"	"CD59"	"N"
"FGFR1OP23"	0.474240665254582	-0.489193880717917	0.071	0.139	1	"Other"	"FGFR1OP2"	"N"
"PAWR"	0.474240665254582	-0.759290427658991	0.071	0.139	1	"Other"	"PAWR"	"N"
"PLP15"	0.476605215624623	0.444052936879999	0.5	0.458	1	"Other"	"PLP1"	"N"
"GNB15"	0.477889052329377	0.825273162907357	0.214	0.153	1	"Other"	"GNB1"	"N"
"CASC15"	0.477889052329377	0.702198988109178	0.214	0.153	1	"Other"	"CASC15"	"N"
"PLEKHA75"	0.478067279536683	1.37412721426561	0.286	0.25	1	"Other"	"PLEKHA7"	"N"
"EDEM3"	0.478940456690851	1.01789042766037	0.143	0.083	1	"Other"	"EDEM3"	"N"
"CCNH1"	0.478940456690851	0.891092255869353	0.143	0.083	1	"Other"	"CCNH"	"N"
"PPIP5K23"	0.478940456690851	0.478382823441947	0.143	0.083	1	"Other"	"PPIP5K2"	"N"
"NAMPT"	0.478940456690851	0.644070191810878	0.143	0.083	1	"Other"	"NAMPT"	"N"
"FAM168A5"	0.478940456690851	0.703886179970985	0.143	0.083	1	"Other"	"FAM168A"	"N"
"ITGB11"	0.478940456690851	0.358592521630323	0.143	0.083	1	"Other"	"ITGB1"	"N"
"TM9SF33"	0.478940456690851	0.83255399793208	0.143	0.083	1	"Other"	"TM9SF3"	"N"
"PLD34"	0.478940456690851	0.483687919466635	0.143	0.083	1	"Other"	"PLD3"	"N"
"JUNB3"	0.480162197776644	-0.150610618124996	0.143	0.264	1	"Other"	"JUNB"	"N"
"NDUFA4L2"	0.481527337507588	0.630769057247405	0.214	0.139	1	"Other"	"NDUFA4L2"	"N"
"PEAK15"	0.481957470933495	-0.289133771820154	0.143	0.25	1	"Other"	"PEAK1"	"N"
"ANKRD115"	0.481957470933495	0.574900894817124	0.286	0.222	1	"Other"	"ANKRD11"	"N"
"SORBS13"	0.483061635809006	-0.351533476054148	0.357	0.5	1	"Other"	"SORBS1"	"N"
"UBE2K4"	0.483413464251333	0.437083975253543	0.286	0.208	1	"Other"	"UBE2K"	"N"
"RBPMS"	0.483413464251333	0.273028432297465	0.143	0.236	1	"Other"	"RBPMS"	"N"
"JAK13"	0.484544333889668	-0.0369435919441325	0.071	0.153	1	"Other"	"JAK1"	"N"
"AK53"	0.484544333889668	-0.0778321584995652	0.071	0.153	1	"Other"	"AK5"	"N"
"PPM1L3"	0.484544333889668	-0.326159324263028	0.071	0.153	1	"Other"	"PPM1L"	"N"
"KIAA02324"	0.484544333889668	-0.328363492337642	0.071	0.153	1	"Other"	"KIAA0232"	"N"
"COL21A12"	0.484544333889668	-0.0545343118051802	0.071	0.153	1	"Other"	"COL21A1"	"N"
"DENND4C4"	0.484544333889668	-0.221620469288616	0.071	0.153	1	"Other"	"DENND4C"	"N"
"SERPING1"	0.484544333889668	-0.157045407493471	0.071	0.153	1	"Other"	"SERPING1"	"N"
"TCF7L23"	0.484544333889668	-0.0154551611613976	0.071	0.153	1	"Other"	"TCF7L2"	"N"
"CSAD2"	0.484544333889668	-0.172768900468171	0.071	0.153	1	"Other"	"CSAD"	"N"
"RSRC23"	0.484544333889668	-0.239833191089042	0.071	0.153	1	"Other"	"RSRC2"	"N"
"GTDC15"	0.484738045693911	1.47510211699182	0.214	0.167	1	"Other"	"GTDC1"	"N"
"PRKCA5"	0.485867569924556	0.329322217013796	0.5	0.514	1	"Other"	"PRKCA"	"N"
"ITM2B5"	0.486544268258786	0.384884257955566	0.429	0.389	1	"Other"	"ITM2B"	"N"
"CARF"	0.486780447435153	-0.49643220933303	0.071	0.139	1	"Other"	"CARF"	"N"
"C2CD54"	0.486780447435153	-0.445023184912853	0.071	0.139	1	"Other"	"C2CD5"	"N"
"SH3GL34"	0.486780447435153	-0.760546450442705	0.071	0.139	1	"Other"	"SH3GL3"	"N"
