"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"STXBP63"	0.165573790881224	-0.660651114215314	0.098	0.173	1	"OPC"	"STXBP6"	"60-70"	"female"
"RBBP7"	0.166011255140475	0.413676946692926	0.164	0.086	1	"OPC"	"RBBP7"	"60-70"	"female"
"CRIM11"	0.166381916546327	0.496145557231863	0.131	0.062	1	"OPC"	"CRIM1"	"60-70"	"female"
"RNGTT4"	0.166381916546327	0.447260939796518	0.131	0.062	1	"OPC"	"RNGTT"	"60-70"	"female"
"KLHDC11"	0.166381916546327	0.401470756994959	0.131	0.062	1	"OPC"	"KLHDC1"	"60-70"	"female"
"RMDN3"	0.166381916546327	0.395951337790293	0.131	0.062	1	"OPC"	"RMDN3"	"60-70"	"female"
"RTF12"	0.166381916546327	0.387824323078153	0.131	0.062	1	"OPC"	"RTF1"	"60-70"	"female"
"TMEM1631"	0.16665185039539	0.591485415040554	0.328	0.222	1	"OPC"	"TMEM163"	"60-70"	"female"
"WDFY24"	0.166672328584452	0.484108786591041	0.262	0.173	1	"OPC"	"WDFY2"	"60-70"	"female"
"GPR1552"	0.166691616308859	0.364492008794822	0.328	0.21	1	"OPC"	"GPR155"	"60-70"	"female"
"EMSY2"	0.166743104209238	-0.511019233518756	0.066	0.136	1	"OPC"	"EMSY"	"60-70"	"female"
"PRPSAP11"	0.166744665647412	-0.584961038510309	0.066	0.136	1	"OPC"	"PRPSAP1"	"60-70"	"female"
"KIAA09304"	0.166744665647412	0.452689929527701	0.148	0.074	1	"OPC"	"KIAA0930"	"60-70"	"female"
"HMG20A3"	0.167120658999225	0.35396967270312	0.197	0.111	1	"OPC"	"HMG20A"	"60-70"	"female"
"ARL17B3"	0.167176459852494	0.137929172328076	0.23	0.136	1	"OPC"	"ARL17B"	"60-70"	"female"
"CFL14"	0.167191441334645	-0.540395782286844	0.115	0.198	1	"OPC"	"CFL1"	"60-70"	"female"
"RIMKLB2"	0.167191441334645	-0.604816578091972	0.115	0.198	1	"OPC"	"RIMKLB"	"60-70"	"female"
"TUBA1A4"	0.167840233019913	-0.399783865594575	0.23	0.321	1	"OPC"	"TUBA1A"	"60-70"	"female"
"STX123"	0.167878222320083	0.390142489393003	0.18	0.099	1	"OPC"	"STX12"	"60-70"	"female"
"PLEKHM3"	0.168187434426342	0.31194788645101	0.115	0.049	1	"OPC"	"PLEKHM3"	"60-70"	"female"
"SMURF14"	0.168187434426342	0.171682531028961	0.115	0.049	1	"OPC"	"SMURF1"	"60-70"	"female"
"CPSF63"	0.168726413022155	-0.617535160810897	0.148	0.235	1	"OPC"	"CPSF6"	"60-70"	"female"
"CANX4"	0.168821466770667	-0.490847268492919	0.082	0.16	1	"OPC"	"CANX"	"60-70"	"female"
"PRPF4B4"	0.168918948012782	0.375578655190216	0.131	0.062	1	"OPC"	"PRPF4B"	"60-70"	"female"
"KHDRBS12"	0.169126797490818	0.462597207707066	0.148	0.074	1	"OPC"	"KHDRBS1"	"60-70"	"female"
"PCSK74"	0.169126797490818	0.475619051567432	0.148	0.074	1	"OPC"	"PCSK7"	"60-70"	"female"
"RP11-96H19.13"	0.169174815801883	0.50385288947405	0.213	0.123	1	"OPC"	"RP11-96H19.1"	"60-70"	"female"
"NISCH1"	0.170949048760819	0.290465743281708	0.115	0.049	1	"OPC"	"NISCH"	"60-70"	"female"
"ATP13A32"	0.170949048760819	0.32999421029753	0.115	0.049	1	"OPC"	"ATP13A3"	"60-70"	"female"
"AMFR"	0.170949048760819	0.32665495661676	0.115	0.049	1	"OPC"	"AMFR"	"60-70"	"female"
"RNF1572"	0.171174696648564	0.449968819300858	0.213	0.123	1	"OPC"	"RNF157"	"60-70"	"female"
"NOL101"	0.171484893501367	0.418594115902866	0.131	0.062	1	"OPC"	"NOL10"	"60-70"	"female"
"WHSC12"	0.171484893501367	0.451076328130574	0.131	0.062	1	"OPC"	"WHSC1"	"60-70"	"female"
"PARN2"	0.171484893501367	0.260917582063513	0.131	0.062	1	"OPC"	"PARN"	"60-70"	"female"
"PRDX5"	0.171661551501945	-0.526028815288887	0.049	0.111	1	"OPC"	"PRDX5"	"60-70"	"female"
"ATXN34"	0.173279490428298	-0.489809117611319	0.082	0.16	1	"OPC"	"ATXN3"	"60-70"	"female"
"TFCP23"	0.173359101900155	0.327557136484398	0.197	0.111	1	"OPC"	"TFCP2"	"60-70"	"female"
"NCAM24"	0.173739051061961	0.208644782948549	0.918	0.926	1	"OPC"	"NCAM2"	"60-70"	"female"
"TSC22D22"	0.173744484701888	0.225277474407146	0.115	0.049	1	"OPC"	"TSC22D2"	"60-70"	"female"
"DCAF81"	0.173973210132119	0.354494369416613	0.164	0.086	1	"OPC"	"DCAF8"	"60-70"	"female"
"MORF4L14"	0.173973210132119	0.395404677157384	0.164	0.086	1	"OPC"	"MORF4L1"	"60-70"	"female"
"ATR4"	0.17404750255818	-0.630373562731558	0.098	0.173	1	"OPC"	"ATR"	"60-70"	"female"
"EPS154"	0.174357336983192	-0.560189746171012	0.049	0.111	1	"OPC"	"EPS15"	"60-70"	"female"
"LINC01314"	0.174357336983192	-0.533081725929092	0.049	0.111	1	"OPC"	"LINC01314"	"60-70"	"female"
"EFR3A3"	0.174413279010065	0.360658543591879	0.18	0.099	1	"OPC"	"EFR3A"	"60-70"	"female"
"PEBP14"	0.175230808469951	0.452256954885186	0.213	0.123	1	"OPC"	"PEBP1"	"60-70"	"female"
"PAPD44"	0.175929038932712	-0.729734117686482	0.131	0.21	1	"OPC"	"PAPD4"	"60-70"	"female"
"ENSA2"	0.176299206498687	0.396273829399698	0.164	0.086	1	"OPC"	"ENSA"	"60-70"	"female"
"AMPH1"	0.176299206498687	0.136873119800271	0.164	0.086	1	"OPC"	"AMPH"	"60-70"	"female"
"TMEM50A"	0.176426319405043	-0.485121032345607	0.066	0.136	1	"OPC"	"TMEM50A"	"60-70"	"female"
"PIGF"	0.176426319405043	-0.462982917405155	0.066	0.136	1	"OPC"	"PIGF"	"60-70"	"female"
"HSPA92"	0.176426319405043	0.371654424483835	0.148	0.074	1	"OPC"	"HSPA9"	"60-70"	"female"
"ATP5G1"	0.176573932806696	0.254230030093999	0.115	0.049	1	"OPC"	"ATP5G1"	"60-70"	"female"
"BAIAP2L21"	0.176573932806696	0.236492795409037	0.115	0.049	1	"OPC"	"BAIAP2L2"	"60-70"	"female"
"NME72"	0.1767041380276	0.323620358058935	0.131	0.062	1	"OPC"	"NME7"	"60-70"	"female"
"RAB4A"	0.1767041380276	0.423902427046977	0.131	0.062	1	"OPC"	"RAB4A"	"60-70"	"female"
"FAF2"	0.1767041380276	0.459774681375501	0.131	0.062	1	"OPC"	"FAF2"	"60-70"	"female"
"NUTM2A-AS14"	0.176735101610507	0.396852542859769	0.328	0.21	1	"OPC"	"NUTM2A-AS1"	"60-70"	"female"
"EIF4E1"	0.177082635077316	-0.542819502175804	0.049	0.111	1	"OPC"	"EIF4E"	"60-70"	"female"
"SNX133"	0.177920683863256	0.29804100684418	0.23	0.136	1	"OPC"	"SNX13"	"60-70"	"female"
"CTNNA14"	0.178648306997493	0.429591907338266	0.164	0.086	1	"OPC"	"CTNNA1"	"60-70"	"female"
"RHBDD2"	0.178648306997493	0.362067421391499	0.164	0.086	1	"OPC"	"RHBDD2"	"60-70"	"female"
"LRP63"	0.178648306997493	0.401628173188752	0.164	0.086	1	"OPC"	"LRP6"	"60-70"	"female"
"TRA2A4"	0.179150306043011	-0.56153462440662	0.213	0.309	1	"OPC"	"TRA2A"	"60-70"	"female"
"MYOM1"	0.179357737177731	0.431176759146471	0.131	0.062	1	"OPC"	"MYOM1"	"60-70"	"female"
"TSC11"	0.179437580541546	0.319482193685931	0.115	0.049	1	"OPC"	"TSC1"	"60-70"	"female"
"RNF214"	0.179437580541546	0.276231293871867	0.115	0.049	1	"OPC"	"RNF214"	"60-70"	"female"
"GSTP13"	0.179706765287655	0.109285766550027	0.213	0.111	1	"OPC"	"GSTP1"	"60-70"	"female"
"AKAP121"	0.179768736822483	0.144508918996074	0.197	0.111	1	"OPC"	"AKAP12"	"60-70"	"female"
"NAA352"	0.179830118575867	0.422269312190793	0.164	0.086	1	"OPC"	"NAA35"	"60-70"	"female"
"C3orf70"	0.181421515158136	0.434133378656158	0.148	0.074	1	"OPC"	"C3orf70"	"60-70"	"female"
"WSCD1"	0.181943952997397	0.408667477727485	0.197	0.111	1	"OPC"	"WSCD1"	"60-70"	"female"
"AFAP1L2"	0.1820408504627	0.303909704283278	0.131	0.062	1	"OPC"	"AFAP1L2"	"60-70"	"female"
"NSL11"	0.1823356121997	0.190042787141776	0.115	0.049	1	"OPC"	"NSL1"	"60-70"	"female"
"ICA1L2"	0.1823356121997	0.129972848959029	0.115	0.049	1	"OPC"	"ICA1L"	"60-70"	"female"
"ADNP3"	0.182497761392339	0.377168697344933	0.213	0.123	1	"OPC"	"ADNP"	"60-70"	"female"
"PNRC1"	0.182628217772239	-0.458637473614549	0.049	0.111	1	"OPC"	"PNRC1"	"60-70"	"female"
"C11orf494"	0.183419710982955	0.322007371118227	0.18	0.099	1	"OPC"	"C11orf49"	"60-70"	"female"
"WDR262"	0.183958130729063	0.394710084052123	0.148	0.074	1	"OPC"	"WDR26"	"60-70"	"female"
"SOS14"	0.183993096084916	0.422776497212229	0.23	0.136	1	"OPC"	"SOS1"	"60-70"	"female"
"HNRNPA12"	0.18413863329422	-0.421758556691463	0.098	0.185	1	"OPC"	"HNRNPA1"	"60-70"	"female"
"GTF2I4"	0.184339172142804	0.298578020483055	0.475	0.346	1	"OPC"	"GTF2I"	"60-70"	"female"
"SERPINE21"	0.184500942588463	-0.403415214674724	0.344	0.432	1	"OPC"	"SERPINE2"	"60-70"	"female"
"HECTD22"	0.184753622057311	0.294158944597607	0.131	0.062	1	"OPC"	"HECTD2"	"60-70"	"female"
"CMTM41"	0.184753622057311	0.267569298730359	0.131	0.062	1	"OPC"	"CMTM4"	"60-70"	"female"
"RFWD24"	0.185094421901682	0.433055433535961	0.262	0.173	1	"OPC"	"RFWD2"	"60-70"	"female"
"KIF1B4"	0.185367902164004	0.381027246163297	0.475	0.37	1	"OPC"	"KIF1B"	"60-70"	"female"
"UBR24"	0.185443597993944	0.428195252233015	0.328	0.21	1	"OPC"	"UBR2"	"60-70"	"female"
"KCNJ102"	0.185448825696187	-0.501048906427382	0.049	0.111	1	"OPC"	"KCNJ10"	"60-70"	"female"
"FHOD32"	0.185448825696187	-0.50697684383952	0.049	0.111	1	"OPC"	"FHOD3"	"60-70"	"female"
"RBL21"	0.18583525331971	0.322659232824933	0.164	0.086	1	"OPC"	"RBL2"	"60-70"	"female"
"FBXL41"	0.186520915257868	-0.424606998062363	0.066	0.136	1	"OPC"	"FBXL4"	"60-70"	"female"
"MACF14"	0.187007605635446	0.284686639180024	0.574	0.444	1	"OPC"	"MACF1"	"60-70"	"female"
"PPP2R2B4"	0.187117639976238	-0.208932561185544	0.508	0.654	1	"OPC"	"PPP2R2B"	"60-70"	"female"
"TNPO14"	0.187496193682798	0.237211084959848	0.131	0.062	1	"OPC"	"TNPO1"	"60-70"	"female"
"PCSK61"	0.188235548100661	0.208789128686347	0.115	0.049	1	"OPC"	"PCSK6"	"60-70"	"female"
"NT5E"	0.18830152217775	-0.500236690051869	0.049	0.111	1	"OPC"	"NT5E"	"60-70"	"female"
"IFITM31"	0.18830152217775	-0.458030778296606	0.049	0.111	1	"OPC"	"IFITM3"	"60-70"	"female"
"SYNE13"	0.188353915143329	0.540845652385729	0.361	0.247	1	"OPC"	"SYNE1"	"60-70"	"female"
"NAPEPLD3"	0.18895306635934	0.403237490432824	0.262	0.173	1	"OPC"	"NAPEPLD"	"60-70"	"female"
"LRRC4B1"	0.189109984215944	0.202998469168845	0.148	0.074	1	"OPC"	"LRRC4B"	"60-70"	"female"
"GBF13"	0.1891683512781	0.491497208674347	0.213	0.136	1	"OPC"	"GBF1"	"60-70"	"female"
"CCDC914"	0.189498855813348	0.146841037905994	0.246	0.148	1	"OPC"	"CCDC91"	"60-70"	"female"
"CYP7B1"	0.189963833753212	0.53535802677365	0.23	0.148	1	"OPC"	"CYP7B1"	"60-70"	"female"
"RECK3"	0.18996485420266	0.586691419172942	0.23	0.148	1	"OPC"	"RECK"	"60-70"	"female"
"ATAD2B3"	0.189988099452102	-0.483324472105989	0.115	0.198	1	"OPC"	"ATAD2B"	"60-70"	"female"
"GPC52"	0.189988099452102	-0.401410462513396	0.115	0.198	1	"OPC"	"GPC5"	"60-70"	"female"
"SAP18"	0.190268704550782	0.321350709900599	0.131	0.062	1	"OPC"	"SAP18"	"60-70"	"female"
"TMOD1"	0.190743915202557	0.251961751539414	0.164	0.086	1	"OPC"	"TMOD1"	"60-70"	"female"
"CCDC1863"	0.190743915202557	0.314492795915637	0.164	0.086	1	"OPC"	"CCDC186"	"60-70"	"female"
"FBN13"	0.190743915202557	0.435676287336067	0.164	0.086	1	"OPC"	"FBN1"	"60-70"	"female"
"PHACTR14"	0.190749691224732	-0.0232596108012499	0.426	0.272	1	"OPC"	"PHACTR1"	"60-70"	"female"
"BCR2"	0.190838989841685	0.151760153967426	0.197	0.111	1	"OPC"	"BCR"	"60-70"	"female"
"SCARB23"	0.190840208920254	0.358336021030905	0.197	0.111	1	"OPC"	"SCARB2"	"60-70"	"female"
"GPR17"	0.190904485353946	-0.591072651061836	0.164	0.247	1	"OPC"	"GPR17"	"60-70"	"female"
"CALU"	0.191184463121968	-0.488350443784124	0.049	0.111	1	"OPC"	"CALU"	"60-70"	"female"
"FAM196A"	0.191186461714439	-0.414545859955798	0.049	0.111	1	"OPC"	"FAM196A"	"60-70"	"female"
"SPATA52"	0.191725451106087	0.459716981280708	0.148	0.074	1	"OPC"	"SPATA5"	"60-70"	"female"
"NEDD4"	0.191725451106087	0.206097553785255	0.148	0.074	1	"OPC"	"NEDD4"	"60-70"	"female"
"SAP30BP2"	0.191725451106087	0.350833940716376	0.148	0.074	1	"OPC"	"SAP30BP"	"60-70"	"female"
"TMEM161B-AS14"	0.191830311178441	0.313735099158545	0.508	0.383	1	"OPC"	"TMEM161B-AS1"	"60-70"	"female"
"DENND1A4"	0.192168897950353	-0.344215110794487	0.115	0.198	1	"OPC"	"DENND1A"	"60-70"	"female"
"TRIM93"	0.193052549253752	0.215636604093862	0.689	0.543	1	"OPC"	"TRIM9"	"60-70"	"female"
"MAPK6"	0.193071291307291	0.300223065775601	0.131	0.062	1	"OPC"	"MAPK6"	"60-70"	"female"
"WDR203"	0.193233745363647	0.308451724275105	0.164	0.086	1	"OPC"	"WDR20"	"60-70"	"female"
"RASD11"	0.193233745363647	0.301621414095835	0.164	0.086	1	"OPC"	"RASD1"	"60-70"	"female"
"SAMD4B2"	0.193233745363647	0.390220626212799	0.164	0.086	1	"OPC"	"SAMD4B"	"60-70"	"female"
"EEF1A14"	0.19386808163362	0.387151340594038	0.41	0.309	1	"OPC"	"EEF1A1"	"60-70"	"female"
"SPTLC22"	0.194103795817232	-0.421781590995079	0.049	0.111	1	"OPC"	"SPTLC2"	"60-70"	"female"
"EYA21"	0.194103795817232	-0.383445892431907	0.049	0.111	1	"OPC"	"EYA2"	"60-70"	"female"
"HOOK33"	0.194452632349888	0.237606026919399	0.23	0.136	1	"OPC"	"HOOK3"	"60-70"	"female"
"MIR181A1HG2"	0.194465443016938	-0.346249716072881	0.197	0.309	1	"OPC"	"MIR181A1HG"	"60-70"	"female"
"CLIP43"	0.195156553643949	0.287788417374943	0.18	0.099	1	"OPC"	"CLIP4"	"60-70"	"female"
"CIT1"	0.195156553643949	0.286945913406579	0.18	0.099	1	"OPC"	"CIT"	"60-70"	"female"
"HIPK24"	0.195406602452599	0.257848718163233	0.197	0.111	1	"OPC"	"HIPK2"	"60-70"	"female"
"MYO9B4"	0.195747366776082	0.247189739735082	0.164	0.086	1	"OPC"	"MYO9B"	"60-70"	"female"
"PTPRG3"	0.196334388945616	0.337751204393749	0.738	0.704	1	"OPC"	"PTPRG"	"60-70"	"female"
"FGF142"	0.196361137204197	0.175998420847011	0.984	0.963	1	"OPC"	"FGF14"	"60-70"	"female"
"SCG51"	0.196642384359907	-0.53682403910893	0.098	0.173	1	"OPC"	"SCG5"	"60-70"	"female"
"AGAP14"	0.196996143362553	-0.430548144209152	0.721	0.765	1	"OPC"	"AGAP1"	"60-70"	"female"
"SUSD11"	0.197034373727865	0.238729626267706	0.148	0.074	1	"OPC"	"SUSD1"	"60-70"	"female"
"NFE2L24"	0.197327459959173	0.243435591679137	0.344	0.222	1	"OPC"	"NFE2L2"	"60-70"	"female"
"RTKN1"	0.198010074654243	0.35385199675161	0.262	0.16	1	"OPC"	"RTKN"	"60-70"	"female"
"ZNF901"	0.198284871199208	0.3501433250285	0.164	0.086	1	"OPC"	"ZNF90"	"60-70"	"female"
"LDHB2"	0.198335995732971	-0.417749082401346	0.18	0.272	1	"OPC"	"LDHB"	"60-70"	"female"
"CD812"	0.198502309340196	0.394340246206044	0.295	0.198	1	"OPC"	"CD81"	"60-70"	"female"
"SDC3"	0.19885855595566	0.432946239489487	0.262	0.173	1	"OPC"	"SDC3"	"60-70"	"female"
"PCM14"	0.199465146497764	0.234509560725482	0.311	0.185	1	"OPC"	"PCM1"	"60-70"	"female"
"SULF2"	0.199466193296446	-0.578256024234322	0.246	0.309	1	"OPC"	"SULF2"	"60-70"	"female"
"MCF2L23"	0.199474286086093	0.245059012241608	0.311	0.198	1	"OPC"	"MCF2L2"	"60-70"	"female"
"CCNL13"	0.20003623843052	-0.386260106962812	0.049	0.111	1	"OPC"	"CCNL1"	"60-70"	"female"
"IGF2R2"	0.20003623843052	-0.493553833301676	0.049	0.111	1	"OPC"	"IGF2R"	"60-70"	"female"
"VPS503"	0.20003623843052	-0.382847270386103	0.049	0.111	1	"OPC"	"VPS50"	"60-70"	"female"
"ZNF3981"	0.20003623843052	-0.398379853559002	0.049	0.111	1	"OPC"	"ZNF398"	"60-70"	"female"
"RBM54"	0.200056521527405	-0.605174939469145	0.164	0.235	1	"OPC"	"RBM5"	"60-70"	"female"
"PHACTR44"	0.200846348700167	0.227312800530944	0.164	0.086	1	"OPC"	"PHACTR4"	"60-70"	"female"
"GNB14"	0.201880695425323	-0.590369698032976	0.115	0.185	1	"OPC"	"GNB1"	"60-70"	"female"
"BCKDHB3"	0.201880695425323	-0.673953580483917	0.115	0.185	1	"OPC"	"BCKDHB"	"60-70"	"female"
"RP4-613B23.13"	0.20245349687334	0.265867655497533	0.148	0.074	1	"OPC"	"RP4-613B23.1"	"60-70"	"female"
"ATP1A21"	0.202847343319276	0.185437583920812	0.344	0.222	1	"OPC"	"ATP1A2"	"60-70"	"female"
"MIR219A24"	0.203316487287878	-0.519367727253917	0.262	0.333	1	"OPC"	"MIR219A2"	"60-70"	"female"
"LARS1"	0.20343188762336	0.181392767304908	0.164	0.086	1	"OPC"	"LARS"	"60-70"	"female"
"CSMD32"	0.204525515835184	-0.174268427022014	0.836	0.889	1	"OPC"	"CSMD3"	"60-70"	"female"
"EIF2AK23"	0.204935492739098	0.273327020211761	0.18	0.099	1	"OPC"	"EIF2AK2"	"60-70"	"female"
"ZBTB164"	0.204935492739098	0.315642848043733	0.18	0.099	1	"OPC"	"ZBTB16"	"60-70"	"female"
"FTO4"	0.205122738083796	0.328047393995607	0.361	0.259	1	"OPC"	"FTO"	"60-70"	"female"
"RICTOR4"	0.205615629781622	0.224144043782513	0.393	0.259	1	"OPC"	"RICTOR"	"60-70"	"female"
"PSAP4"	0.205890307666928	-0.394256168141852	0.393	0.457	1	"OPC"	"PSAP"	"60-70"	"female"
"FAM182B2"	0.20604157455999	0.23173012817452	0.164	0.086	1	"OPC"	"FAM182B"	"60-70"	"female"
"UBA522"	0.20609999983253	-0.342371868281986	0.049	0.111	1	"OPC"	"UBA52"	"60-70"	"female"
"CBLB2"	0.206545214903894	-0.566491749237312	0.115	0.185	1	"OPC"	"CBLB"	"60-70"	"female"
"TOX3"	0.206636974305748	-0.351602025823693	0.328	0.42	1	"OPC"	"TOX"	"60-70"	"female"
"WHSC1L14"	0.207011397508785	0.402434421626802	0.344	0.259	1	"OPC"	"WHSC1L1"	"60-70"	"female"
"CTC-458I2.21"	0.207434966254652	0.322126676619767	0.18	0.099	1	"OPC"	"CTC-458I2.2"	"60-70"	"female"
"PIGC1"	0.208712940150134	0.481486906685283	0.18	0.111	1	"OPC"	"PIGC"	"60-70"	"female"
"CPE3"	0.208887200206992	-0.448126955848566	0.393	0.444	1	"OPC"	"CPE"	"60-70"	"female"
"RP11-436D23.13"	0.209224349125487	-0.354024268631818	0.508	0.556	1	"OPC"	"RP11-436D23.1"	"60-70"	"female"
"AHCTF12"	0.20955766126275	0.547560386732869	0.131	0.074	1	"OPC"	"AHCTF1"	"60-70"	"female"
"SRSF114"	0.209624793090294	0.353716417561243	0.459	0.346	1	"OPC"	"SRSF11"	"60-70"	"female"
"MAP2K54"	0.209819639120484	0.177262843045783	0.23	0.136	1	"OPC"	"MAP2K5"	"60-70"	"female"
"GRIK31"	0.209950343059308	0.545873236066436	0.18	0.111	1	"OPC"	"GRIK3"	"60-70"	"female"
"PUM24"	0.211167489658693	-0.439213642398333	0.197	0.284	1	"OPC"	"PUM2"	"60-70"	"female"
"KLHL54"	0.2113337298903	-0.449222967609927	0.082	0.148	1	"OPC"	"KLHL5"	"60-70"	"female"
"GNAS3"	0.211762802032503	0.151269270930457	0.279	0.173	1	"OPC"	"GNAS"	"60-70"	"female"
"KIZ3"	0.211898356910904	-0.616051227646308	0.197	0.296	1	"OPC"	"KIZ"	"60-70"	"female"
"LINC014814"	0.212437112543343	0.848472715690208	0.18	0.111	1	"OPC"	"LINC01481"	"60-70"	"female"
"SMPD42"	0.212465043151377	0.508291370022177	0.131	0.074	1	"OPC"	"SMPD4"	"60-70"	"female"
"RNF19A2"	0.212714109955064	0.705420579748172	0.148	0.086	1	"OPC"	"RNF19A"	"60-70"	"female"
"UCHL11"	0.214016362427626	-0.516067910542764	0.082	0.148	1	"OPC"	"UCHL1"	"60-70"	"female"
"NOL7"	0.214016362427626	0.2981923672425	0.164	0.086	1	"OPC"	"NOL7"	"60-70"	"female"
"RIT2"	0.214367538984906	0.0570393017529744	0.23	0.136	1	"OPC"	"RIT2"	"60-70"	"female"
"ATP5E4"	0.215065925620394	0.151619640988686	0.18	0.099	1	"OPC"	"ATP5E"	"60-70"	"female"
"HMGB14"	0.215250341852843	-0.400226687698546	0.295	0.383	1	"OPC"	"HMGB1"	"60-70"	"female"
"GRB21"	0.215401448473418	-0.547682509613361	0.066	0.123	1	"OPC"	"GRB2"	"60-70"	"female"
"ST3GAL54"	0.215438795041005	0.498443303201914	0.311	0.222	1	"OPC"	"ST3GAL5"	"60-70"	"female"
"DPH64"	0.215965004447579	0.438184737186195	0.262	0.185	1	"OPC"	"DPH6"	"60-70"	"female"
"RIF13"	0.216210363731983	-0.529550927665371	0.098	0.173	1	"OPC"	"RIF1"	"60-70"	"female"
"PRKD13"	0.216399777688534	-0.83232485679096	0.262	0.309	1	"OPC"	"PRKD1"	"60-70"	"female"
"ANKAR2"	0.216723471205485	0.28854032861116	0.164	0.086	1	"OPC"	"ANKAR"	"60-70"	"female"
"SLITRK2"	0.216723471205485	-0.60001540768165	0.082	0.148	1	"OPC"	"SLITRK2"	"60-70"	"female"
"SYTL21"	0.216723471205485	-0.487751660663108	0.082	0.148	1	"OPC"	"SYTL2"	"60-70"	"female"
"DNAJC15"	0.217228626230574	0.351127157112811	0.246	0.16	1	"OPC"	"DNAJC1"	"60-70"	"female"
"TMEFF22"	0.217308562267744	-0.505353210209997	0.18	0.259	1	"OPC"	"TMEFF2"	"60-70"	"female"
"KMT2A4"	0.218087557186108	0.199406968408746	0.279	0.173	1	"OPC"	"KMT2A"	"60-70"	"female"
"C1GALT12"	0.218366978729828	-0.59444269924044	0.066	0.123	1	"OPC"	"C1GALT1"	"60-70"	"female"
"HEPN11"	0.218366978729828	-0.517317381847423	0.066	0.123	1	"OPC"	"HEPN1"	"60-70"	"female"
"PPP6R34"	0.218410814610246	-0.694891555824819	0.213	0.259	1	"OPC"	"PPP6R3"	"60-70"	"female"
"CHCHD34"	0.218773352284729	0.427470236043877	0.361	0.272	1	"OPC"	"CHCHD3"	"60-70"	"female"
"SAMD123"	0.219455133595747	-0.54580491366072	0.082	0.148	1	"OPC"	"SAMD12"	"60-70"	"female"
"CHD8"	0.219455133595747	0.255368545712352	0.164	0.086	1	"OPC"	"CHD8"	"60-70"	"female"
"MCPH14"	0.219786970349855	0.253817639625685	0.213	0.123	1	"OPC"	"MCPH1"	"60-70"	"female"
"PLEKHB21"	0.221361732712926	-0.505491907863505	0.066	0.123	1	"OPC"	"PLEKHB2"	"60-70"	"female"
"VAPA4"	0.221675503873122	0.456374955871957	0.23	0.148	1	"OPC"	"VAPA"	"60-70"	"female"
"SLC39A6"	0.222268220292649	0.243002102257541	0.148	0.074	1	"OPC"	"SLC39A6"	"60-70"	"female"
"KCNQ33"	0.222603649711248	0.446267141560046	0.18	0.111	1	"OPC"	"KCNQ3"	"60-70"	"female"
"SMAD24"	0.22367568296593	0.07337167737914	0.23	0.136	1	"OPC"	"SMAD2"	"60-70"	"female"
"PTPRM4"	0.223933921135109	-0.262508563018572	0.148	0.235	1	"OPC"	"PTPRM"	"60-70"	"female"
"TNRC6A4"	0.224042619341224	0.288524070061124	0.361	0.247	1	"OPC"	"TNRC6A"	"60-70"	"female"
"PRKCA-AS11"	0.2255523445823	-0.628939627916995	0.098	0.16	1	"OPC"	"PRKCA-AS1"	"60-70"	"female"
"SLC35E33"	0.225907050038707	0.47344957022755	0.131	0.074	1	"OPC"	"SLC35E3"	"60-70"	"female"
"HELZ3"	0.226376287141751	0.174823936383945	0.246	0.148	1	"OPC"	"HELZ"	"60-70"	"female"
"SYN21"	0.226707554748982	-0.553155609045057	0.131	0.198	1	"OPC"	"SYN2"	"60-70"	"female"
"ANKRD104"	0.22676447620832	0.258030966351596	0.295	0.198	1	"OPC"	"ANKRD10"	"60-70"	"female"
"SNHG253"	0.227439293211439	-0.451357012279207	0.066	0.123	1	"OPC"	"SNHG25"	"60-70"	"female"
"COMT"	0.227439293211439	-0.479042989553322	0.066	0.123	1	"OPC"	"COMT"	"60-70"	"female"
"DARS1"	0.227798186976334	-0.397188796059242	0.082	0.148	1	"OPC"	"DARS"	"60-70"	"female"
"PXK2"	0.227922663052271	0.38244581217819	0.213	0.136	1	"OPC"	"PXK"	"60-70"	"female"
"DYM4"	0.227984511503637	0.160460173901071	0.295	0.185	1	"OPC"	"DYM"	"60-70"	"female"
"HSBP11"	0.228230060443617	-0.555241551760996	0.098	0.16	1	"OPC"	"HSBP1"	"60-70"	"female"
"LRRC37A34"	0.228230060443617	-0.726148712468444	0.098	0.16	1	"OPC"	"LRRC37A3"	"60-70"	"female"
"ZNF1484"	0.228485557754177	0.439073666192945	0.246	0.16	1	"OPC"	"ZNF148"	"60-70"	"female"
"KALRN2"	0.228570371598999	0.262399484435417	0.311	0.198	1	"OPC"	"KALRN"	"60-70"	"female"
"NLGN4X2"	0.228603991454483	-0.395902893763974	0.607	0.63	1	"OPC"	"NLGN4X"	"60-70"	"female"
"SLC30A91"	0.229624421876383	0.415625949201381	0.164	0.099	1	"OPC"	"SLC30A9"	"60-70"	"female"
"SLC10A7"	0.230522283358453	-0.573422373115533	0.066	0.123	1	"OPC"	"SLC10A7"	"60-70"	"female"
"SORCS11"	0.231025464431139	-0.326991606963936	0.361	0.457	1	"OPC"	"SORCS1"	"60-70"	"female"
"PLXDC24"	0.231164529157696	-0.329308513244048	0.23	0.321	1	"OPC"	"PLXDC2"	"60-70"	"female"
