"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"PPP1R1B2"	0.114450415815549	-0.011060292131585	0.091	0.273	1	"OPC"	"PPP1R1B"	"Prefrontal Cortex"
"RSF12"	0.114675233026142	0.218567644763035	0.712	0.455	1	"OPC"	"RSF1"	"Prefrontal Cortex"
"C7orf132"	0.114888829424749	-0.115091315802413	0.227	0.455	1	"OPC"	"C7orf13"	"Prefrontal Cortex"
"ATG122"	0.115081799268463	0.268286709921126	0.652	0.364	1	"OPC"	"ATG12"	"Prefrontal Cortex"
"TM9SF42"	0.115158074214198	-0.38106421319618	0.379	0.545	1	"OPC"	"TM9SF4"	"Prefrontal Cortex"
"ZNF2362"	0.115158074214198	0.37707761306293	0.439	0.182	1	"OPC"	"ZNF236"	"Prefrontal Cortex"
"VSTM2B2"	0.115563878287299	0.38088045329799	0.333	0.091	1	"OPC"	"VSTM2B"	"Prefrontal Cortex"
"G3BP22"	0.115632657120481	0.380152980507843	0.636	0.364	1	"OPC"	"G3BP2"	"Prefrontal Cortex"
"ZNF518A2"	0.11597828070643	0.675656094019119	0.409	0.182	1	"OPC"	"ZNF518A"	"Prefrontal Cortex"
"METTL2A2"	0.116064692650926	0.462981538378255	0.379	0.182	1	"OPC"	"METTL2A"	"Prefrontal Cortex"
"FAM216A2"	0.116494754432062	0.876843775001289	0.591	0.455	1	"OPC"	"FAM216A"	"Prefrontal Cortex"
"UBE2I2"	0.116494754432062	-1.07219022874175	0.561	0.636	1	"OPC"	"UBE2I"	"Prefrontal Cortex"
"LOC6423612"	0.116581407811748	0.476524865926297	0.348	0.091	1	"OPC"	"LOC642361"	"Prefrontal Cortex"
"VPS37A2"	0.116581407811748	-0.982152194845969	0.288	0.455	1	"OPC"	"VPS37A"	"Prefrontal Cortex"
"FAM66C1"	0.116598317490463	-0.0466058821043989	0.152	0.364	1	"OPC"	"FAM66C"	"Prefrontal Cortex"
"ADK2"	0.116870731088235	0.522251716720719	0.303	0.091	1	"OPC"	"ADK"	"Prefrontal Cortex"
"OGG12"	0.116870731088235	0.262751567217867	0.303	0.091	1	"OPC"	"OGG1"	"Prefrontal Cortex"
"RALGPS22"	0.116870731088235	0.950428442499286	0.303	0.091	1	"OPC"	"RALGPS2"	"Prefrontal Cortex"
"SIN3B2"	0.116870731088235	0.194810821412471	0.303	0.091	1	"OPC"	"SIN3B"	"Prefrontal Cortex"
"AP5S12"	0.116952015908136	-0.162626466488698	0.045	0.182	1	"OPC"	"AP5S1"	"Prefrontal Cortex"
"C6orf1181"	0.116952015908136	0.0831136632499344	0.045	0.182	1	"OPC"	"C6orf118"	"Prefrontal Cortex"
"DLGAP1-AS51"	0.116952015908136	0.0265718362510353	0.045	0.182	1	"OPC"	"DLGAP1-AS5"	"Prefrontal Cortex"
"KCTD212"	0.116952015908136	0.0284991448094077	0.045	0.182	1	"OPC"	"KCTD21"	"Prefrontal Cortex"
"KIF4A2"	0.116952015908136	0.0819313055316568	0.045	0.182	1	"OPC"	"KIF4A"	"Prefrontal Cortex"
"MLLT13"	0.117063050562131	0.489971758405261	0.424	0.273	1	"OPC"	"MLLT1"	"Prefrontal Cortex"
"SLC25A392"	0.117114190137266	0.580518332877118	0.561	0.364	1	"OPC"	"SLC25A39"	"Prefrontal Cortex"
"GPD22"	0.117218376586265	0.591263856661452	0.485	0.273	1	"OPC"	"GPD2"	"Prefrontal Cortex"
"ATRN2"	0.117322503513143	0.236196556375925	0.364	0.091	1	"OPC"	"ATRN"	"Prefrontal Cortex"
"TCF42"	0.117406351347972	-0.484364238824538	0.879	1	1	"OPC"	"TCF4"	"Prefrontal Cortex"
"CEP632"	0.11744772735072	0.530507009513934	0.47	0.182	1	"OPC"	"CEP63"	"Prefrontal Cortex"
"LINGO12"	0.11744772735072	0.52901871753143	0.47	0.182	1	"OPC"	"LINGO1"	"Prefrontal Cortex"
"WDR452"	0.11744772735072	-0.209734166583087	0.47	0.182	1	"OPC"	"WDR45"	"Prefrontal Cortex"
"BCAS12"	0.117581623337325	2.24316956598845	0.424	0.182	1	"OPC"	"BCAS1"	"Prefrontal Cortex"
"C16orf872"	0.117581623337325	-0.246359326932412	0.348	0.636	1	"OPC"	"C16orf87"	"Prefrontal Cortex"
"DLX22"	0.118095231759293	0.253849338905574	0.318	0.636	1	"OPC"	"DLX2"	"Prefrontal Cortex"
"EPB41L12"	0.118095231759293	0.627973489594979	0.394	0.182	1	"OPC"	"EPB41L1"	"Prefrontal Cortex"
"LTN12"	0.118095231759293	0.551978252722942	0.394	0.182	1	"OPC"	"LTN1"	"Prefrontal Cortex"
"PNPLA62"	0.118095231759293	0.33802356483867	0.394	0.182	1	"OPC"	"PNPLA6"	"Prefrontal Cortex"
"ZCCHC142"	0.118095231759293	0.438211812410625	0.394	0.182	1	"OPC"	"ZCCHC14"	"Prefrontal Cortex"
"NDUFAF32"	0.118120684204764	-1.06831272634389	0.652	0.818	1	"OPC"	"NDUFAF3"	"Prefrontal Cortex"
"PAFAH1B12"	0.118120684204764	0.709228793339796	0.697	0.545	1	"OPC"	"PAFAH1B1"	"Prefrontal Cortex"
"TRIM92"	0.118288916607035	-0.521120133203956	0.455	0.636	1	"OPC"	"TRIM9"	"Prefrontal Cortex"
"FAM131B2"	0.118345619114412	0.473090322275331	0.47	0.273	1	"OPC"	"FAM131B"	"Prefrontal Cortex"
"PRDX42"	0.11844507130338	-0.728238798613539	0.712	0.727	1	"OPC"	"PRDX4"	"Prefrontal Cortex"
"FGD42"	0.118492481555737	0.402692297902582	0.318	0.091	1	"OPC"	"FGD4"	"Prefrontal Cortex"
"FRY2"	0.118492481555737	0.430974186730177	0.318	0.091	1	"OPC"	"FRY"	"Prefrontal Cortex"
"GSE12"	0.118492481555737	0.291053145066331	0.318	0.091	1	"OPC"	"GSE1"	"Prefrontal Cortex"
"UPF12"	0.118492481555737	0.254892149209444	0.318	0.091	1	"OPC"	"UPF1"	"Prefrontal Cortex"
"CDK52"	0.118582638416344	0.0394455656455568	0.606	0.273	1	"OPC"	"CDK5"	"Prefrontal Cortex"
"PGM2L12"	0.118582781761055	0.809703811038004	0.652	0.364	1	"OPC"	"PGM2L1"	"Prefrontal Cortex"
"PGRMC12"	0.118630827312871	0.688871283557897	0.864	0.727	1	"OPC"	"PGRMC1"	"Prefrontal Cortex"
"LMO12"	0.119215120889204	-0.500907747125001	0.167	0.364	1	"OPC"	"LMO1"	"Prefrontal Cortex"
"RNF144A-AS12"	0.119353127276252	-0.0741621641380079	0.106	0.273	1	"OPC"	"RNF144A-AS1"	"Prefrontal Cortex"
"PPM1G2"	0.11956047406952	-0.823196729767302	0.697	0.727	1	"OPC"	"PPM1G"	"Prefrontal Cortex"
"KDELR12"	0.119654746311196	0.829136153864802	0.621	0.364	1	"OPC"	"KDELR1"	"Prefrontal Cortex"
"HMP192"	0.119691588234292	0.469647367667094	0.818	0.727	1	"OPC"	"HMP19"	"Prefrontal Cortex"
"DCAF122"	0.119783086961689	0.303691964837675	0.333	0.091	1	"OPC"	"DCAF12"	"Prefrontal Cortex"
"PHF62"	0.119783086961689	0.62930993618676	0.333	0.091	1	"OPC"	"PHF6"	"Prefrontal Cortex"
"QSER12"	0.119783086961689	0.299966080016913	0.333	0.091	1	"OPC"	"QSER1"	"Prefrontal Cortex"
"CENPBD1P12"	0.119908370171943	0.727222824619869	0.409	0.182	1	"OPC"	"CENPBD1P1"	"Prefrontal Cortex"
"GLG12"	0.119929821958036	1.17507526838671	0.652	0.636	1	"OPC"	"GLG1"	"Prefrontal Cortex"
"B4GAT12"	0.120067108475523	-1.01354409689725	0.561	0.636	1	"OPC"	"B4GAT1"	"Prefrontal Cortex"
"GPSM12"	0.120067108475523	0.56339514622613	0.606	0.364	1	"OPC"	"GPSM1"	"Prefrontal Cortex"
"NRXN32"	0.120082737030198	0.499057603660618	0.379	0.182	1	"OPC"	"NRXN3"	"Prefrontal Cortex"
"TSPYL42"	0.120082737030198	0.500097823742092	0.379	0.182	1	"OPC"	"TSPYL4"	"Prefrontal Cortex"
"HTATSF12"	0.120364314524753	-1.16160393912721	0.576	0.818	1	"OPC"	"HTATSF1"	"Prefrontal Cortex"
"TXN22"	0.120429073675963	-0.476723789745897	0.742	0.909	1	"OPC"	"TXN2"	"Prefrontal Cortex"
"FARP12"	0.120479013723074	0.654794530807783	0.53	0.273	1	"OPC"	"FARP1"	"Prefrontal Cortex"
"KAT6B2"	0.120479013723074	-0.286669913903846	0.545	0.182	1	"OPC"	"KAT6B"	"Prefrontal Cortex"
"FSTL32"	0.120563988177599	0.0785550316678426	0.091	0.273	1	"OPC"	"FSTL3"	"Prefrontal Cortex"
"ICA1L2"	0.120748535138168	0.744633916272684	0.561	0.364	1	"OPC"	"ICA1L"	"Prefrontal Cortex"
"AKTIP2"	0.120769084250662	0.270639529941306	0.348	0.091	1	"OPC"	"AKTIP"	"Prefrontal Cortex"
"EIF3B2"	0.120769084250662	0.345478410206809	0.348	0.091	1	"OPC"	"EIF3B"	"Prefrontal Cortex"
"CFAP362"	0.120772216342887	0.46458838332762	0.561	0.273	1	"OPC"	"CFAP36"	"Prefrontal Cortex"
"NDUFA92"	0.120772216342887	0.865395326791088	0.545	0.364	1	"OPC"	"NDUFA9"	"Prefrontal Cortex"
"SPPL32"	0.120984997849824	0.516204010201264	0.485	0.273	1	"OPC"	"SPPL3"	"Prefrontal Cortex"
"FERMT1"	0.121172081935795	-1.18490145828016	0.182	0.364	1	"OPC"	"FERMT1"	"Prefrontal Cortex"
"COMTD12"	0.121264494894688	0.429394172890723	0.303	0.091	1	"OPC"	"COMTD1"	"Prefrontal Cortex"
"GTF2H32"	0.121264494894688	0.277091904333006	0.303	0.091	1	"OPC"	"GTF2H3"	"Prefrontal Cortex"
"PALM22"	0.121264494894688	0.399841267351986	0.303	0.091	1	"OPC"	"PALM2"	"Prefrontal Cortex"
"GARS2"	0.12146109530009	0.714732493017029	0.606	0.455	1	"OPC"	"GARS"	"Prefrontal Cortex"
"ZNF3222"	0.121474754550304	0.0368338913121884	0.364	0.091	1	"OPC"	"ZNF322"	"Prefrontal Cortex"
"POU3F32"	0.121490391694942	-0.36784216596112	0.667	0.364	1	"OPC"	"POU3F3"	"Prefrontal Cortex"
"NUP2102"	0.121497939553138	-0.346954050742042	0.212	0.455	1	"OPC"	"NUP210"	"Prefrontal Cortex"
"LOC4403002"	0.121515295070833	0.140435903817579	0.424	0.182	1	"OPC"	"LOC440300"	"Prefrontal Cortex"
"RAB2B2"	0.121515295070833	0.352255555430555	0.424	0.182	1	"OPC"	"RAB2B"	"Prefrontal Cortex"
"TRABD2"	0.121515295070833	0.489815299411675	0.424	0.182	1	"OPC"	"TRABD"	"Prefrontal Cortex"
"RAPGEFL12"	0.121726177742081	-0.802297324991393	0.152	0.364	1	"OPC"	"RAPGEFL1"	"Prefrontal Cortex"
"APOOL2"	0.122123064594468	1.0451627626451	0.394	0.182	1	"OPC"	"APOOL"	"Prefrontal Cortex"
"NPAS32"	0.122123064594468	1.00039162327547	0.394	0.182	1	"OPC"	"NPAS3"	"Prefrontal Cortex"
"TP53RK2"	0.122123064594468	0.637838120887456	0.394	0.182	1	"OPC"	"TP53RK"	"Prefrontal Cortex"
"EIF3I2"	0.122569469072067	0.553623783211349	0.803	0.636	1	"OPC"	"EIF3I"	"Prefrontal Cortex"
"ENO22"	0.122569469072067	0.531397696913797	0.818	0.545	1	"OPC"	"ENO2"	"Prefrontal Cortex"
"SETD62"	0.122838100790747	-0.865336304950445	0.121	0.273	1	"OPC"	"SETD6"	"Prefrontal Cortex"
"CADM32"	0.122861427755819	0.220207956464214	0.318	0.091	1	"OPC"	"CADM3"	"Prefrontal Cortex"
"MCTP12"	0.122861427755819	0.419115753955743	0.318	0.091	1	"OPC"	"MCTP1"	"Prefrontal Cortex"
"ARL8B2"	0.122926660268747	0.206292701767243	0.439	0.182	1	"OPC"	"ARL8B"	"Prefrontal Cortex"
"MAST22"	0.123491276187836	0.01746348070125	0.5	0.273	1	"OPC"	"MAST2"	"Prefrontal Cortex"
"POLR2B2"	0.12372467996159	0.476991354013565	0.606	0.364	1	"OPC"	"POLR2B"	"Prefrontal Cortex"
"METAP22"	0.123745908931884	0.590926549819517	0.758	0.455	1	"OPC"	"METAP2"	"Prefrontal Cortex"
"CABIN12"	0.123942001916944	0.52179665222135	0.409	0.182	1	"OPC"	"CABIN1"	"Prefrontal Cortex"
"CUL22"	0.123942001916944	0.509686094033676	0.409	0.182	1	"OPC"	"CUL2"	"Prefrontal Cortex"
"KAT82"	0.124122007128027	0.175698299170076	0.333	0.091	1	"OPC"	"KAT8"	"Prefrontal Cortex"
"TBKBP12"	0.124122007128027	0.353507666903931	0.333	0.091	1	"OPC"	"TBKBP1"	"Prefrontal Cortex"
"C19orf242"	0.124152596596341	0.953772306172034	0.439	0.273	1	"OPC"	"C19orf24"	"Prefrontal Cortex"
"TBL1XR12"	0.124205993898105	0.59503547663147	0.712	0.545	1	"OPC"	"TBL1XR1"	"Prefrontal Cortex"
"CPEB32"	0.124288072315894	-0.159700443632674	0.167	0.364	1	"OPC"	"CPEB3"	"Prefrontal Cortex"
"PSMA22"	0.124296433317559	0.298770041544671	0.909	0.727	1	"OPC"	"PSMA2"	"Prefrontal Cortex"
"PHF20L12"	0.124513302642333	0.663754918730512	0.561	0.273	1	"OPC"	"PHF20L1"	"Prefrontal Cortex"
"BMS12"	0.125073569329257	-0.786694358942605	0.288	0.455	1	"OPC"	"BMS1"	"Prefrontal Cortex"
"SH3GL12"	0.125073569329257	0.287503402047992	0.348	0.091	1	"OPC"	"SH3GL1"	"Prefrontal Cortex"
"BRD22"	0.125131466376694	0.282515546531364	0.667	0.364	1	"OPC"	"BRD2"	"Prefrontal Cortex"
"PTRHD12"	0.125202729062858	-0.678860742168718	0.409	0.545	1	"OPC"	"PTRHD1"	"Prefrontal Cortex"
"C7orf732"	0.125338718658041	0.14906378888204	0.773	0.636	1	"OPC"	"C7orf73"	"Prefrontal Cortex"
"LUZP22"	0.125338718658041	0.528854585935896	0.788	0.545	1	"OPC"	"LUZP2"	"Prefrontal Cortex"
"ZCCHC42"	0.125380708679824	-0.475717142231715	0.106	0.273	1	"OPC"	"ZCCHC4"	"Prefrontal Cortex"
"DNAL42"	0.125741060126557	-0.0101345184800148	0.364	0.091	1	"OPC"	"DNAL4"	"Prefrontal Cortex"
"TET32"	0.12578642463894	0.449113423992928	0.303	0.091	1	"OPC"	"TET3"	"Prefrontal Cortex"
"VPS4B2"	0.12578642463894	0.64599162674715	0.303	0.091	1	"OPC"	"VPS4B"	"Prefrontal Cortex"
"PDE4D2"	0.125868490440203	0.541906276993047	0.515	0.273	1	"OPC"	"PDE4D"	"Prefrontal Cortex"
"KDM3A2"	0.126179051104868	-0.751661972651199	0.182	0.364	1	"OPC"	"KDM3A"	"Prefrontal Cortex"
"C6orf2262"	0.126194924953705	-0.106189881404735	0.212	0.455	1	"OPC"	"C6orf226"	"Prefrontal Cortex"
"PTBP22"	0.126248339939253	0.33358231231337	0.682	0.545	1	"OPC"	"PTBP2"	"Prefrontal Cortex"
"YAF22"	0.126461987048143	0.266993008366614	0.636	0.364	1	"OPC"	"YAF2"	"Prefrontal Cortex"
"ZNF8832"	0.126961496832458	0.331008347792689	0.439	0.182	1	"OPC"	"ZNF883"	"Prefrontal Cortex"
"ABHD112"	0.127028703296997	0.0808960585707926	0.152	0.364	1	"OPC"	"ABHD11"	"Prefrontal Cortex"
"DCUN1D22"	0.127028703296997	-0.19026165913318	0.152	0.364	1	"OPC"	"DCUN1D2"	"Prefrontal Cortex"
"STK11IP2"	0.127028703296997	-0.0835530080814586	0.152	0.364	1	"OPC"	"STK11IP"	"Prefrontal Cortex"
"TBC1D22B2"	0.127028703296997	-0.0441303044706003	0.152	0.364	1	"OPC"	"TBC1D22B"	"Prefrontal Cortex"
"C1orf352"	0.127202520287244	0.948395979479104	0.455	0.273	1	"OPC"	"C1orf35"	"Prefrontal Cortex"
"ATG2B2"	0.127355198541691	0.238142662650453	0.318	0.091	1	"OPC"	"ATG2B"	"Prefrontal Cortex"
"COQ52"	0.127355198541691	0.556673830477107	0.318	0.091	1	"OPC"	"COQ5"	"Prefrontal Cortex"
"LDLRAD42"	0.127355198541691	0.216812556459044	0.318	0.091	1	"OPC"	"LDLRAD4"	"Prefrontal Cortex"
"ERAL12"	0.127468640530753	0.387711523242117	0.606	0.364	1	"OPC"	"ERAL1"	"Prefrontal Cortex"
"GSTK12"	0.127468640530753	-0.0489124672578456	0.606	0.364	1	"OPC"	"GSTK1"	"Prefrontal Cortex"
"RND32"	0.1280807464193	0.352327732749194	0.409	0.182	1	"OPC"	"RND3"	"Prefrontal Cortex"
"NISCH2"	0.128110754112816	-0.150591788023014	0.591	0.273	1	"OPC"	"NISCH"	"Prefrontal Cortex"
"SRP142"	0.128205275030392	-0.496456357011062	1	1	1	"OPC"	"SRP14"	"Prefrontal Cortex"
"NCOA62"	0.128344166114699	-0.339604222982096	0.561	0.273	1	"OPC"	"NCOA6"	"Prefrontal Cortex"
"DDHD22"	0.128444840331359	0.509926912072383	0.379	0.182	1	"OPC"	"DDHD2"	"Prefrontal Cortex"
"C1QB2"	0.128523414265954	0.0515477714636153	0.288	0.091	1	"OPC"	"C1QB"	"Prefrontal Cortex"
"LRRCC12"	0.128523414265954	0.908440659322612	0.288	0.091	1	"OPC"	"LRRCC1"	"Prefrontal Cortex"
"MTMR42"	0.128523414265954	0.617097246734601	0.288	0.091	1	"OPC"	"MTMR4"	"Prefrontal Cortex"
"RAB11B-AS12"	0.128523414265954	0.477398418292518	0.288	0.091	1	"OPC"	"RAB11B-AS1"	"Prefrontal Cortex"
"TMEM1452"	0.128523414265954	0.197811079953044	0.288	0.091	1	"OPC"	"TMEM145"	"Prefrontal Cortex"
"THOP12"	0.128582592373839	0.335359884779851	0.333	0.091	1	"OPC"	"THOP1"	"Prefrontal Cortex"
"ZNF5772"	0.128582592373839	-1.29712330303397	0.273	0.455	1	"OPC"	"ZNF577"	"Prefrontal Cortex"
"APTR2"	0.12875046493153	-0.400969507364025	0.121	0.273	1	"OPC"	"APTR"	"Prefrontal Cortex"
"ROBO22"	0.128801721109082	0.459291888236351	0.485	0.273	1	"OPC"	"ROBO2"	"Prefrontal Cortex"
"BCAT12"	0.129227078026057	0.29915552130127	0.47	0.182	1	"OPC"	"BCAT1"	"Prefrontal Cortex"
"ZNF7062"	0.129431287185504	0.320482901908972	0.788	0.636	1	"OPC"	"ZNF706"	"Prefrontal Cortex"
"MLXIP2"	0.12949673030482	0.208452005259246	0.348	0.091	1	"OPC"	"MLXIP"	"Prefrontal Cortex"
"NXT12"	0.12949673030482	0.402546162413664	0.348	0.091	1	"OPC"	"NXT1"	"Prefrontal Cortex"
"SRRM32"	0.12949673030482	0.243691993851295	0.348	0.091	1	"OPC"	"SRRM3"	"Prefrontal Cortex"
"PTPRA2"	0.12958808627026	0.553164611170817	0.652	0.364	1	"OPC"	"PTPRA"	"Prefrontal Cortex"
"IQSEC12"	0.129690684523535	0.257836364620573	0.424	0.182	1	"OPC"	"IQSEC1"	"Prefrontal Cortex"
"LRRC8B2"	0.129690684523535	0.349336073847875	0.424	0.182	1	"OPC"	"LRRC8B"	"Prefrontal Cortex"
"PTRH22"	0.129690684523535	0.609270522895804	0.424	0.182	1	"OPC"	"PTRH2"	"Prefrontal Cortex"
"SMS2"	0.129726005012041	0.10392376006343	0.727	0.455	1	"OPC"	"SMS"	"Prefrontal Cortex"
"ENSA2"	0.129797552279387	-0.827328778425285	0.455	0.636	1	"OPC"	"ENSA"	"Prefrontal Cortex"
"GOLGA42"	0.129797552279387	0.728574277090839	0.515	0.273	1	"OPC"	"GOLGA4"	"Prefrontal Cortex"
"ATP2B12"	0.129934115106719	0.716505684438496	0.667	0.455	1	"OPC"	"ATP2B1"	"Prefrontal Cortex"
"EFCAB72"	0.130123211138219	-0.133822183806466	0.364	0.091	1	"OPC"	"EFCAB7"	"Prefrontal Cortex"
"GPR1082"	0.130123211138219	0.134021157531264	0.364	0.091	1	"OPC"	"GPR108"	"Prefrontal Cortex"
"TOR1B2"	0.130123211138219	-0.466390595123131	0.364	0.091	1	"OPC"	"TOR1B"	"Prefrontal Cortex"
"AURKAIP12"	0.13016807696797	0.558773231265948	0.818	0.636	1	"OPC"	"AURKAIP1"	"Prefrontal Cortex"
"PIH1D12"	0.130220620724239	-1.15005785498626	0.515	0.636	1	"OPC"	"PIH1D1"	"Prefrontal Cortex"
"VKORC12"	0.130242211665204	-0.969627866708133	0.576	0.727	1	"OPC"	"VKORC1"	"Prefrontal Cortex"
"FOXP12"	0.130251862955045	0.273734338347491	0.545	0.273	1	"OPC"	"FOXP1"	"Prefrontal Cortex"
"AMPH2"	0.130438656678796	0.250133316991528	0.303	0.091	1	"OPC"	"AMPH"	"Prefrontal Cortex"
"USP372"	0.130438656678796	-0.54140414632929	0.242	0.455	1	"OPC"	"USP37"	"Prefrontal Cortex"
"ZNF6392"	0.130438656678796	0.352109484265962	0.303	0.091	1	"OPC"	"ZNF639"	"Prefrontal Cortex"
"RPP142"	0.130500097316534	-0.531243636691471	0.333	0.545	1	"OPC"	"RPP14"	"Prefrontal Cortex"
"RNF1672"	0.130814579448321	-0.611001693395915	0.561	0.727	1	"OPC"	"RNF167"	"Prefrontal Cortex"
"ADCY52"	0.130930551038646	0.114739713216544	0.182	0	1	"OPC"	"ADCY5"	"Prefrontal Cortex"
"AHR1"	0.130930551038646	0.20002675094721	0.182	0	1	"OPC"	"AHR"	"Prefrontal Cortex"
"ALYREF2"	0.130930551038646	0.0597754168105952	0.182	0	1	"OPC"	"ALYREF"	"Prefrontal Cortex"
"AMY2B2"	0.130930551038646	0.106834699222901	0.182	0	1	"OPC"	"AMY2B"	"Prefrontal Cortex"
"ARHGAP392"	0.130930551038646	0.24257952568533	0.182	0	1	"OPC"	"ARHGAP39"	"Prefrontal Cortex"
"BCKDHB2"	0.130930551038646	0.144253540430784	0.182	0	1	"OPC"	"BCKDHB"	"Prefrontal Cortex"
"BCL7C2"	0.130930551038646	0.376305359248687	0.182	0	1	"OPC"	"BCL7C"	"Prefrontal Cortex"
"C11orf802"	0.130930551038646	0.165663212672302	0.182	0	1	"OPC"	"C11orf80"	"Prefrontal Cortex"
"C15orf592"	0.130930551038646	0.27320486803047	0.182	0	1	"OPC"	"C15orf59"	"Prefrontal Cortex"
"C1orf2292"	0.130930551038646	0.159127457878149	0.182	0	1	"OPC"	"C1orf229"	"Prefrontal Cortex"
"C3orf182"	0.130930551038646	0.337589536115479	0.182	0	1	"OPC"	"C3orf18"	"Prefrontal Cortex"
"CACNA1I2"	0.130930551038646	0.145736735743128	0.182	0	1	"OPC"	"CACNA1I"	"Prefrontal Cortex"
"CAST2"	0.130930551038646	0.286433391706803	0.182	0	1	"OPC"	"CAST"	"Prefrontal Cortex"
"CDC202"	0.130930551038646	0.163300243617096	0.182	0	1	"OPC"	"CDC20"	"Prefrontal Cortex"
"CLGN2"	0.130930551038646	0.452753950869094	0.182	0	1	"OPC"	"CLGN"	"Prefrontal Cortex"
"CLIP42"	0.130930551038646	0.133831993829266	0.182	0	1	"OPC"	"CLIP4"	"Prefrontal Cortex"
"CNKSR31"	0.130930551038646	0.297936743666564	0.182	0	1	"OPC"	"CNKSR3"	"Prefrontal Cortex"
"CRYBB2P12"	0.130930551038646	0.203911366333156	0.182	0	1	"OPC"	"CRYBB2P1"	"Prefrontal Cortex"
"CTPS22"	0.130930551038646	0.282765449478347	0.182	0	1	"OPC"	"CTPS2"	"Prefrontal Cortex"
"DLG42"	0.130930551038646	0.0620424461269727	0.182	0	1	"OPC"	"DLG4"	"Prefrontal Cortex"
"DPH52"	0.130930551038646	0.278354734502234	0.182	0	1	"OPC"	"DPH5"	"Prefrontal Cortex"
"DUSP72"	0.130930551038646	0.226402983955928	0.182	0	1	"OPC"	"DUSP7"	"Prefrontal Cortex"
"DZANK12"	0.130930551038646	0.281727648884031	0.182	0	1	"OPC"	"DZANK1"	"Prefrontal Cortex"
"EID22"	0.130930551038646	0.1936252046609	0.182	0	1	"OPC"	"EID2"	"Prefrontal Cortex"
"ELOVL22"	0.130930551038646	0.109471321113344	0.182	0	1	"OPC"	"ELOVL2"	"Prefrontal Cortex"
"ENGASE2"	0.130930551038646	0.165522783654046	0.182	0	1	"OPC"	"ENGASE"	"Prefrontal Cortex"
"EPHA5-AS11"	0.130930551038646	0.0725843624430576	0.182	0	1	"OPC"	"EPHA5-AS1"	"Prefrontal Cortex"
"EXOC82"	0.130930551038646	0.152313891609001	0.182	0	1	"OPC"	"EXOC8"	"Prefrontal Cortex"
"FAM58A2"	0.130930551038646	0.185861281556995	0.182	0	1	"OPC"	"FAM58A"	"Prefrontal Cortex"
"FAM73B2"	0.130930551038646	0.240915612104603	0.182	0	1	"OPC"	"FAM73B"	"Prefrontal Cortex"
"FBXO312"	0.130930551038646	0.198656150546104	0.182	0	1	"OPC"	"FBXO31"	"Prefrontal Cortex"
"GCLM2"	0.130930551038646	0.306609698790482	0.182	0	1	"OPC"	"GCLM"	"Prefrontal Cortex"
"GFY2"	0.130930551038646	0.173851534962931	0.182	0	1	"OPC"	"GFY"	"Prefrontal Cortex"
"GLTSCR12"	0.130930551038646	0.171914668614922	0.182	0	1	"OPC"	"GLTSCR1"	"Prefrontal Cortex"
"HEIH2"	0.130930551038646	0.215070922084625	0.182	0	1	"OPC"	"HEIH"	"Prefrontal Cortex"
"KCNC22"	0.130930551038646	0.0693180790976427	0.182	0	1	"OPC"	"KCNC2"	"Prefrontal Cortex"
"KCNF12"	0.130930551038646	0.165709239423669	0.182	0	1	"OPC"	"KCNF1"	"Prefrontal Cortex"
"KIAA03192"	0.130930551038646	0.132298107145177	0.182	0	1	"OPC"	"KIAA0319"	"Prefrontal Cortex"
"KLHL321"	0.130930551038646	0.25964233308082	0.182	0	1	"OPC"	"KLHL32"	"Prefrontal Cortex"
"LACTB2"	0.130930551038646	0.309990620996262	0.182	0	1	"OPC"	"LACTB"	"Prefrontal Cortex"
"LARP62"	0.130930551038646	0.331593681184075	0.182	0	1	"OPC"	"LARP6"	"Prefrontal Cortex"
"LINC009242"	0.130930551038646	0.0254430814570818	0.182	0	1	"OPC"	"LINC00924"	"Prefrontal Cortex"
"LOC1002881522"	0.130930551038646	0.3413301451886	0.182	0	1	"OPC"	"LOC100288152"	"Prefrontal Cortex"
"LZIC2"	0.130930551038646	0.268390912240635	0.182	0	1	"OPC"	"LZIC"	"Prefrontal Cortex"
"MARCH22"	0.130930551038646	0.224596740125368	0.182	0	1	"OPC"	"MARCH2"	"Prefrontal Cortex"
"MFI2-AS12"	0.130930551038646	0.0731448157226909	0.182	0	1	"OPC"	"MFI2-AS1"	"Prefrontal Cortex"
"MTHFD22"	0.130930551038646	0.449279759926917	0.182	0	1	"OPC"	"MTHFD2"	"Prefrontal Cortex"
"MTMR72"	0.130930551038646	0.149454078453236	0.182	0	1	"OPC"	"MTMR7"	"Prefrontal Cortex"
"MTRNR2L102"	0.130930551038646	0.0337703718905465	0.182	0	1	"OPC"	"MTRNR2L10"	"Prefrontal Cortex"
"NAP1L22"	0.130930551038646	0.14856728099598	0.182	0	1	"OPC"	"NAP1L2"	"Prefrontal Cortex"
"NEDD92"	0.130930551038646	0.1101206288109	0.182	0	1	"OPC"	"NEDD9"	"Prefrontal Cortex"
"NET12"	0.130930551038646	0.231614148009838	0.182	0	1	"OPC"	"NET1"	"Prefrontal Cortex"
"NPLOC42"	0.130930551038646	0.144021460542512	0.182	0	1	"OPC"	"NPLOC4"	"Prefrontal Cortex"
